entry_time_utc,exit_time_utc,direction,entry,initial_stop,target,exit_reason,r_multiple,balance
2022-03-21 15:55:00+00:00,2022-03-21 17:32:00+00:00,long,25.22095,25.1232875,25.513937499999994,stop,-1.0639959042621427,9893.600409573786
2022-04-08 19:25:00+00:00,2022-04-10 22:00:00+00:00,long,24.76195,24.694448214285714,24.964455357142853,stop,-1.0925901431179292,9785.503906699307
2022-05-10 12:15:00+00:00,2022-05-10 12:21:00+00:00,long,21.91585,21.81400357142857,22.22138928571428,stop,-1.0613669039520433,9681.643806848666
2022-06-06 15:00:00+00:00,2022-06-07 00:30:00+00:00,short,22.17375,22.225057142857143,22.019828571428565,target,2.878184602533736,9960.299388169544
2022-08-24 14:45:00+00:00,2022-08-25 15:56:00+00:00,long,19.105249999999998,18.992998214285713,19.442005357142854,time,0.2369672770080201,9983.902038411536
2022-11-09 23:05:00+00:00,2022-11-10 00:48:00+00:00,short,21.001849999999997,21.07375357142857,20.786139285714285,stop,-1.0869219689067904,9875.384813801908
2022-12-13 18:40:00+00:00,2022-12-13 18:44:00+00:00,short,23.75455,23.80865357142857,23.592239285714278,stop,-1.1155191761832686,9765.223002482056
2023-02-27 06:40:00+00:00,2023-02-27 07:36:00+00:00,long,20.66775,20.611246428571427,20.837260714285726,stop,-1.110612477087434,9656.769217401079
2023-05-11 10:00:00+00:00,2023-05-11 10:20:00+00:00,long,24.95135,24.89435357142857,25.122339285714293,stop,-1.109655993483322,9549.612299003335
2023-07-31 01:05:00+00:00,2023-07-31 01:14:00+00:00,short,24.30275,24.354626785714284,24.147119642857145,stop,-1.1204777804550914,9442.611015073397
2023-08-29 12:50:00+00:00,2023-08-29 12:50:00+00:00,short,24.221549999999997,24.27169107142857,24.071126785714277,stop,-1.1246483136864087,9336.414849524406
2023-09-11 02:55:00+00:00,2023-09-11 14:58:00+00:00,long,23.04495,22.968285714285717,23.27494285714285,stop,-1.0815242709401123,9235.439256891143
2023-09-21 13:15:00+00:00,2023-09-21 13:36:00+00:00,short,22.90075,22.995444642857144,22.61666607142856,stop,-1.0660016217541475,9136.989324636565
