timeframe_minutes,pivot_bars,minimum_impulse_atr,minimum_gap_atr,rejection_mode,expiry_bars,stop_mode,stop_buffer_atr,reward_risk,maximum_hold_hours,management,train_trades,train_wins,train_losses,train_win_rate_pct,train_profit_factor,train_net_r,train_mean_r,train_return_pct,train_max_drawdown_pct,train_final_balance,validation_trades,validation_wins,validation_losses,validation_win_rate_pct,validation_profit_factor,validation_net_r,validation_mean_r,validation_return_pct,validation_max_drawdown_pct,validation_final_balance,robust_score
5,5,3.0,0.2,0,48,0,0.25,2.0,24,0,25,9,16,36.0,1.062446833506895,1.0435033509567488,0.041740134038269955,0.7858275972240314,6.094206701943747,10078.582759722403,6,2,4,33.333333333333336,0.9848022280315443,-0.06145204186866482,-0.010242006978110804,-0.12107819206408355,2.588014648814142,9987.892180793591,0.7743423710409146
5,5,3.0,0.2,0,48,0,0.25,2.0,72,0,25,9,16,36.0,1.062446833506895,1.0435033509567488,0.041740134038269955,0.7858275972240314,6.094206701943747,10078.582759722403,6,2,4,33.333333333333336,0.9848022280315443,-0.06145204186866482,-0.010242006978110804,-0.12107819206408355,2.588014648814142,9987.892180793591,0.7743423710409146
5,5,2.0,0.2,0,48,0,0.1,2.0,72,0,25,8,17,32.0,0.884059855866687,-2.0671833920490696,-0.08268733568196279,-2.2880860180975238,6.266525830011275,9771.191398190247,6,2,4,33.333333333333336,0.9831536122894143,-0.0681784633672784,-0.011363077227879733,-0.12777148146447814,2.6630565124711794,9987.222851853552,-6.68201439135805
5,5,3.0,0.2,0,48,0,0.1,2.0,24,0,25,8,17,32.0,0.884059855866687,-2.0671833920490696,-0.08268733568196279,-2.2880860180975238,6.266525830011275,9771.191398190247,6,2,4,33.333333333333336,0.9831536122894143,-0.0681784633672784,-0.011363077227879733,-0.12777148146447814,2.6630565124711794,9987.222851853552,-6.68201439135805
5,5,2.0,0.2,0,48,0,0.1,2.0,6,0,25,8,17,32.0,0.884059855866687,-2.0671833920490696,-0.08268733568196279,-2.2880860180975238,6.266525830011275,9771.191398190247,6,2,4,33.333333333333336,0.9831536122894143,-0.0681784633672784,-0.011363077227879733,-0.12777148146447814,2.6630565124711794,9987.222851853552,-6.68201439135805
5,5,2.0,0.2,0,48,0,0.1,2.0,24,0,25,8,17,32.0,0.884059855866687,-2.0671833920490696,-0.08268733568196279,-2.2880860180975238,6.266525830011275,9771.191398190247,6,2,4,33.333333333333336,0.9831536122894143,-0.0681784633672784,-0.011363077227879733,-0.12777148146447814,2.6630565124711794,9987.222851853552,-6.68201439135805
5,5,3.0,0.2,0,48,0,0.1,2.0,6,0,25,8,17,32.0,0.884059855866687,-2.0671833920490696,-0.08268733568196279,-2.2880860180975238,6.266525830011275,9771.191398190247,6,2,4,33.333333333333336,0.9831536122894143,-0.0681784633672784,-0.011363077227879733,-0.12777148146447814,2.6630565124711794,9987.222851853552,-6.68201439135805
5,5,3.0,0.2,0,48,0,0.1,2.0,72,0,25,8,17,32.0,0.884059855866687,-2.0671833920490696,-0.08268733568196279,-2.2880860180975238,6.266525830011275,9771.191398190247,6,2,4,33.333333333333336,0.9831536122894143,-0.0681784633672784,-0.011363077227879733,-0.12777148146447814,2.6630565124711794,9987.222851853552,-6.68201439135805
5,5,3.0,0.2,0,48,1,0.25,2.0,24,0,25,8,17,32.0,0.8751318344842591,-2.2518156281586124,-0.0900726251263445,-2.4708168820042897,6.670268767527039,9752.91831179957,6,2,4,33.333333333333336,0.9757241012831912,-0.09897275931476912,-0.016495459885794855,-0.15881244961813978,3.1298774365191955,9984.118755038186,-7.462623954812022
5,5,3.0,0.2,0,48,1,0.25,2.0,6,0,25,8,17,32.0,0.8751318344842591,-2.2518156281586124,-0.0900726251263445,-2.4708168820042897,6.670268767527039,9752.91831179957,6,2,4,33.333333333333336,0.9757241012831912,-0.09897275931476912,-0.016495459885794855,-0.15881244961813978,3.1298774365191955,9984.118755038186,-7.462623954812022
5,5,3.0,0.2,0,48,1,0.25,2.0,72,0,25,8,17,32.0,0.8751318344842591,-2.2518156281586124,-0.0900726251263445,-2.4708168820042897,6.670268767527039,9752.91831179957,6,2,4,33.333333333333336,0.9757241012831912,-0.09897275931476912,-0.016495459885794855,-0.15881244961813978,3.1298774365191955,9984.118755038186,-7.462623954812022
5,5,2.0,0.2,0,48,1,0.25,2.0,24,0,25,8,17,32.0,0.8751318344842591,-2.2518156281586124,-0.0900726251263445,-2.4708168820042897,6.670268767527039,9752.91831179957,6,2,4,33.333333333333336,0.9757241012831912,-0.09897275931476912,-0.016495459885794855,-0.15881244961813978,3.1298774365191955,9984.118755038186,-7.462623954812022
5,5,2.0,0.2,0,48,1,0.25,2.0,6,0,25,8,17,32.0,0.8751318344842591,-2.2518156281586124,-0.0900726251263445,-2.4708168820042897,6.670268767527039,9752.91831179957,6,2,4,33.333333333333336,0.9757241012831912,-0.09897275931476912,-0.016495459885794855,-0.15881244961813978,3.1298774365191955,9984.118755038186,-7.462623954812022
5,5,2.0,0.2,0,48,1,0.25,2.0,72,0,25,8,17,32.0,0.8751318344842591,-2.2518156281586124,-0.0900726251263445,-2.4708168820042897,6.670268767527039,9752.91831179957,6,2,4,33.333333333333336,0.9757241012831912,-0.09897275931476912,-0.016495459885794855,-0.15881244961813978,3.1298774365191955,9984.118755038186,-7.462623954812022
5,5,2.0,0.2,0,48,1,0.25,2.0,72,1,25,7,18,28.0,0.809359109500539,-3.251815628158612,-0.1300726251263445,-3.4174828728609774,5.791211745813482,9658.251712713902,6,2,4,33.333333333333336,0.9757241012831912,-0.09897275931476912,-0.016495459885794855,-0.15881244961813978,3.1298774365191955,9984.118755038186,-11.541425983476648
5,5,2.0,0.2,0,48,1,0.25,2.0,6,1,25,7,18,28.0,0.809359109500539,-3.251815628158612,-0.1300726251263445,-3.4174828728609774,5.791211745813482,9658.251712713902,6,2,4,33.333333333333336,0.9757241012831912,-0.09897275931476912,-0.016495459885794855,-0.15881244961813978,3.1298774365191955,9984.118755038186,-11.541425983476648
5,5,3.0,0.2,0,48,1,0.25,2.0,72,1,25,7,18,28.0,0.809359109500539,-3.251815628158612,-0.1300726251263445,-3.4174828728609774,5.791211745813482,9658.251712713902,6,2,4,33.333333333333336,0.9757241012831912,-0.09897275931476912,-0.016495459885794855,-0.15881244961813978,3.1298774365191955,9984.118755038186,-11.541425983476648
5,5,2.0,0.2,0,48,1,0.25,2.0,24,1,25,7,18,28.0,0.809359109500539,-3.251815628158612,-0.1300726251263445,-3.4174828728609774,5.791211745813482,9658.251712713902,6,2,4,33.333333333333336,0.9757241012831912,-0.09897275931476912,-0.016495459885794855,-0.15881244961813978,3.1298774365191955,9984.118755038186,-11.541425983476648
5,5,3.0,0.2,0,48,1,0.25,2.0,6,1,25,7,18,28.0,0.809359109500539,-3.251815628158612,-0.1300726251263445,-3.4174828728609774,5.791211745813482,9658.251712713902,6,2,4,33.333333333333336,0.9757241012831912,-0.09897275931476912,-0.016495459885794855,-0.15881244961813978,3.1298774365191955,9984.118755038186,-11.541425983476648
5,5,3.0,0.2,0,48,1,0.25,2.0,24,1,25,7,18,28.0,0.809359109500539,-3.251815628158612,-0.1300726251263445,-3.4174828728609774,5.791211745813482,9658.251712713902,6,2,4,33.333333333333336,0.9757241012831912,-0.09897275931476912,-0.016495459885794855,-0.15881244961813978,3.1298774365191955,9984.118755038186,-11.541425983476648
5,5,3.0,0.2,0,48,0,0.25,2.0,72,1,25,6,19,24.0,0.7496615546936867,-3.9564966490432507,-0.15825986596173003,-4.069487170533881,5.202762583692499,9593.051282946612,6,2,4,33.333333333333336,0.9848022280315443,-0.06145204186866482,-0.010242006978110804,-0.12107819206408355,2.588014648814142,9987.892180793591,-14.444238226901648
5,5,3.0,0.2,0,48,0,0.25,2.0,6,1,25,6,19,24.0,0.7496615546936867,-3.9564966490432507,-0.15825986596173003,-4.069487170533881,5.202762583692499,9593.051282946612,6,2,4,33.333333333333336,0.9848022280315443,-0.06145204186866482,-0.010242006978110804,-0.12107819206408355,2.588014648814142,9987.892180793591,-14.444238226901648
5,5,2.0,0.2,0,48,0,0.25,2.0,6,1,25,6,19,24.0,0.7496615546936867,-3.9564966490432507,-0.15825986596173003,-4.069487170533881,5.202762583692499,9593.051282946612,6,2,4,33.333333333333336,0.9848022280315443,-0.06145204186866482,-0.010242006978110804,-0.12107819206408355,2.588014648814142,9987.892180793591,-14.444238226901648
5,5,2.0,0.2,0,48,0,0.25,2.0,24,1,25,6,19,24.0,0.7496615546936867,-3.9564966490432507,-0.15825986596173003,-4.069487170533881,5.202762583692499,9593.051282946612,6,2,4,33.333333333333336,0.9848022280315443,-0.06145204186866482,-0.010242006978110804,-0.12107819206408355,2.588014648814142,9987.892180793591,-14.444238226901648
5,5,3.0,0.2,0,48,0,0.25,2.0,24,1,25,6,19,24.0,0.7496615546936867,-3.9564966490432507,-0.15825986596173003,-4.069487170533881,5.202762583692499,9593.051282946612,6,2,4,33.333333333333336,0.9848022280315443,-0.06145204186866482,-0.010242006978110804,-0.12107819206408355,2.588014648814142,9987.892180793591,-14.444238226901648
5,5,2.0,0.2,0,48,0,0.25,2.0,72,1,25,6,19,24.0,0.7496615546936867,-3.9564966490432507,-0.15825986596173003,-4.069487170533881,5.202762583692499,9593.051282946612,6,2,4,33.333333333333336,0.9848022280315443,-0.06145204186866482,-0.010242006978110804,-0.12107819206408355,2.588014648814142,9987.892180793591,-14.444238226901648
5,5,2.0,0.2,0,48,0,0.25,1.5,72,0,25,9,16,36.0,0.7931513391288707,-3.4564966490431623,-0.13825986596172649,-3.575557929348927,7.055442604826605,9642.444207065108,6,2,4,33.333333333333336,0.7374911297130164,-1.0614520418686648,-0.17690867364477747,-1.0979690982477197,2.588014648814142,9890.203090175228,-16.44462064643578
5,5,3.0,0.2,0,48,0,0.25,1.5,24,0,25,9,16,36.0,0.7931513391288707,-3.4564966490431623,-0.13825986596172649,-3.575557929348927,7.055442604826605,9642.444207065108,6,2,4,33.333333333333336,0.7374911297130164,-1.0614520418686648,-0.17690867364477747,-1.0979690982477197,2.588014648814142,9890.203090175228,-16.44462064643578
5,5,3.0,0.2,0,48,0,0.25,1.5,72,0,25,9,16,36.0,0.7931513391288707,-3.4564966490431623,-0.13825986596172649,-3.575557929348927,7.055442604826605,9642.444207065108,6,2,4,33.333333333333336,0.7374911297130164,-1.0614520418686648,-0.17690867364477747,-1.0979690982477197,2.588014648814142,9890.203090175228,-16.44462064643578
5,5,2.0,0.2,0,48,0,0.25,1.5,24,0,25,9,16,36.0,0.7931513391288707,-3.4564966490431623,-0.13825986596172649,-3.575557929348927,7.055442604826605,9642.444207065108,6,2,4,33.333333333333336,0.7374911297130164,-1.0614520418686648,-0.17690867364477747,-1.0979690982477197,2.588014648814142,9890.203090175228,-16.44462064643578
5,5,3.0,0.2,0,48,0,0.25,1.5,6,0,25,9,16,36.0,0.7931513391288707,-3.4564966490431623,-0.13825986596172649,-3.575557929348927,7.055442604826605,9642.444207065108,6,2,4,33.333333333333336,0.7374911297130164,-1.0614520418686648,-0.17690867364477747,-1.0979690982477197,2.588014648814142,9890.203090175228,-16.44462064643578
5,5,2.0,0.2,0,48,0,0.25,1.5,6,0,25,9,16,36.0,0.7931513391288707,-3.4564966490431623,-0.13825986596172649,-3.575557929348927,7.055442604826605,9642.444207065108,6,2,4,33.333333333333336,0.7374911297130164,-1.0614520418686648,-0.17690867364477747,-1.0979690982477197,2.588014648814142,9890.203090175228,-16.44462064643578
5,5,2.0,0.2,0,48,0,0.25,3.0,24,1,25,4,21,16.0,0.7505139715758309,-3.9564966490432516,-0.15825986596173006,-4.125285761555919,7.745873100148815,9587.471423844408,6,1,5,16.666666666666668,0.7382514968114617,-1.0614520418686648,-0.17690867364477747,-1.119652668188742,3.729547884590202,9888.034733181126,-16.484525741958223
5,5,2.0,0.2,0,48,0,0.25,3.0,72,1,25,4,21,16.0,0.7505139715758309,-3.9564966490432516,-0.15825986596173006,-4.125285761555919,7.745873100148815,9587.471423844408,6,1,5,16.666666666666668,0.7382514968114617,-1.0614520418686648,-0.17690867364477747,-1.119652668188742,3.729547884590202,9888.034733181126,-16.484525741958223
5,5,3.0,0.2,0,48,0,0.25,3.0,72,1,25,4,21,16.0,0.7505139715758309,-3.9564966490432516,-0.15825986596173006,-4.125285761555919,7.745873100148815,9587.471423844408,6,1,5,16.666666666666668,0.7382514968114617,-1.0614520418686648,-0.17690867364477747,-1.119652668188742,3.729547884590202,9888.034733181126,-16.484525741958223
5,5,3.0,0.2,0,48,0,0.25,3.0,24,1,25,4,21,16.0,0.7505139715758309,-3.9564966490432516,-0.15825986596173006,-4.125285761555919,7.745873100148815,9587.471423844408,6,1,5,16.666666666666668,0.7382514968114617,-1.0614520418686648,-0.17690867364477747,-1.119652668188742,3.729547884590202,9888.034733181126,-16.484525741958223
5,5,3.0,0.2,0,48,0,0.1,3.0,24,1,25,4,21,16.0,0.7451797276153452,-4.0671833920490705,-0.1626873356819628,-4.231951023722036,7.954346883116147,9576.804897627797,6,1,5,16.666666666666668,0.7370039186652356,-1.0681784633672782,-0.17802974389454637,-1.1263289600403015,3.7773021971228795,9887.36710399597,-16.611636350205604
5,5,3.0,0.2,0,48,0,0.1,3.0,6,1,25,4,21,16.0,0.7451797276153452,-4.0671833920490705,-0.1626873356819628,-4.231951023722036,7.954346883116147,9576.804897627797,6,1,5,16.666666666666668,0.7370039186652356,-1.0681784633672782,-0.17802974389454637,-1.1263289600403015,3.7773021971228795,9887.36710399597,-16.611636350205604
5,5,2.0,0.2,0,48,0,0.1,3.0,72,1,25,4,21,16.0,0.7451797276153452,-4.0671833920490705,-0.1626873356819628,-4.231951023722036,7.954346883116147,9576.804897627797,6,1,5,16.666666666666668,0.7370039186652356,-1.0681784633672782,-0.17802974389454637,-1.1263289600403015,3.7773021971228795,9887.36710399597,-16.611636350205604
5,5,2.0,0.2,0,48,0,0.1,3.0,6,1,25,4,21,16.0,0.7451797276153452,-4.0671833920490705,-0.1626873356819628,-4.231951023722036,7.954346883116147,9576.804897627797,6,1,5,16.666666666666668,0.7370039186652356,-1.0681784633672782,-0.17802974389454637,-1.1263289600403015,3.7773021971228795,9887.36710399597,-16.611636350205604
5,5,3.0,0.2,0,48,0,0.1,3.0,72,1,25,4,21,16.0,0.7451797276153452,-4.0671833920490705,-0.1626873356819628,-4.231951023722036,7.954346883116147,9576.804897627797,6,1,5,16.666666666666668,0.7370039186652356,-1.0681784633672782,-0.17802974389454637,-1.1263289600403015,3.7773021971228795,9887.36710399597,-16.611636350205604
5,5,2.0,0.2,0,48,0,0.1,3.0,24,1,25,4,21,16.0,0.7451797276153452,-4.0671833920490705,-0.1626873356819628,-4.231951023722036,7.954346883116147,9576.804897627797,6,1,5,16.666666666666668,0.7370039186652356,-1.0681784633672782,-0.17802974389454637,-1.1263289600403015,3.7773021971228795,9887.36710399597,-16.611636350205604
5,5,2.0,0.2,0,48,1,0.25,1.5,24,0,25,9,16,36.0,0.7793495067002416,-3.751815628158539,-0.15007262512634156,-3.862887604286369,5.1778383402666845,9613.711239571363,6,2,4,33.333333333333336,0.7304455126605892,-1.098972759314857,-0.18316212655247618,-1.135353456074495,3.1298774365191955,9886.46465439255,-16.97140091543691
5,5,3.0,0.2,0,48,1,0.25,1.5,6,0,25,9,16,36.0,0.7793495067002416,-3.751815628158539,-0.15007262512634156,-3.862887604286369,5.1778383402666845,9613.711239571363,6,2,4,33.333333333333336,0.7304455126605892,-1.098972759314857,-0.18316212655247618,-1.135353456074495,3.1298774365191955,9886.46465439255,-16.97140091543691
5,5,2.0,0.2,0,48,1,0.25,1.5,6,0,25,9,16,36.0,0.7793495067002416,-3.751815628158539,-0.15007262512634156,-3.862887604286369,5.1778383402666845,9613.711239571363,6,2,4,33.333333333333336,0.7304455126605892,-1.098972759314857,-0.18316212655247618,-1.135353456074495,3.1298774365191955,9886.46465439255,-16.97140091543691
5,5,3.0,0.2,0,48,1,0.25,1.5,72,0,25,9,16,36.0,0.7793495067002416,-3.751815628158539,-0.15007262512634156,-3.862887604286369,5.1778383402666845,9613.711239571363,6,2,4,33.333333333333336,0.7304455126605892,-1.098972759314857,-0.18316212655247618,-1.135353456074495,3.1298774365191955,9886.46465439255,-16.97140091543691
5,5,3.0,0.2,0,48,1,0.25,1.5,24,0,25,9,16,36.0,0.7793495067002416,-3.751815628158539,-0.15007262512634156,-3.862887604286369,5.1778383402666845,9613.711239571363,6,2,4,33.333333333333336,0.7304455126605892,-1.098972759314857,-0.18316212655247618,-1.135353456074495,3.1298774365191955,9886.46465439255,-16.97140091543691
5,5,2.0,0.2,0,48,1,0.25,1.5,72,0,25,9,16,36.0,0.7793495067002416,-3.751815628158539,-0.15007262512634156,-3.862887604286369,5.1778383402666845,9613.711239571363,6,2,4,33.333333333333336,0.7304455126605892,-1.098972759314857,-0.18316212655247618,-1.135353456074495,3.1298774365191955,9886.46465439255,-16.97140091543691
5,5,2.0,0.2,0,48,1,0.25,3.0,24,1,25,5,20,20.0,0.8683735192587523,-2.2518156281586137,-0.09007262512634455,-2.5268243027518067,7.98274022637339,9747.317569724819,6,1,5,16.666666666666668,0.7312407531067909,-1.0989727593147696,-0.18316212655246158,-1.156981031721549,4.481131310204697,9884.301896827845,-17.13810454770945
5,5,2.0,0.2,0,48,1,0.25,3.0,6,1,25,5,20,20.0,0.8683735192587523,-2.2518156281586137,-0.09007262512634455,-2.5268243027518067,7.98274022637339,9747.317569724819,6,1,5,16.666666666666668,0.7312407531067909,-1.0989727593147696,-0.18316212655246158,-1.156981031721549,4.481131310204697,9884.301896827845,-17.13810454770945
5,5,2.0,0.2,0,48,1,0.25,3.0,72,1,25,5,20,20.0,0.8683735192587523,-2.2518156281586137,-0.09007262512634455,-2.5268243027518067,7.98274022637339,9747.317569724819,6,1,5,16.666666666666668,0.7312407531067909,-1.0989727593147696,-0.18316212655246158,-1.156981031721549,4.481131310204697,9884.301896827845,-17.13810454770945
5,5,3.0,0.2,0,48,1,0.25,3.0,6,1,25,5,20,20.0,0.8683735192587523,-2.2518156281586137,-0.09007262512634455,-2.5268243027518067,7.98274022637339,9747.317569724819,6,1,5,16.666666666666668,0.7312407531067909,-1.0989727593147696,-0.18316212655246158,-1.156981031721549,4.481131310204697,9884.301896827845,-17.13810454770945
5,5,3.0,0.2,0,48,1,0.25,3.0,72,1,25,5,20,20.0,0.8683735192587523,-2.2518156281586137,-0.09007262512634455,-2.5268243027518067,7.98274022637339,9747.317569724819,6,1,5,16.666666666666668,0.7312407531067909,-1.0989727593147696,-0.18316212655246158,-1.156981031721549,4.481131310204697,9884.301896827845,-17.13810454770945
5,5,3.0,0.2,0,48,1,0.25,3.0,24,1,25,5,20,20.0,0.8683735192587523,-2.2518156281586137,-0.09007262512634455,-2.5268243027518067,7.98274022637339,9747.317569724819,6,1,5,16.666666666666668,0.7312407531067909,-1.0989727593147696,-0.18316212655246158,-1.156981031721549,4.481131310204697,9884.301896827845,-17.13810454770945
5,5,2.0,0.2,0,48,0,0.25,3.0,6,1,25,4,21,16.0,0.6777911862620364,-5.109777488938356,-0.20439109955753423,-5.199059101253988,8.779096747583305,9480.094089874601,6,1,5,16.666666666666668,0.7382514968114617,-1.0614520418686648,-0.17690867364477747,-1.119652668188742,3.729547884590202,9888.034733181126,-19.415682373178818
5,5,3.0,0.2,0,48,0,0.25,3.0,6,1,25,4,21,16.0,0.6777911862620364,-5.109777488938356,-0.20439109955753423,-5.199059101253988,8.779096747583305,9480.094089874601,6,1,5,16.666666666666668,0.7382514968114617,-1.0614520418686648,-0.17690867364477747,-1.119652668188742,3.729547884590202,9888.034733181126,-19.415682373178818
5,5,3.0,0.2,0,48,1,0.25,1.5,24,1,25,8,17,32.0,0.6915626304450272,-5.251815628158539,-0.21007262512634156,-5.283965464459339,6.5794788850101495,9471.603453554066,6,2,4,33.333333333333336,0.7304455126605892,-1.098972759314857,-0.18316212655247618,-1.135353456074495,3.1298774365191955,9886.46465439255,-19.82431496993918
5,5,3.0,0.2,0,48,1,0.25,1.5,72,1,25,8,17,32.0,0.6915626304450272,-5.251815628158539,-0.21007262512634156,-5.283965464459339,6.5794788850101495,9471.603453554066,6,2,4,33.333333333333336,0.7304455126605892,-1.098972759314857,-0.18316212655247618,-1.135353456074495,3.1298774365191955,9886.46465439255,-19.82431496993918
5,5,3.0,0.2,0,48,1,0.25,1.5,6,1,25,8,17,32.0,0.6915626304450272,-5.251815628158539,-0.21007262512634156,-5.283965464459339,6.5794788850101495,9471.603453554066,6,2,4,33.333333333333336,0.7304455126605892,-1.098972759314857,-0.18316212655247618,-1.135353456074495,3.1298774365191955,9886.46465439255,-19.82431496993918
5,5,2.0,0.2,0,48,1,0.25,1.5,24,1,25,8,17,32.0,0.6915626304450272,-5.251815628158539,-0.21007262512634156,-5.283965464459339,6.5794788850101495,9471.603453554066,6,2,4,33.333333333333336,0.7304455126605892,-1.098972759314857,-0.18316212655247618,-1.135353456074495,3.1298774365191955,9886.46465439255,-19.82431496993918
5,5,2.0,0.2,0,48,1,0.25,1.5,72,1,25,8,17,32.0,0.6915626304450272,-5.251815628158539,-0.21007262512634156,-5.283965464459339,6.5794788850101495,9471.603453554066,6,2,4,33.333333333333336,0.7304455126605892,-1.098972759314857,-0.18316212655247618,-1.135353456074495,3.1298774365191955,9886.46465439255,-19.82431496993918
5,5,2.0,0.2,0,48,1,0.25,1.5,6,1,25,8,17,32.0,0.6915626304450272,-5.251815628158539,-0.21007262512634156,-5.283965464459339,6.5794788850101495,9471.603453554066,6,2,4,33.333333333333336,0.7304455126605892,-1.098972759314857,-0.18316212655247618,-1.135353456074495,3.1298774365191955,9886.46465439255,-19.82431496993918
5,5,2.0,0.2,0,48,0,0.1,1.5,24,0,25,8,17,32.0,0.6597156693194323,-6.067183392048995,-0.2426873356819598,-6.0559016814451745,7.251653786897289,9394.409831855482,6,2,4,33.333333333333336,0.7360611012741002,-1.0681784633673266,-0.17802974389455442,-1.1046119679513855,2.6630565124711794,9889.538803204861,-23.189810441865422
5,5,2.0,0.2,0,48,0,0.1,1.5,72,0,25,8,17,32.0,0.6597156693194323,-6.067183392048995,-0.2426873356819598,-6.0559016814451745,7.251653786897289,9394.409831855482,6,2,4,33.333333333333336,0.7360611012741002,-1.0681784633673266,-0.17802974389455442,-1.1046119679513855,2.6630565124711794,9889.538803204861,-23.189810441865422
5,5,2.0,0.2,0,48,0,0.1,1.5,6,0,25,8,17,32.0,0.6597156693194323,-6.067183392048995,-0.2426873356819598,-6.0559016814451745,7.251653786897289,9394.409831855482,6,2,4,33.333333333333336,0.7360611012741002,-1.0681784633673266,-0.17802974389455442,-1.1046119679513855,2.6630565124711794,9889.538803204861,-23.189810441865422
5,5,3.0,0.2,0,48,0,0.1,1.5,24,0,25,8,17,32.0,0.6597156693194323,-6.067183392048995,-0.2426873356819598,-6.0559016814451745,7.251653786897289,9394.409831855482,6,2,4,33.333333333333336,0.7360611012741002,-1.0681784633673266,-0.17802974389455442,-1.1046119679513855,2.6630565124711794,9889.538803204861,-23.189810441865422
5,5,3.0,0.2,0,48,0,0.1,1.5,72,0,25,8,17,32.0,0.6597156693194323,-6.067183392048995,-0.2426873356819598,-6.0559016814451745,7.251653786897289,9394.409831855482,6,2,4,33.333333333333336,0.7360611012741002,-1.0681784633673266,-0.17802974389455442,-1.1046119679513855,2.6630565124711794,9889.538803204861,-23.189810441865422
5,5,3.0,0.2,0,48,0,0.1,1.5,6,0,25,8,17,32.0,0.6597156693194323,-6.067183392048995,-0.2426873356819598,-6.0559016814451745,7.251653786897289,9394.409831855482,6,2,4,33.333333333333336,0.7360611012741002,-1.0681784633673266,-0.17802974389455442,-1.1046119679513855,2.6630565124711794,9889.538803204861,-23.189810441865422
