entry_time_utc,exit_time_utc,direction,entry,initial_stop,target,exit_reason,r_multiple,balance
2022-01-21 13:10:00+00:00,2022-01-21 13:42:00+00:00,short,2775.85,2805.8914285714286,2715.7671428571425,stop,-1.0682390983879462,9893.176090161205
2022-02-02 04:35:00+00:00,2022-02-02 04:42:00+00:00,long,2778.75,2756.967857142857,2822.3142857142857,stop,-1.09411378914577,9784.933486374279
2022-02-16 03:45:00+00:00,2022-02-16 04:09:00+00:00,long,3154.95,3133.1064285714288,3198.637142857142,stop,-1.0938491220038684,9677.901077344912
2022-02-28 12:55:00+00:00,2022-02-28 12:59:00+00:00,long,2659.35,2635.2685714285717,2707.5128571428563,stop,-1.0851278400664501,9572.883478420552
2022-03-23 21:05:00+00:00,2022-03-24 00:45:00+00:00,long,2976.75,2956.2642857142855,3017.721428571429,target,1.8999302649930185,9754.761588859581
2022-08-10 13:45:00+00:00,2022-08-10 18:39:00+00:00,long,1850.95,1814.915,1923.0200000000002,stop,-1.056889135562646,9651.664573426886
2022-09-18 23:15:00+00:00,2022-09-19 23:21:00+00:00,short,1340.45,1431.2007142857142,1158.9485714285718,time,-0.5156984203193972,9601.891091687196
2022-11-10 08:00:00+00:00,2022-11-10 08:10:00+00:00,long,1193.0500000000002,1172.8635714285715,1233.4228571428575,stop,-1.1015533774459474,9496.121136068034
2023-01-25 14:10:00+00:00,2023-01-25 14:30:00+00:00,long,1559.6499999999999,1542.3828571428571,1594.1842857142854,stop,-1.1187225945230395,9389.885883315563
2023-05-14 23:20:00+00:00,2023-05-15 00:48:00+00:00,long,1803.6499999999999,1783.5214285714287,1843.9071428571422,stop,-1.1018452803406662,9286.423868880876
2023-07-17 23:15:00+00:00,2023-07-18 06:42:00+00:00,long,1917.75,1894.290714285714,1964.6685714285718,stop,-1.0873854398197458,9185.44464785072
2023-09-01 19:30:00+00:00,2023-09-04 20:18:00+00:00,long,1623.05,1605.0092857142859,1659.1314285714282,time,0.07760224888150402,9192.572759467219
2023-10-29 22:45:00+00:00,2023-10-30 07:10:00+00:00,long,1805.55,1774.5214285714287,1867.6071428571424,stop,-1.0660681399631666,9094.573670035605
2024-01-08 21:10:00+00:00,2024-01-08 23:01:00+00:00,long,2347.4500000000003,2327.9357142857143,2386.478571428572,stop,-1.1050512445095249,8994.073970512041
2024-03-25 01:45:00+00:00,2024-03-25 06:04:00+00:00,long,3438.3500000000004,3412.909285714286,3489.231428571429,target,1.919420501445932,9166.708070217263
2024-04-10 02:40:00+00:00,2024-04-10 02:42:00+00:00,long,3513.65,3488.099285714286,3564.7514285714283,stop,-1.0802325906460617,9067.686302153394
2024-06-21 02:45:00+00:00,2024-06-21 03:02:00+00:00,long,3517.15,3498.397142857143,3554.655714285714,stop,-1.1093166755542117,8967.09694591666
2024-06-28 03:40:00+00:00,2024-06-28 12:30:00+00:00,short,3451.5499999999997,3469.3192857142853,3416.0114285714285,stop,-1.1153676086344926,8867.080851147053
2025-01-02 15:40:00+00:00,2025-01-02 16:03:00+00:00,long,3466.6499999999996,3447.252857142857,3505.444285714285,stop,-1.1056856679923512,8769.038809006626
2025-07-30 16:30:00+00:00,2025-07-30 17:22:00+00:00,short,3793.0499999999997,3814.0564285714286,3751.037142857142,stop,-1.0975891733823053,8672.790788429276
2025-08-15 09:55:00+00:00,2025-08-15 10:02:00+00:00,short,4619.95,4638.17,4583.509999999999,stop,-1.112513721185519,8576.304800898288
2025-09-23 22:35:00+00:00,2025-09-23 23:21:00+00:00,long,4188.55,4167.927142857143,4229.795714285715,stop,-1.0994042671100106,8482.01653995685
2026-03-15 22:20:00+00:00,2026-03-15 23:39:00+00:00,long,2130.4,2113.2902142857142,2164.619571428572,target,1.880185524574482,8641.494187133132
