entry_time_utc,exit_time_utc,direction,entry,initial_stop,target,exit_reason,r_multiple,balance
2022-01-17 03:15:00+00:00,2022-01-17 05:00:00+00:00,short,42899.75,42990.33571428571,42627.99285714286,target,2.903406402775586,10290.340640277558
2022-03-09 12:50:00+00:00,2022-03-09 13:52:00+00:00,long,42008.25,41648.607142857145,43087.178571428565,stop,-1.0243296921549156,10184.93362567531
2022-03-11 05:10:00+00:00,2022-03-11 07:43:00+00:00,long,38562.25,38324.04285714286,39276.87142857143,target,2.9632672643857387,10486.740429704363
2022-04-27 17:05:00+00:00,2022-04-27 17:18:00+00:00,long,39228.25,38962.02142857143,40026.935714285704,stop,-1.0328664949559996,10378.426401392942
2022-05-17 13:35:00+00:00,2022-05-17 14:11:00+00:00,long,30597.25,30324.5,31415.5,stop,-1.0320806599450045,10271.31266969754
2022-05-18 08:10:00+00:00,2022-05-18 09:10:00+00:00,short,29825.75,29899.735714285714,29603.792857142857,stop,-1.1182660745317625,10156.45206470323
2022-05-26 13:55:00+00:00,2022-05-26 14:01:00+00:00,short,28745.75,28883.957142857143,28331.12857142857,stop,-1.063310765414233,10048.457416515104
2022-05-30 01:05:00+00:00,2022-05-30 01:37:00+00:00,long,29353.25,29268.92142857143,29606.23571428571,target,2.8962392004065713,10339.484779248378
2022-06-08 07:25:00+00:00,2022-06-08 12:25:00+00:00,long,30375.25,30264.75,30706.75,stop,-1.079185520361991,10227.902556630697
2022-06-10 15:35:00+00:00,2022-06-10 16:11:00+00:00,long,29427.25,29304.192857142858,29796.421428571426,stop,-1.071105177617832,10118.350962784918
2023-02-03 17:05:00+00:00,2023-02-03 17:59:00+00:00,long,23568.25,23491.02857142857,23799.914285714287,stop,-1.1133105170659507,10005.70229736259
2023-02-16 20:35:00+00:00,2023-02-16 21:07:00+00:00,long,24614.25,24430.64285714286,25165.071428571424,stop,-1.0476560980354022,9900.876947093002
2023-04-11 11:55:00+00:00,2023-04-11 12:00:00+00:00,long,30134.25,30051.02142857143,30383.935714285715,stop,-1.1051321661517333,9791.459171219576
2023-05-24 18:35:00+00:00,2023-05-24 18:59:00+00:00,long,26302.25,26206.10714285714,26590.678571428576,stop,-1.0910104011887058,9684.633333233425
2023-07-17 22:45:00+00:00,2023-07-17 22:49:00+00:00,long,30190.25,30114.757142857143,30416.72857142857,stop,-1.1159050052038981,9576.562025132229
2023-09-25 17:30:00+00:00,2023-09-26 00:12:00+00:00,long,26271.25,26199.492857142857,26486.52142857143,time,-0.10451921162651817,9566.552678002636
2023-09-28 01:15:00+00:00,2023-09-28 03:09:00+00:00,long,26409.25,26313.635714285716,26696.092857142852,stop,-1.0915135215897223,9462.132461972233
2023-11-13 02:10:00+00:00,2023-11-13 03:06:00+00:00,long,37225.25,37107.02142857143,37579.935714285704,stop,-1.0740091831802825,9360.50829040597
2023-12-20 10:25:00+00:00,2023-12-20 13:08:00+00:00,long,42792.25,42685.885714285716,43111.34285714285,target,2.9177355449600415,9633.623167984075
2024-01-05 01:10:00+00:00,2024-01-05 01:47:00+00:00,short,44189.75,44327.19285714286,43777.421428571426,target,2.9363371790874133,9916.49882675877
2024-02-06 03:50:00+00:00,2024-02-06 05:17:00+00:00,long,42828.25,42693.635714285716,43232.09285714285,stop,-1.0650005306165773,9810.888061635203
2024-02-27 07:40:00+00:00,2024-02-27 10:24:00+00:00,long,56047.25,55791.80714285714,56813.578571428574,target,2.9657457636597506,10101.85405870055
2024-03-04 06:25:00+00:00,2024-03-04 06:27:00+00:00,short,63503.75,63600.8,63212.59999999999,stop,-1.0901597114889205,9991.727715639188
