time,balance,drawdown_pct,symbol,r_multiple
,10000.0,0.0,START,0.0
2025-07-23T08:05:00+00:00,9800.0,2.0,USDSGD,-1.0
2025-07-24T00:00:00+00:00,9604.0,3.96,USDSGD,-1.0
2025-07-24T08:05:00+00:00,9411.92,5.88,EURJPY,-1.0
2025-07-24T09:20:00+00:00,9694.28,3.06,EURJPY,1.5
2025-07-25T02:00:00+00:00,9758.9,2.41,USDSGD,0.3333
2025-07-28T00:10:00+00:00,9563.72,4.36,USDSGD,-1.0
2025-07-28T08:50:00+00:00,9786.88,2.13,EURJPY,1.1667
2025-07-29T01:15:00+00:00,9883.93,1.16,USDSGD,0.4958
2025-07-29T07:35:00+00:00,9686.25,3.14,EURJPY,-1.0
2025-07-29T08:55:00+00:00,9976.84,0.23,EURJPY,1.5
2025-07-30T00:05:00+00:00,9777.3,2.23,USDSGD,-1.0
2025-07-30T07:20:00+00:00,9581.75,4.18,EURJPY,-1.0
2025-07-30T09:15:00+00:00,9645.63,3.54,EURJPY,0.3333
2025-07-31T05:20:00+00:00,9981.16,0.19,USDSGD,1.7393
2025-07-31T07:05:00+00:00,10280.59,0.0,EURJPY,1.5
2025-08-01T01:10:00+00:00,10349.12,0.0,USDSGD,0.3333
2025-08-01T08:40:00+00:00,10659.6,0.0,EURJPY,1.5
2025-08-04T01:00:00+00:00,10613.14,0.44,USDSGD,-0.2179
2025-08-04T08:20:00+00:00,10400.88,2.43,EURJPY,-1.0
2025-08-04T09:35:00+00:00,10192.86,4.38,EURJPY,-1.0
2025-08-05T00:15:00+00:00,9989.01,6.29,USDSGD,-1.0
2025-08-05T07:25:00+00:00,10288.68,3.48,EURJPY,1.5
2025-08-05T11:05:00+00:00,10082.9,5.41,EURJPY,-1.0
2025-08-06T01:20:00+00:00,10084.52,5.39,USDSGD,0.008
2025-08-07T01:50:00+00:00,9882.83,7.29,USDSGD,-1.0
2025-08-07T08:55:00+00:00,9685.17,9.14,EURJPY,-1.0
2025-08-07T10:55:00+00:00,9975.72,6.42,EURJPY,1.5
2025-08-08T01:45:00+00:00,9776.21,8.29,USDSGD,-1.0
2025-08-11T02:40:00+00:00,10036.9,5.84,USDSGD,1.3333
2025-08-11T08:35:00+00:00,10338.01,3.02,EURJPY,1.5
2025-08-12T07:30:00+00:00,10131.25,4.96,USDSGD,-1.0
2025-08-12T08:05:00+00:00,10435.19,2.11,EURJPY,1.5
2025-08-12T10:05:00+00:00,10504.75,1.45,EURJPY,0.3333
2025-08-13T00:50:00+00:00,10294.65,3.42,USDSGD,-1.0
2025-08-13T07:50:00+00:00,10534.87,1.17,EURJPY,1.1667
2025-08-14T05:20:00+00:00,10738.04,0.0,USDSGD,0.9643
2025-08-14T08:15:00+00:00,10523.28,2.0,EURJPY,-1.0
2025-08-14T11:45:00+00:00,10312.82,3.96,EURJPY,-1.0
2025-08-15T02:25:00+00:00,10381.56,3.32,USDSGD,0.3333
2025-08-15T08:45:00+00:00,10623.81,1.06,EURJPY,1.1667
2025-08-18T00:40:00+00:00,10668.57,0.65,USDSGD,0.2107
2025-08-18T08:05:00+00:00,10988.63,0.0,EURJPY,1.5
2025-08-19T02:20:00+00:00,11281.65,0.0,USDSGD,1.3333
2025-08-19T08:35:00+00:00,11544.9,0.0,EURJPY,1.1667
2025-08-20T01:15:00+00:00,11721.74,0.0,USDSGD,0.7659
2025-08-21T01:10:00+00:00,11799.88,0.0,USDSGD,0.3333
2025-08-21T07:05:00+00:00,12153.88,0.0,EURJPY,1.5
2025-08-22T03:35:00+00:00,11910.8,2.0,USDSGD,-1.0
2025-08-25T00:00:00+00:00,11672.58,3.96,USDSGD,-1.0
2025-08-25T07:05:00+00:00,11439.13,5.88,EURJPY,-1.0
2025-08-25T10:45:00+00:00,11515.39,5.25,EURJPY,0.3333
2025-08-26T03:05:00+00:00,11285.08,7.15,USDSGD,-1.0
2025-08-26T09:10:00+00:00,11548.4,4.98,EURJPY,1.1667
2025-08-27T01:15:00+00:00,12010.34,1.18,USDSGD,2.0
2025-08-27T07:25:00+00:00,12290.59,0.0,EURJPY,1.1667
2025-08-27T12:00:00+00:00,12372.52,0.0,EURJPY,0.3333
2025-08-28T02:55:00+00:00,12454.99,0.0,USDSGD,0.3333
2025-08-28T09:20:00+00:00,12538.02,0.0,EURJPY,0.3333
2025-08-29T01:05:00+00:00,12818.72,0.0,USDSGD,1.1194
2025-08-29T07:35:00+00:00,13117.83,0.0,EURJPY,1.1667
2025-08-29T09:40:00+00:00,13205.28,0.0,EURJPY,0.3333
2025-09-01T02:05:00+00:00,12941.17,2.0,USDSGD,-1.0
2025-09-02T07:40:00+00:00,12682.35,3.96,USDSGD,-1.0
2025-09-03T00:50:00+00:00,13041.56,1.24,USDSGD,1.4162
2025-09-03T09:10:00+00:00,13432.81,0.0,EURJPY,1.5
2025-09-04T03:00:00+00:00,13164.15,2.0,USDSGD,-1.0
2025-09-04T08:35:00+00:00,12900.87,3.96,EURJPY,-1.0
2025-09-04T11:50:00+00:00,12642.85,5.88,EURJPY,-1.0
2025-09-05T06:45:00+00:00,12390.0,7.76,USDSGD,-1.0
2025-09-05T07:05:00+00:00,12761.7,5.0,EURJPY,1.5
2025-09-08T03:25:00+00:00,13272.16,1.2,USDSGD,2.0
2025-09-08T07:05:00+00:00,13006.72,3.17,EURJPY,-1.0
2025-09-08T11:55:00+00:00,13396.92,0.27,EURJPY,1.5
2025-09-09T00:15:00+00:00,13486.23,0.0,USDSGD,0.3333
2025-09-09T07:05:00+00:00,13890.81,0.0,EURJPY,1.5
2025-09-09T09:40:00+00:00,14307.54,0.0,EURJPY,1.5
2025-09-10T11:55:00+00:00,14879.84,0.0,USDSGD,2.0
2025-09-11T01:15:00+00:00,15346.41,0.0,USDSGD,1.5678
2025-09-11T07:05:00+00:00,15039.48,2.0,EURJPY,-1.0
2025-09-12T01:05:00+00:00,15139.73,1.35,USDSGD,0.3333
2025-09-15T00:45:00+00:00,15191.76,1.01,USDSGD,0.1718
2025-09-15T09:00:00+00:00,15647.51,0.0,EURJPY,1.5
2025-09-16T01:05:00+00:00,15334.56,2.0,USDSGD,-1.0
2025-09-16T08:20:00+00:00,15027.87,3.96,EURJPY,-1.0
2025-09-16T10:40:00+00:00,15478.7,1.08,EURJPY,1.5
2025-09-17T00:45:00+00:00,15581.88,0.42,USDSGD,0.3333
2025-09-17T11:05:00+00:00,16049.34,0.0,EURJPY,1.5
2025-09-18T00:15:00+00:00,15728.35,2.0,USDSGD,-1.0
2025-09-19T00:40:00+00:00,15413.79,3.96,USDSGD,-1.0
2025-09-19T09:25:00+00:00,15252.5,4.96,EURJPY,-0.5232
2025-09-22T04:20:00+00:00,15640.21,2.55,USDSGD,1.271
2025-09-23T02:25:00+00:00,15327.41,4.5,USDSGD,-1.0
2025-09-24T03:20:00+00:00,15429.58,3.86,USDSGD,0.3333
2025-09-24T07:05:00+00:00,15518.89,3.31,EURJPY,0.2894
2025-09-25T01:05:00+00:00,15465.32,3.64,USDSGD,-0.1726
2025-09-25T07:05:00+00:00,15156.01,5.57,EURJPY,-1.0
2025-09-25T11:50:00+00:00,15257.04,4.94,EURJPY,0.3333
2025-09-26T04:55:00+00:00,14951.9,6.84,USDSGD,-1.0
2025-09-26T08:00:00+00:00,14652.86,8.7,EURJPY,-1.0
2025-09-26T10:15:00+00:00,14359.81,10.53,EURJPY,-1.0
2025-09-29T00:35:00+00:00,14455.53,9.93,USDSGD,0.3333
