symbol,phase,config,score,train_return_pct,train_profit_factor,train_win_rate,train_max_dd_pct,train_trades,train_sharpe,train_recovery,train_expectancy_r,train_average_rr,train_longs,train_shorts,validation_return_pct,validation_profit_factor,validation_win_rate,validation_max_dd_pct,validation_trades,validation_sharpe,validation_recovery,validation_expectancy_r,validation_average_rr,validation_longs,validation_shorts
XAUUSD,reward-risk,"{""arm_bars"": 12, ""breakout_buffer_atr"": 0.0, ""compression"": ""atr-ratio"", ""compression_value"": 0.8, ""confirmation"": ""body"", ""direction"": ""long-only"", ""management"": ""none"", ""maximum_hold_bars"": 24, ""range_bars"": 12, ""rr"": 0.5, ""session"": ""asia"", ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M30"", ""trend"": ""ema50-200""}",-49.26390809109749,-6.499104290372082,0.8593476511382007,65.35433070866141,15.31729411165249,127,-1.342115408357369,-0.4242984591794153,-0.05021554572588046,0.4800000000000065,127,0,-5.308752694835928,0.891561793732619,67.4074074074074,14.024346248456931,135,-0.9487860932837615,-0.3785383361752095,-0.037459888818864855,0.47999999999999765,135,0
XAUUSD,reward-risk,"{""arm_bars"": 12, ""breakout_buffer_atr"": 0.0, ""compression"": ""atr-ratio"", ""compression_value"": 0.8, ""confirmation"": ""body"", ""direction"": ""long-only"", ""management"": ""none"", ""maximum_hold_bars"": 24, ""range_bars"": 12, ""rr"": 0.75, ""session"": ""asia"", ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M30"", ""trend"": ""ema50-200""}",2.0984080380710384,6.361787335931934,1.1181214029166797,61.904761904761905,9.212385358405296,126,1.1293421509759307,0.6905689556426879,0.052719251530259664,0.7300000000000009,126,0,5.262621425157721,1.0869586702336473,62.40601503759399,11.709272811153005,133,0.8851705037610863,0.4494404998528268,0.04266338280794957,0.7300000000000074,133,0
XAUUSD,reward-risk,"{""arm_bars"": 12, ""breakout_buffer_atr"": 0.0, ""compression"": ""atr-ratio"", ""compression_value"": 0.8, ""confirmation"": ""body"", ""direction"": ""long-only"", ""management"": ""none"", ""maximum_hold_bars"": 24, ""range_bars"": 12, ""rr"": 1.0, ""session"": ""asia"", ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M30"", ""trend"": ""ema50-200""}",4.247489708611744,16.156618473166407,1.2748181834258037,57.85123966942148,10.543095622273613,121,2.275641712162452,1.532435923186879,0.12885787474816043,0.9800000000000003,121,0,9.129296404340682,1.1327320000619805,56.15384615384615,14.311560835810067,130,1.3245977180948005,0.6378966284025123,0.0726690302320301,0.9800000000000003,130,0
XAUUSD,reward-risk,"{""arm_bars"": 12, ""breakout_buffer_atr"": 0.0, ""compression"": ""atr-ratio"", ""compression_value"": 0.8, ""confirmation"": ""body"", ""direction"": ""long-only"", ""management"": ""none"", ""maximum_hold_bars"": 24, ""range_bars"": 12, ""rr"": 1.5, ""session"": ""asia"", ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M30"", ""trend"": ""ema50-200""}",11.09235219949479,32.7856478568004,1.461325595559513,51.28205128205128,9.156776314837145,117,3.628936805040537,3.580479278900404,0.25062073241720223,1.4800000000000006,117,0,18.106663925680433,1.2285612006960793,47.93388429752066,11.122825795055391,121,1.9762435976668824,1.6278834407106941,0.14598537118559277,1.480000000000001,121,0
XAUUSD,reward-risk,"{""arm_bars"": 12, ""breakout_buffer_atr"": 0.0, ""compression"": ""atr-ratio"", ""compression_value"": 0.8, ""confirmation"": ""body"", ""direction"": ""long-only"", ""management"": ""none"", ""maximum_hold_bars"": 24, ""range_bars"": 12, ""rr"": 2.0, ""session"": ""asia"", ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M30"", ""trend"": ""ema50-200""}",23.253537763788273,36.56371539100045,1.5044127484038852,45.370370370370374,10.037625516262871,108,3.4192935561237623,3.642665820891629,0.30004213193387136,1.9222364560877467,108,0,37.90823101658445,1.4601205392197962,45.04504504504504,10.284210672820503,111,3.272017090097613,3.6860613052948965,0.30165558507965434,1.9800000000000002,111,0
XAUUSD,reward-risk,"{""arm_bars"": 12, ""breakout_buffer_atr"": 0.0, ""compression"": ""atr-ratio"", ""compression_value"": 0.8, ""confirmation"": ""body"", ""direction"": ""long-only"", ""management"": ""none"", ""maximum_hold_bars"": 24, ""range_bars"": 12, ""rr"": 2.5, ""session"": ""asia"", ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M30"", ""trend"": ""ema50-200""}",14.001248801128366,25.090240350489434,1.3282348068609895,37.86407766990291,16.529971341536932,103,2.3470732435945396,1.517863511804285,0.23141188044240654,2.326165635513061,103,0,35.97399765276541,1.425633613239248,39.42307692307692,11.75871781717407,104,2.9493546482551487,3.059346963852128,0.3108350931760745,2.436172676743173,104,0
XAUUSD,reward-risk,"{""arm_bars"": 12, ""breakout_buffer_atr"": 0.0, ""compression"": ""atr-ratio"", ""compression_value"": 0.8, ""confirmation"": ""body"", ""direction"": ""long-only"", ""management"": ""none"", ""maximum_hold_bars"": 24, ""range_bars"": 12, ""rr"": 3.0, ""session"": ""asia"", ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M30"", ""trend"": ""ema50-200""}",5.6667885918698975,13.66323217553087,1.1732557037360065,31.683168316831683,18.592121548748263,101,1.2676359295529933,0.7348936558803191,0.14274164596467775,2.6908094439882206,101,0,42.35356946292668,1.4836952047513945,37.254901960784316,11.624336932461322,102,3.2322170077609793,3.6435256229241793,0.36499834767538786,2.7973572350195886,102,0
XAUUSD,reward-risk,"{""arm_bars"": 12, ""breakout_buffer_atr"": 0.0, ""compression"": ""atr-ratio"", ""compression_value"": 0.8, ""confirmation"": ""body"", ""direction"": ""long-only"", ""management"": ""none"", ""maximum_hold_bars"": 24, ""range_bars"": 12, ""rr"": 4.0, ""session"": ""asia"", ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M30"", ""trend"": ""ema50-200""}",2.3625780569839323,8.723297491521365,1.1053262151445415,26.0,18.101545166549172,100,0.8099729910681139,0.48190899789271135,0.10386234898543645,3.352893494759009,100,0,53.315058063606614,1.5856544667754373,36.0,11.624336932461322,100,3.3967387829362212,4.586503159136988,0.4509048860886565,3.155778710250756,100,0
XAUUSD,reward-risk,"{""arm_bars"": 12, ""breakout_buffer_atr"": 0.0, ""compression"": ""atr-ratio"", ""compression_value"": 0.8, ""confirmation"": ""body"", ""direction"": ""long-only"", ""management"": ""none"", ""maximum_hold_bars"": 24, ""range_bars"": 12, ""rr"": 6.0, ""session"": ""asia"", ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M30"", ""trend"": ""ema50-200""}",8.791595258079166,18.08594836209889,1.2185443436691117,24.489795918367346,16.511338569390798,98,1.3922344391145287,1.0953653627833149,0.19817467268684597,4.008754745354229,98,0,50.61552908726086,1.5616636388626857,33.33333333333333,12.27461101030527,99,3.0554423154070016,4.12359536646547,0.44231319374018496,3.4650470042557537,99,0
XAGUSD,reward-risk,"{""arm_bars"": 6, ""breakout_buffer_atr"": 0.1, ""compression"": ""atr-ratio"", ""compression_value"": 0.65, ""confirmation"": ""volume"", ""direction"": ""both"", ""management"": ""none"", ""maximum_hold_bars"": 24, ""range_bars"": 12, ""rr"": 0.5, ""session"": ""london"", ""stop_mode"": ""atr"", ""stop_value"": 1.25, ""timeframe"": ""M30"", ""trend"": ""ema50""}",-68.56721557846646,-7.5923185859897435,0.5162062885432163,52.94117647058824,9.256983443989908,34,-5.236572374368505,-0.8201719957616488,-0.2291275420025126,0.4800000000000002,20,14,-1.9348020708267355,0.7452954380158613,63.1578947368421,4.034753428589499,19,-2.3358076379351207,-0.47953415371484515,-0.09982263354250098,0.47999999999999643,16,3
