starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,month,symbol
300.0,329.82,29.82,9.94,1,1,0,100.0,1.99,1.988,0.012,0.0,2025-12,US30
300.0,332.83,32.83,10.94,9,4,5,44.44,2.58,0.2865,0.0468,14.68,2026-01,US30
300.0,254.62,-45.38,-15.13,14,4,10,28.57,-2.64,-0.1885,0.0456,24.72,2026-02,US30
300.0,344.59,44.59,14.86,14,6,8,42.86,3.55,0.2535,0.0322,15.79,2026-03,US30
300.0,286.45,-13.55,-4.52,9,3,6,33.33,-0.48,-0.053,0.053,20.98,2026-04,US30
300.0,276.76,-23.24,-7.75,7,2,5,28.57,-1.29,-0.1847,0.0418,14.79,2026-05,US30
300.0,414.38,114.38,38.13,5,4,1,80.0,6.86,1.3711,0.0289,5.26,2026-06,US30
