symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,setup_score,bpr_low,bpr_high,reason,pnl,balance
US30,H1,2026-01,2026-01-09 18:00:00,2026-01-11 23:00:00,BUY,49504.2,49467.79464,49613.41607,49467.79464,SL,-1.0522,0.0522,19.0,100,49492.7,49501.3,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-15.78,284.22
US30,H1,2026-01,2026-01-12 16:00:00,2026-01-12 18:00:00,SELL,49457.2,49525.21607,49253.15179,49525.21607,SL,-1.0279,0.0279,19.0,99,49492.7,49501.3,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-14.61,269.61
US30,H1,2026-01,2026-01-16 15:00:00,2026-01-18 23:00:00,BUY,49381.2,49225.04107,49849.67679,49225.04107,SL,-1.0122,0.0122,19.0,100,49242.1,49276.2,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-13.64,255.96
US30,H1,2026-01,2026-01-21 17:00:00,2026-01-21 19:00:00,BUY,48789.7,48643.3,49228.9,49228.9,TP,2.987,0.013,19.0,98,48677.4,48737.4,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,38.23,294.19
US30,H1,2026-01,2026-01-26 00:00:00,2026-01-26 07:00:00,SELL,49026.5,49101.00357,48802.98929,49101.00357,SL,-1.0282,0.0282,21.0,95,48988.7,49069.2,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-15.12,279.07
US30,H1,2026-01,2026-01-27 16:00:00,2026-01-29 11:00:00,SELL,49106.4,49187.42857,48863.31429,49187.42857,SL,-1.0234,0.0234,19.0,99,49152.7,49166.6,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-14.28,264.79
US30,H1,2026-01,2026-01-29 14:00:00,2026-02-02 15:00:00,SELL,48983.9,49342.59286,47907.82143,49342.59286,SL,-1.0059,0.0059,21.0,100,49318.1,49318.2,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-13.32,251.47
US30,H1,2026-02,2026-02-02 08:00:00,2026-02-02 09:00:00,SELL,48727.2,48769.99464,48598.81607,48769.99464,SL,-1.0491,0.0491,21.0,99,48728.8,48729.4,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-13.19,238.28
US30,H1,2026-02,2026-02-03 17:00:00,2026-02-03 18:00:00,BUY,49049.2,48995.87857,49209.16429,48995.87857,SL,-1.0356,0.0356,19.0,100,49023.5,49047.6,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-12.34,225.94
US30,H1,2026-02,2026-02-10 18:00:00,2026-02-11 13:00:00,BUY,50217.7,50157.90179,50397.09464,50397.09464,TP,2.9649,0.0351,21.0,100,50188.3,50198.4,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,33.49,259.44
US30,H1,2026-02,2026-02-12 03:00:00,2026-02-12 10:00:00,SELL,50291.7,50351.92321,50111.03036,50351.92321,SL,-1.0349,0.0349,21.0,100,50285.8,50315.0,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-13.42,246.01
US30,H1,2026-02,2026-02-16 11:00:00,2026-02-16 14:00:00,BUY,49731.7,49649.975,49976.875,49649.975,SL,-1.0257,0.0257,21.0,98,49664.7,49708.1,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-12.62,233.4
US30,H1,2026-02,2026-02-18 14:00:00,2026-02-18 15:00:00,SELL,49772.5,49810.80357,49657.58929,49810.80357,SL,-1.0548,0.0548,21.0,100,49775.4,49786.7,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-12.31,221.09
US30,H1,2026-02,2026-02-19 15:00:00,2026-02-19 18:00:00,SELL,49542.9,49640.16607,49251.10179,49251.10179,TP,2.9784,0.0216,21.0,100,49614.5,49616.0,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,32.92,254.01
US30,H1,2026-02,2026-02-20 15:00:00,2026-02-23 14:00:00,SELL,49540.8,49719.55357,49004.53929,49719.55357,SL,-1.0117,0.0117,21.0,95,49664.7,49696.2,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-12.85,241.16
US30,H1,2026-02,2026-02-26 15:00:00,2026-02-26 17:00:00,BUY,49586.2,49333.38214,50344.65357,49333.38214,SL,-1.0075,0.0075,19.0,97,49355.3,49372.1,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-12.15,229.01
