trades,wins,losses,timeouts,win_rate,net_r,start_balance,final_balance,level,target_balance,target_reached,target_reached_at,max_drawdown_pct,min_balance,symbol
20,9,8,3,45.0,4.01,20.0,27.2,2,52399.91,False,,74.02,16.43,EURUSD
20,9,7,4,45.0,3.68,20.0,26.47,2,52399.91,False,,83.99,20.0,AUDUSD
19,7,8,4,36.84,1.32,20.0,15.63,1,52399.91,False,,64.48,14.41,USDCHF
19,5,7,7,26.32,-0.21,20.0,12.19,1,52399.91,False,,77.48,11.06,USDJPY
20,9,10,1,45.0,0.05,20.0,10.35,1,52399.91,False,,92.76,10.35,GBPUSD
20,5,8,7,25.0,-0.67,20.0,9.73,1,52399.91,False,,84.76,9.73,NZDUSD
18,2,4,12,11.11,-4.62,20.0,5.25,1,52399.91,False,,79.48,4.1,EURGBP
20,6,12,2,30.0,-6.01,20.0,2.58,1,52399.91,False,,92.86,2.58,USDCAD
