date,opened_at,closed_at,symbol,direction,result,r_multiple,balance_before,balance_after,level_after
2026-05-28,2026-05-28 12:15:00,2026-05-28 13:00:00,EURUSD,BUY,win,1.2468,20.0,25.74,1
2026-05-29,2026-05-29 12:30:00,2026-05-29 14:45:00,EURUSD,SELL,loss,-1.0519,25.74,19.51,1
2026-06-03,2026-06-03 12:15:00,2026-06-03 21:00:00,EURUSD,SELL,timeout,0.9221,19.51,23.65,1
2026-06-04,2026-06-04 13:00:00,2026-06-04 18:45:00,EURUSD,SELL,win,1.2468,23.65,30.43,2
2026-06-05,2026-06-05 12:15:00,2026-06-05 12:30:00,EURUSD,SELL,win,1.2468,30.43,39.15,3
2026-06-08,2026-06-08 12:15:00,2026-06-08 13:15:00,EURUSD,SELL,loss,-1.0519,39.15,29.68,2
2026-06-09,2026-06-09 12:15:00,2026-06-09 15:30:00,EURUSD,SELL,win,1.2468,29.68,38.19,3
2026-06-10,2026-06-10 12:15:00,2026-06-10 12:45:00,EURUSD,BUY,win,1.2468,38.19,49.14,4
2026-06-11,2026-06-11 12:15:00,2026-06-11 16:00:00,EURUSD,SELL,win,1.2468,49.14,63.24,5
2026-06-12,2026-06-12 12:15:00,2026-06-12 15:15:00,EURUSD,SELL,loss,-1.0519,63.24,47.94,4
2026-06-15,2026-06-15 12:15:00,2026-06-15 19:45:00,EURUSD,SELL,win,1.2468,47.94,61.68,5
2026-06-16,2026-06-16 12:15:00,2026-06-16 15:45:00,EURUSD,SELL,loss,-1.0519,61.68,46.76,4
2026-06-17,2026-06-17 12:15:00,2026-06-17 18:00:00,EURUSD,BUY,loss,-1.0519,46.76,35.45,3
2026-06-18,2026-06-18 12:15:00,2026-06-18 19:00:00,EURUSD,BUY,loss,-1.0519,35.45,26.87,2
2026-06-19,2026-06-19 12:45:00,2026-06-19 20:45:00,EURUSD,BUY,timeout,-0.0195,26.87,26.75,2
2026-06-22,2026-06-22 12:15:00,2026-06-22 13:00:00,EURUSD,BUY,loss,-1.0519,26.75,20.28,1
2026-06-23,2026-06-23 12:15:00,2026-06-23 21:00:00,EURUSD,SELL,timeout,0.2987,20.28,21.67,1
2026-06-24,2026-06-24 12:15:00,2026-06-24 15:15:00,EURUSD,SELL,loss,-1.0519,21.67,16.43,1
2026-06-25,2026-06-25 12:30:00,2026-06-25 12:30:00,EURUSD,BUY,win,1.2468,16.43,21.14,1
2026-06-26,2026-06-26 12:15:00,2026-06-26 12:45:00,EURUSD,BUY,win,1.2468,21.14,27.2,2
