date,opened_at,closed_at,symbol,direction,result,r_multiple,balance_before,balance_after,level_after
2026-05-28,2026-05-28 12:15:00,2026-05-28 21:00:00,EURGBP,BUY,timeout,-0.2208,20.0,18.98,1
2026-05-29,2026-05-29 12:15:00,2026-05-29 14:45:00,EURGBP,BUY,loss,-1.0844,18.98,14.25,1
2026-06-01,2026-06-01 12:15:00,2026-06-01 21:00:00,EURGBP,BUY,timeout,-0.5779,14.25,12.36,1
2026-06-02,2026-06-02 12:15:00,2026-06-02 18:15:00,EURGBP,BUY,loss,-1.0844,12.36,9.27,1
2026-06-03,2026-06-03 12:15:00,2026-06-03 21:00:00,EURGBP,SELL,timeout,-0.6494,9.27,7.89,1
2026-06-04,2026-06-04 13:30:00,2026-06-04 21:00:00,EURGBP,BUY,timeout,-0.1948,7.89,7.54,1
2026-06-08,2026-06-08 12:15:00,2026-06-08 21:00:00,EURGBP,BUY,timeout,0.3831,7.54,8.2,1
2026-06-09,2026-06-09 12:15:00,2026-06-09 21:00:00,EURGBP,BUY,timeout,-0.5779,8.2,7.11,1
2026-06-10,2026-06-10 12:15:00,2026-06-10 21:00:00,EURGBP,SELL,timeout,-0.5455,7.11,6.22,1
2026-06-12,2026-06-12 12:15:00,2026-06-12 20:45:00,EURGBP,BUY,timeout,-0.3052,6.22,5.78,1
2026-06-16,2026-06-16 12:15:00,2026-06-16 21:00:00,EURGBP,SELL,timeout,-0.0584,5.78,5.7,1
2026-06-18,2026-06-18 12:15:00,2026-06-18 18:30:00,EURGBP,SELL,loss,-1.0844,5.7,4.28,1
2026-06-19,2026-06-19 12:15:00,2026-06-19 20:45:00,EURGBP,BUY,timeout,0.0974,4.28,4.38,1
2026-06-22,2026-06-22 12:15:00,2026-06-22 14:00:00,EURGBP,SELL,win,1.2143,4.38,5.6,1
2026-06-23,2026-06-23 12:15:00,2026-06-23 18:30:00,EURGBP,SELL,loss,-1.0844,5.6,4.2,1
2026-06-24,2026-06-24 12:15:00,2026-06-24 21:00:00,EURGBP,BUY,timeout,0.4026,4.2,4.59,1
2026-06-25,2026-06-25 12:15:00,2026-06-25 21:00:00,EURGBP,BUY,timeout,-0.461,4.59,4.1,1
2026-06-26,2026-06-26 12:15:00,2026-06-26 12:45:00,EURGBP,BUY,win,1.2143,4.1,5.25,1
