date,opened_at,closed_at,symbol,direction,result,r_multiple,balance_before,balance_after,level_after
2026-05-28,2026-05-28 12:15:00,2026-05-28 14:00:00,USDJPY,SELL,win,1.2338,20.0,25.68,1
2026-05-29,2026-05-29 12:30:00,2026-05-29 15:00:00,USDJPY,BUY,loss,-1.0649,25.68,19.39,1
2026-06-01,2026-06-01 12:15:00,2026-06-01 13:00:00,USDJPY,SELL,loss,-1.0649,19.39,14.64,1
2026-06-02,2026-06-02 12:15:00,2026-06-02 17:30:00,USDJPY,BUY,win,1.2338,14.64,18.79,1
2026-06-04,2026-06-04 13:00:00,2026-06-04 21:00:00,USDJPY,BUY,timeout,0.7792,18.79,22.16,1
2026-06-05,2026-06-05 12:15:00,2026-06-05 12:45:00,USDJPY,BUY,win,1.2338,22.16,28.45,2
2026-06-08,2026-06-08 12:15:00,2026-06-08 14:15:00,USDJPY,BUY,win,1.2338,28.45,36.52,3
2026-06-09,2026-06-09 12:15:00,2026-06-09 16:30:00,USDJPY,BUY,win,1.2338,36.52,46.89,4
2026-06-10,2026-06-10 12:15:00,2026-06-10 21:00:00,USDJPY,SELL,timeout,0.2078,46.89,49.13,4
2026-06-11,2026-06-11 12:15:00,2026-06-11 17:30:00,USDJPY,BUY,loss,-1.0649,49.13,37.09,3
2026-06-15,2026-06-15 12:15:00,2026-06-15 18:45:00,USDJPY,SELL,loss,-1.0649,37.09,28.01,2
2026-06-16,2026-06-16 12:15:00,2026-06-16 21:00:00,USDJPY,SELL,timeout,-0.2532,28.01,26.38,2
2026-06-17,2026-06-17 12:15:00,2026-06-17 18:00:00,USDJPY,SELL,loss,-1.0649,26.38,19.92,1
2026-06-18,2026-06-18 12:15:00,2026-06-18 15:30:00,USDJPY,SELL,loss,-1.0649,19.92,15.04,1
2026-06-19,2026-06-19 12:15:00,2026-06-19 20:45:00,USDJPY,BUY,timeout,0.1558,15.04,15.58,1
2026-06-23,2026-06-23 12:15:00,2026-06-23 21:00:00,USDJPY,SELL,timeout,-0.026,15.58,15.48,1
2026-06-24,2026-06-24 12:15:00,2026-06-24 21:00:00,USDJPY,BUY,timeout,-0.2338,15.48,14.65,1
2026-06-25,2026-06-25 12:15:00,2026-06-25 13:45:00,USDJPY,BUY,loss,-1.0649,14.65,11.06,1
2026-06-26,2026-06-26 12:15:00,2026-06-26 20:45:00,USDJPY,BUY,timeout,0.4416,11.06,12.19,1
