trades,wins,losses,timeouts,win_rate,net_r,start_balance,final_balance,level,target_balance,target_reached,target_reached_at,max_drawdown_pct,min_balance,minimum_lot_overrides,max_actual_risk_percent,sizing_mode,symbol
70,16,13,41,22.86,10.63,20.0,75.27,6,52399.91,False,,49.57,13.8,0,22.98,mt5_min_step_compounding,EURUSD
71,24,18,29,33.8,11.7,20.0,47.36,4,52399.91,False,,71.41,20.0,0,22.99,mt5_min_step_compounding,AUDUSD
70,21,18,31,30.0,5.35,20.0,23.79,1,52399.91,False,,54.58,14.57,0,22.94,mt5_min_step_compounding,GBPUSD
66,12,12,42,18.18,-0.01,20.0,12.42,1,52399.91,False,,73.81,5.24,0,22.86,mt5_min_step_compounding,USDCAD
