symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,pnl,range_high,range_low,range_atr,risk_per_lot,lot_min,lot_max,lot_step
EURUSD,15,1.1764705882352942,2025-12,2025-12-30,2025-12-31 00:15:00,2025-12-31 07:00:00,BUY,1.17473,1.17303,1.17673,1.17338,timeout,-0.8412,0.0471,8.0,-135.0,1.17473,1.17444,1.0769,170.0,0.01,200.0,0.01
GBPUSD,15,1.1764705882352942,2025-12,2025-12-30,2025-12-31 00:15:00,2025-12-31 07:00:00,SELL,1.34631,1.34801,1.34431,1.34524,timeout,0.5706,0.0588,10.0,107.0,1.34671,1.34631,1.098,170.0,0.01,200.0,0.01
USDCAD,15,1.1764705882352942,2025-12,2025-12-30,2025-12-31 00:15:00,2025-12-31 07:00:00,SELL,1.36929,1.37099,1.36729,1.37071,timeout,-0.9235,0.0882,15.0,-142.0,1.36953,1.36929,0.9282,119.78,0.01,200.0,0.01
AUDUSD,15,1.1764705882352942,2025-12,2025-12-30,2025-12-31 00:45:00,2025-12-31 07:00:00,SELL,0.66953,0.67123,0.66753,0.66846,timeout,0.5765,0.0529,9.0,107.0,0.66992,0.66953,1.8571,170.0,0.01,200.0,0.01
AUDUSD,15,1.1764705882352942,2026-01,2026-01-01,2026-01-02 00:15:00,2026-01-02 03:15:00,BUY,0.668,0.6663,0.67,0.67,win,1.1235,0.0529,9.0,200.0,0.668,0.66763,1.0951,170.0,0.01,200.0,0.01
GBPUSD,15,1.1764705882352942,2026-01,2026-01-01,2026-01-02 00:15:00,2026-01-02 02:00:00,SELL,1.34724,1.34894,1.34524,1.34894,loss,-1.0588,0.0588,10.0,-170.0,1.34762,1.34724,0.5479,170.0,0.01,200.0,0.01
USDCAD,15,1.1764705882352942,2026-01,2026-01-01,2026-01-02 00:15:00,2026-01-02 07:00:00,SELL,1.37155,1.37325,1.36955,1.37091,timeout,0.2882,0.0882,15.0,64.0,1.37184,1.37155,0.6711,119.78,0.01,200.0,0.01
EURUSD,15,1.1764705882352942,2026-01,2026-01-01,2026-01-02 00:45:00,2026-01-02 07:00:00,BUY,1.1753,1.1736,1.1773,1.17448,timeout,-0.5294,0.0471,8.0,-82.0,1.1753,1.17495,1.0,170.0,0.01,200.0,0.01
AUDUSD,15,1.1764705882352942,2026-01,2026-01-06,2026-01-07 00:15:00,2026-01-07 00:30:00,BUY,0.67362,0.67192,0.67562,0.67192,loss,-1.0529,0.0529,9.0,-170.0,0.67362,0.67322,1.4286,170.0,0.01,200.0,0.01
GBPUSD,15,1.1764705882352942,2026-01,2026-01-06,2026-01-07 00:15:00,2026-01-07 07:00:00,BUY,1.35024,1.34854,1.35224,1.35112,timeout,0.4588,0.0588,10.0,88.0,1.35024,1.3497,1.3696,170.0,0.01,200.0,0.01
