date,opened_at,closed_at,symbol,direction,result,r_multiple,requested_risk,actual_risk,actual_risk_percent,raw_lot,lot,minimum_lot_override,pnl,balance_before,balance_after,level_after
2025-12-30,2025-12-31 00:15:00,2025-12-31 07:00:00,USDCAD,SELL,timeout,-0.9235,4.6,3.59,17.97,0.0384,0.03,False,-3.32,20.0,16.68,1
2026-01-01,2026-01-02 00:15:00,2026-01-02 07:00:00,USDCAD,SELL,timeout,0.2882,3.84,3.59,21.54,0.032,0.03,False,1.04,16.68,17.72,1
2026-01-06,2026-01-07 00:15:00,2026-01-07 07:00:00,USDCAD,BUY,timeout,-0.3118,4.07,3.59,20.28,0.034,0.03,False,-1.12,17.72,16.6,1
2026-01-07,2026-01-08 00:15:00,2026-01-08 07:00:00,USDCAD,BUY,timeout,0.7176,3.82,3.59,21.65,0.0319,0.03,False,2.58,16.6,19.18,1
2026-01-08,2026-01-09 00:15:00,2026-01-09 07:00:00,USDCAD,BUY,timeout,0.1706,4.41,3.59,18.74,0.0368,0.03,False,0.61,19.18,19.79,1
2026-01-13,2026-01-14 00:15:00,2026-01-14 07:00:00,USDCAD,BUY,timeout,-0.6765,4.55,3.59,18.16,0.038,0.03,False,-2.43,19.79,17.36,1
2026-01-14,2026-01-15 00:15:00,2026-01-15 04:45:00,USDCAD,SELL,loss,-1.0882,3.99,3.59,20.7,0.0333,0.03,False,-3.91,17.36,13.45,1
2026-01-15,2026-01-16 00:15:00,2026-01-16 07:00:00,USDCAD,BUY,timeout,-0.0118,3.09,2.4,17.82,0.0258,0.02,False,-0.03,13.45,13.42,1
2026-01-20,2026-01-21 00:15:00,2026-01-21 07:00:00,USDCAD,BUY,timeout,-0.2706,3.09,2.4,17.85,0.0258,0.02,False,-0.65,13.42,12.77,1
2026-01-21,2026-01-22 00:15:00,2026-01-22 04:00:00,USDCAD,SELL,win,1.0882,2.94,2.4,18.76,0.0245,0.02,False,2.61,12.77,15.38,1
2026-01-22,2026-01-23 00:15:00,2026-01-23 07:00:00,USDCAD,BUY,timeout,-0.3765,3.54,2.4,15.58,0.0295,0.02,False,-0.9,15.38,14.48,1
2026-01-27,2026-01-28 00:15:00,2026-01-28 05:30:00,USDCAD,BUY,loss,-1.0882,3.33,2.4,16.55,0.0278,0.02,False,-2.61,14.48,11.87,1
2026-01-28,2026-01-29 00:15:00,2026-01-29 01:00:00,USDCAD,SELL,loss,-1.0882,2.73,2.4,20.18,0.0228,0.02,False,-2.61,11.87,9.26,1
2026-01-29,2026-01-30 00:15:00,2026-01-30 00:45:00,USDCAD,BUY,win,1.0882,2.13,1.2,12.93,0.0178,0.01,False,1.3,9.26,10.57,1
