trades,wins,losses,timeouts,win_rate,net_r,start_balance,final_balance,level,target_balance,target_reached,target_reached_at,max_drawdown_pct,min_balance,minimum_lot_overrides,max_actual_risk_percent,sizing_mode,symbol
70,16,8,46,22.86,9.68,20.0,51.13,4,52399.91,False,,40.42,13.6,0,22.94,mt5_min_step_compounding,EURUSD
71,25,15,31,35.21,9.63,20.0,48.69,4,52399.91,False,,71.61,20.0,0,22.99,mt5_min_step_compounding,AUDUSD
70,21,15,34,30.0,3.71,20.0,15.23,1,52399.91,False,,57.95,12.24,0,22.56,mt5_min_step_compounding,GBPUSD
66,12,9,45,18.18,-1.21,20.0,14.19,1,52399.91,False,,67.15,6.57,0,22.62,mt5_min_step_compounding,USDCAD
