time,z,beta,mean,sd,atr,low,high,signal_spread,mean_log_b
1693526400,-0.48047652751365827,1.0,2.760770234686034,0.008005595322531632,0.0032664278560633315,2.758554369554176,2.772773086193845,2.7569237340447845,7.4520110061430485
1693540800,-0.3160689668286861,1.0,2.760704833393178,0.008002556669161028,0.002600172566236823,2.7569237340447845,2.772773086193845,2.7581754735747683,7.451091569424125
1693555200,-0.4389691763300176,1.0,2.760646951012788,0.007993843021516293,0.002488464186408785,2.7569237340447845,2.772773086193845,2.7571379003259215,7.450219419086288
1693569600,-0.1286694483945424,1.0,2.760582543456617,0.007988642564066187,0.0025159323580803417,2.7569237340447845,2.772773086193845,2.7595546492244774,7.449312385135436
1693584000,-0.2374605425645892,1.0,2.760526037751373,0.007970112318774385,0.002326408543174135,2.7569237340447845,2.7695376191533727,2.7586334505558563,7.448428560650162
1693598400,0.16710733348728984,1.0,2.76047281255292,0.00795981847319416,0.002250390160123596,2.7569237340447845,2.767998632956976,2.7618029565930184,7.447471138039158
1693612800,0.17240583701029744,1.0,2.7604450137018137,0.007948903638496069,0.0023151836598884123,2.7569237340447845,2.767998632956976,2.761815451086923,7.4464279722883315
1693627200,-0.011010449511595745,1.0,2.7604065408862057,0.007930238304218832,0.0021219963925392144,2.7569237340447845,2.761815451086923,2.760319225397742,7.445458312379539
1693641600,0.021888296448867715,1.0,2.760347747118936,0.00790272304732389,0.002215617187932014,2.7569237340447845,2.761815451086923,2.760520724263749,7.444506202786482
1693656000,-0.13466978565829688,1.0,2.7603016187254497,0.007884325167485887,0.002130944114614484,2.7571379003259215,2.761815451086923,2.759239838345084,7.4435355751399666
1693670400,-0.07085746442219044,1.0,2.7602479696321414,0.00786798699818402,0.002142832402810768,2.7571379003259215,2.761815451086923,2.7596904640233433,7.442580974897174
1693684800,0.06647636871000386,1.0,2.760208194856131,0.007857829629927957,0.0019439151626527032,2.7586334505558563,2.761815451086923,2.7607305548358703,7.441640313967647
1693699200,-0.02433466999575886,1.0,2.7601750552003974,0.007846603869719743,0.0018239072731133074,2.7586334505558563,2.761815451086923,2.7599841106846403,7.440665144021514
1693713600,-0.01669238615594175,1.0,2.7601288077678836,0.007830130602274624,0.0017928522075095924,2.759239838345084,2.761815451086923,2.759998104204219,7.439705850452662
1693728000,0.4707283059879678,1.0,2.76007434150723,0.007806567435787984,0.0011192615015651925,2.759239838345084,2.761815451086923,2.7637491137718593,7.438757541423251
1693742400,0.5430368945226505,1.0,2.7600589111935436,0.007797331283914949,0.0012707167914401169,2.759239838345084,2.7637491137718593,2.764293149759525,7.4377981663815005
1693756800,0.2675235202341582,1.0,2.760050763507773,0.007792356063696663,0.0012201665384174046,2.759239838345084,2.764293149759525,2.7621354020328512,7.436833644877706
1693771200,0.5274334969623583,1.0,2.7600270333083925,0.0077813387320544635,0.0013001790011193393,2.759239838345084,2.764293149759525,2.7641311720068886,7.435863272773138
1693785600,0.5568949667766091,1.0,2.7600248147067763,0.007780127672639135,0.001270109077939452,2.7596904640233433,2.764293149759525,2.7643575286485484,7.434922051626385
1693800000,0.5366867963991621,1.0,2.760019291668635,0.007776798319634058,0.0012204775045850777,2.7599841106846403,2.7643575286485484,2.7641929966450416,7.4339732038076844
1693814400,0.23651105601917255,1.0,2.7600386625143454,0.007784078870871579,0.001005836502181128,2.7599841106846403,2.7643575286485484,2.7618796832282317,7.4329874412511785
1693828800,0.3944174650410482,1.0,2.7599997548600514,0.0077623027095926524,0.0011701807109600892,2.759998104204219,2.7643575286485484,2.7630613426176502,7.432085009817901
1693843200,0.4538161778533975,1.0,2.7599703205219885,0.007743471358768335,0.0011477116895485093,2.7618796832282317,2.7643575286485484,2.763484433097342,7.431126853284297
1693857600,0.5322383471212317,1.0,2.7599517772024003,0.007732183702064616,0.0011635396619545776,2.7618796832282317,2.7643575286485484,2.764067141875625,7.430130635179643
1693872000,0.2820140372876858,1.0,2.7599340964217465,0.007720156241404284,0.0011136698662129899,2.7618796832282317,2.7643575286485484,2.7621112888518766,7.429163586009222
1693886400,0.521558640765837,1.0,2.7598717928433123,0.007669991832054776,0.0012211861051764877,2.7618796832282317,2.7643575286485484,2.763872143357924,7.428168286876978
1693900800,0.2427110597772047,1.0,2.7598386738638085,0.007643448425467874,0.0012726692261422201,2.7618796832282317,2.7643575286485484,2.7616938233315063,7.4271611450886175
