basket,entry_time,exit_time,side,entry_a,entry_b,exit_a,exit_b,lots_a,lots_b,net,return_fraction,R,reason,swap,fees,entry_adaptive_RR,risk_usd,entry_fills,exit_fills
34,1714305601,1714309890,1,63502.26,3285.71,63730.89,3303.35,0.14,2.81,-19.580000000000005,-0.001941518449878978,-0.19415184498789778,1,0.0,-2.02,4.935839597965779,100.8489,2,2
35,1714334400,1714342416,1,63767.78,3315.99,63389.34,3303.89,0.13,2.67,-18.810000000000002,-0.0018687949005048035,-0.18687949005048035,1,0.0,-1.9100000000000001,5.143416627011196,100.6531,2,2
36,1714651200,1714652206,1,58608.34,2995.44,59022.18,3013.78,0.13,2.62,3.8699999999999974,0.0003852087791768275,0.03852087791768275,1,0.0,-1.88,3.151683757690683,100.465,2,2
37,1716321600,1716323987,1,69258.78,3709.42,69689.57,3746.72,0.07,1.32,-20.05,-0.0019949514296488586,-0.19949514296488585,1,0.0,-0.97,5.218449194842951,100.50370000000001,2,2
38,1716379200,1716391942,1,69749.63,3684.45,70174.43,3754.74,0.04,0.75,-36.290000000000006,-0.003618030132637843,-0.3618030132637843,1,0.0,-0.56,2.5633321037026957,100.3032,2,2
39,1716393600,1716402097,1,70488.3,3758.66,69455.87,3706.96,0.05,0.98,-1.6700000000000017,-0.000167099758555858,-0.016709975855585802,1,0.0,-0.71,3.7104441659096183,99.94030000000001,2,2
40,1716408000,1716412184,1,69665.18,3731.75,68810.4,3732.87,0.06,1.19,-53.49,-0.005353089760577081,-0.5353089760577081,1,0.0,-0.86,4.642722495607998,99.92360000000001,2,2
41,1716480000,1716487004,1,68062.32,3809.51,67573.45,3787.4,0.1,1.8900000000000001,-8.490000000000002,-0.0008542218582192946,-0.08542218582192947,1,0.0,-1.39,10.489580884966431,99.38870000000001,2,2
42,1716494400,1716494425,1,66915.9,3614.27,66852.25,3653.0,0.17,3.17,-135.92,-0.013687290919380729,-1.3687290919380728,1,0.0,-2.33,18.271089249006657,99.3038,2,2
43,1716652800,1716674407,1,68977.37,3742.09,69145.44,3748.12,0.04,0.77,1.5200000000000005,0.00015518977054375643,0.015518977054375643,6,0.0,-0.5700000000000001,3.1094360783912616,97.9446,2,2
44,1716724800,1716734781,1,69146.9,3812.46,69156.62,3827.55,0.17,3.11,-47.56999999999999,-0.004856073613870179,-0.4856073613870179,1,0.0,-2.3,14.18996576570147,97.9598,2,2
45,1716739200,1716739302,1,68900.14,3832.95,68955.67,3850.5,0.15,2.86,-43.95,-0.004508427528181519,-0.45084275281815195,1,0.0,-2.09,14.183613034837277,97.4841,2,2
46,1716753600,1716757306,1,68887.57,3877.77,68564.76,3857.57,0.15,2.82,6.460000000000001,0.0006656733089734,0.06656733089734,1,0.0,-2.07,15.350304746359834,97.04459999999999,2,2
47,1716811200,1716817506,1,68389.11,3898.3,68885.9,3936.72,0.07,1.25,-14.189999999999998,-0.0014612415713444243,-0.14612415713444243,1,0.0,-0.94,7.288865821335821,97.1092,2,2
48,1716825600,1716839433,1,70338.91,3958.87,69118.95,3866.91,0.04,0.76,20.53,0.0021172085847497046,0.21172085847497046,1,0.0,-0.56,4.078394474479335,96.9673,2,2
49,1716912001,1716933609,1,68311.7,3857.53,68287.9,3843.68,0.04,0.81,9.68,0.000996165585772121,0.09961655857721209,6,0.0,-0.59,4.100778172251877,97.1726,2,2
50,1719316800,1719325640,1,61232.18,3374.06,61761.06,3398.02,0.11,2.05,7.550000000000004,0.0007761947745128482,0.07761947745128482,1,0.0,-1.51,2.1387048840653224,97.2694,2,2
51,1719331200,1719333304,1,61826.28,3422.04,61496.36,3404.36,0.14,2.66,-1.0999999999999943,-0.00011300027017337266,-0.011300027017337266,1,0.0,-1.94,3.120494346087119,97.3449,2,2
52,1719345600,1719367212,1,62016.0,3417.71,62051.12,3417.74,0.1,1.92,0.40999999999999975,0.000042123042434341966,0.0042123042434341965,6,-1.6400000000000001,-1.4,1.969408863337472,97.3339,2,2
53,1719489600,1719489829,1,61158.61,3400.62,61229.81,3419.53,0.14,2.57,-40.54,-0.004164868807659907,-0.41648688076599066,1,0.0,-1.9,3.2865797874594374,97.338,2,2
54,1719504000,1719508947,1,61605.93,3452.55,61912.19,3465.26,0.18,3.27,11.129999999999995,0.0011482205161111943,0.11482205161111943,1,0.0,-2.43,5.132409384535733,96.93260000000001,2,2
55,1719518400,1719537864,1,61417.81,3449.11,61978.98,3461.48,0.19,3.52,57.39,0.005913818385287484,0.5913818385287484,1,-3.11,-2.59,5.72141927576447,97.0439,2,2
56,1719576000,1719577724,1,61658.77,3451.14,61738.59,3468.13,0.15,2.8000000000000003,-37.660000000000004,-0.0038579029644183744,-0.3857902964418375,1,0.0,-2.06,4.113810420966336,97.6178,2,2
57,1719590400,1719592901,1,61012.04,3408.84,60660.21,3381.74,0.13,2.36,16.46,0.0016926981567483741,0.16926981567483743,1,0.0,-1.75,3.2421611582075984,97.2412,2,2
58,1719604800,1719605432,1,60005.62,3374.2,60163.82,3389.97,0.17,3.18,-25.58,-0.0026261269862780244,-0.26261269862780245,1,0.0,-2.33,4.981119353508788,97.4058,2,2
59,1731168000,1731172394,1,76320.66,3037.85,75849.97,3004.53,0.1,2.7,41.11,0.004231600617601647,0.4231600617601647,1,0.0,-1.79,5.817006132197076,97.15,2,2
60,1731254400,1731263853,1,79720.41,3205.89,80872.62,3245.89,0.05,1.28,5.549999999999997,0.0005688742746852995,0.05688742746852994,1,0.0,-0.86,3.278285176188905,97.56110000000001,2,2
61,1731268800,1731277366,1,79758.26,3163.29,81542.96,3223.98,0.03,0.79,5.07,0.0005193788761337723,0.05193788761337723,1,0.0,-0.53,1.6178988386575865,97.6166,2,2
62,1733342400,1733343884,1,97400.47,3847.97,98733.4,3891.83,0.04,1.07,5.670000000000002,0.0005805423104764852,0.058054231047648515,1,0.0,-0.72,4.429907527593768,97.6673,2,2
63,1733428800,1733437601,1,98909.81,3828.01,96574.17,3792.29,0.02,0.5700000000000001,-26.740000000000002,-0.0027362776799967257,-0.2736277679996726,1,0.0,-0.38,1.8157141155262038,97.72399999999999,2,2
64,1733500800,1733502451,1,99483.7,3996.83,98961.82,4002.61,0.09,2.34,-62.06,-0.006367962764964097,-0.6367962764964098,1,0.0,-1.56,10.876103386195913,97.4566,2,2
65,1733515200,1733521545,1,101615.7,4068.62,100642.99,4041.31,0.05,1.31,-13.75,-0.0014199264736255112,-0.14199264736255113,1,0.0,-0.88,6.0393011113543515,96.836,2,2
66,1733587200,1733608813,1,99846.54,4007.61,99947.54,4008.49,0.05,1.3900000000000001,2.91,0.00030093538162432714,0.030093538162432716,6,0.0,-0.9199999999999999,6.027163312173411,96.69850000000001,2,2
67,1740326400,1740327078,1,95485.82,2783.59,95618.36,2798.0,0.09,3.31,-37.82,-0.003909949176863687,-0.39099491768636874,1,0.0,-2.0500000000000003,4.061494811529124,96.7276,2,2
68,1740340800,1740344097,1,95824.71,2808.05,95836.13,2804.03,0.18,6.18,23.009999999999998,0.002388183008923771,0.2388183008923771,2,0.0,-3.88,8.680397149560047,96.3494,2,2
69,1746792000,1746792983,1,102923.67,2350.42,102894.29,2327.25,0.14,6.24,136.74,0.014158284107911099,1.4158284107911099,3,0.0,-3.73,27.57707849570272,96.57950000000001,2,2
70,1746806400,1746811829,1,102915.04,2298.66,103013.05,2333.78,0.03,1.41,-47.42000000000001,-0.004841398757898413,-0.4841398757898413,1,0.0,-0.84,5.269033640073819,97.9469,2,2
71,1746820800,1746835803,1,103193.98,2329.23,103053.18,2354.15,0.04,2.0300000000000002,-59.38,-0.006091962159661115,-0.6091962159661115,1,-1.97,-1.2,8.165479443731215,97.4727,2,2
72,1746993600,1747015206,1,104406.73,2508.82,103951.38,2505.45,0.02,0.87,-6.699999999999999,-0.0006915850613497882,-0.06915850613497883,6,0.0,-0.53,4.693940404546674,96.87889999999999,2,2
73,1747051200,1747054471,1,103656.42,2528.37,103972.35,2558.32,0.04,1.6400000000000001,-37.48,-0.0038714248971459084,-0.3871424897145908,1,0.0,-1.0,9.286384774303382,96.81190000000001,2,2
74,1747065600,1747075662,1,102510.11,2484.76,100942.18,2428.36,0.03,1.3,25.50999999999999,0.0026452475240337997,0.26452475240337997,1,0.0,-0.78,6.9655409714750345,96.43709999999999,2,2
75,1747152000,1747152647,1,103744.07,2565.72,103926.55,2580.54,0.07,3.19,-36.400000000000006,-0.0037645228880923186,-0.3764522888092318,1,0.0,-1.9100000000000001,18.25172592334488,96.6922,2,2
76,1747224000,1747245607,1,103973.14,2623.92,103264.18,2589.71,0.02,0.8,12.700000000000001,0.0013184093546853364,0.13184093546853362,6,0.0,-0.49,4.883159531514703,96.3282,2,2
77,1747396800,1747418402,1,103703.12,2620.88,103872.91,2579.17,0.04,1.6400000000000001,74.2,0.007692690492581012,0.7692690492581011,6,0.0,-1.0,8.87557139714696,96.4552,2,2
78,1747425600,1747447207,1,104050.93,2592.25,102847.91,2475.52,0.02,0.84,72.5,0.007459062606741758,0.7459062606741759,6,-0.98,-0.51,4.0337794581559265,97.1972,2,2
79,1749571200,1749575775,1,109046.73,2732.59,109102.02,2754.0,0.05,2.2600000000000002,-46.980000000000004,-0.004797686326491848,-0.47976863264918485,1,0.0,-1.3499999999999999,2.546380621569173,97.92219999999999,2,2
80,1749585600,1749586709,1,109497.27,2772.96,109263.65,2759.38,0.15,6.28,46.440000000000005,0.004765403417463295,0.47654034174632953,2,0.0,-3.8000000000000003,8.984007435843173,97.4524,2,2
81,1749643203,1749645034,1,109262.56,2772.49,109679.05,2791.92,0.06,2.44,-23.889999999999997,-0.002439826464917154,-0.24398264649171536,1,0.0,-1.48,3.4503494104897623,97.91680000000001,2,2
82,1749672000,1749693607,1,108736.15,2812.71,108496.72,2776.65,0.05,1.97,57.040000000000006,0.005839601383731632,0.5839601383731632,6,-0.82,-1.21,3.8568589019791593,97.67790000000001,2,2
83,1752148800,1752155134,1,111032.55,2779.17,110885.5,2794.68,0.07,3.15,-61.03,-0.006211812316345423,-0.6211812316345423,1,0.0,-1.8900000000000001,6.733809890731188,98.2483,2,2
84,1752264000,1752268195,1,118081.9,3005.36,117562.95,2979.68,0.09,3.6,43.56,0.004461377742272477,0.44613777422724765,1,0.0,-2.19,9.954232872072195,97.63799999999999,2,2
85,1752422400,1752434804,1,118623.33,2991.82,119155.85,3004.45,0.09,3.58,0.5399999999999991,0.000055060689115113454,0.005506068911511346,1,0.0,-2.18,8.191001491346185,98.0736,2,2
86,1752436800,1752458410,1,118915.95,2988.35,119020.48,2975.86,0.05,2.2,31.38,0.003199461658458997,0.31994616584589974,6,0.0,-1.32,4.722170721595004,98.079,2,2
87,1752494400,1752505843,1,121359.77,3049.61,120405.72,3017.17,0.05,2.22,22.980000000000004,0.0023355367465912142,0.2335536746591214,1,0.0,-1.33,4.615908803824626,98.39280000000001,2,2
88,1752523200,1752544709,1,119899.49,3001.48,118688.47,2984.42,0.04,1.77,-19.969999999999995,-0.0020248908465199653,-0.20248908465199655,1,-0.66,-1.07,3.2806657444807446,98.6226,2,2
89,1752580800,1752582686,1,117065.91,2981.56,117235.65,2999.43,0.06,2.54,-36.730000000000004,-0.0037318550865703005,-0.37318550865703,1,0.0,-1.53,5.696648491159717,98.42290000000001,2,2
90,1752609600,1752614016,1,116387.45,3044.01,116785.49,3059.1,0.07,2.77,-15.64,-0.0015950134413536812,-0.1595013441353681,1,0.0,-1.7000000000000002,8.43193571731999,98.0556,2,2
91,1752840000,1752843583,1,119213.93,3614.53,119499.14,3640.9,0.05,1.73,-32.45,-0.003314633827447007,-0.33146338274470066,1,0.0,-1.09,14.115721627428092,97.89920000000001,2,2
92,1752955200,1752973778,1,118029.48,3578.47,118073.7,3621.84,0.03,1.1300000000000001,-48.38,-0.004958252497829868,-0.49582524978298687,1,0.0,-0.7,8.42530869234841,97.57469999999999,2,2
93,1753099200,1753107466,1,118111.98,3813.05,118828.31,3848.03,0.04,1.29,-17.310000000000002,-0.0017828653354742825,-0.17828653354742824,1,0.0,-0.8300000000000001,12.195935958319929,97.0909,2,2
94,1753214400,1753236009,1,119303.38,3670.2,119530.93,3743.59,0.01,0.34,-23.04,-0.0023772722864117838,-0.2377272286411784,6,-0.16,-0.21000000000000002,2.2433647108918513,96.9178,2,2
95,1754582400,1754585008,1,116740.48,3842.43,116325.73,3822.18,0.11,3.6,25.000000000000007,0.0025856523187095743,0.2585652318709574,1,0.0,-2.2800000000000002,6.804213788594666,96.6874,2,2
96,1754596800,1754599893,1,117527.85,3868.95,117396.1,3883.47,0.1,3.3000000000000003,-63.18,-0.006517608270904729,-0.6517608270904729,1,0.0,-2.09,6.2173039942751975,96.9374,2,2
97,1754654400,1754660620,1,116952.83,3917.39,116895.92,3946.37,0.05,1.67,-52.3,-0.00543062916382848,-0.5430629163828479,1,0.0,-1.06,4.124294602475016,96.3056,2,2
98,1754740800,1754742040,1,117120.96,4191.42,117171.42,4204.12,0.11,3.18,-36.900000000000006,-0.003852474248976328,-0.3852474248976328,1,0.0,-2.07,16.684398037460166,95.7826,2,2
99,1754755200,1754756119,1,116870.86,4207.62,116808.0,4219.77,0.13,3.7,-55.550000000000004,-0.005822021179370656,-0.5822021179370656,1,0.0,-2.42,20.38969585356714,95.4136,2,2
100,1754928000,1754928095,1,120323.13,4329.2,120378.27,4344.77,0.1,2.99,-42.97,-0.004529924170945865,-0.45299241709458654,1,0.0,-1.94,15.187725082841071,94.8581,2,2
101,1754942400,1754964007,1,119104.12,4255.47,119065.85,4273.28,0.04,1.17,-23.8,-0.0025204281762690036,-0.2520428176269004,6,-0.66,-0.77,5.537801479298623,94.4284,2,2
102,1755000000,1755001817,1,118484.6,4288.86,118536.41,4321.68,0.05,1.45,-45.95,-0.004878416484057823,-0.4878416484057823,1,0.0,-0.95,7.459907631732242,94.19040000000001,2,2
103,1755028800,1755029312,1,119665.26,4518.51,119622.79,4530.03,0.13,3.5300000000000002,-48.53,-0.005177588180632001,-0.5177588180632,1,0.0,-2.34,25.97227131585826,93.7309,2,2
104,1755100800,1755102032,1,120945.28,4668.41,121720.73,4722.4,0.03,0.8200000000000001,-21.55,-0.0023111010063745635,-0.23111010063745638,1,0.0,-0.54,6.810955712697045,93.2456,2,2
105,1755115200,1755136102,1,122852.39,4743.45,123572.21,4741.34,0.03,0.8,22.270000000000003,0.002393848872569201,0.2393848872569201,2,-0.49,-0.53,6.790048473350303,93.0301,2,2
106,1755172800,1755174862,1,121013.18,4719.72,119882.9,4584.69,0.04,1.08,99.9,0.010712815057563956,1.0712815057563956,1,0.0,-0.72,9.181924103459172,93.25280000000001,2,2
107,1755187200,1755207506,1,118263.34,4616.1,117514.28,4473.72,0.04,1.16,134.44,0.014263918567072459,1.4263918567072458,3,0.0,-0.76,9.490776160424485,94.2518,2,2
108,1755432000,1755438655,1,118371.41,4554.41,118410.17,4550.86,0.13,3.58,15.39,0.0016098966276902218,0.16098966276902218,2,0.0,-2.36,21.710581529324617,95.59620000000001,2,2
109,1755446400,1755468012,1,118304.01,4564.25,117764.56,4478.62,0.04,1.12,73.59,0.007685631659914716,0.7685631659914716,6,0.0,-0.74,6.844223182262667,95.7501,2,2
110,1755950400,1755972012,1,115288.1,4706.75,115061.76,4751.46,0.02,0.54,-29.02,-0.0030076902348527244,-0.30076902348527246,6,0.0,-0.36,3.7606185348108565,96.486,2,2
111,1755979200,1755996273,1,115101.58,4758.72,115443.39,4816.8,0.03,0.8,-36.74,-0.0038192935658313567,-0.38192935658313565,1,0.0,-0.53,5.985337962187289,96.1958,2,2
112,1756051200,1756053639,1,114368.78,4798.54,114396.84,4833.36,0.05,1.36,-46.86,-0.0048899908586598545,-0.48899908586598545,1,0.0,-0.9,10.387449606040487,95.8284,2,2
113,1756065600,1756065756,1,112580.69,4815.88,112260.23,4773.75,0.14,3.46,98.55,0.01033454348687812,1.0334543486878118,1,0.0,-2.34,29.60784652326462,95.35979999999999,2,2
114,1764950400,1764950735,1,90511.43,3108.36,90062.42,3087.19,0.11,3.27,17.720000000000006,0.001839217896461997,0.1839217896461997,1,0.0,-2.12,3.87662519348537,96.34530000000001,2,2
115,1765224000,1765224041,1,90160.16,3119.44,90214.8,3127.23,0.2,6.04,-40.019999999999996,-0.004146183532337019,-0.414618353233702,1,0.0,-3.9,7.895550910960902,96.5225,2,2
116,1765382400,1765382689,1,92075.11,3328.24,92036.1,3335.86,0.21,5.82,-56.37,-0.005864403993662241,-0.586440399366224,1,0.0,-3.83,15.994271770753945,96.1223,2,2
117,1767470401,1767475958,1,90093.57,3111.82,90672.24,3127.27,0.1,2.94,10.530000000000001,0.0011019416358129985,0.11019416358129985,1,0.0,-1.91,2.0208280762241744,95.55860000000001,2,2
118,1767729600,1767729674,1,92055.11,3221.94,92287.65,3229.54,0.2,5.9,-2.1600000000000037,-0.00022579050195528343,-0.022579050195528343,1,0.0,-3.83,7.029491895038966,95.6639,2,2
119,1767801600,1767823214,1,91237.35,3160.96,90959.64,3146.87,0.05,1.48,6.0,0.0006273374856104464,0.06273374856104465,6,0.0,-0.96,1.1478300094267075,95.64229999999999,2,2
120,1768766401,1768774408,1,95350.0,3345.15,95489.35,3353.79,0.2,5.8100000000000005,-26.12,-0.0027292969970418688,-0.27292969970418685,1,0.0,-3.79,4.741361758024059,95.7023,2,2
121,1772121600,1772121997,1,67362.74,2033.38,67128.58,2024.59,0.17,5.92,8.529999999999994,0.0008937449379774534,0.08937449379774534,1,0.0,-3.7,3.7474231940593286,95.4411,2,2
122,1772136000,1772136293,1,67605.23,2030.15,67791.25,2042.57,0.11,3.77,-28.729999999999997,-0.0030075455580865604,-0.300754555808656,1,0.0,-2.37,2.010470348780898,95.5264,2,2
123,1773748801,1773750997,1,74050.65,2326.84,73747.39,2315.23,0.15,4.96,8.96,0.0009407900746647124,0.09407900746647124,1,0.0,-3.14,7.860552544083968,95.2391,2,2
124,1773763200,1773764541,1,73937.07,2316.61,74232.44,2329.99,0.11,3.5100000000000002,-16.71,-0.0017528823953331996,-0.17528823953331996,1,0.0,-2.24,5.19693843000697,95.32870000000001,2,2
125,1773777600,1773781958,1,74542.58,2321.5,74694.93,2341.4,0.07,2.27,-35.95,-0.003777784316362903,-0.3777784316362903,1,0.0,-1.4500000000000002,3.0003868624334293,95.16159999999999,2,2
126,1773835200,1773838245,1,72950.94,2267.43,72293.98,2240.09,0.07,2.43,18.910000000000004,0.0019946815524128692,0.1994681552412869,1,0.0,-1.53,2.947610560261429,94.8021,2,2
127,1773921601,1773924813,1,69952.83,2167.09,69181.69,2134.05,0.06,1.99,18.22,0.0019180724109180637,0.19180724109180639,1,0.0,-1.26,1.9864080823161527,94.9912,2,2
128,1775649602,1775651869,1,71711.7,2248.23,71927.4,2255.86,0.17,5.55,-9.190000000000005,-0.0009656059361124016,-0.09656059361124017,1,0.0,-3.5200000000000005,3.3771069642859404,95.1734,2,2
129,1776168001,1776172468,1,74431.45,2375.46,74589.96,2382.24,0.21,6.66,-16.119999999999997,-0.001695387641128926,-0.16953876411289262,1,0.0,-4.25,6.811944056683725,95.08149999999999,2,2
130,1776254401,1776274123,1,74241.6,2338.52,74246.65,2358.93,0.07,2.2600000000000002,-47.199999999999996,-0.0049725927962722405,-0.497259279627224,1,0.0,-1.44,1.4564572238041404,94.92030000000001,2,2
131,1776283200,1776284263,1,75063.04,2376.56,74541.1,2359.08,0.09,3.0700000000000003,4.759999999999998,0.0005039794257810885,0.05039794257810885,1,0.0,-1.9300000000000002,2.3735592106580614,94.4483,2,2
132,1780416000,1780416485,1,67191.26,1910.7,67361.97,1917.91,0.2,7.23,-22.490000000000002,-0.002379997439042329,-0.2379997439042329,1,0.0,-4.5,4.222884942349367,94.4959,2,2
133,1780430400,1780431642,1,67223.68,1910.0,66970.21,1900.8,0.18,6.51,10.220000000000006,0.0010841085805815157,0.10841085805815157,1,0.0,-4.05,3.604271254635759,94.271,2,2
134,1783094400,1783100541,1,61865.55,1730.12,62199.62,1738.75,0.14,5.08,-0.21999999999999886,-0.000023311702898704174,-0.002331170289870417,1,0.0,-3.15,4.215725209931168,94.3732,2,2
135,1783108801,1783109200,1,62153.12,1744.06,62438.43,1750.01,0.2,7.43,8.269999999999996,0.0008763285331298805,0.08763285331298805,1,0.0,-4.6,6.646161513924645,94.37100000000001,2,2
136,1783166402,1783168120,1,62431.41,1756.94,62558.49,1762.72,0.2,7.42,-22.060000000000002,-0.0023355358233716626,-0.23355358233716625,1,0.0,-4.59,6.780111516944527,94.45370000000001,2,2
137,1783195201,1783206969,1,63236.3,1790.89,62890.82,1771.81,0.13,4.74,42.59,0.004519643310047107,0.45196433100471073,1,0.0,-2.94,4.929636142912744,94.2331,2,2
138,1783252801,1783263811,1,62606.49,1758.62,62839.6,1775.98,0.07,2.73,-32.76,-0.003460843659873863,-0.3460843659873863,1,0.0,-1.6800000000000002,2.2367200529803877,94.65899999999999,2,2
139,1783267202,1783272166,1,62694.22,1773.3,62764.57,1784.69,0.11,4.05,-40.88999999999999,-0.0043347178140046684,-0.4334717814004668,1,0.0,-2.51,3.8199284751568485,94.33139999999999,2,2
