symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,setup_score,bpr_low,bpr_high,reason,pnl,balance
BTCUSD,M15,2025-12,2025-12-27 07:45:00,2025-12-27 10:30:00,BUY,87470.12,87390.44232,87709.15304,87390.44232,SL,-1.0002,0.0002,1800.0,93,87407.38,87458.31,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-15.0,285.0
BTCUSD,M30,2025-12,2025-12-27 10:30:00,2025-12-27 11:00:00,BUY,87442.41,87388.6875,87603.5775,87388.6875,SL,-1.0003,0.0003,1800.0,97,87414.67,87445.14,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-14.25,270.74
XAUUSD,M30,2025-12,2025-12-29 00:00:00,2025-12-29 00:30:00,BUY,4487.214,4479.66854,4509.85039,4479.66854,SL,-1.0002,0.0002,160.0,99,4483.566,4484.47,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-13.54,257.2
XAGUSD,M30,2025-12,2025-12-29 01:00:00,2025-12-29 02:00:00,SELL,77.269,78.17682,74.54554,78.17682,SL,-1.0004,0.0004,40.0,99,77.708,77.741,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-12.87,244.34
XAGUSD,M30,2025-12,2025-12-29 01:00:00,2025-12-29 03:00:00,SELL,77.269,78.61482,73.23154,78.61482,SL,-1.0003,0.0003,40.0,99,78.137,78.179,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-12.22,232.12
XAGUSD,M30,2025-12,2025-12-30 02:30:00,2025-12-30 03:00:00,SELL,73.929,74.36157,72.63129,74.36157,SL,-1.0005,0.0005,20.0,98,73.908,74.162,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-11.61,220.51
BTCUSD,M15,2025-12,2025-12-30 07:15:00,2025-12-30 08:00:00,BUY,87298.22,87214.8975,87548.1875,87548.1875,TP,2.9998,0.0002,1800.0,98,87248.94,87252.54,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,33.07,253.58
BTCUSD,M15,2025-12,2025-12-30 11:45:00,2025-12-30 14:15:00,BUY,87793.03,87636.43911,88262.80268,88262.80268,TP,2.9999,0.0001,1800.0,100,87682.59,87694.33,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,38.04,291.61
BTCUSD,M15,2025-12,2025-12-31 07:15:00,2025-12-31 07:30:00,SELL,88427.72,88498.59107,88215.10679,88498.59107,SL,-1.0003,0.0003,1800.0,97,88456.41,88471.69,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-14.59,277.03
BTCUSD,M15,2025-12,2025-12-31 07:15:00,2025-12-31 08:00:00,SELL,88427.72,88576.77107,87980.56679,88576.77107,SL,-1.0001,0.0001,1800.0,92,88470.06,88549.87,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-13.85,263.18
XAUUSD,M15,2025-12,2025-12-31 08:45:00,2025-12-31 09:30:00,BUY,4307.246,4297.63157,4336.08929,4336.08929,TP,2.9998,0.0002,160.0,96,4301.525,4304.91,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,39.47,302.65
BTCUSD,M15,2026-01,2026-01-01 09:15:00,2026-01-01 09:30:00,SELL,87681.55,87739.20107,87508.59679,87739.20107,SL,-1.0003,0.0003,1800.0,100,87711.39,87718.04,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-15.14,287.51
US30,M30,2026-01,2026-01-02 08:30:00,2026-01-02 09:00:00,SELL,48225.3,48246.5875,48161.4375,48246.5875,SL,-1.0893,0.0893,19.0,98,48235.5,48241.2,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-15.66,271.85
US30,M15,2026-01,2026-01-02 10:30:00,2026-01-02 13:30:00,BUY,48278.2,48255.26964,48346.99107,48255.26964,SL,-1.0829,0.0829,19.0,97,48261.3,48266.1,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-14.72,257.13
US30,M30,2026-01,2026-01-02 10:30:00,2026-01-02 14:00:00,BUY,48302.3,48230.70714,48517.07857,48230.70714,SL,-1.0265,0.0265,19.0,97,48237.5,48266.1,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-13.2,243.94
BTCUSD,M15,2026-01,2026-01-03 10:00:00,2026-01-03 11:00:00,BUY,89705.8,89636.23339,89914.49982,89636.23339,SL,-1.0003,0.0003,1800.0,98,89687.2,89712.61,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-12.2,231.74
BTCUSD,M15,2026-01,2026-01-04 20:15:00,2026-01-04 21:00:00,SELL,91284.45,91353.35482,91077.73554,91353.35482,SL,-1.0003,0.0003,1800.0,99,91305.88,91313.7,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-11.59,220.15
XAUUSD,M15,2026-01,2026-01-05 17:00:00,2026-01-06 00:30:00,BUY,4442.542,4430.96679,4477.26764,4430.96679,SL,-1.0001,0.0001,160.0,100,4433.755,4434.236,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-11.01,209.14
XAUUSD,M15,2026-01,2026-01-06 01:45:00,2026-01-06 02:00:00,SELL,4450.417,4453.56763,4440.96512,4453.56763,SL,-1.0005,0.0005,160.0,99,4450.27,4451.457,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-10.46,198.68
US30,M15,2026-01,2026-01-06 13:00:00,2026-01-06 13:45:00,BUY,48984.1,48956.73571,49066.19286,48956.73571,SL,-1.0694,0.0694,19.0,98,48963.4,48970.7,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-10.62,188.05
XAUUSD,M15,2026-01,2026-01-06 14:15:00,2026-01-06 14:30:00,BUY,4466.772,4463.04662,4477.94812,4477.94812,TP,2.9996,0.0004,160.0,96,4464.853,4466.317,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,28.2,216.26
XAGUSD,M15,2026-01,2026-01-07 02:30:00,2026-01-07 05:30:00,SELL,81.069,81.90034,78.57498,78.57498,TP,2.9998,0.0002,20.0,98,81.355,81.724,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,32.44,248.69
XAUUSD,M15,2026-01,2026-01-07 03:15:00,2026-01-07 05:30:00,SELL,4476.448,4481.78702,4460.43095,4460.43095,TP,2.9997,0.0003,160.0,100,4479.056,4479.496,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,37.3,285.99
XAGUSD,M15,2026-01,2026-01-07 06:00:00,2026-01-07 07:15:00,SELL,79.073,79.69457,77.20829,79.69457,SL,-1.0003,0.0003,20.0,100,79.198,79.545,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-14.3,271.69
XAGUSD,M15,2026-01,2026-01-08 00:15:00,2026-01-08 00:30:00,BUY,78.511,78.1502,79.59341,78.1502,SL,-1.0006,0.0006,20.0,95,78.218,78.347,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-13.59,258.1
