starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,timeframe
300.0,34.41,-265.59,-88.53,300,71,229,23.67,-23.2,-0.0773,0.0089,92.51,M15
300.0,49.1,-250.9,-83.63,138,28,110,20.29,-27.69,-0.2007,0.0078,87.6,M30
