starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,timeframe
300.0,355.09,55.09,18.36,101,29,72,28.71,11.01,0.109,0.0176,50.67,M15
300.0,149.14,-150.86,-50.29,49,10,39,20.41,-11.02,-0.2249,0.0207,65.37,M30
