symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,pnl,range_high,range_low,range_atr,risk_per_lot,lot_min,lot_max,lot_step
EURUSD,45,1.1764705882352942,2026-02,2026-02-03,2026-02-04 00:45:00,2026-02-04 05:45:00,BUY,1.18159,1.17989,1.18359,1.18359,win,1.1294,0.0471,8.0,200.0,1.18159,1.18084,1.7617,170.0,0.01,200.0,0.01
GBPUSD,45,1.1764705882352942,2026-02,2026-02-03,2026-02-04 01:00:00,2026-02-04 05:30:00,BUY,1.36976,1.36806,1.37176,1.37176,win,1.1176,0.0588,10.0,200.0,1.36976,1.36906,1.3706,170.0,0.01,200.0,0.01
AUDUSD,45,1.1764705882352942,2026-02,2026-02-04,2026-02-05 00:45:00,2026-02-05 02:00:00,BUY,0.7006,0.6989,0.7026,0.6989,loss,-1.0529,0.0529,9.0,-170.0,0.7006,0.69929,3.7737,170.0,0.01,200.0,0.01
EURUSD,45,1.1764705882352942,2026-02,2026-02-04,2026-02-05 00:45:00,2026-02-05 02:45:00,BUY,1.18026,1.17856,1.18226,1.17856,loss,-1.0471,0.0471,8.0,-170.0,1.18026,1.17992,1.0439,170.0,0.01,200.0,0.01
GBPUSD,45,1.1764705882352942,2026-02,2026-02-04,2026-02-05 00:45:00,2026-02-05 02:15:00,BUY,1.3649,1.3632,1.3669,1.3632,loss,-1.0588,0.0588,10.0,-170.0,1.3649,1.36437,1.1468,170.0,0.01,200.0,0.01
USDCAD,45,1.1764705882352942,2026-02,2026-02-04,2026-02-05 00:45:00,2026-02-05 02:15:00,SELL,1.36621,1.36791,1.36421,1.36791,loss,-1.0882,0.0882,15.0,-170.0,1.36704,1.36621,1.6841,119.78,0.01,200.0,0.01
AUDUSD,45,1.1764705882352942,2026-02,2026-02-05,2026-02-06 00:45:00,2026-02-06 02:00:00,BUY,0.69203,0.69033,0.69403,0.69403,win,1.1235,0.0529,9.0,200.0,0.69203,0.68968,4.2506,170.0,0.01,200.0,0.01
EURUSD,45,1.1764705882352942,2026-02,2026-02-05,2026-02-06 00:45:00,2026-02-06 05:15:00,BUY,1.17787,1.17617,1.17987,1.17987,win,1.1294,0.0471,8.0,200.0,1.17787,1.17655,2.9855,170.0,0.01,200.0,0.01
GBPUSD,45,1.1764705882352942,2026-02,2026-02-05,2026-02-06 00:45:00,2026-02-06 02:00:00,BUY,1.35251,1.35081,1.35451,1.35451,win,1.1176,0.0588,10.0,200.0,1.35251,1.3508,2.8602,170.0,0.01,200.0,0.01
USDCAD,45,1.1764705882352942,2026-02,2026-02-05,2026-02-06 00:45:00,2026-02-06 06:00:00,SELL,1.37075,1.37245,1.36875,1.36875,win,1.0882,0.0882,15.0,200.0,1.37238,1.37075,3.1005,119.78,0.01,200.0,0.01
AUDUSD,45,1.1764705882352942,2026-02,2026-02-10,2026-02-11 00:45:00,2026-02-11 02:15:00,BUY,0.70802,0.70632,0.71002,0.71002,win,1.1235,0.0529,9.0,200.0,0.70802,0.70726,2.7352,170.0,0.01,200.0,0.01
EURUSD,45,1.1764705882352942,2026-02,2026-02-10,2026-02-11 00:45:00,2026-02-11 05:30:00,BUY,1.18971,1.18801,1.19171,1.19171,win,1.1294,0.0471,8.0,200.0,1.18971,1.18858,3.4693,170.0,0.01,200.0,0.01
GBPUSD,45,1.1764705882352942,2026-02,2026-02-10,2026-02-11 00:45:00,2026-02-11 02:30:00,BUY,1.36396,1.36226,1.36596,1.36596,win,1.1176,0.0588,10.0,200.0,1.36396,1.3631,2.0168,170.0,0.01,200.0,0.01
USDCAD,45,1.1764705882352942,2026-02,2026-02-10,2026-02-11 00:45:00,2026-02-11 02:30:00,SELL,1.35467,1.35637,1.35267,1.35267,win,1.0882,0.0882,15.0,200.0,1.35536,1.35467,1.766,119.78,0.01,200.0,0.01
AUDUSD,45,1.1764705882352942,2026-02,2026-02-11,2026-02-12 00:45:00,2026-02-12 04:45:00,BUY,0.71329,0.71159,0.71529,0.71159,loss,-1.0529,0.0529,9.0,-170.0,0.71329,0.7119,4.1404,170.0,0.01,200.0,0.01
EURUSD,45,1.1764705882352942,2026-02,2026-02-11,2026-02-12 00:45:00,2026-02-12 04:45:00,BUY,1.18773,1.18603,1.18973,1.18603,loss,-1.0471,0.0471,8.0,-170.0,1.18773,1.18664,3.052,170.0,0.01,200.0,0.01
GBPUSD,45,1.1764705882352942,2026-02,2026-02-11,2026-02-12 00:45:00,2026-02-12 06:30:00,BUY,1.36284,1.36114,1.36484,1.36114,loss,-1.0588,0.0588,10.0,-170.0,1.36284,1.36149,2.4514,170.0,0.01,200.0,0.01
USDCAD,45,1.1764705882352942,2026-02,2026-02-11,2026-02-12 00:45:00,2026-02-12 06:30:00,SELL,1.35722,1.35892,1.35522,1.35892,loss,-1.0882,0.0882,15.0,-170.0,1.35841,1.35722,2.4392,119.78,0.01,200.0,0.01
AUDUSD,45,1.1764705882352942,2026-02,2026-02-12,2026-02-13 00:45:00,2026-02-13 06:00:00,SELL,0.70841,0.71011,0.70641,0.70641,win,1.1235,0.0529,9.0,200.0,0.70929,0.70841,2.3511,170.0,0.01,200.0,0.01
USDCAD,45,1.1764705882352942,2026-02,2026-02-12,2026-02-13 00:45:00,2026-02-13 07:00:00,BUY,1.36138,1.35968,1.36338,1.36338,win,1.0882,0.0882,15.0,200.0,1.36138,1.36082,1.4905,119.78,0.01,200.0,0.01
EURUSD,45,1.1764705882352942,2026-02,2026-02-17,2026-02-18 00:45:00,2026-02-18 07:00:00,SELL,1.18485,1.18655,1.18285,1.18388,timeout,0.5235,0.0471,8.0,97.0,1.18532,1.18485,1.6786,170.0,0.01,200.0,0.01
AUDUSD,45,1.1764705882352942,2026-02,2026-02-17,2026-02-18 01:00:00,2026-02-18 07:00:00,SELL,0.70761,0.70931,0.70561,0.70671,timeout,0.4765,0.0529,9.0,90.0,0.70844,0.70761,3.4176,170.0,0.01,200.0,0.01
GBPUSD,45,1.1764705882352942,2026-02,2026-02-17,2026-02-18 01:00:00,2026-02-18 07:00:00,SELL,1.35601,1.35771,1.35401,1.35771,loss,-1.0588,0.0588,10.0,-170.0,1.35661,1.35601,1.2104,170.0,0.01,200.0,0.01
USDCAD,45,1.1764705882352942,2026-02,2026-02-17,2026-02-18 01:00:00,2026-02-18 07:00:00,BUY,1.36422,1.36252,1.36622,1.36561,timeout,0.7294,0.0882,15.0,139.0,1.36422,1.36374,1.3631,119.78,0.01,200.0,0.01
EURUSD,45,1.1764705882352942,2026-02,2026-02-18,2026-02-19 00:45:00,2026-02-19 07:00:00,BUY,1.17904,1.17734,1.18104,1.17944,timeout,0.1882,0.0471,8.0,40.0,1.17904,1.17848,2.0311,170.0,0.01,200.0,0.01
GBPUSD,45,1.1764705882352942,2026-02,2026-02-18,2026-02-19 00:45:00,2026-02-19 07:00:00,SELL,1.3489,1.3506,1.3469,1.34983,timeout,-0.6059,0.0588,10.0,-93.0,1.34977,1.3489,2.1711,170.0,0.01,200.0,0.01
USDCAD,45,1.1764705882352942,2026-02,2026-02-18,2026-02-19 00:45:00,2026-02-19 07:00:00,BUY,1.37004,1.36834,1.37204,1.36858,timeout,-0.9471,0.0882,15.0,-146.0,1.37004,1.36938,2.5385,119.78,0.01,200.0,0.01
AUDUSD,45,1.1764705882352942,2026-02,2026-02-18,2026-02-19 01:00:00,2026-02-19 07:00:00,BUY,0.70538,0.70368,0.70738,0.70675,timeout,0.7529,0.0529,9.0,137.0,0.70538,0.70387,6.5449,170.0,0.01,200.0,0.01
EURUSD,45,1.1764705882352942,2026-02,2026-02-19,2026-02-20 00:45:00,2026-02-20 02:45:00,BUY,1.17711,1.17541,1.17911,1.17541,loss,-1.0471,0.0471,8.0,-170.0,1.17711,1.17664,1.3484,170.0,0.01,200.0,0.01
GBPUSD,45,1.1764705882352942,2026-02,2026-02-19,2026-02-20 00:45:00,2026-02-20 01:30:00,BUY,1.34628,1.34458,1.34828,1.34458,loss,-1.0588,0.0588,10.0,-170.0,1.34628,1.34552,1.5716,170.0,0.01,200.0,0.01
USDCAD,45,1.1764705882352942,2026-02,2026-02-19,2026-02-20 00:45:00,2026-02-20 07:00:00,SELL,1.36854,1.37024,1.36654,1.36811,timeout,0.1647,0.0882,15.0,43.0,1.36911,1.36854,1.7577,119.78,0.01,200.0,0.01
AUDUSD,45,1.1764705882352942,2026-02,2026-02-19,2026-02-20 01:15:00,2026-02-20 01:45:00,SELL,0.70509,0.70679,0.70309,0.70309,win,1.1235,0.0529,9.0,200.0,0.70577,0.70509,2.0832,170.0,0.01,200.0,0.01
EURUSD,45,1.1764705882352942,2026-02,2026-02-24,2026-02-25 00:45:00,2026-02-25 05:30:00,BUY,1.1779,1.1762,1.1799,1.1799,win,1.1294,0.0471,8.0,200.0,1.1779,1.17728,2.0815,170.0,0.01,200.0,0.01
GBPUSD,45,1.1764705882352942,2026-02,2026-02-24,2026-02-25 00:45:00,2026-02-25 05:30:00,BUY,1.35037,1.34867,1.35237,1.35237,win,1.1176,0.0588,10.0,200.0,1.35037,1.34908,2.4372,170.0,0.01,200.0,0.01
USDCAD,45,1.1764705882352942,2026-02,2026-02-24,2026-02-25 00:45:00,2026-02-25 05:45:00,SELL,1.3696,1.3713,1.3676,1.3676,win,1.0882,0.0882,15.0,200.0,1.37052,1.3696,2.9609,119.78,0.01,200.0,0.01
AUDUSD,45,1.1764705882352942,2026-02,2026-02-24,2026-02-25 01:30:00,2026-02-25 03:45:00,BUY,0.70822,0.70652,0.71022,0.71022,win,1.1235,0.0529,9.0,200.0,0.70822,0.70567,11.4791,170.0,0.01,200.0,0.01
AUDUSD,45,1.1764705882352942,2026-02,2026-02-25,2026-02-26 00:45:00,2026-02-26 07:00:00,BUY,0.71253,0.71083,0.71453,0.71244,timeout,-0.1059,0.0529,9.0,-9.0,0.71253,0.71178,2.6582,170.0,0.01,200.0,0.01
EURUSD,45,1.1764705882352942,2026-02,2026-02-25,2026-02-26 00:45:00,2026-02-26 07:00:00,BUY,1.18177,1.18007,1.18377,1.18125,timeout,-0.3529,0.0471,8.0,-52.0,1.18177,1.18113,1.7884,170.0,0.01,200.0,0.01
GBPUSD,45,1.1764705882352942,2026-02,2026-02-25,2026-02-26 00:45:00,2026-02-26 07:00:00,BUY,1.35622,1.35452,1.35822,1.35493,timeout,-0.8176,0.0588,10.0,-129.0,1.35622,1.3553,1.9253,170.0,0.01,200.0,0.01
USDCAD,45,1.1764705882352942,2026-02,2026-02-25,2026-02-26 00:45:00,2026-02-26 07:00:00,SELL,1.36713,1.36883,1.36513,1.3669,timeout,0.0471,0.0882,15.0,23.0,1.36763,1.36713,1.6627,119.78,0.01,200.0,0.01
AUDUSD,45,1.1764705882352942,2026-02,2026-02-26,2026-02-27 00:45:00,2026-02-27 02:45:00,SELL,0.70984,0.71154,0.70784,0.71154,loss,-1.0529,0.0529,9.0,-170.0,0.71072,0.70984,3.3029,170.0,0.01,200.0,0.01
EURUSD,45,1.1764705882352942,2026-02,2026-02-26,2026-02-27 00:45:00,2026-02-27 07:00:00,SELL,1.17972,1.18142,1.17772,1.17985,timeout,-0.1235,0.0471,8.0,-13.0,1.18053,1.17972,2.7194,170.0,0.01,200.0,0.01
GBPUSD,45,1.1764705882352942,2026-02,2026-02-26,2026-02-27 00:45:00,2026-02-27 04:30:00,SELL,1.34837,1.35007,1.34637,1.35007,loss,-1.0588,0.0588,10.0,-170.0,1.34934,1.34837,2.3214,170.0,0.01,200.0,0.01
USDCAD,45,1.1764705882352942,2026-02,2026-02-26,2026-02-27 00:45:00,2026-02-27 06:00:00,BUY,1.3679,1.3662,1.3699,1.3662,loss,-1.0882,0.0882,15.0,-170.0,1.3679,1.36729,2.0382,119.78,0.01,200.0,0.01
AUDUSD,45,1.1764705882352942,2026-03,2026-03-03,2026-03-04 00:45:00,2026-03-04 01:30:00,SELL,0.70069,0.70239,0.69869,0.69869,win,1.1235,0.0529,9.0,200.0,0.70391,0.70069,5.8093,170.0,0.01,200.0,0.01
EURUSD,45,1.1764705882352942,2026-03,2026-03-03,2026-03-04 00:45:00,2026-03-04 06:30:00,SELL,1.15941,1.16111,1.15741,1.16111,loss,-1.0471,0.0471,8.0,-170.0,1.16107,1.15941,3.7363,170.0,0.01,200.0,0.01
GBPUSD,45,1.1764705882352942,2026-03,2026-03-03,2026-03-04 00:45:00,2026-03-04 01:15:00,SELL,1.33277,1.33447,1.33077,1.33077,win,1.1176,0.0588,10.0,200.0,1.33521,1.33277,3.5362,170.0,0.01,200.0,0.01
USDCAD,45,1.1764705882352942,2026-03,2026-03-03,2026-03-04 00:45:00,2026-03-04 07:00:00,BUY,1.36826,1.36656,1.37026,1.36656,loss,-1.0882,0.0882,15.0,-170.0,1.36826,1.36711,2.1845,119.78,0.01,200.0,0.01
GBPUSD,45,1.1764705882352942,2026-03,2026-03-04,2026-03-05 00:45:00,2026-03-05 01:45:00,BUY,1.33828,1.33658,1.34028,1.33658,loss,-1.0588,0.0588,10.0,-170.0,1.33828,1.33643,4.5922,170.0,0.01,200.0,0.01
