deal,time,time_msc,symbol,position_id,type,entry,reason,volume,price,profit,commission,swap,fee,comment
25,2026.03.05 08:01:50,1772697710314,XAUUSD,25,0,0,3,0.01,5158.5,0.0,-0.06,0.0,0.0,CAP|7|1
26,2026.03.05 08:09:35,1772698175240,XAUUSD,26,0,0,3,0.01,5148.908,0.0,-0.06,0.0,0.0,CAP|7|2
27,2026.03.05 08:15:16,1772698516968,XAUUSD,24,1,1,4,0.01,5141.026,-27.46,0.0,0.0,0.0,sl 5141.492
28,2026.03.05 08:15:16,1772698516968,XAUUSD,25,1,1,4,0.01,5141.026,-17.47,0.0,0.0,0.0,sl 5141.492
29,2026.03.05 08:15:16,1772698516968,XAUUSD,26,1,1,4,0.01,5141.026,-7.88,0.0,0.0,0.0,sl 5141.492
30,2026.03.06 00:00:01,1772755201120,XAUUSD,30,0,0,3,0.01,5086.119,0.0,-0.06,0.0,0.0,CAP|8|0
31,2026.03.06 00:00:16,1772755216908,XAUUSD,31,0,0,3,0.01,5077.801,0.0,-0.06,0.0,0.0,CAP|8|1
32,2026.03.06 00:28:48,1772756928463,XAUUSD,30,1,1,5,0.01,5092.204,6.08,0.0,0.0,0.0,tp 5092.020
33,2026.03.06 00:28:48,1772756928463,XAUUSD,31,1,1,5,0.01,5092.204,14.4,0.0,0.0,0.0,tp 5092.020
34,2026.03.06 00:28:49,1772756929595,XAUUSD,34,0,0,3,0.01,5092.619,0.0,-0.06,0.0,0.0,CAP|9|0
35,2026.03.06 00:41:21,1772757681484,XAUUSD,35,0,0,3,0.01,5082.027,0.0,-0.06,0.0,0.0,CAP|9|1
36,2026.03.06 01:00:26,1772758826225,XAUUSD,36,0,0,3,0.01,5071.974,0.0,-0.06,0.0,0.0,CAP|9|2
37,2026.03.06 01:31:07,1772760667196,XAUUSD,34,1,1,5,0.01,5089.043,-3.58,0.0,0.0,0.0,tp 5088.934
38,2026.03.06 01:31:07,1772760667196,XAUUSD,35,1,1,5,0.01,5089.043,7.01,0.0,0.0,0.0,tp 5088.934
39,2026.03.06 01:31:07,1772760667196,XAUUSD,36,1,1,5,0.01,5089.043,17.07,0.0,0.0,0.0,tp 5088.934
40,2026.03.06 01:31:08,1772760668201,XAUUSD,40,0,0,3,0.01,5089.574,0.0,-0.06,0.0,0.0,CAP|10|0
41,2026.03.06 01:39:13,1772761153616,XAUUSD,40,1,1,5,0.01,5109.637,20.07,0.0,0.0,0.0,tp 5109.634
42,2026.03.08 22:03:04,1773007384151,XAUUSD,42,0,0,3,0.01,5178.929,0.0,-0.06,0.0,0.0,CAP|11|0
43,2026.03.08 22:04:57,1773007497920,XAUUSD,43,0,0,3,0.01,5168.406,0.0,-0.06,0.0,0.0,CAP|11|1
44,2026.03.08 22:05:32,1773007532639,XAUUSD,42,1,1,4,0.01,5143.364,-35.57,0.0,0.0,0.0,sl 5143.951
45,2026.03.08 22:05:32,1773007532639,XAUUSD,43,1,1,4,0.01,5143.364,-25.05,0.0,0.0,0.0,sl 5143.951
46,2026.03.08 22:05:33,1773007533643,XAUUSD,47,0,0,3,0.01,5144.746,0.0,-0.06,0.0,0.0,CAP|12|0
47,2026.03.08 22:07:27,1773007647730,XAUUSD,48,0,0,3,0.01,5133.966,0.0,-0.06,0.0,0.0,CAP|12|1
48,2026.03.08 22:07:42,1773007662779,XAUUSD,47,1,1,4,0.01,5124.408,-20.34,0.0,0.0,0.0,sl 5125.025
49,2026.03.08 22:07:42,1773007662779,XAUUSD,48,1,1,4,0.01,5124.408,-9.56,0.0,0.0,0.0,sl 5125.025
50,2026.03.09 00:00:01,1773014401061,XAUUSD,51,0,0,3,0.01,5074.325,0.0,-0.06,0.0,0.0,CAP|13|0
51,2026.03.09 00:02:20,1773014540333,XAUUSD,52,0,0,3,0.01,5064.382,0.0,-0.06,0.0,0.0,CAP|13|1
52,2026.03.09 00:06:23,1773014783762,XAUUSD,53,0,0,3,0.01,5053.604,0.0,-0.06,0.0,0.0,CAP|13|2
53,2026.03.09 00:11:39,1773015099610,XAUUSD,51,1,1,4,0.01,5044.371,-29.96,0.0,0.0,0.0,sl 5044.391
54,2026.03.09 00:11:39,1773015099610,XAUUSD,52,1,1,4,0.01,5044.371,-20.01,0.0,0.0,0.0,sl 5044.391
55,2026.03.09 00:11:39,1773015099610,XAUUSD,53,1,1,4,0.01,5044.371,-9.23,0.0,0.0,0.0,sl 5044.391
56,2026.03.09 00:11:40,1773015100635,XAUUSD,57,0,0,3,0.01,5045.063,0.0,-0.06,0.0,0.0,CAP|14|0
57,2026.03.09 00:13:43,1773015223947,XAUUSD,58,0,0,3,0.01,5033.928,0.0,-0.06,0.0,0.0,CAP|14|1
58,2026.03.09 00:22:05,1773015725866,XAUUSD,57,1,1,5,0.01,5049.595,4.54,0.0,0.0,0.0,tp 5049.556
59,2026.03.09 00:22:05,1773015725866,XAUUSD,58,1,1,5,0.01,5049.595,15.67,0.0,0.0,0.0,tp 5049.556
60,2026.03.09 00:22:06,1773015726869,XAUUSD,61,0,0,3,0.01,5049.778,0.0,-0.06,0.0,0.0,CAP|15|0
61,2026.03.09 00:47:24,1773017244587,XAUUSD,62,0,0,3,0.01,5039.106,0.0,-0.06,0.0,0.0,CAP|15|1
62,2026.03.09 01:00:19,1773018019103,XAUUSD,63,0,0,3,0.01,5028.71,0.0,-0.06,0.0,0.0,CAP|15|2
63,2026.03.09 01:00:22,1773018022680,XAUUSD,61,1,1,4,0.01,5022.619,-27.16,0.0,0.0,0.0,sl 5022.642
64,2026.03.09 01:00:22,1773018022680,XAUUSD,62,1,1,4,0.01,5022.619,-16.49,0.0,0.0,0.0,sl 5022.642
65,2026.03.09 01:00:22,1773018022680,XAUUSD,63,1,1,4,0.01,5022.619,-6.09,0.0,0.0,0.0,sl 5022.642
66,2026.03.09 01:02:25,1773018145037,XAUUSD,69,0,0,3,0.01,5031.337,0.0,-0.06,0.0,0.0,CAP|18|0
67,2026.03.09 01:02:31,1773018151671,XAUUSD,69,1,1,4,0.01,5030.497,-0.84,0.0,0.0,0.0,sl 5030.607
68,2026.03.10 00:00:01,1773100801084,XAUUSD,71,0,0,3,0.01,5140.122,0.0,-0.06,0.0,0.0,CAP|19|0
69,2026.03.10 00:23:03,1773102183401,XAUUSD,72,0,0,3,0.01,5129.928,0.0,-0.06,0.0,0.0,CAP|19|1
70,2026.03.10 01:04:56,1773104696288,XAUUSD,71,1,1,5,0.01,5145.155,5.04,0.0,0.0,0.0,tp 5145.085
71,2026.03.10 01:04:56,1773104696288,XAUUSD,72,1,1,5,0.01,5145.155,15.23,0.0,0.0,0.0,tp 5145.085
72,2026.03.10 01:04:57,1773104697301,XAUUSD,75,0,0,3,0.01,5145.943,0.0,-0.06,0.0,0.0,CAP|20|0
73,2026.03.10 01:26:10,1773105970577,XAUUSD,75,1,1,5,0.01,5166.225,20.29,0.0,0.0,0.0,tp 5166.003
74,2026.03.10 01:26:11,1773105971591,XAUUSD,77,0,0,3,0.01,5166.49,0.0,-0.06,0.0,0.0,CAP|21|0
75,2026.03.10 01:30:19,1773106219243,XAUUSD,78,0,0,3,0.01,5155.713,0.0,-0.06,0.0,0.0,CAP|21|1
76,2026.03.10 01:49:51,1773107391892,XAUUSD,77,1,1,5,0.01,5171.231,4.74,0.0,0.0,0.0,tp 5171.162
77,2026.03.10 01:49:51,1773107391892,XAUUSD,78,1,1,5,0.01,5171.231,15.52,0.0,0.0,0.0,tp 5171.162
78,2026.03.11 00:00:01,1773187201099,XAUUSD,81,0,0,3,0.01,5197.902,0.0,-0.06,0.0,0.0,CAP|22|0
79,2026.03.11 00:09:40,1773187780656,XAUUSD,82,0,0,3,0.01,5187.755,0.0,-0.06,0.0,0.0,CAP|22|1
80,2026.03.11 00:18:44,1773188324328,XAUUSD,81,1,1,5,0.01,5202.946,5.05,0.0,0.0,0.0,tp 5202.889
81,2026.03.11 00:18:44,1773188324328,XAUUSD,82,1,1,5,0.01,5202.946,15.19,0.0,0.0,0.0,tp 5202.889
82,2026.03.11 00:18:46,1773188326357,XAUUSD,85,0,0,3,0.01,5202.811,0.0,-0.06,0.0,0.0,CAP|23|0
83,2026.03.11 01:03:20,1773191000831,XAUUSD,85,1,1,5,0.01,5222.989,20.18,0.0,0.0,0.0,tp 5222.871
84,2026.03.11 01:03:21,1773191001962,XAUUSD,87,0,0,3,0.01,5222.202,0.0,-0.06,0.0,0.0,CAP|24|0
85,2026.03.11 01:25:34,1773192334398,XAUUSD,88,0,0,3,0.01,5211.968,0.0,-0.06,0.0,0.0,CAP|24|1
86,2026.03.11 02:02:37,1773194557233,XAUUSD,89,0,0,3,0.01,5202.602,0.0,-0.06,0.0,0.0,CAP|24|2
87,2026.03.11 02:53:44,1773197624092,XAUUSD,87,1,1,5,0.01,5218.988,-3.21,0.0,0.0,0.0,tp 5218.984
88,2026.03.11 02:53:44,1773197624092,XAUUSD,88,1,1,5,0.01,5218.988,7.02,0.0,0.0,0.0,tp 5218.984
89,2026.03.11 02:53:44,1773197624092,XAUUSD,89,1,1,5,0.01,5218.988,16.39,0.0,0.0,0.0,tp 5218.984
90,2026.03.12 00:00:01,1773273601230,XAUUSD,93,0,0,3,0.01,5133.661,0.0,-0.06,0.0,0.0,CAP|25|0
91,2026.03.12 00:26:27,1773275187244,XAUUSD,93,1,1,5,0.01,5153.77,20.11,0.0,0.0,0.0,tp 5153.721
92,2026.03.12 00:26:28,1773275188303,XAUUSD,95,0,0,3,0.01,5153.961,0.0,-0.06,0.0,0.0,CAP|26|0
93,2026.03.12 02:10:01,1773281401013,XAUUSD,95,1,1,5,0.01,5174.025,20.07,0.0,0.0,0.0,tp 5174.021
94,2026.03.12 02:10:02,1773281402038,XAUUSD,97,0,0,3,0.01,5174.147,0.0,-0.06,0.0,0.0,CAP|27|0
95,2026.03.12 02:35:17,1773282917667,XAUUSD,98,0,0,3,0.01,5165.053,0.0,-0.06,0.0,0.0,CAP|27|1
96,2026.03.12 02:46:00,1773283560180,XAUUSD,99,0,0,3,0.01,5153.824,0.0,-0.06,0.0,0.0,CAP|27|2
97,2026.03.12 04:39:37,1773290377720,XAUUSD,97,1,1,4,0.01,5144.449,-29.7,0.0,0.0,0.0,sl 5144.464
98,2026.03.12 04:39:37,1773290377720,XAUUSD,98,1,1,4,0.01,5144.449,-20.6,0.0,0.0,0.0,sl 5144.464
99,2026.03.12 04:39:37,1773290377720,XAUUSD,99,1,1,4,0.01,5144.449,-9.37,0.0,0.0,0.0,sl 5144.464
100,2026.03.12 04:39:38,1773290378738,XAUUSD,103,0,0,3,0.01,5145.525,0.0,-0.06,0.0,0.0,CAP|28|0
101,2026.03.12 06:40:50,1773297650720,XAUUSD,103,1,1,5,0.01,5165.682,20.15,0.0,0.0,0.0,tp 5165.585
102,2026.03.12 06:40:51,1773297651744,XAUUSD,105,0,0,3,0.01,5166.203,0.0,-0.06,0.0,0.0,CAP|29|0
103,2026.03.12 08:01:10,1773302470158,XAUUSD,105,1,1,5,0.01,5186.485,20.29,0.0,0.0,0.0,tp 5186.263
104,2026.03.12 08:01:11,1773302471278,XAUUSD,107,0,0,3,0.01,5186.59,0.0,-0.06,0.0,0.0,CAP|30|0
105,2026.03.12 08:48:16,1773305296964,XAUUSD,108,0,0,3,0.01,5176.701,0.0,-0.06,0.0,0.0,CAP|30|1
106,2026.03.12 10:02:30,1773309750359,XAUUSD,107,1,1,5,0.01,5191.717,5.13,0.0,0.0,0.0,tp 5191.706
107,2026.03.12 10:02:30,1773309750359,XAUUSD,108,1,1,5,0.01,5191.717,15.02,0.0,0.0,0.0,tp 5191.706
108,2026.03.12 10:02:31,1773309751382,XAUUSD,111,0,0,3,0.01,5191.308,0.0,-0.06,0.0,0.0,CAP|31|0
109,2026.03.12 10:29:50,1773311390595,XAUUSD,112,0,0,3,0.01,5180.905,0.0,-0.06,0.0,0.0,CAP|31|1
110,2026.03.12 12:06:08,1773317168466,XAUUSD,113,0,0,3,0.01,5171.459,0.0,-0.06,0.0,0.0,CAP|31|2
111,2026.03.12 13:23:03,1773321783073,XAUUSD,111,1,1,4,0.01,5161.203,-30.11,0.0,0.0,0.0,sl 5161.284
112,2026.03.12 13:23:03,1773321783073,XAUUSD,112,1,1,4,0.01,5161.203,-19.71,0.0,0.0,0.0,sl 5161.284
113,2026.03.12 13:23:03,1773321783073,XAUUSD,113,1,1,4,0.01,5161.203,-10.26,0.0,0.0,0.0,sl 5161.284
114,2026.03.12 13:23:04,1773321784077,XAUUSD,117,0,0,3,0.01,5160.909,0.0,-0.06,0.0,0.0,CAP|32|0
115,2026.03.12 13:53:58,1773323638069,XAUUSD,118,0,0,3,0.01,5150.223,0.0,-0.06,0.0,0.0,CAP|32|1
116,2026.03.12 14:38:04,1773326284804,XAUUSD,119,0,0,3,0.01,5141.049,0.0,-0.06,0.0,0.0,CAP|32|2
117,2026.03.12 15:04:24,1773327864513,XAUUSD,117,1,1,4,0.01,5130.755,-30.15,0.0,0.0,0.0,sl 5130.787
118,2026.03.12 15:04:24,1773327864513,XAUUSD,118,1,1,4,0.01,5130.755,-19.46,0.0,0.0,0.0,sl 5130.787
119,2026.03.12 15:04:24,1773327864513,XAUUSD,119,1,1,4,0.01,5130.755,-10.29,0.0,0.0,0.0,sl 5130.787
120,2026.03.12 15:04:25,1773327865759,XAUUSD,123,0,0,3,0.01,5131.023,0.0,-0.06,0.0,0.0,CAP|33|0
121,2026.03.12 15:11:02,1773328262967,XAUUSD,123,1,1,4,0.01,5120.849,-10.17,0.0,0.0,0.0,sl 5120.863
122,2026.03.13 00:00:01,1773360001160,XAUUSD,125,0,0,3,0.01,5097.84,0.0,-0.06,0.0,0.0,CAP|34|0
123,2026.03.13 01:00:20,1773363620004,XAUUSD,125,1,1,5,0.01,5118.001,20.16,0.0,0.0,0.0,tp 5117.900
124,2026.03.13 01:00:21,1773363621006,XAUUSD,127,0,0,3,0.01,5118.472,0.0,-0.06,0.0,0.0,CAP|35|0
125,2026.03.13 03:29:24,1773372564736,XAUUSD,128,0,0,3,0.01,5108.965,0.0,-0.06,0.0,0.0,CAP|35|1
126,2026.03.13 06:21:17,1773382877078,XAUUSD,129,0,0,3,0.01,5098.144,0.0,-0.06,0.0,0.0,CAP|35|2
127,2026.03.13 06:38:08,1773383888760,XAUUSD,127,1,1,4,0.01,5088.428,-30.04,0.0,0.0,0.0,sl 5088.670
128,2026.03.13 06:38:08,1773383888760,XAUUSD,128,1,1,4,0.01,5088.428,-20.54,0.0,0.0,0.0,sl 5088.670
129,2026.03.13 06:38:08,1773383888760,XAUUSD,129,1,1,4,0.01,5088.428,-9.71,0.0,0.0,0.0,sl 5088.670
130,2026.03.13 06:38:09,1773383889774,XAUUSD,133,0,0,3,0.01,5088.504,0.0,-0.06,0.0,0.0,CAP|36|0
131,2026.03.13 07:19:05,1773386345594,XAUUSD,134,0,0,3,0.01,5078.54,0.0,-0.06,0.0,0.0,CAP|36|1
132,2026.03.13 08:04:56,1773389096816,XAUUSD,135,0,0,3,0.01,5068.648,0.0,-0.06,0.0,0.0,CAP|36|2
133,2026.03.13 08:22:01,1773390121161,XAUUSD,133,1,1,4,0.01,5062.031,-26.47,0.0,0.0,0.0,sl 5062.081
134,2026.03.13 08:22:01,1773390121161,XAUUSD,134,1,1,4,0.01,5062.031,-16.51,0.0,0.0,0.0,sl 5062.081
135,2026.03.13 08:22:01,1773390121161,XAUUSD,135,1,1,4,0.01,5062.031,-6.62,0.0,0.0,0.0,sl 5062.081
136,2026.03.15 22:01:31,1773612091192,XAUUSD,139,0,0,3,0.01,5017.686,0.0,-0.06,0.0,0.0,CAP|37|0
137,2026.03.15 22:18:58,1773613138636,XAUUSD,140,0,0,3,0.01,5007.211,0.0,-0.06,0.0,0.0,CAP|37|1
138,2026.03.15 22:51:36,1773615096690,XAUUSD,139,1,1,5,0.01,5022.564,4.87,0.0,0.0,0.0,tp 5022.509
139,2026.03.15 22:51:36,1773615096690,XAUUSD,140,1,1,5,0.01,5022.564,15.35,0.0,0.0,0.0,tp 5022.509
140,2026.03.15 22:51:38,1773615098638,XAUUSD,143,0,0,3,0.01,5022.913,0.0,-0.06,0.0,0.0,CAP|38|0
141,2026.03.15 23:02:35,1773615755056,XAUUSD,144,0,0,3,0.01,5011.696,0.0,-0.06,0.0,0.0,CAP|38|1
142,2026.03.15 23:06:32,1773615992356,XAUUSD,145,0,0,3,0.01,5002.653,0.0,-0.06,0.0,0.0,CAP|38|2
143,2026.03.15 23:20:24,1773616824075,XAUUSD,143,1,1,4,0.01,4989.959,-32.95,0.0,0.0,0.0,sl 4992.539
144,2026.03.15 23:20:24,1773616824075,XAUUSD,144,1,1,4,0.01,4989.959,-21.74,0.0,0.0,0.0,sl 4992.539
145,2026.03.15 23:20:24,1773616824075,XAUUSD,145,1,1,4,0.01,4989.959,-12.69,0.0,0.0,0.0,sl 4992.539
146,2026.03.15 23:20:25,1773616825077,XAUUSD,149,0,0,3,0.01,4984.262,0.0,-0.06,0.0,0.0,CAP|39|0
147,2026.03.15 23:23:16,1773616996082,XAUUSD,150,0,0,3,0.01,4974.026,0.0,-0.06,0.0,0.0,CAP|39|1
148,2026.03.15 23:28:16,1773617296151,XAUUSD,149,1,1,5,0.01,4989.219,4.96,0.0,0.0,0.0,tp 4989.204
149,2026.03.15 23:28:16,1773617296151,XAUUSD,150,1,1,5,0.01,4989.219,15.19,0.0,0.0,0.0,tp 4989.204
150,2026.03.15 23:28:17,1773617297155,XAUUSD,153,0,0,3,0.01,4988.941,0.0,-0.06,0.0,0.0,CAP|40|0
151,2026.03.15 23:47:53,1773618473926,XAUUSD,154,0,0,3,0.01,4979.069,0.0,-0.06,0.0,0.0,CAP|40|1
152,2026.03.15 23:57:13,1773619033211,XAUUSD,153,1,1,5,0.01,4994.232,5.29,0.0,0.0,0.0,tp 4994.065
153,2026.03.15 23:57:13,1773619033211,XAUUSD,154,1,1,5,0.01,4994.232,15.16,0.0,0.0,0.0,tp 4994.065
154,2026.03.15 23:57:15,1773619035181,XAUUSD,157,0,0,3,0.01,4994.067,0.0,-0.06,0.0,0.0,CAP|41|0
155,2026.03.16 00:01:31,1773619291274,XAUUSD,157,1,1,5,0.01,5014.174,20.1,0.0,0.0,0.0,tp 5014.127
156,2026.03.16 00:01:32,1773619292276,XAUUSD,159,0,0,3,0.01,5014.399,0.0,-0.06,0.0,0.0,CAP|42|0
157,2026.03.16 01:12:46,1773623566368,XAUUSD,160,0,0,3,0.01,5005.889,0.0,-0.06,0.0,0.0,CAP|42|1
158,2026.03.16 01:13:47,1773623627131,XAUUSD,161,0,0,3,0.01,4994.447,0.0,-0.06,0.0,0.0,CAP|42|2
159,2026.03.16 01:15:02,1773623702402,XAUUSD,159,1,1,4,0.01,4984.843,-29.56,0.0,0.0,0.0,sl 4984.972
160,2026.03.16 01:15:02,1773623702402,XAUUSD,160,1,1,4,0.01,4984.843,-21.05,0.0,0.0,0.0,sl 4984.972
161,2026.03.16 01:15:02,1773623702402,XAUUSD,161,1,1,4,0.01,4984.843,-9.61,0.0,0.0,0.0,sl 4984.972
162,2026.03.16 01:15:03,1773623703524,XAUUSD,165,0,0,3,0.01,4985.126,0.0,-0.06,0.0,0.0,CAP|43|0
163,2026.03.16 01:20:17,1773624017321,XAUUSD,165,1,1,5,0.01,5005.314,20.18,0.0,0.0,0.0,tp 5005.186
164,2026.03.16 01:20:18,1773624018445,XAUUSD,167,0,0,3,0.01,5005.34,0.0,-0.06,0.0,0.0,CAP|44|0
165,2026.03.16 01:23:35,1773624215996,XAUUSD,168,0,0,3,0.01,4995.8,0.0,-0.06,0.0,0.0,CAP|44|1
166,2026.03.16 01:31:00,1773624660509,XAUUSD,169,0,0,3,0.01,4985.713,0.0,-0.06,0.0,0.0,CAP|44|2
167,2026.03.16 01:42:07,1773625327163,XAUUSD,167,1,1,5,0.01,5002.406,-2.93,0.0,0.0,0.0,tp 5002.345
168,2026.03.16 01:42:07,1773625327163,XAUUSD,168,1,1,5,0.01,5002.406,6.61,0.0,0.0,0.0,tp 5002.345
169,2026.03.16 01:42:07,1773625327163,XAUUSD,169,1,1,5,0.01,5002.406,16.7,0.0,0.0,0.0,tp 5002.345
170,2026.03.16 01:42:08,1773625328210,XAUUSD,173,0,0,3,0.01,5002.306,0.0,-0.06,0.0,0.0,CAP|45|0
171,2026.03.16 04:01:26,1773633686391,XAUUSD,173,1,1,5,0.01,5022.374,20.06,0.0,0.0,0.0,tp 5022.366
172,2026.03.16 04:01:27,1773633687395,XAUUSD,175,0,0,3,0.01,5022.668,0.0,-0.06,0.0,0.0,CAP|46|0
173,2026.03.16 04:59:11,1773637151042,XAUUSD,176,0,0,3,0.01,5012.611,0.0,-0.06,0.0,0.0,CAP|46|1
174,2026.03.16 06:14:49,1773641689391,XAUUSD,175,1,1,5,0.01,5027.831,5.16,0.0,0.0,0.0,tp 5027.700
175,2026.03.16 06:14:49,1773641689391,XAUUSD,176,1,1,5,0.01,5027.831,15.22,0.0,0.0,0.0,tp 5027.700
176,2026.03.16 06:14:50,1773641690397,XAUUSD,179,0,0,3,0.01,5027.92,0.0,-0.06,0.0,0.0,CAP|47|0
177,2026.03.16 06:47:50,1773643670229,XAUUSD,180,0,0,3,0.01,5017.885,0.0,-0.06,0.0,0.0,CAP|47|1
178,2026.03.16 06:50:08,1773643808541,XAUUSD,181,0,0,3,0.01,5006.491,0.0,-0.06,0.0,0.0,CAP|47|2
179,2026.03.16 07:37:15,1773646635229,XAUUSD,179,1,1,4,0.01,4997.298,-30.62,0.0,0.0,0.0,sl 4997.923
180,2026.03.16 07:37:15,1773646635229,XAUUSD,180,1,1,4,0.01,4997.298,-20.59,0.0,0.0,0.0,sl 4997.923
181,2026.03.16 07:37:15,1773646635229,XAUUSD,181,1,1,4,0.01,4997.298,-9.19,0.0,0.0,0.0,sl 4997.923
182,2026.03.16 07:37:16,1773646636233,XAUUSD,185,0,0,3,0.01,4997.915,0.0,-0.06,0.0,0.0,CAP|48|0
183,2026.03.16 08:15:50,1773648950442,XAUUSD,186,0,0,3,0.01,4988.103,0.0,-0.06,0.0,0.0,CAP|48|1
184,2026.03.16 08:24:47,1773649487572,XAUUSD,185,1,1,5,0.01,5003.137,5.22,0.0,0.0,0.0,tp 5003.069
185,2026.03.16 08:24:47,1773649487572,XAUUSD,186,1,1,5,0.01,5003.137,15.04,0.0,0.0,0.0,tp 5003.069
186,2026.03.16 08:24:48,1773649488663,XAUUSD,189,0,0,3,0.01,5002.93,0.0,-0.06,0.0,0.0,CAP|49|0
187,2026.03.16 08:33:29,1773650009454,XAUUSD,190,0,0,3,0.01,4992.501,0.0,-0.06,0.0,0.0,CAP|49|1
188,2026.03.16 09:05:36,1773651936573,XAUUSD,191,0,0,3,0.01,4983.622,0.0,-0.06,0.0,0.0,CAP|49|2
189,2026.03.16 09:46:13,1773654373361,XAUUSD,189,1,1,4,0.01,4972.84,-30.09,0.0,0.0,0.0,sl 4973.078
190,2026.03.16 09:46:13,1773654373361,XAUUSD,190,1,1,4,0.01,4972.84,-19.66,0.0,0.0,0.0,sl 4973.078
191,2026.03.16 09:46:13,1773654373361,XAUUSD,191,1,1,4,0.01,4972.84,-10.78,0.0,0.0,0.0,sl 4973.078
192,2026.03.16 09:46:14,1773654374371,XAUUSD,195,0,0,3,0.01,4972.535,0.0,-0.06,0.0,0.0,CAP|50|0
193,2026.03.16 10:48:52,1773658132089,XAUUSD,195,1,1,5,0.01,4992.657,20.12,0.0,0.0,0.0,tp 4992.595
194,2026.03.16 10:48:53,1773658133336,XAUUSD,197,0,0,3,0.01,4992.762,0.0,-0.06,0.0,0.0,CAP|51|0
195,2026.03.16 11:19:47,1773659987049,XAUUSD,197,1,1,5,0.01,5012.848,20.09,0.0,0.0,0.0,tp 5012.822
196,2026.03.16 11:19:48,1773659988070,XAUUSD,199,0,0,3,0.01,5013.258,0.0,-0.06,0.0,0.0,CAP|52|0
197,2026.03.16 11:53:32,1773662012788,XAUUSD,200,0,0,3,0.01,5002.966,0.0,-0.06,0.0,0.0,CAP|52|1
198,2026.03.16 11:59:22,1773662362454,XAUUSD,201,0,0,3,0.01,4994.487,0.0,-0.06,0.0,0.0,CAP|52|2
199,2026.03.16 12:18:34,1773663514292,XAUUSD,199,1,1,5,0.01,5010.352,-2.91,0.0,0.0,0.0,tp 5010.297
