symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,pnl,range_high,range_low,range_atr
US30,30,1.3043478260869565,2025-06,2025-06-25,2025-06-25 23:30:00,2025-06-25 23:45:00,SELL,42995.0,43033.4,42944.913043,43033.4,loss,-1.0703,0.0703,27.0,-38.4,43033.4,42995.0,1.207
XAUUSD,30,1.3043478260869565,2025-06,2025-06-25,2025-06-25 23:30:00,2025-06-26 00:00:00,BUY,3337.488,3332.814,3343.584522,3332.814,loss,-1.0003,0.0003,160.0,-467.4,3337.488,3332.814,1.904
US30,30,1.3043478260869565,2025-06,2025-06-26,2025-06-26 23:30:00,2025-06-27 02:30:00,SELL,43488.1,43515.2,43452.752174,43515.2,loss,-1.0959,0.0959,26.0,-27.1,43515.2,43488.1,0.769
XAUUSD,30,1.3043478260869565,2025-06,2025-06-26,2025-06-26 23:30:00,2025-06-26 23:45:00,SELL,3321.16,3323.729,3317.80913,3317.80913,win,1.3037,0.0006,160.0,335.09,3323.729,3321.16,0.894
US30,30,1.3043478260869565,2025-06,2025-06-29,2025-06-29 23:45:00,2025-06-30 02:00:00,SELL,44054.0,44091.3,44005.347826,44091.3,loss,-1.0751,0.0751,28.0,-37.3,44091.3,44054.0,0.4357
XAUUSD,30,1.3043478260869565,2025-06,2025-06-29,2025-06-29 23:45:00,2025-06-30 01:15:00,SELL,3263.784,3270.917,3254.480087,3270.917,loss,-1.0002,0.0002,160.0,-713.3,3270.917,3263.784,1.2243
XAUUSD,30,1.3043478260869565,2025-06,2025-06-30,2025-06-30 23:45:00,2025-07-01 01:00:00,BUY,3312.26,3308.556,3317.091304,3317.091304,win,1.3039,0.0004,160.0,483.13,3312.26,3308.556,1.1172
XAUUSD,30,1.3043478260869565,2025-07,2025-07-01,2025-07-01 23:45:00,2025-07-02 00:00:00,SELL,3337.023,3341.874,3330.695609,3341.874,loss,-1.0003,0.0003,160.0,-485.1,3341.874,3337.023,2.0371
US30,30,1.3043478260869565,2025-07,2025-07-01,2025-07-02 00:00:00,2025-07-02 01:15:00,BUY,44577.2,44551.0,44611.373913,44551.0,loss,-1.0992,0.0992,26.0,-26.2,44577.2,44551.0,0.653
XAUUSD,30,1.3043478260869565,2025-07,2025-07-02,2025-07-03 00:00:00,2025-07-03 06:00:00,SELL,3348.759,3362.315,3331.077261,3362.315,loss,-1.0001,0.0001,160.0,-1355.6,3362.315,3348.759,5.1361
XAUUSD,30,1.3043478260869565,2025-07,2025-07-03,2025-07-03 23:30:00,2025-07-04 00:00:00,BUY,3331.459,3328.526,3335.284652,3328.526,loss,-1.0005,0.0005,160.0,-293.3,3331.459,3328.526,1.637
XAUUSD,30,1.3043478260869565,2025-07,2025-07-06,2025-07-06 23:30:00,2025-07-07 00:30:00,SELL,3329.058,3334.487,3321.976696,3321.976696,win,1.3041,0.0003,160.0,708.13,3334.487,3329.058,1.9821
US30,30,1.3043478260869565,2025-07,2025-07-06,2025-07-07 00:00:00,2025-07-07 01:00:00,BUY,44745.3,44698.8,44805.952174,44698.8,loss,-1.0581,0.0581,27.0,-46.5,44745.3,44698.8,1.1236
US30,30,1.3043478260869565,2025-07,2025-07-07,2025-07-07 23:30:00,2025-07-08 02:30:00,BUY,44353.2,44306.8,44413.721739,44413.721739,win,1.2462,0.0582,27.0,60.52,44353.2,44306.8,0.7804
XAUUSD,30,1.3043478260869565,2025-07,2025-07-07,2025-07-07 23:45:00,2025-07-08 06:00:00,SELL,3334.016,3340.135,3326.034696,3332.201,timeout,0.2964,0.0003,160.0,181.5,3340.135,3334.016,1.8616
US30,30,1.3043478260869565,2025-07,2025-07-08,2025-07-08 23:30:00,2025-07-09 00:00:00,SELL,44258.1,44295.2,44209.708696,44209.708696,win,1.2289,0.0755,28.0,48.39,44295.2,44258.1,1.2417
XAUUSD,30,1.3043478260869565,2025-07,2025-07-08,2025-07-08 23:30:00,2025-07-09 00:00:00,SELL,3300.974,3303.923,3297.127478,3303.923,loss,-1.0005,0.0005,160.0,-294.9,3303.923,3300.974,1.1755
US30,30,1.3043478260869565,2025-07,2025-07-09,2025-07-09 23:30:00,2025-07-10 00:00:00,SELL,44486.9,44515.2,44449.986957,44449.986957,win,1.2125,0.0919,26.0,36.91,44515.2,44486.9,0.803
XAUUSD,30,1.3043478260869565,2025-07,2025-07-09,2025-07-10 00:15:00,2025-07-10 01:30:00,BUY,3319.723,3315.65,3325.035609,3325.035609,win,1.304,0.0004,160.0,531.26,3319.723,3315.65,1.5238
XAUUSD,30,1.3043478260869565,2025-07,2025-07-10,2025-07-10 23:30:00,2025-07-11 00:15:00,BUY,3324.945,3322.918,3327.588913,3327.588913,win,1.3036,0.0008,160.0,264.39,3324.945,3322.918,0.9724
XAUUSD,30,1.3043478260869565,2025-07,2025-07-13,2025-07-13 23:30:00,2025-07-14 01:45:00,SELL,3366.765,3374.017,3357.30587,3357.30587,win,1.3041,0.0002,160.0,945.91,3374.017,3366.765,1.7938
US30,30,1.3043478260869565,2025-07,2025-07-13,2025-07-14 00:00:00,2025-07-14 01:00:00,BUY,44238.2,44169.9,44327.286957,44169.9,loss,-1.0395,0.0395,27.0,-68.3,44238.2,44169.9,1.2697
XAUUSD,30,1.3043478260869565,2025-07,2025-07-14,2025-07-14 23:45:00,2025-07-15 01:00:00,BUY,3346.408,3343.945,3349.620609,3349.620609,win,1.3037,0.0006,160.0,321.26,3346.408,3343.945,1.0767
US30,30,1.3043478260869565,2025-07,2025-07-15,2025-07-15 23:30:00,2025-07-16 06:00:00,BUY,43958.4,43918.7,44010.182609,43958.3,timeout,-0.073,0.0705,28.0,-0.1,43958.4,43918.7,0.872
XAUUSD,30,1.3043478260869565,2025-07,2025-07-15,2025-07-15 23:30:00,2025-07-16 02:45:00,BUY,3330.184,3326.288,3335.265739,3326.288,loss,-1.0004,0.0004,160.0,-389.6,3330.184,3326.288,1.6626
XAUUSD,30,1.3043478260869565,2025-07,2025-07-16,2025-07-16 23:30:00,2025-07-17 00:00:00,SELL,3347.919,3350.156,3345.001174,3345.001174,win,1.3036,0.0007,160.0,291.78,3350.156,3347.919,0.8733
US30,30,1.3043478260869565,2025-07,2025-07-17,2025-07-17 23:30:00,2025-07-18 05:30:00,BUY,44585.2,44543.0,44640.243478,44640.243478,win,1.2404,0.064,27.0,55.04,44585.2,44543.0,1.4953
XAUUSD,30,1.3043478260869565,2025-07,2025-07-17,2025-07-17 23:45:00,2025-07-18 01:00:00,SELL,3340.774,3343.448,3337.286174,3337.286174,win,1.3037,0.0006,160.0,348.78,3343.448,3340.774,1.3881
XAUUSD,30,1.3043478260869565,2025-07,2025-07-20,2025-07-20 23:45:00,2025-07-21 00:45:00,BUY,3349.265,3345.38,3354.332391,3354.332391,win,1.3039,0.0004,160.0,506.74,3349.265,3345.38,1.873
XAUUSD,30,1.3043478260869565,2025-07,2025-07-22,2025-07-22 23:30:00,2025-07-23 00:00:00,SELL,3427.798,3433.312,3420.605826,3433.312,loss,-1.0003,0.0003,160.0,-551.4,3433.312,3427.798,2.7791
US30,30,1.3043478260869565,2025-07,2025-07-22,2025-07-23 05:00:00,2025-07-23 06:00:00,BUY,44675.3,44553.0,44834.821739,44653.7,timeout,-0.1987,0.0221,27.0,-21.6,44675.3,44553.0,3.7222
XAUUSD,30,1.3043478260869565,2025-07,2025-07-23,2025-07-23 23:30:00,2025-07-24 01:00:00,BUY,3390.803,3386.497,3396.419522,3386.497,loss,-1.0004,0.0004,160.0,-430.6,3390.803,3386.497,1.5259
