symbol,timeframe,min_score,min_tqi,tp_mode,selection_score,start,end,starting_balance,ending_balance,net_profit,return_percent,max_drawdown_percent,trades,wins,losses,win_rate_percent,profit_factor,total_r,average_r
US30,H1,60.0,0.5,Fixed,-1000000000.0,2026-05-14,2026-07-13,300.0,294.6916601472823,-5.308339852717722,-1.7694466175725787,1.7694466175725743,1,0,1,0.0,0.0,-0.3538893235145142,-0.3538893235145142
BTCUSD,M15,60.0,0.5,Dynamic,-1000000000.0,2026-05-14,2026-07-13,300.0,294.6532358232375,-5.34676417676252,-1.7822547255875065,1.7822547255875065,2,0,2,0.0,0.0,-0.35790644100307145,-0.17895322050153573
BTCUSD,H1,60.0,0.35,Fixed,-1000000000.0,2026-05-14,2026-07-13,300.0,284.9726365064155,-15.027363493584517,-5.009121164528175,5.009121164528172,1,0,1,0.0,0.0,-1.001824232905636,-1.001824232905636
BTCUSD,H1,60.0,0.35,Dynamic,-1000000000.0,2026-05-14,2026-07-13,300.0,284.9726365064155,-15.027363493584517,-5.009121164528175,5.009121164528172,1,0,1,0.0,0.0,-1.001824232905636,-1.001824232905636
XAUUSD,H1,40.0,0.7,Dynamic,-1000000000.0,2026-05-14,2026-07-13,300.0,284.9722077408279,-15.027792259172088,-5.009264086390697,5.009264086390696,1,0,1,0.0,0.0,-1.0018528172781394,-1.0018528172781394
XAUUSD,M30,40.0,0.7,Fixed,-1000000000.0,2026-05-14,2026-07-13,300.0,284.94197642149607,-15.058023578503935,-5.019341192834648,5.019341192834645,1,0,1,0.0,0.0,-1.003868238566928,-1.003868238566928
XAUUSD,M30,40.0,0.7,Dynamic,-1000000000.0,2026-05-14,2026-07-13,300.0,284.94197642149607,-15.058023578503935,-5.019341192834648,5.019341192834645,1,0,1,0.0,0.0,-1.003868238566928,-1.003868238566928
XAUUSD,M15,40.0,0.7,Fixed,-1000000000.0,2026-05-14,2026-07-13,300.0,284.9227161775107,-15.077283822489278,-5.025761274163088,5.025761274163092,1,0,1,0.0,0.0,-1.0051522548326193,-1.0051522548326193
XAUUSD,M15,40.0,0.7,Dynamic,-1000000000.0,2026-05-14,2026-07-13,300.0,284.9227161775107,-15.077283822489278,-5.025761274163088,5.025761274163092,1,0,1,0.0,0.0,-1.0051522548326193,-1.0051522548326193
US30,M30,40.0,0.5,Fixed,-1000000000.0,2026-05-14,2026-07-13,300.0,284.84448296329754,-15.155517036702463,-5.051839012234149,5.051839012234154,1,0,1,0.0,0.0,-1.010367802446831,-1.010367802446831
US30,M30,40.0,0.5,Dynamic,-1000000000.0,2026-05-14,2026-07-13,300.0,284.84448296329754,-15.155517036702463,-5.051839012234149,5.051839012234154,1,0,1,0.0,0.0,-1.010367802446831,-1.010367802446831
US30,M30,40.0,0.7,Fixed,-1000000000.0,2026-05-14,2026-07-13,300.0,284.84448296329754,-15.155517036702463,-5.051839012234149,5.051839012234154,1,0,1,0.0,0.0,-1.010367802446831,-1.010367802446831
US30,M30,40.0,0.7,Dynamic,-1000000000.0,2026-05-14,2026-07-13,300.0,284.84448296329754,-15.155517036702463,-5.051839012234149,5.051839012234154,1,0,1,0.0,0.0,-1.010367802446831,-1.010367802446831
XAUUSD,H1,60.0,0.35,Fixed,-1000000000.0,2026-05-14,2026-07-13,300.0,284.82149272083893,-15.178507279161067,-5.059502426387019,5.059502426387023,1,0,1,0.0,0.0,-1.0119004852774034,-1.0119004852774034
XAUUSD,H1,60.0,0.35,Dynamic,-1000000000.0,2026-05-14,2026-07-13,300.0,284.82149272083893,-15.178507279161067,-5.059502426387019,5.059502426387023,1,0,1,0.0,0.0,-1.0119004852774034,-1.0119004852774034
US30,H1,40.0,0.5,Dynamic,-1000000000.0,2026-05-14,2026-07-13,300.0,284.6916601472823,-15.308339852717722,-5.102779950905911,5.102779950905907,1,0,1,0.0,0.0,-1.0205559901811807,-1.0205559901811807
US30,H1,60.0,0.35,Dynamic,-1000000000.0,2026-05-14,2026-07-13,300.0,284.6916601472823,-15.308339852717722,-5.102779950905911,5.102779950905907,1,0,1,0.0,0.0,-1.0205559901811807,-1.0205559901811807
US30,H1,60.0,0.5,Dynamic,-1000000000.0,2026-05-14,2026-07-13,300.0,284.6916601472823,-15.308339852717722,-5.102779950905911,5.102779950905907,1,0,1,0.0,0.0,-1.0205559901811807,-1.0205559901811807
XAUUSD,M15,60.0,0.5,Fixed,-1000000000.0,2026-05-14,2026-07-13,300.0,284.31920769177333,-15.680792308226671,-5.226930769408888,5.226930769408891,1,0,1,0.0,0.0,-1.0453861538817777,-1.0453861538817777
XAUUSD,M15,60.0,0.5,Dynamic,-1000000000.0,2026-05-14,2026-07-13,300.0,284.31920769177333,-15.680792308226671,-5.226930769408888,5.226930769408891,1,0,1,0.0,0.0,-1.0453861538817777,-1.0453861538817777
XAUUSD,M15,60.0,0.35,Fixed,-1000000000.0,2026-05-14,2026-07-13,300.0,269.9486062704203,-30.051393729579672,-10.017131243193223,10.017131243193225,2,0,2,0.0,0.0,-2.056264141198908,-1.028132070599454
XAUUSD,M15,60.0,0.35,Dynamic,-1000000000.0,2026-05-14,2026-07-13,300.0,269.9486062704203,-30.051393729579672,-10.017131243193223,10.017131243193225,2,0,2,0.0,0.0,-2.056264141198908,-1.028132070599454
