symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,pnl,range_high,range_low,range_atr,risk_per_lot,lot_min,lot_max,lot_step,setup_score
US100,30,1.0,2026-05,2026-05-05,2026-05-06 00:00:00,2026-05-06 00:15:00,SELL,28250.28,28310.28,28190.28,28190.28,win,0.96,0.04,240.0,60.0,28289.51,28250.28,0.8929,60.0,0.01,500.0,0.01,100
US100,30,1.0,2026-05,2026-05-06,2026-05-06 23:30:00,2026-05-07 06:00:00,SELL,28577.01,28637.01,28517.01,28637.01,loss,-1.04,0.04,240.0,-60.0,28600.68,28577.01,0.5941,60.0,0.01,500.0,0.01,100
US100,30,1.0,2026-05,2026-05-07,2026-05-07 23:30:00,2026-05-08 00:00:00,BUY,28555.46,28495.46,28615.46,28615.46,win,0.96,0.04,240.0,60.0,28555.46,28514.6,0.6287,60.0,0.01,500.0,0.01,100
US100,30,1.0,2026-05,2026-05-12,2026-05-12 23:30:00,2026-05-13 00:00:00,SELL,29044.09,29104.09,28984.09,28984.09,win,0.96,0.04,240.0,60.0,29074.63,29044.09,0.6493,60.0,0.01,500.0,0.01,100
US100,30,1.0,2026-05,2026-05-13,2026-05-14 00:15:00,2026-05-14 02:45:00,BUY,29570.33,29510.33,29630.33,29510.33,loss,-1.04,0.04,240.0,-60.0,29570.33,29512.69,1.4804,60.0,0.01,500.0,0.01,100
US100,30,1.0,2026-05,2026-05-14,2026-05-14 23:30:00,2026-05-15 00:00:00,BUY,29643.79,29583.79,29703.79,29583.79,loss,-1.04,0.04,240.0,-60.0,29643.79,29624.99,0.4854,60.0,0.01,500.0,0.01,95
US100,30,1.0,2026-05,2026-05-19,2026-05-19 23:30:00,2026-05-20 00:00:00,BUY,28912.19,28852.19,28972.19,28852.19,loss,-1.04,0.04,240.0,-60.0,28912.19,28842.88,1.1756,60.0,0.01,500.0,0.01,100
US100,30,1.0,2026-05,2026-05-20,2026-05-21 00:45:00,2026-05-21 01:15:00,BUY,29163.93,29103.93,29223.93,29223.93,win,0.96,0.04,240.0,60.0,29163.93,29107.91,0.9021,60.0,0.01,500.0,0.01,100
US100,30,1.0,2026-05,2026-05-26,2026-05-26 23:30:00,2026-05-27 00:45:00,BUY,30033.42,29973.42,30093.42,30093.42,win,0.96,0.04,240.0,60.0,30033.42,29996.27,1.2605,60.0,0.01,500.0,0.01,100
US100,30,1.0,2026-05,2026-05-27,2026-05-27 23:30:00,2026-05-27 23:45:00,SELL,29990.63,30050.63,29930.63,29930.63,win,0.96,0.04,240.0,60.0,30040.7,29990.63,1.3391,60.0,0.01,500.0,0.01,100
US100,30,1.0,2026-05,2026-05-28,2026-05-28 23:45:00,2026-05-29 00:45:00,SELL,30260.97,30320.97,30200.97,30200.97,win,0.96,0.04,240.0,60.0,30290.23,30260.97,0.9492,60.0,0.01,500.0,0.01,100
US100,30,1.0,2026-06,2026-06-02,2026-06-02 23:45:00,2026-06-03 06:00:00,BUY,30697.01,30637.01,30757.01,30670.83,timeout,-0.4763,0.04,240.0,-26.18,30697.01,30555.95,4.4564,60.0,0.01,500.0,0.01,95
US100,30,1.0,2026-06,2026-06-03,2026-06-03 23:30:00,2026-06-04 00:00:00,SELL,30380.65,30440.65,30320.65,30440.65,loss,-1.04,0.04,240.0,-60.0,30452.33,30380.65,1.2795,60.0,0.01,500.0,0.01,100
US100,30,1.0,2026-06,2026-06-04,2026-06-04 23:30:00,2026-06-05 00:00:00,SELL,30281.3,30341.3,30221.3,30221.3,win,0.96,0.04,240.0,60.0,30362.55,30281.3,1.7697,60.0,0.01,500.0,0.01,100
US100,30,1.0,2026-06,2026-06-09,2026-06-09 23:30:00,2026-06-09 23:45:00,SELL,29006.28,29066.28,28946.28,29066.28,loss,-1.04,0.04,240.0,-60.0,29106.95,29006.28,0.8839,60.0,0.01,500.0,0.01,100
US100,30,1.0,2026-06,2026-06-10,2026-06-10 23:30:00,2026-06-11 00:00:00,BUY,28415.97,28355.97,28475.97,28355.97,loss,-1.04,0.04,240.0,-60.0,28415.97,28276.92,1.5405,60.0,0.01,500.0,0.01,100
US100,30,1.0,2026-06,2026-06-11,2026-06-11 23:30:00,2026-06-12 00:30:00,BUY,29578.62,29518.62,29638.62,29638.62,win,0.96,0.04,240.0,60.0,29578.62,29508.5,0.9052,60.0,0.01,500.0,0.01,100
US100,30,1.0,2026-06,2026-06-16,2026-06-16 23:30:00,2026-06-17 00:30:00,SELL,30067.06,30127.06,30007.06,30127.06,loss,-1.04,0.04,240.0,-60.0,30121.0,30067.06,0.9418,60.0,0.01,500.0,0.01,100
US100,30,1.0,2026-06,2026-06-17,2026-06-17 23:30:00,2026-06-18 00:00:00,BUY,30042.97,29982.97,30102.97,30102.97,win,0.96,0.04,240.0,60.0,30042.97,29969.54,0.5373,60.0,0.01,500.0,0.01,100
US100,30,1.0,2026-06,2026-06-18,2026-06-18 23:30:00,2026-06-19 00:00:00,BUY,30444.37,30384.37,30504.37,30384.37,loss,-1.04,0.04,240.0,-60.0,30444.37,30403.66,0.8593,60.0,0.01,500.0,0.01,100
US100,30,1.0,2026-06,2026-06-23,2026-06-23 23:45:00,2026-06-23 23:45:00,BUY,29455.8,29395.8,29515.8,29515.8,win,0.96,0.04,240.0,60.0,29455.8,29349.02,1.343,60.0,0.01,500.0,0.01,100
US100,30,1.0,2026-06,2026-06-24,2026-06-24 23:30:00,2026-06-25 00:15:00,BUY,29861.06,29801.06,29921.06,29801.06,loss,-1.04,0.04,240.0,-60.0,29861.06,29812.85,0.39,60.0,0.01,500.0,0.01,95
US100,30,1.0,2026-06,2026-06-25,2026-06-25 23:45:00,2026-06-25 23:45:00,SELL,29438.03,29498.03,29378.03,29498.03,loss,-1.04,0.04,240.0,-60.0,29660.68,29438.03,2.4658,60.0,0.01,500.0,0.01,95
