date,opened_at,closed_at,symbol,direction,result,r_multiple,requested_risk,actual_risk,actual_risk_percent,raw_lot,lot,minimum_lot_override,pnl,balance_before,balance_after,level_after
2025-12-30,2025-12-31 00:45:00,2025-12-31 07:00:00,US100,SELL,timeout,0.8175,4.6,4.2,21.0,0.0767,0.07,False,3.43,20.0,23.43,1
2026-01-01,2026-01-02 00:45:00,2026-01-02 02:00:00,US100,BUY,win,0.964,5.39,4.8,20.48,0.0898,0.08,False,4.63,23.43,28.06,2
2026-01-06,2026-01-07 00:30:00,2026-01-07 07:00:00,US100,SELL,timeout,0.771,6.45,6.0,21.38,0.1076,0.1,False,4.63,28.06,32.69,2
2026-01-07,2026-01-08 00:30:00,2026-01-08 05:00:00,US100,BUY,loss,-1.036,7.52,7.2,22.03,0.1253,0.12,False,-7.46,32.69,25.23,1
2026-01-08,2026-01-09 00:30:00,2026-01-09 01:15:00,US100,BUY,loss,-1.036,5.8,5.4,21.41,0.0967,0.09,False,-5.59,25.23,19.63,1
2026-01-13,2026-01-14 00:30:00,2026-01-14 05:15:00,US100,BUY,loss,-1.036,4.52,4.2,21.39,0.0753,0.07,False,-4.35,19.63,15.28,1
2026-01-15,2026-01-16 00:30:00,2026-01-16 05:00:00,US100,BUY,win,0.964,3.51,3.0,19.63,0.0586,0.05,False,2.89,15.28,18.17,1
2026-01-20,2026-01-21 00:30:00,2026-01-21 03:15:00,US100,BUY,win,0.968,4.18,3.6,19.81,0.0697,0.06,False,3.48,18.17,21.66,1
2026-01-21,2026-01-22 01:15:00,2026-01-22 06:00:00,US100,BUY,loss,-1.036,4.98,4.8,22.16,0.083,0.08,False,-4.97,21.66,16.69,1
2026-01-22,2026-01-23 00:30:00,2026-01-23 03:15:00,US100,BUY,win,0.964,3.84,3.6,21.58,0.064,0.06,False,3.47,16.69,20.16,1
2026-01-27,2026-01-28 00:30:00,2026-01-28 05:15:00,US100,BUY,win,0.964,4.64,4.2,20.84,0.0773,0.07,False,4.05,20.16,24.21,1
2026-01-28,2026-01-29 01:15:00,2026-01-29 02:15:00,US100,SELL,loss,-1.036,5.57,5.4,22.31,0.0928,0.09,False,-5.59,24.21,18.61,1
2026-01-29,2026-01-30 00:30:00,2026-01-30 00:30:00,US100,BUY,loss,-1.036,4.28,4.2,22.57,0.0713,0.07,False,-4.35,18.61,14.26,1
2026-02-03,2026-02-04 00:45:00,2026-02-04 01:15:00,US100,SELL,loss,-1.036,3.28,3.0,21.04,0.0547,0.05,False,-3.11,14.26,11.15,1
2026-02-04,2026-02-05 00:30:00,2026-02-05 02:00:00,US100,BUY,loss,-1.036,2.56,2.4,21.52,0.0427,0.04,False,-2.49,11.15,8.67,1
2026-02-05,2026-02-06 00:30:00,2026-02-06 01:00:00,US100,BUY,win,0.964,1.99,1.8,20.77,0.0332,0.03,False,1.74,8.67,10.4,1
2026-02-10,2026-02-11 00:30:00,2026-02-11 07:00:00,US100,BUY,timeout,-0.5372,2.39,1.8,17.31,0.0399,0.03,False,-0.97,10.4,9.43,1
2026-02-11,2026-02-12 00:30:00,2026-02-12 01:30:00,US100,BUY,win,0.968,2.17,1.8,19.08,0.0362,0.03,False,1.74,9.43,11.18,1
2026-02-12,2026-02-13 00:30:00,2026-02-13 02:30:00,US100,SELL,loss,-1.032,2.57,2.4,21.48,0.0428,0.04,False,-2.48,11.18,8.7,1
2026-02-17,2026-02-18 02:00:00,2026-02-18 04:15:00,US100,BUY,win,0.968,2.0,1.8,20.69,0.0333,0.03,False,1.74,8.7,10.44,1
2026-02-18,2026-02-19 01:00:00,2026-02-19 07:00:00,US100,BUY,timeout,0.8395,2.4,2.4,22.99,0.04,0.04,False,2.01,10.44,12.46,1
2026-02-19,2026-02-20 00:30:00,2026-02-20 06:15:00,US100,BUY,win,0.968,2.86,2.4,19.27,0.0477,0.04,False,2.32,12.46,14.78,1
2026-02-26,2026-02-27 00:30:00,2026-02-27 05:00:00,US100,SELL,loss,-1.036,3.4,3.0,20.3,0.0567,0.05,False,-3.11,14.78,11.67,1
2026-03-03,2026-03-04 01:15:00,2026-03-04 02:30:00,US100,SELL,win,0.968,2.68,2.4,20.56,0.0447,0.04,False,2.32,11.67,13.99,1
2026-03-04,2026-03-05 01:15:00,2026-03-05 01:30:00,US100,SELL,win,0.964,3.22,3.0,21.44,0.0536,0.05,False,2.89,13.99,16.89,1
2026-03-05,2026-03-06 01:15:00,2026-03-06 04:30:00,US100,SELL,loss,-1.032,3.88,3.6,21.32,0.0647,0.06,False,-3.72,16.89,13.17,1
2026-03-10,2026-03-10 23:45:00,2026-03-11 00:00:00,US100,BUY,win,0.968,3.03,3.0,22.78,0.0505,0.05,False,2.9,13.17,16.08,1
2026-03-11,2026-03-11 23:30:00,2026-03-11 23:45:00,US100,SELL,win,0.964,3.7,3.6,22.39,0.0616,0.06,False,3.47,16.08,19.55,1
2026-03-12,2026-03-12 23:30:00,2026-03-13 00:00:00,US100,SELL,win,0.964,4.5,4.2,21.49,0.0749,0.07,False,4.05,19.55,23.59,1
2026-03-17,2026-03-18 00:00:00,2026-03-18 01:00:00,US100,BUY,win,0.968,5.43,5.4,22.89,0.0904,0.09,False,5.23,23.59,28.82,2
2026-03-18,2026-03-18 23:30:00,2026-03-19 02:00:00,US100,BUY,win,0.968,6.63,6.6,22.9,0.1105,0.11,False,6.39,28.82,35.21,3
