date,opened_at,closed_at,symbol,direction,result,r_multiple,requested_risk,actual_risk,actual_risk_percent,raw_lot,lot,minimum_lot_override,pnl,balance_before,balance_after,level_after
2025-12-30,2025-12-31 00:45:00,2025-12-31 07:00:00,AUDUSD,SELL,timeout,0.5444,4.6,3.6,18.0,0.0256,0.02,False,1.96,20.0,21.96,1
2026-01-01,2026-01-02 00:45:00,2026-01-02 07:00:00,AUDUSD,BUY,timeout,0.4944,5.05,3.6,16.39,0.0281,0.02,False,1.78,21.96,23.74,1
2026-01-06,2026-01-07 00:45:00,2026-01-07 03:45:00,AUDUSD,BUY,win,1.0611,5.46,5.4,22.75,0.0303,0.03,False,5.73,23.74,29.47,2
2026-01-07,2026-01-08 01:00:00,2026-01-08 05:00:00,AUDUSD,BUY,loss,-1.05,6.78,5.4,18.32,0.0377,0.03,False,-5.67,29.47,23.8,1
2026-01-08,2026-01-09 01:00:00,2026-01-09 07:00:00,AUDUSD,SELL,timeout,0.4056,5.47,5.4,22.69,0.0304,0.03,False,2.19,23.8,25.99,1
2026-01-13,2026-01-14 00:45:00,2026-01-14 03:45:00,AUDUSD,SELL,loss,-1.05,5.98,5.4,20.78,0.0332,0.03,False,-5.67,25.99,20.32,1
2026-01-14,2026-01-15 00:45:00,2026-01-15 03:30:00,AUDUSD,BUY,loss,-1.05,4.67,3.6,17.72,0.026,0.02,False,-3.78,20.32,16.54,1
2026-01-15,2026-01-16 00:45:00,2026-01-16 07:00:00,AUDUSD,SELL,timeout,-0.1778,3.8,3.6,21.77,0.0211,0.02,False,-0.64,16.54,15.9,1
2026-01-20,2026-01-21 01:00:00,2026-01-21 07:00:00,AUDUSD,BUY,timeout,0.8667,3.66,3.6,22.64,0.0203,0.02,False,3.12,15.9,19.02,1
2026-01-21,2026-01-22 01:00:00,2026-01-22 07:00:00,AUDUSD,BUY,timeout,0.9778,4.37,3.6,18.93,0.0243,0.02,False,3.52,19.02,22.54,1
2026-01-22,2026-01-23 01:00:00,2026-01-23 07:00:00,AUDUSD,BUY,timeout,0.25,5.18,3.6,15.97,0.0288,0.02,False,0.9,22.54,23.44,1
2026-01-27,2026-01-28 01:15:00,2026-01-28 06:30:00,AUDUSD,SELL,loss,-1.05,5.39,3.6,15.36,0.03,0.02,False,-3.78,23.44,19.66,1
