date,opened_at,closed_at,symbol,direction,result,r_multiple,requested_risk,actual_risk,actual_risk_percent,raw_lot,lot,minimum_lot_override,pnl,balance_before,balance_after,level_after
2026-01-01,2026-01-02 00:45:00,2026-01-02 07:00:00,EURUSD,BUY,timeout,-0.5,4.6,3.6,18.0,0.0256,0.02,False,-1.8,20.0,18.2,1
2026-01-06,2026-01-07 01:00:00,2026-01-07 07:00:00,EURUSD,BUY,timeout,-0.0167,4.19,3.6,19.78,0.0233,0.02,False,-0.06,18.2,18.14,1
2026-01-07,2026-01-08 00:45:00,2026-01-08 07:00:00,EURUSD,SELL,timeout,-0.1833,4.17,3.6,19.85,0.0232,0.02,False,-0.66,18.14,17.48,1
2026-01-08,2026-01-09 00:45:00,2026-01-09 07:00:00,EURUSD,SELL,timeout,0.4444,4.02,3.6,20.59,0.0223,0.02,False,1.6,17.48,19.08,1
2026-01-13,2026-01-14 01:00:00,2026-01-14 07:00:00,EURUSD,SELL,timeout,-0.6444,4.39,3.6,18.87,0.0244,0.02,False,-2.32,19.08,16.76,1
2026-01-14,2026-01-15 00:45:00,2026-01-15 07:00:00,EURUSD,SELL,timeout,0.2833,3.85,3.6,21.48,0.0214,0.02,False,1.02,16.76,17.78,1
2026-01-15,2026-01-16 00:45:00,2026-01-16 07:00:00,EURUSD,SELL,timeout,-0.4944,4.09,3.6,20.25,0.0227,0.02,False,-1.78,17.78,16.0,1
2026-01-20,2026-01-21 00:45:00,2026-01-21 07:00:00,EURUSD,SELL,timeout,0.1667,3.68,3.6,22.5,0.0204,0.02,False,0.6,16.0,16.6,1
2026-01-21,2026-01-22 00:45:00,2026-01-22 07:00:00,EURUSD,BUY,timeout,-0.1722,3.82,3.6,21.69,0.0212,0.02,False,-0.62,16.6,15.98,1
2026-01-22,2026-01-23 00:45:00,2026-01-23 07:00:00,EURUSD,SELL,timeout,0.3111,3.68,3.6,22.53,0.0204,0.02,False,1.12,15.98,17.1,1
2026-01-27,2026-01-28 01:00:00,2026-01-28 02:00:00,EURUSD,SELL,win,1.0667,3.93,3.6,21.05,0.0219,0.02,False,3.84,17.1,20.94,1
2026-01-28,2026-01-29 01:00:00,2026-01-29 03:45:00,EURUSD,SELL,loss,-1.0444,4.82,3.6,17.19,0.0268,0.02,False,-3.76,20.94,17.18,1
2026-01-29,2026-01-30 00:45:00,2026-01-30 01:15:00,EURUSD,SELL,win,1.0667,3.95,3.6,20.95,0.022,0.02,False,3.84,17.18,21.02,1
2026-02-03,2026-02-04 00:45:00,2026-02-04 05:45:00,EURUSD,BUY,win,1.0667,4.83,3.6,17.13,0.0269,0.02,False,3.84,21.02,24.86,1
2026-02-04,2026-02-05 00:45:00,2026-02-05 02:45:00,EURUSD,BUY,loss,-1.0444,5.72,5.4,21.72,0.0318,0.03,False,-5.64,24.86,19.22,1
2026-02-05,2026-02-06 00:45:00,2026-02-06 05:15:00,EURUSD,BUY,win,1.0667,4.42,3.6,18.73,0.0246,0.02,False,3.84,19.22,23.06,1
2026-02-10,2026-02-11 00:45:00,2026-02-11 05:30:00,EURUSD,BUY,win,1.0667,5.3,3.6,15.61,0.0295,0.02,False,3.84,23.06,26.9,2
