symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,pnl,range_high,range_low,range_atr,risk_per_lot,lot_min,lot_max,lot_step
AUDUSD,45,1.1111111111111112,2026-01,2026-01-13,2026-01-14 00:45:00,2026-01-14 03:45:00,SELL,0.66812,0.66992,0.66612,0.66992,loss,-1.05,0.05,9.0,-180.0,0.66844,0.66812,1.5342,180.0,0.01,200.0,0.01
GBPUSD,45,1.1111111111111112,2026-01,2026-01-13,2026-01-14 00:45:00,2026-01-14 03:45:00,BUY,1.34267,1.34087,1.34467,1.34467,win,1.0556,0.0556,10.0,200.0,1.34267,1.34201,1.8896,180.0,0.01,200.0,0.01
USDCAD,45,1.1111111111111112,2026-01,2026-01-13,2026-01-14 00:45:00,2026-01-14 07:00:00,BUY,1.38924,1.38744,1.39124,1.38814,timeout,-0.6944,0.0833,15.0,-110.0,1.38924,1.38864,1.8962,126.83,0.01,200.0,0.01
EURUSD,45,1.1111111111111112,2026-01,2026-01-13,2026-01-14 01:00:00,2026-01-14 07:00:00,SELL,1.16376,1.16556,1.16176,1.16484,timeout,-0.6444,0.0444,8.0,-108.0,1.16434,1.16376,2.1946,180.0,0.01,200.0,0.01
AUDUSD,45,1.1111111111111112,2026-01,2026-01-14,2026-01-15 00:45:00,2026-01-15 03:30:00,BUY,0.66854,0.66674,0.67054,0.66674,loss,-1.05,0.05,9.0,-180.0,0.66854,0.66801,2.12,180.0,0.01,200.0,0.01
EURUSD,45,1.1111111111111112,2026-01,2026-01-14,2026-01-15 00:45:00,2026-01-15 07:00:00,SELL,1.1637,1.1655,1.1617,1.16311,timeout,0.2833,0.0444,8.0,59.0,1.16453,1.1637,3.0499,180.0,0.01,200.0,0.01
USDCAD,45,1.1111111111111112,2026-01,2026-01-14,2026-01-15 00:45:00,2026-01-15 07:00:00,BUY,1.38915,1.38735,1.39115,1.38997,timeout,0.3722,0.0833,15.0,82.0,1.38915,1.38844,1.9115,126.83,0.01,200.0,0.01
GBPUSD,45,1.1111111111111112,2026-01,2026-01-14,2026-01-15 01:30:00,2026-01-15 07:00:00,SELL,1.34302,1.34482,1.34102,1.34347,timeout,-0.3056,0.0556,10.0,-45.0,1.34396,1.34302,1.8406,180.0,0.01,200.0,0.01
AUDUSD,45,1.1111111111111112,2026-01,2026-01-15,2026-01-16 00:45:00,2026-01-16 07:00:00,SELL,0.66987,0.67167,0.66787,0.6701,timeout,-0.1778,0.05,9.0,-23.0,0.67021,0.66987,1.7,180.0,0.01,200.0,0.01
EURUSD,45,1.1111111111111112,2026-01,2026-01-15,2026-01-16 00:45:00,2026-01-16 07:00:00,SELL,1.16051,1.16231,1.15851,1.16132,timeout,-0.4944,0.0444,8.0,-81.0,1.16094,1.16051,1.6139,180.0,0.01,200.0,0.01
GBPUSD,45,1.1111111111111112,2026-01,2026-01-15,2026-01-16 00:45:00,2026-01-16 07:00:00,SELL,1.33782,1.33962,1.33582,1.33845,timeout,-0.4056,0.0556,10.0,-63.0,1.33822,1.33782,1.2148,180.0,0.01,200.0,0.01
USDCAD,45,1.1111111111111112,2026-01,2026-01-15,2026-01-16 00:45:00,2026-01-16 07:00:00,BUY,1.38937,1.38757,1.39137,1.38934,timeout,-0.1,0.0833,15.0,-3.0,1.38937,1.38893,1.2941,126.83,0.01,200.0,0.01
EURUSD,45,1.1111111111111112,2026-01,2026-01-20,2026-01-21 00:45:00,2026-01-21 07:00:00,SELL,1.17178,1.17358,1.16978,1.1714,timeout,0.1667,0.0444,8.0,38.0,1.17267,1.17178,2.5377,180.0,0.01,200.0,0.01
USDCAD,45,1.1111111111111112,2026-01,2026-01-20,2026-01-21 00:45:00,2026-01-21 07:00:00,BUY,1.38392,1.38212,1.38592,1.38334,timeout,-0.4056,0.0833,15.0,-58.0,1.38392,1.38332,1.8792,126.83,0.01,200.0,0.01
AUDUSD,45,1.1111111111111112,2026-01,2026-01-20,2026-01-21 01:00:00,2026-01-21 07:00:00,BUY,0.67331,0.67151,0.67531,0.67496,timeout,0.8667,0.05,9.0,165.0,0.67331,0.67294,1.5463,180.0,0.01,200.0,0.01
EURUSD,45,1.1111111111111112,2026-01,2026-01-21,2026-01-22 00:45:00,2026-01-22 07:00:00,BUY,1.16871,1.16691,1.17071,1.16848,timeout,-0.1722,0.0444,8.0,-23.0,1.16871,1.16724,3.6169,180.0,0.01,200.0,0.01
GBPUSD,45,1.1111111111111112,2026-01,2026-01-21,2026-01-22 00:45:00,2026-01-22 07:00:00,BUY,1.3426,1.3408,1.3446,1.34239,timeout,-0.1722,0.0556,10.0,-21.0,1.3426,1.34164,1.8903,180.0,0.01,200.0,0.01
USDCAD,45,1.1111111111111112,2026-01,2026-01-21,2026-01-22 00:45:00,2026-01-22 07:00:00,SELL,1.38284,1.38464,1.38084,1.38225,timeout,0.2444,0.0833,15.0,59.0,1.38441,1.38284,3.8226,126.83,0.01,200.0,0.01
AUDUSD,45,1.1111111111111112,2026-01,2026-01-21,2026-01-22 01:00:00,2026-01-22 07:00:00,BUY,0.67905,0.67725,0.68105,0.6809,timeout,0.9778,0.05,9.0,185.0,0.67905,0.67535,15.7447,180.0,0.01,200.0,0.01
EURUSD,45,1.1111111111111112,2026-01,2026-01-22,2026-01-23 00:45:00,2026-01-23 07:00:00,SELL,1.17483,1.17663,1.17283,1.17419,timeout,0.3111,0.0444,8.0,64.0,1.17535,1.17483,1.5724,180.0,0.01,200.0,0.01
GBPUSD,45,1.1111111111111112,2026-01,2026-01-22,2026-01-23 00:45:00,2026-01-23 07:00:00,SELL,1.34952,1.35132,1.34752,1.34893,timeout,0.2722,0.0556,10.0,59.0,1.35006,1.34952,0.9818,180.0,0.01,200.0,0.01
AUDUSD,45,1.1111111111111112,2026-01,2026-01-22,2026-01-23 01:00:00,2026-01-23 07:00:00,BUY,0.68446,0.68266,0.68646,0.685,timeout,0.25,0.05,9.0,54.0,0.68446,0.68386,3.4008,180.0,0.01,200.0,0.01
USDCAD,45,1.1111111111111112,2026-01,2026-01-22,2026-01-23 01:15:00,2026-01-23 07:00:00,SELL,1.3784,1.3802,1.3764,1.37854,timeout,-0.1611,0.0833,15.0,-14.0,1.3792,1.3784,3.2277,126.83,0.01,200.0,0.01
GBPUSD,45,1.1111111111111112,2026-01,2026-01-27,2026-01-28 00:45:00,2026-01-28 02:00:00,SELL,1.38136,1.38316,1.37936,1.37936,win,1.0556,0.0556,10.0,200.0,1.38308,1.38136,0.9781,180.0,0.01,200.0,0.01
USDCAD,45,1.1111111111111112,2026-01,2026-01-27,2026-01-28 00:45:00,2026-01-28 05:30:00,BUY,1.36037,1.35857,1.36237,1.35857,loss,-1.0833,0.0833,15.0,-180.0,1.36037,1.35917,1.0402,126.83,0.01,200.0,0.01
EURUSD,45,1.1111111111111112,2026-01,2026-01-27,2026-01-28 01:00:00,2026-01-28 02:00:00,SELL,1.20076,1.20256,1.19876,1.19876,win,1.0667,0.0444,8.0,200.0,1.20234,1.20076,0.8544,180.0,0.01,200.0,0.01
AUDUSD,45,1.1111111111111112,2026-01,2026-01-27,2026-01-28 01:15:00,2026-01-28 06:30:00,SELL,0.69896,0.70076,0.69696,0.70076,loss,-1.05,0.05,9.0,-180.0,0.7022,0.69896,4.0248,180.0,0.01,200.0,0.01
AUDUSD,45,1.1111111111111112,2026-01,2026-01-28,2026-01-29 01:00:00,2026-01-29 02:45:00,SELL,0.70309,0.70489,0.70109,0.70489,loss,-1.05,0.05,9.0,-180.0,0.70482,0.70309,2.5522,180.0,0.01,200.0,0.01
EURUSD,45,1.1111111111111112,2026-01,2026-01-28,2026-01-29 01:00:00,2026-01-29 03:45:00,SELL,1.19685,1.19865,1.19485,1.19865,loss,-1.0444,0.0444,8.0,-180.0,1.19848,1.19685,2.3051,180.0,0.01,200.0,0.01
GBPUSD,45,1.1111111111111112,2026-01,2026-01-28,2026-01-29 01:00:00,2026-01-29 02:00:00,SELL,1.38135,1.38315,1.37935,1.37935,win,1.0556,0.0556,10.0,200.0,1.38346,1.38135,2.5313,180.0,0.01,200.0,0.01
USDCAD,45,1.1111111111111112,2026-01,2026-01-28,2026-01-29 01:00:00,2026-01-29 03:00:00,BUY,1.35461,1.35281,1.35661,1.35281,loss,-1.0833,0.0833,15.0,-180.0,1.35461,1.35305,2.4294,126.83,0.01,200.0,0.01
AUDUSD,45,1.1111111111111112,2026-01,2026-01-29,2026-01-30 00:45:00,2026-01-30 01:45:00,SELL,0.70278,0.70458,0.70078,0.70078,win,1.0611,0.05,9.0,200.0,0.70525,0.70278,5.0778,180.0,0.01,200.0,0.01
EURUSD,45,1.1111111111111112,2026-01,2026-01-29,2026-01-30 00:45:00,2026-01-30 01:15:00,SELL,1.19341,1.19521,1.19141,1.19141,win,1.0667,0.0444,8.0,200.0,1.19729,1.19341,8.6222,180.0,0.01,200.0,0.01
GBPUSD,45,1.1111111111111112,2026-01,2026-01-29,2026-01-30 00:45:00,2026-01-30 01:45:00,SELL,1.37793,1.37973,1.37593,1.37593,win,1.0556,0.0556,10.0,200.0,1.38138,1.37793,5.3311,180.0,0.01,200.0,0.01
USDCAD,45,1.1111111111111112,2026-01,2026-01-29,2026-01-30 00:45:00,2026-01-30 02:00:00,BUY,1.35098,1.34918,1.35298,1.35298,win,1.0278,0.0833,15.0,200.0,1.35098,1.34837,3.3928,126.83,0.01,200.0,0.01
AUDUSD,45,1.1111111111111112,2026-02,2026-02-03,2026-02-04 00:45:00,2026-02-04 07:00:00,BUY,0.70243,0.70063,0.70443,0.70319,timeout,0.3722,0.05,9.0,76.0,0.70243,0.70156,1.8511,180.0,0.01,200.0,0.01
EURUSD,45,1.1111111111111112,2026-02,2026-02-03,2026-02-04 00:45:00,2026-02-04 05:45:00,BUY,1.18159,1.17979,1.18359,1.18359,win,1.0667,0.0444,8.0,200.0,1.18159,1.18084,1.7617,180.0,0.01,200.0,0.01
GBPUSD,45,1.1111111111111112,2026-02,2026-02-03,2026-02-04 01:00:00,2026-02-04 05:30:00,BUY,1.36976,1.36796,1.37176,1.37176,win,1.0556,0.0556,10.0,200.0,1.36976,1.36906,1.3706,180.0,0.01,200.0,0.01
AUDUSD,45,1.1111111111111112,2026-02,2026-02-04,2026-02-05 00:45:00,2026-02-05 02:00:00,BUY,0.7006,0.6988,0.7026,0.6988,loss,-1.05,0.05,9.0,-180.0,0.7006,0.69929,3.7737,180.0,0.01,200.0,0.01
EURUSD,45,1.1111111111111112,2026-02,2026-02-04,2026-02-05 00:45:00,2026-02-05 02:45:00,BUY,1.18026,1.17846,1.18226,1.17846,loss,-1.0444,0.0444,8.0,-180.0,1.18026,1.17992,1.0439,180.0,0.01,200.0,0.01
GBPUSD,45,1.1111111111111112,2026-02,2026-02-04,2026-02-05 00:45:00,2026-02-05 02:15:00,BUY,1.3649,1.3631,1.3669,1.3631,loss,-1.0556,0.0556,10.0,-180.0,1.3649,1.36437,1.1468,180.0,0.01,200.0,0.01
USDCAD,45,1.1111111111111112,2026-02,2026-02-04,2026-02-05 00:45:00,2026-02-05 02:15:00,SELL,1.36621,1.36801,1.36421,1.36801,loss,-1.0833,0.0833,15.0,-180.0,1.36704,1.36621,1.6841,126.83,0.01,200.0,0.01
AUDUSD,45,1.1111111111111112,2026-02,2026-02-05,2026-02-06 00:45:00,2026-02-06 02:00:00,BUY,0.69203,0.69023,0.69403,0.69403,win,1.0611,0.05,9.0,200.0,0.69203,0.68968,4.2506,180.0,0.01,200.0,0.01
EURUSD,45,1.1111111111111112,2026-02,2026-02-05,2026-02-06 00:45:00,2026-02-06 05:15:00,BUY,1.17787,1.17607,1.17987,1.17987,win,1.0667,0.0444,8.0,200.0,1.17787,1.17655,2.9855,180.0,0.01,200.0,0.01
GBPUSD,45,1.1111111111111112,2026-02,2026-02-05,2026-02-06 00:45:00,2026-02-06 02:00:00,BUY,1.35251,1.35071,1.35451,1.35451,win,1.0556,0.0556,10.0,200.0,1.35251,1.3508,2.8602,180.0,0.01,200.0,0.01
USDCAD,45,1.1111111111111112,2026-02,2026-02-05,2026-02-06 00:45:00,2026-02-06 06:00:00,SELL,1.37075,1.37255,1.36875,1.36875,win,1.0278,0.0833,15.0,200.0,1.37238,1.37075,3.1005,126.83,0.01,200.0,0.01
AUDUSD,45,1.1111111111111112,2026-02,2026-02-10,2026-02-11 00:45:00,2026-02-11 02:15:00,BUY,0.70802,0.70622,0.71002,0.71002,win,1.0611,0.05,9.0,200.0,0.70802,0.70726,2.7352,180.0,0.01,200.0,0.01
EURUSD,45,1.1111111111111112,2026-02,2026-02-10,2026-02-11 00:45:00,2026-02-11 05:30:00,BUY,1.18971,1.18791,1.19171,1.19171,win,1.0667,0.0444,8.0,200.0,1.18971,1.18858,3.4693,180.0,0.01,200.0,0.01
GBPUSD,45,1.1111111111111112,2026-02,2026-02-10,2026-02-11 00:45:00,2026-02-11 02:30:00,BUY,1.36396,1.36216,1.36596,1.36596,win,1.0556,0.0556,10.0,200.0,1.36396,1.3631,2.0168,180.0,0.01,200.0,0.01
USDCAD,45,1.1111111111111112,2026-02,2026-02-10,2026-02-11 00:45:00,2026-02-11 02:30:00,SELL,1.35467,1.35647,1.35267,1.35267,win,1.0278,0.0833,15.0,200.0,1.35536,1.35467,1.766,126.83,0.01,200.0,0.01
AUDUSD,45,1.1111111111111112,2026-02,2026-02-11,2026-02-12 00:45:00,2026-02-12 04:45:00,BUY,0.71329,0.71149,0.71529,0.71149,loss,-1.05,0.05,9.0,-180.0,0.71329,0.7119,4.1404,180.0,0.01,200.0,0.01
EURUSD,45,1.1111111111111112,2026-02,2026-02-11,2026-02-12 00:45:00,2026-02-12 05:15:00,BUY,1.18773,1.18593,1.18973,1.18593,loss,-1.0444,0.0444,8.0,-180.0,1.18773,1.18664,3.052,180.0,0.01,200.0,0.01
GBPUSD,45,1.1111111111111112,2026-02,2026-02-11,2026-02-12 00:45:00,2026-02-12 06:30:00,BUY,1.36284,1.36104,1.36484,1.36104,loss,-1.0556,0.0556,10.0,-180.0,1.36284,1.36149,2.4514,180.0,0.01,200.0,0.01
USDCAD,45,1.1111111111111112,2026-02,2026-02-11,2026-02-12 00:45:00,2026-02-12 06:30:00,SELL,1.35722,1.35902,1.35522,1.35902,loss,-1.0833,0.0833,15.0,-180.0,1.35841,1.35722,2.4392,126.83,0.01,200.0,0.01
AUDUSD,45,1.1111111111111112,2026-02,2026-02-12,2026-02-13 00:45:00,2026-02-13 06:00:00,SELL,0.70841,0.71021,0.70641,0.70641,win,1.0611,0.05,9.0,200.0,0.70929,0.70841,2.3511,180.0,0.01,200.0,0.01
USDCAD,45,1.1111111111111112,2026-02,2026-02-12,2026-02-13 00:45:00,2026-02-13 07:00:00,BUY,1.36138,1.35958,1.36338,1.36338,win,1.0278,0.0833,15.0,200.0,1.36138,1.36082,1.4905,126.83,0.01,200.0,0.01
EURUSD,45,1.1111111111111112,2026-02,2026-02-17,2026-02-18 00:45:00,2026-02-18 07:00:00,SELL,1.18485,1.18665,1.18285,1.18388,timeout,0.4944,0.0444,8.0,97.0,1.18532,1.18485,1.6786,180.0,0.01,200.0,0.01
AUDUSD,45,1.1111111111111112,2026-02,2026-02-17,2026-02-18 01:00:00,2026-02-18 07:00:00,SELL,0.70761,0.70941,0.70561,0.70671,timeout,0.45,0.05,9.0,90.0,0.70844,0.70761,3.4176,180.0,0.01,200.0,0.01
GBPUSD,45,1.1111111111111112,2026-02,2026-02-17,2026-02-18 01:00:00,2026-02-18 07:00:00,SELL,1.35601,1.35781,1.35401,1.35563,timeout,0.1556,0.0556,10.0,38.0,1.35661,1.35601,1.2104,180.0,0.01,200.0,0.01
USDCAD,45,1.1111111111111112,2026-02,2026-02-17,2026-02-18 01:00:00,2026-02-18 07:00:00,BUY,1.36422,1.36242,1.36622,1.36561,timeout,0.6889,0.0833,15.0,139.0,1.36422,1.36374,1.3631,126.83,0.01,200.0,0.01
EURUSD,45,1.1111111111111112,2026-02,2026-02-18,2026-02-19 00:45:00,2026-02-19 07:00:00,BUY,1.17904,1.17724,1.18104,1.17944,timeout,0.1778,0.0444,8.0,40.0,1.17904,1.17848,2.0311,180.0,0.01,200.0,0.01
GBPUSD,45,1.1111111111111112,2026-02,2026-02-18,2026-02-19 00:45:00,2026-02-19 07:00:00,SELL,1.3489,1.3507,1.3469,1.34983,timeout,-0.5722,0.0556,10.0,-93.0,1.34977,1.3489,2.1711,180.0,0.01,200.0,0.01
USDCAD,45,1.1111111111111112,2026-02,2026-02-18,2026-02-19 00:45:00,2026-02-19 07:00:00,BUY,1.37004,1.36824,1.37204,1.36858,timeout,-0.8944,0.0833,15.0,-146.0,1.37004,1.36938,2.5385,126.83,0.01,200.0,0.01
AUDUSD,45,1.1111111111111112,2026-02,2026-02-18,2026-02-19 01:00:00,2026-02-19 07:00:00,BUY,0.70538,0.70358,0.70738,0.70675,timeout,0.7111,0.05,9.0,137.0,0.70538,0.70387,6.5449,180.0,0.01,200.0,0.01
EURUSD,45,1.1111111111111112,2026-02,2026-02-19,2026-02-20 00:45:00,2026-02-20 02:45:00,BUY,1.17711,1.17531,1.17911,1.17531,loss,-1.0444,0.0444,8.0,-180.0,1.17711,1.17664,1.3484,180.0,0.01,200.0,0.01
GBPUSD,45,1.1111111111111112,2026-02,2026-02-19,2026-02-20 00:45:00,2026-02-20 01:30:00,BUY,1.34628,1.34448,1.34828,1.34448,loss,-1.0556,0.0556,10.0,-180.0,1.34628,1.34552,1.5716,180.0,0.01,200.0,0.01
USDCAD,45,1.1111111111111112,2026-02,2026-02-19,2026-02-20 00:45:00,2026-02-20 07:00:00,SELL,1.36854,1.37034,1.36654,1.36811,timeout,0.1556,0.0833,15.0,43.0,1.36911,1.36854,1.7577,126.83,0.01,200.0,0.01
AUDUSD,45,1.1111111111111112,2026-02,2026-02-19,2026-02-20 01:15:00,2026-02-20 01:45:00,SELL,0.70509,0.70689,0.70309,0.70309,win,1.0611,0.05,9.0,200.0,0.70577,0.70509,2.0832,180.0,0.01,200.0,0.01
EURUSD,45,1.1111111111111112,2026-02,2026-02-24,2026-02-25 00:45:00,2026-02-25 05:30:00,BUY,1.1779,1.1761,1.1799,1.1799,win,1.0667,0.0444,8.0,200.0,1.1779,1.17728,2.0815,180.0,0.01,200.0,0.01
GBPUSD,45,1.1111111111111112,2026-02,2026-02-24,2026-02-25 00:45:00,2026-02-25 05:30:00,BUY,1.35037,1.34857,1.35237,1.35237,win,1.0556,0.0556,10.0,200.0,1.35037,1.34908,2.4372,180.0,0.01,200.0,0.01
USDCAD,45,1.1111111111111112,2026-02,2026-02-24,2026-02-25 00:45:00,2026-02-25 05:45:00,SELL,1.3696,1.3714,1.3676,1.3676,win,1.0278,0.0833,15.0,200.0,1.37052,1.3696,2.9609,126.83,0.01,200.0,0.01
AUDUSD,45,1.1111111111111112,2026-02,2026-02-24,2026-02-25 01:30:00,2026-02-25 03:45:00,BUY,0.70822,0.70642,0.71022,0.71022,win,1.0611,0.05,9.0,200.0,0.70822,0.70567,11.4791,180.0,0.01,200.0,0.01
AUDUSD,45,1.1111111111111112,2026-02,2026-02-25,2026-02-26 00:45:00,2026-02-26 07:00:00,BUY,0.71253,0.71073,0.71453,0.71244,timeout,-0.1,0.05,9.0,-9.0,0.71253,0.71178,2.6582,180.0,0.01,200.0,0.01
EURUSD,45,1.1111111111111112,2026-02,2026-02-25,2026-02-26 00:45:00,2026-02-26 07:00:00,BUY,1.18177,1.17997,1.18377,1.18125,timeout,-0.3333,0.0444,8.0,-52.0,1.18177,1.18113,1.7884,180.0,0.01,200.0,0.01
GBPUSD,45,1.1111111111111112,2026-02,2026-02-25,2026-02-26 00:45:00,2026-02-26 07:00:00,BUY,1.35622,1.35442,1.35822,1.35493,timeout,-0.7722,0.0556,10.0,-129.0,1.35622,1.3553,1.9253,180.0,0.01,200.0,0.01
USDCAD,45,1.1111111111111112,2026-02,2026-02-25,2026-02-26 00:45:00,2026-02-26 07:00:00,SELL,1.36713,1.36893,1.36513,1.3669,timeout,0.0444,0.0833,15.0,23.0,1.36763,1.36713,1.6627,126.83,0.01,200.0,0.01
AUDUSD,45,1.1111111111111112,2026-02,2026-02-26,2026-02-27 00:45:00,2026-02-27 02:45:00,SELL,0.70984,0.71164,0.70784,0.71164,loss,-1.05,0.05,9.0,-180.0,0.71072,0.70984,3.3029,180.0,0.01,200.0,0.01
EURUSD,45,1.1111111111111112,2026-02,2026-02-26,2026-02-27 00:45:00,2026-02-27 07:00:00,SELL,1.17972,1.18152,1.17772,1.17985,timeout,-0.1167,0.0444,8.0,-13.0,1.18053,1.17972,2.7194,180.0,0.01,200.0,0.01
GBPUSD,45,1.1111111111111112,2026-02,2026-02-26,2026-02-27 00:45:00,2026-02-27 07:00:00,SELL,1.34837,1.35017,1.34637,1.34637,win,1.0556,0.0556,10.0,200.0,1.34934,1.34837,2.3214,180.0,0.01,200.0,0.01
USDCAD,45,1.1111111111111112,2026-02,2026-02-26,2026-02-27 00:45:00,2026-02-27 07:00:00,BUY,1.3679,1.3661,1.3699,1.36721,timeout,-0.4667,0.0833,15.0,-69.0,1.3679,1.36729,2.0382,126.83,0.01,200.0,0.01
AUDUSD,45,1.1111111111111112,2026-03,2026-03-03,2026-03-04 00:45:00,2026-03-04 01:30:00,SELL,0.70069,0.70249,0.69869,0.69869,win,1.0611,0.05,9.0,200.0,0.70391,0.70069,5.8093,180.0,0.01,200.0,0.01
EURUSD,45,1.1111111111111112,2026-03,2026-03-03,2026-03-04 00:45:00,2026-03-04 06:30:00,SELL,1.15941,1.16121,1.15741,1.16121,loss,-1.0444,0.0444,8.0,-180.0,1.16107,1.15941,3.7363,180.0,0.01,200.0,0.01
GBPUSD,45,1.1111111111111112,2026-03,2026-03-03,2026-03-04 00:45:00,2026-03-04 01:15:00,SELL,1.33277,1.33457,1.33077,1.33077,win,1.0556,0.0556,10.0,200.0,1.33521,1.33277,3.5362,180.0,0.01,200.0,0.01
USDCAD,45,1.1111111111111112,2026-03,2026-03-03,2026-03-04 00:45:00,2026-03-04 07:00:00,BUY,1.36826,1.36646,1.37026,1.3667,timeout,-0.95,0.0833,15.0,-156.0,1.36826,1.36711,2.1845,126.83,0.01,200.0,0.01
GBPUSD,45,1.1111111111111112,2026-03,2026-03-04,2026-03-05 00:45:00,2026-03-05 01:45:00,BUY,1.33828,1.33648,1.34028,1.33648,loss,-1.0556,0.0556,10.0,-180.0,1.33828,1.33643,4.5922,180.0,0.01,200.0,0.01
