trades,wins,losses,timeouts,win_rate,net_r,start_balance,final_balance,level,target_balance,target_reached,target_reached_at,max_drawdown_pct,min_balance,minimum_lot_overrides,max_actual_risk_percent,sizing_mode,symbol
13,5,1,7,38.46,5.87,20.0,56.06,4,52399.91,False,,18.65,18.68,0,22.9,mt5_min_step_compounding,AUDUSD
