date,opened_at,closed_at,symbol,direction,result,r_multiple,balance_before,balance_after,level_after
2026-05-25,2026-05-25 23:30:00,2026-05-26 00:00:00,US30,BUY,loss,-1.053,20.0,15.16,1
2026-05-25,2026-05-25 23:30:00,2026-05-26 00:00:00,XAUUSD,SELL,win,1.3041,15.16,19.7,1
2026-05-26,2026-05-26 23:30:00,2026-05-27 00:00:00,US30,BUY,win,1.2256,19.7,25.26,1
2026-05-26,2026-05-26 23:30:00,2026-05-26 23:30:00,XAUUSD,BUY,win,1.304,25.26,32.83,2
2026-05-27,2026-05-27 23:30:00,2026-05-28 02:30:00,US30,SELL,win,1.2528,32.83,42.29,3
2026-05-27,2026-05-27 23:45:00,2026-05-28 00:45:00,XAUUSD,SELL,loss,-1.0003,42.29,32.56,2
2026-05-28,2026-05-28 23:30:00,2026-05-29 00:00:00,XAUUSD,SELL,loss,-1.0005,32.56,25.07,1
2026-05-28,2026-05-28 23:45:00,2026-05-29 01:15:00,US30,SELL,win,1.2098,25.07,32.04,2
2026-05-31,2026-05-31 23:30:00,2026-06-01 00:00:00,US30,BUY,win,1.2311,32.04,41.12,3
2026-05-31,2026-05-31 23:30:00,2026-06-01 01:00:00,XAUUSD,BUY,loss,-1.0003,41.12,31.66,2
2026-06-01,2026-06-01 23:30:00,2026-06-02 00:15:00,XAUUSD,SELL,loss,-1.0004,31.66,24.37,1
2026-06-02,2026-06-02 23:45:00,2026-06-03 06:00:00,US30,BUY,timeout,-0.5317,24.37,21.39,1
2026-06-02,2026-06-03 00:30:00,2026-06-03 05:30:00,XAUUSD,BUY,loss,-1.0001,21.39,16.47,1
2026-06-03,2026-06-03 23:30:00,2026-06-04 00:30:00,US30,SELL,loss,-1.0354,16.47,12.55,1
2026-06-03,2026-06-03 23:30:00,2026-06-03 23:45:00,XAUUSD,BUY,win,1.3039,12.55,16.31,1
2026-06-04,2026-06-04 23:30:00,2026-06-05 00:00:00,US30,SELL,win,1.2145,16.31,20.87,1
2026-06-04,2026-06-04 23:30:00,2026-06-05 00:15:00,XAUUSD,SELL,win,1.3041,20.87,27.13,2
2026-06-07,2026-06-07 23:30:00,2026-06-08 01:30:00,US30,BUY,loss,-1.0231,27.13,20.74,1
2026-06-07,2026-06-07 23:30:00,2026-06-08 01:15:00,XAUUSD,BUY,loss,-1.0002,20.74,15.97,1
2026-06-08,2026-06-08 23:30:00,2026-06-08 23:45:00,US30,BUY,loss,-1.0795,15.97,12.01,1
2026-06-08,2026-06-08 23:30:00,2026-06-09 01:15:00,XAUUSD,SELL,loss,-1.0003,12.01,9.24,1
2026-06-09,2026-06-09 23:30:00,2026-06-10 01:00:00,XAUUSD,SELL,win,1.3042,9.24,12.02,1
2026-06-09,2026-06-09 23:45:00,2026-06-10 00:00:00,US30,BUY,win,1.2666,12.02,15.52,1
2026-06-10,2026-06-10 23:30:00,2026-06-11 01:15:00,US30,BUY,win,1.2903,15.52,20.12,1
2026-06-10,2026-06-11 00:15:00,2026-06-11 01:30:00,XAUUSD,BUY,win,1.3043,20.12,26.16,2
2026-06-11,2026-06-11 23:30:00,2026-06-12 00:00:00,US30,BUY,loss,-1.0517,26.16,19.83,1
2026-06-11,2026-06-12 00:00:00,2026-06-12 01:30:00,XAUUSD,SELL,win,1.3043,19.83,25.78,1
2026-06-14,2026-06-14 23:30:00,2026-06-15 01:15:00,US30,BUY,win,1.2786,25.78,33.36,2
2026-06-14,2026-06-14 23:45:00,2026-06-15 00:00:00,XAUUSD,BUY,win,1.304,33.36,43.37,3
2026-06-15,2026-06-15 23:30:00,2026-06-16 00:15:00,XAUUSD,BUY,loss,-1.0005,43.37,33.39,2
2026-06-15,2026-06-16 00:00:00,2026-06-16 03:30:00,US30,BUY,win,1.247,33.39,42.97,3
2026-06-16,2026-06-16 23:30:00,2026-06-17 00:00:00,XAUUSD,SELL,loss,-1.0006,42.97,33.08,2
2026-06-17,2026-06-17 23:30:00,2026-06-18 06:00:00,US30,BUY,timeout,0.099,33.08,33.83,3
2026-06-17,2026-06-18 00:00:00,2026-06-18 00:30:00,XAUUSD,BUY,win,1.3042,33.83,43.98,4
2026-06-18,2026-06-18 23:30:00,2026-06-19 00:00:00,US30,BUY,loss,-1.0722,43.98,33.13,2
2026-06-18,2026-06-18 23:45:00,2026-06-19 02:45:00,XAUUSD,SELL,win,1.3042,33.13,43.07,3
2026-06-21,2026-06-21 23:30:00,2026-06-22 00:00:00,US30,SELL,loss,-1.0369,43.07,32.8,2
2026-06-21,2026-06-21 23:30:00,2026-06-21 23:45:00,XAUUSD,SELL,win,1.3041,32.8,42.64,3
2026-06-22,2026-06-22 23:30:00,2026-06-22 23:45:00,XAUUSD,BUY,loss,-1.0008,42.64,32.83,2
2026-06-22,2026-06-22 23:45:00,2026-06-23 00:30:00,US30,BUY,win,1.2477,32.83,42.24,3
2026-06-23,2026-06-23 23:30:00,2026-06-23 23:30:00,XAUUSD,SELL,win,1.3041,42.24,54.92,4
2026-06-23,2026-06-23 23:45:00,2026-06-24 06:00:00,US30,BUY,timeout,-0.4237,54.92,49.56,4
2026-06-24,2026-06-24 23:30:00,2026-06-25 00:00:00,US30,BUY,loss,-1.0693,49.56,37.37,3
2026-06-24,2026-06-24 23:30:00,2026-06-24 23:30:00,XAUUSD,BUY,win,1.3041,37.37,48.58,4
