time,balance,floating_pnl,equity,peak,drawdown_usd,drawdown_pct
2026-07-10T00:00:00+00:00,2338.5,-19.3,2319.2,4089.0,1769.8000000000002,43.28197603325997
2026-07-10T04:00:00+00:00,2338.5,-131.9,2206.6,4089.0,1882.4,46.03570555147958
2026-07-10T08:00:00+00:00,2338.5,-305.1,2033.4,4089.0,2055.6,50.27146001467351
2026-07-10T12:00:00+00:00,2338.5,-276.1,2062.4,4089.0,2026.6,49.56224015651748
2026-07-10T16:00:00+00:00,2338.5,-239.0,2099.5,4089.0,1989.5,48.654927855221324
2026-07-10T20:00:00+00:00,2099.5,-150.8,1948.7,4089.0,2140.3,52.34287111763267
2026-07-13T00:00:00+00:00,2099.5,301.9,2401.4,4089.0,1687.6,41.27170457324529
2026-07-13T04:00:00+00:00,2099.5,454.1,2553.6,4089.0,1535.4,37.54952311078503
2026-07-13T08:00:00+00:00,2099.5,296.0,2395.5,4089.0,1693.5,41.41599413059428
2026-07-13T12:00:00+00:00,2099.5,368.9,2468.4,4089.0,1620.6,39.63316214233309
2026-07-13T16:00:00+00:00,2099.5,1109.7,3209.2,4089.0,879.8000000000002,21.516263145023238
2026-07-13T20:00:00+00:00,2099.5,1031.7,3131.2,4089.0,957.8000000000002,23.423820004891176
2026-07-14T00:00:00+00:00,2099.5,1000.2,3099.7,4089.0,989.3000000000002,24.194179505991688
2026-07-14T04:00:00+00:00,2099.5,839.4,2938.9,4089.0,1150.1,28.12668134018097
2026-07-14T08:00:00+00:00,2099.5,883.2,2982.7,4089.0,1106.3000000000002,27.055514795793595
2026-07-14T12:00:00+00:00,2099.5,279.4,2378.9,4089.0,1710.1,41.82196135974566
2026-07-14T16:00:00+00:00,2099.5,426.4,2525.9,4089.0,1563.1,38.226950354609926
2026-07-14T20:00:00+00:00,2099.5,514.1,2613.6,4089.0,1475.4,36.08217168011739
2026-07-15T00:00:00+00:00,2099.5,452.1,2551.6,4089.0,1537.4,37.59843482514063
2026-07-15T04:00:00+00:00,2551.6,-261.2,2290.4,4089.0,1798.6,43.98630471998043
2026-07-15T08:00:00+00:00,2551.6,-280.6,2271.0,4089.0,1818.0,44.46074834922964
2026-07-15T12:00:00+00:00,2551.6,85.3,2636.9,4089.0,1452.1,35.51235020787478
2026-07-15T16:00:00+00:00,2643.7,344.1,2987.7999999999997,4089.0,1101.2000000000003,26.930789924186847
2026-07-15T20:00:00+00:00,2643.7,77.8,2721.5,4089.0,1367.5,33.4433846906334
2026-07-16T00:00:00+00:00,2643.7,236.0,2879.7,4089.0,1209.3000000000002,29.574468085106385
2026-07-16T04:00:00+00:00,2643.7,350.5,2994.2,4089.0,1094.8000000000002,26.774272438248964
2026-07-16T08:00:00+00:00,2643.7,329.1,2972.7999999999997,4089.0,1116.2000000000003,27.297627781853762
2026-07-16T12:00:00+00:00,2643.7,758.9,3402.6,4089.0,686.4000000000001,16.78650036683786
2026-07-16T16:00:00+00:00,2643.7,761.6,3405.2999999999997,4089.0,683.7000000000003,16.72046955245782
2026-07-16T20:00:00+00:00,2643.7,917.9,3561.6,4089.0,527.4000000000001,12.898019075568602
2026-07-17T00:00:00+00:00,2643.7,601.8,3245.5,4089.0,843.5,20.628515529469308
2026-07-17T04:00:00+00:00,2643.7,804.0,3447.7,4089.0,641.3000000000002,15.683541208119351
2026-07-17T08:00:00+00:00,2643.7,556.2,3199.8999999999996,4089.0,889.1000000000004,21.743702616776726
2026-07-17T12:00:00+00:00,2643.7,1117.6,3761.2999999999997,4089.0,327.7000000000003,8.014184397163127
2026-07-17T16:00:00+00:00,2643.7,140.20000000000005,2783.8999999999996,4089.0,1305.1000000000004,31.917339202739065
2026-07-17T20:00:00+00:00,2643.7,111.0,2754.7,4089.0,1334.3000000000002,32.63145023233065
2026-07-20T00:00:00+00:00,2643.7,269.0,2912.7,4089.0,1176.3000000000002,28.767424798239183
2026-07-20T04:00:00+00:00,2643.7,63.0,2706.7,4089.0,1382.3000000000002,33.805331376864764
2026-07-20T08:00:00+00:00,2643.7,60.200000000000045,2703.8999999999996,4089.0,1385.1000000000004,33.873807776962586
2026-07-20T12:00:00+00:00,2643.7,276.59999999999997,2920.2999999999997,4089.0,1168.7000000000003,28.581560283687953
2026-07-20T16:00:00+00:00,2643.7,243.79999999999995,2887.5,4089.0,1201.5,29.383712399119588
2026-07-20T20:00:00+00:00,2887.7,-24.7,2863.0,4089.0,1226.0,29.982880899975545
2026-07-21T00:00:00+00:00,2887.7,148.3,3036.0,4089.0,1053.0,25.75201760821717
2026-07-21T04:00:00+00:00,2887.7,395.8,3283.5,4089.0,805.5,19.699192956713134
2026-07-21T08:00:00+00:00,2887.7,527.9,3415.6,4089.0,673.4000000000001,16.468574223526534
2026-07-21T12:00:00+00:00,2887.7,438.8,3326.5,4089.0,762.5,18.647591098067988
2026-07-21T16:00:00+00:00,2887.7,615.2,3502.8999999999996,4089.0,586.1000000000004,14.333577891905119
2026-07-21T20:00:00+00:00,2887.7,677.0,3564.7,4089.0,524.3000000000002,12.822205918317442
2026-07-22T00:00:00+00:00,2887.7,874.1,3761.7999999999997,4089.0,327.2000000000003,8.00195646857423
2026-07-22T04:00:00+00:00,2887.7,1169.5,4057.2,4089.0,31.800000000000182,0.7776962582538562
2026-07-22T08:00:00+00:00,2887.7,1082.7,3970.3999999999996,4089.0,118.60000000000036,2.900464661286387
2026-07-22T12:00:00+00:00,2887.7,1028.3,3916.0,4089.0,173.0,4.230863291758377
2026-07-22T16:00:00+00:00,2887.7,1368.0,4255.7,4255.7,0.0,0.0
2026-07-22T20:00:00+00:00,2887.7,1199.0,4086.7,4255.7,169.0,3.971144582559861
2026-07-23T00:00:00+00:00,2887.7,1221.0,4108.7,4255.7,147.0,3.4541908499189327
2026-07-23T04:00:00+00:00,2887.7,1111.6,3999.2999999999997,4255.7,256.4000000000001,6.0248607749606435
2026-07-23T08:00:00+00:00,2887.7,833.6,3721.2999999999997,4255.7,534.4000000000001,12.557276123786924
2026-07-23T12:00:00+00:00,2887.7,517.8,3405.5,4255.7,850.1999999999998,19.977911976878065
2026-07-23T16:00:00+00:00,2887.7,413.8,3301.5,4255.7,954.1999999999998,22.421693258453367
2026-07-23T20:00:00+00:00,3302.7,18.9,3321.6,4255.7,934.0999999999999,21.949385529995062
2026-07-24T00:00:00+00:00,3302.7,14.9,3317.6,4255.7,938.0999999999999,22.043377117747962
2026-07-24T04:00:00+00:00,3302.7,242.9,3545.6,4255.7,710.0999999999999,16.68585661583288
2026-07-24T08:00:00+00:00,3302.7,-62.2,3240.5,4255.7,1015.1999999999998,23.85506497168503
2026-07-24T12:00:00+00:00,3302.7,-47.7,3255.0,4255.7,1000.6999999999998,23.514345466080783
2026-07-24T16:00:00+00:00,3302.7,-157.5,3145.2,4255.7,1110.5,26.094414549897788
2026-07-24T20:00:00+00:00,3302.7,-20.1,3282.6,4255.7,973.0999999999999,22.865803510585803
2026-07-27T00:00:00+00:00,3302.7,-494.2,2808.5,4255.7,1447.1999999999998,34.00615644899781
2026-07-27T04:00:00+00:00,3302.7,-389.4,2913.2999999999997,4255.7,1342.4,31.54357684987194
2026-07-27T08:00:00+00:00,3302.7,-438.7,2864.0,4255.7,1391.6999999999998,32.70202316892638
2026-07-27T12:00:00+00:00,2864.0,-116.9,2747.1,4255.7,1508.6,35.44892732100477
2026-07-27T16:00:00+00:00,2864.0,-130.8,2733.2,4255.7,1522.5,35.77554808844609
2026-07-27T20:00:00+00:00,2864.0,-188.1,2675.9,4255.7,1579.7999999999997,37.12197758300631
2026-07-28T00:00:00+00:00,2864.0,-374.0,2490.0,4255.7,1765.6999999999998,41.49023662382216
2026-07-28T04:00:00+00:00,2489.7,155.9,2645.6,4255.7,1610.1,37.83396386023451
2026-07-28T08:00:00+00:00,2489.7,122.5,2612.2,4255.7,1643.5,38.61879361797119
2026-07-28T12:00:00+00:00,2489.7,282.7,2772.3999999999996,4255.7,1483.3000000000002,34.8544305284677
2026-07-28T16:00:00+00:00,2489.7,202.3,2692.0,4255.7,1563.6999999999998,36.74366144230091
2026-07-28T20:00:00+00:00,2489.7,291.6,2781.2999999999997,4255.7,1474.4,34.64529924571752
2026-07-29T00:00:00+00:00,2848.2,0.0,2848.2,4255.7,1407.5,33.073289940550325
