starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,timeframe
300.0,404.21,104.21,34.74,44,8,36,18.18,14.09,0.3203,0.0002,41.47,M30
