starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,month,symbol
300.0,394.88,94.88,31.63,2,2,0,100.0,5.93,2.9668,0.0309,0.0,2025-12,US30
300.0,361.21,61.21,20.4,14,4,10,28.57,5.38,0.3843,0.0442,27.76,2026-01,US30
300.0,367.47,67.47,22.49,18,5,13,27.78,6.15,0.3419,0.047,23.81,2026-02,US30
300.0,296.82,-3.18,-1.06,17,4,13,23.53,1.38,0.0814,0.0306,42.53,2026-03,US30
300.0,237.63,-62.37,-20.79,13,2,11,15.38,-3.64,-0.2802,0.0494,35.34,2026-04,US30
300.0,209.92,-90.08,-30.03,11,1,10,9.09,-6.51,-0.592,0.0465,30.03,2026-05,US30
300.0,361.96,61.96,20.65,12,4,8,33.33,5.08,0.4233,0.045,27.55,2026-06,US30
