date,opened_at,closed_at,symbol,direction,result,r_multiple,requested_risk,actual_risk,actual_risk_percent,raw_lot,lot,minimum_lot_override,pnl,balance_before,balance_after,level_after
2025-12-30,2025-12-31 00:30:00,2025-12-31 07:00:00,USDCAD,BUY,timeout,0.5722,4.6,3.8,19.02,0.0363,0.03,False,2.18,20.0,22.18,1
2026-01-01,2026-01-02 00:30:00,2026-01-02 03:15:00,AUDUSD,BUY,win,1.0611,5.1,3.6,16.23,0.0283,0.02,False,3.82,22.18,26.0,1
2026-01-06,2026-01-07 00:30:00,2026-01-07 01:45:00,AUDUSD,SELL,loss,-1.05,5.98,5.4,20.77,0.0332,0.03,False,-5.67,26.0,20.33,1
2026-01-07,2026-01-08 00:30:00,2026-01-08 07:00:00,EURUSD,BUY,timeout,-0.0222,4.68,3.6,17.71,0.026,0.02,False,-0.08,20.33,20.25,1
2026-01-08,2026-01-09 00:30:00,2026-01-09 07:00:00,EURUSD,SELL,timeout,0.4556,4.66,3.6,17.78,0.0259,0.02,False,1.64,20.25,21.89,1
2026-01-13,2026-01-14 00:30:00,2026-01-14 07:00:00,AUDUSD,BUY,timeout,0.8,5.03,3.6,16.45,0.028,0.02,False,2.88,21.89,24.77,1
2026-01-14,2026-01-15 00:30:00,2026-01-15 07:00:00,AUDUSD,BUY,timeout,-0.1889,5.7,5.4,21.8,0.0316,0.03,False,-1.02,24.77,23.75,1
2026-01-15,2026-01-16 00:30:00,2026-01-16 07:00:00,EURUSD,SELL,timeout,-0.4389,5.46,5.4,22.74,0.0303,0.03,False,-2.37,23.75,21.38,1
2026-01-20,2026-01-21 00:30:00,2026-01-21 06:45:00,AUDUSD,BUY,win,1.0611,4.92,3.6,16.84,0.0273,0.02,False,3.82,21.38,25.2,1
2026-01-21,2026-01-22 00:30:00,2026-01-22 00:30:00,AUDUSD,BUY,win,1.0611,5.8,5.4,21.43,0.0322,0.03,False,5.73,25.2,30.93,2
2026-01-22,2026-01-23 00:30:00,2026-01-23 07:00:00,AUDUSD,BUY,timeout,0.3889,7.11,5.4,17.46,0.0395,0.03,False,2.1,30.93,33.03,2
2026-01-27,2026-01-28 00:30:00,2026-01-28 00:30:00,AUDUSD,BUY,win,1.0611,7.6,7.2,21.8,0.0422,0.04,False,7.64,33.03,40.67,3
2026-01-28,2026-01-29 00:30:00,2026-01-29 01:00:00,AUDUSD,BUY,loss,-1.05,9.35,9.0,22.13,0.052,0.05,False,-9.45,40.67,31.22,2
2026-01-29,2026-01-30 00:30:00,2026-01-30 01:00:00,AUDUSD,SELL,win,1.0611,7.18,5.4,17.3,0.0399,0.03,False,5.73,31.22,36.95,3
2026-02-03,2026-02-04 00:45:00,2026-02-04 07:00:00,AUDUSD,BUY,timeout,0.3722,8.5,7.2,19.49,0.0472,0.04,False,2.68,36.95,39.63,3
2026-02-04,2026-02-05 00:30:00,2026-02-05 02:00:00,AUDUSD,BUY,loss,-1.05,9.11,9.0,22.71,0.0506,0.05,False,-9.45,39.63,30.18,2
2026-02-05,2026-02-06 00:30:00,2026-02-06 01:45:00,AUDUSD,BUY,win,1.0611,6.94,5.4,17.89,0.0386,0.03,False,5.73,30.18,35.91,3
2026-02-10,2026-02-11 00:30:00,2026-02-11 01:45:00,AUDUSD,BUY,win,1.0611,8.26,7.2,20.05,0.0459,0.04,False,7.64,35.91,43.55,3
2026-02-11,2026-02-12 00:30:00,2026-02-12 04:45:00,AUDUSD,BUY,loss,-1.05,10.02,9.0,20.67,0.0556,0.05,False,-9.45,43.55,34.1,3
2026-02-12,2026-02-13 00:30:00,2026-02-13 06:00:00,AUDUSD,SELL,win,1.0611,7.84,7.2,21.12,0.0436,0.04,False,7.64,34.1,41.74,3
2026-02-17,2026-02-18 00:30:00,2026-02-18 07:00:00,AUDUSD,SELL,timeout,0.5833,9.6,9.0,21.56,0.0533,0.05,False,5.25,41.74,46.99,4
2026-02-18,2026-02-19 00:30:00,2026-02-19 01:45:00,AUDUSD,BUY,win,1.0611,10.81,10.8,22.99,0.06,0.06,False,11.46,46.99,58.45,5
2026-02-19,2026-02-20 00:30:00,2026-02-20 07:00:00,EURUSD,SELL,timeout,0.2444,13.44,12.6,21.56,0.0747,0.07,False,3.08,58.45,61.53,5
2026-02-24,2026-02-25 00:30:00,2026-02-25 00:30:00,AUDUSD,BUY,win,1.0611,14.15,12.6,20.48,0.0786,0.07,False,13.37,61.53,74.9,6
