date,opened_at,closed_at,symbol,direction,result,r_multiple,requested_risk,actual_risk,actual_risk_percent,raw_lot,lot,minimum_lot_override,pnl,balance_before,balance_after,level_after
2025-12-30,2025-12-31 00:30:00,2025-12-31 07:00:00,USDCAD,BUY,timeout,0.5722,4.6,3.8,19.02,0.0363,0.03,False,2.18,20.0,22.18,1
2026-01-01,2026-01-02 00:30:00,2026-01-02 03:15:00,AUDUSD,BUY,win,1.0611,5.1,3.6,16.23,0.0283,0.02,False,3.82,22.18,26.0,1
2026-01-06,2026-01-07 00:30:00,2026-01-07 01:45:00,AUDUSD,SELL,loss,-1.05,5.98,5.4,20.77,0.0332,0.03,False,-5.67,26.0,20.33,1
2026-01-07,2026-01-08 00:30:00,2026-01-08 07:00:00,EURUSD,BUY,timeout,-0.0222,4.68,3.6,17.71,0.026,0.02,False,-0.08,20.33,20.25,1
2026-01-08,2026-01-09 00:30:00,2026-01-09 07:00:00,EURUSD,SELL,timeout,0.4556,4.66,3.6,17.78,0.0259,0.02,False,1.64,20.25,21.89,1
2026-01-13,2026-01-14 00:30:00,2026-01-14 07:00:00,AUDUSD,BUY,timeout,0.8,5.03,3.6,16.45,0.028,0.02,False,2.88,21.89,24.77,1
2026-01-14,2026-01-15 00:30:00,2026-01-15 07:00:00,AUDUSD,BUY,timeout,-0.1889,5.7,5.4,21.8,0.0316,0.03,False,-1.02,24.77,23.75,1
2026-01-15,2026-01-16 00:30:00,2026-01-16 07:00:00,EURUSD,SELL,timeout,-0.4389,5.46,5.4,22.74,0.0303,0.03,False,-2.37,23.75,21.38,1
2026-01-20,2026-01-21 00:30:00,2026-01-21 06:45:00,AUDUSD,BUY,win,1.0611,4.92,3.6,16.84,0.0273,0.02,False,3.82,21.38,25.2,1
2026-01-21,2026-01-22 00:30:00,2026-01-22 00:30:00,AUDUSD,BUY,win,1.0611,5.8,5.4,21.43,0.0322,0.03,False,5.73,25.2,30.93,2
2026-01-21,2026-01-22 00:30:00,2026-01-22 07:00:00,EURUSD,BUY,timeout,0.2556,7.11,5.4,17.46,0.0395,0.03,False,1.38,30.93,32.31,2
2026-01-22,2026-01-23 00:30:00,2026-01-23 07:00:00,AUDUSD,BUY,timeout,0.3889,7.43,7.2,22.29,0.0413,0.04,False,2.8,32.31,35.11,3
2026-01-27,2026-01-28 00:30:00,2026-01-28 00:30:00,AUDUSD,BUY,win,1.0611,8.07,7.2,20.51,0.0449,0.04,False,7.64,35.11,42.75,3
2026-01-27,2026-01-28 00:30:00,2026-01-28 01:15:00,EURUSD,BUY,loss,-1.0444,9.83,9.0,21.05,0.0546,0.05,False,-9.4,42.75,33.35,2
2026-01-28,2026-01-29 00:30:00,2026-01-29 01:00:00,AUDUSD,BUY,loss,-1.05,7.67,7.2,21.59,0.0426,0.04,False,-7.56,33.35,25.79,1
2026-01-29,2026-01-30 00:30:00,2026-01-30 01:00:00,AUDUSD,SELL,win,1.0611,5.93,5.4,20.94,0.033,0.03,False,5.73,25.79,31.52,2
2026-02-03,2026-02-04 00:45:00,2026-02-04 07:00:00,AUDUSD,BUY,timeout,0.3722,7.25,7.2,22.84,0.0403,0.04,False,2.68,31.52,34.2,3
2026-02-04,2026-02-05 00:30:00,2026-02-05 02:00:00,AUDUSD,BUY,loss,-1.05,7.87,7.2,21.05,0.0437,0.04,False,-7.56,34.2,26.64,2
2026-02-05,2026-02-06 00:30:00,2026-02-06 01:45:00,AUDUSD,BUY,win,1.0611,6.13,5.4,20.27,0.034,0.03,False,5.73,26.64,32.37,2
2026-02-10,2026-02-11 00:30:00,2026-02-11 01:45:00,AUDUSD,BUY,win,1.0611,7.44,7.2,22.24,0.0414,0.04,False,7.64,32.37,40.01,3
2026-02-11,2026-02-12 00:30:00,2026-02-12 04:45:00,AUDUSD,BUY,loss,-1.05,9.2,9.0,22.5,0.0511,0.05,False,-9.45,40.01,30.56,2
2026-02-12,2026-02-13 00:30:00,2026-02-13 06:00:00,AUDUSD,SELL,win,1.0611,7.03,5.4,17.67,0.039,0.03,False,5.73,30.56,36.29,3
2026-02-17,2026-02-18 00:30:00,2026-02-18 07:00:00,AUDUSD,SELL,timeout,0.5833,8.35,7.2,19.84,0.0464,0.04,False,4.2,36.29,40.49,3
2026-02-18,2026-02-19 00:30:00,2026-02-19 01:45:00,AUDUSD,BUY,win,1.0611,9.31,9.0,22.23,0.0517,0.05,False,9.55,40.49,50.04,4
