bot,symbol,timeframe,series_key,start_index,opened_at,direction,entry,base_stop,configured_rr,setup_score,atr,atr_percentile,session_metric,entry_model
LTA,US30,M30,LTA:US30:M30,5959,2026-05-19 01:00:00,SELL,49676.8,49787.89857,6.0,94,94.65714285714368,0.5625,,Entry Model 2 - Internal Swing Confirmation
LTA,US30,M30,LTA:US30:M30,6280,2026-05-28 04:30:00,BUY,50609.5,50573.01179,6.0,91,45.92142857142868,0.3333333333333333,,Entry Model 1 - Double Wick Confirmation
LTA,US30,M30,LTA:US30:M30,6505,2026-06-04 02:00:00,SELL,50777.2,50847.90964,6.0,92,62.0642857142853,0.5833333333333334,,Entry Model 1 - Double Wick Confirmation
LTA,US30,M30,LTA:US30:M30,7135,2026-06-23 23:00:00,BUY,51759.1,51674.79786,6.0,92,84.01428571428654,0.6041666666666666,,Entry Model 1 - Double Wick Confirmation
LTA,US30,M30,LTA:US30:M30,7192,2026-06-25 04:30:00,SELL,51953.5,52034.22929,6.0,97,45.52857142857153,0.5,,Entry Model 2 - Internal Swing Confirmation
ORB,XAGUSD,M15,ORB:XAGUSD:M15,633,2025-12-30 00:15:00,BUY,72.675,72.148,4.0,100,0.527000000000001,0.10416666666666667,1.0571715145436351,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,725,2025-12-31 00:15:00,SELL,74.985,75.387,4.0,100,0.7026428571428573,0.8958333333333334,0.5721256480634352,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,817,2026-01-02 00:15:00,SELL,72.594,73.013,4.0,100,0.49492857142857055,0.34375,0.8465868090633809,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,1001,2026-01-06 00:15:00,BUY,76.311,76.108,4.0,100,0.3498571428571426,0.2708333333333333,0.5802368313597476,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,1093,2026-01-07 00:15:00,SELL,82.432,82.629,4.0,95,0.4098571428571428,0.2604166666666667,0.4806552805855766,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,1185,2026-01-08 00:15:00,SELL,78.682,78.952,4.0,100,0.269999999999996,0.03125,1.0439105219552551,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,1277,2026-01-09 00:15:00,SELL,76.448,76.739,4.0,100,0.291000000000011,0.13541666666666666,1.0384909508030034,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,1645,2026-01-15 00:15:00,BUY,92.717,92.131,4.0,100,0.7527142857142834,0.96875,0.778515847409376,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,1738,2026-01-16 00:30:00,SELL,90.717,91.46,4.0,100,0.742999999999995,0.3958333333333333,1.1030752916224749,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,2003,2026-01-21 00:15:00,BUY,95.046,94.774,4.0,100,0.36457142857143054,0.2604166666666667,0.7460815047022056,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,2095,2026-01-22 00:15:00,SELL,90.967,91.563,4.0,100,0.7504285714285714,0.6875,0.7942128307633781,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,2187,2026-01-23 00:15:00,SELL,96.715,96.963,4.0,100,0.3270714285714301,0.20833333333333334,0.7582441581130923,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,2373,2026-01-27 00:45:00,SELL,106.182,107.731,4.0,100,1.92435714285714,0.8229166666666666,0.8049441371886688,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,2465,2026-01-28 00:45:00,BUY,112.868,111.739,4.0,100,1.144428571428571,0.15625,0.9865185370116013,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,2556,2026-01-29 00:30:00,BUY,118.347,116.165,4.0,100,2.181999999999988,1.0,1.688387774277335,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,2648,2026-01-30 00:30:00,SELL,117.458,118.469,4.0,100,1.4909999999999985,0.6145833333333334,0.6780684104627744,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,2831,2026-02-03 00:15:00,BUY,83.321,82.413,4.0,100,1.229142857142856,0.010416666666666666,0.7387261738726191,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,2923,2026-02-04 00:15:00,BUY,85.112,84.511,4.0,100,1.1086428571428562,0.28125,0.5421042458604468,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,3015,2026-02-05 00:15:00,BUY,89.892,88.82,4.0,100,1.0720000000000027,0.375,1.325326739667967,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,3292,2026-02-10 00:30:00,SELL,81.731,82.748,4.0,100,1.0170000000000101,0.65625,1.6503999072678972,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,3479,2026-02-12 01:15:00,SELL,81.792,83.199,4.0,95,1.4069999999999965,0.8333333333333334,2.9229856061730195,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,3569,2026-02-13 00:45:00,SELL,74.992,76.415,4.0,100,1.4230000000000018,0.6875,1.981697005868898,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,3742,2026-02-17 00:30:00,SELL,75.813,76.491,4.0,95,0.6779999999999973,0.4479166666666667,2.6034009873834227,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,3833,2026-02-18 00:15:00,BUY,72.68,72.321,4.0,100,0.4071428571428563,0.21875,0.8817543859649358,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,3925,2026-02-19 00:15:00,SELL,76.758,77.203,4.0,100,0.4450000000000074,0.16666666666666666,1.3418048675425633,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,4017,2026-02-20 00:15:00,BUY,78.243,77.846,4.0,100,0.39699999999999136,0.2708333333333333,1.3546185717767212,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,4202,2026-02-24 00:30:00,SELL,87.748,88.284,4.0,100,0.5360000000000014,0.5833333333333334,1.2671394799054443,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,4295,2026-02-25 00:45:00,BUY,87.311,86.754,4.0,100,0.5570000000000022,0.15625,1.342399724565329,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,4385,2026-02-26 00:15:00,BUY,88.314,87.483,4.0,100,0.8309999999999889,1.0,1.1340286577638994,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,4477,2026-02-27 00:15:00,BUY,88.603,88.067,4.0,100,0.5360000000000014,0.041666666666666664,1.687809266756651,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,4661,2026-03-03 00:15:00,BUY,90.377,89.754,4.0,100,0.6229999999999905,0.4270833333333333,1.0595238095237915,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,4753,2026-03-04 00:15:00,BUY,83.018,81.881,4.0,100,1.1370000000000005,0.11458333333333333,1.810303650631186,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,4845,2026-03-05 00:15:00,BUY,84.242,83.867,4.0,100,0.4062142857142876,0.5,0.9231580798311897,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,4937,2026-03-06 00:15:00,BUY,83.119,82.508,4.0,100,0.6110000000000042,0.3125,1.2559095580678414,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,5121,2026-03-09 23:15:00,BUY,88.001,86.999,4.0,100,1.0020000000000095,0.15625,1.9059782608695834,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,5213,2026-03-10 23:15:00,SELL,88.28,88.572,4.0,100,0.4198571428571419,0.08333333333333333,0.6954746512419244,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,5306,2026-03-11 23:30:00,SELL,84.868,85.19,4.0,100,0.32200000000000273,0.052083333333333336,1.0432770192085155,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,5397,2026-03-12 23:15:00,BUY,84.366,84.16,4.0,95,0.45407142857143157,0.5729166666666666,0.4536731162498071,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,5581,2026-03-16 23:15:00,BUY,80.94,80.744,4.0,100,0.31964285714285673,0.5,0.6131843575418938,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,5674,2026-03-17 23:30:00,BUY,79.142,79.008,4.0,100,0.2384999999999999,0.5,0.5618448637316579,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,5765,2026-03-18 23:15:00,SELL,75.631,76.028,4.0,100,0.4632857142857126,0.4479166666666667,0.8569226025285381,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,5858,2026-03-19 23:30:00,SELL,72.182,72.572,4.0,100,0.5086428571428557,0.14583333333333334,0.7667462435051289,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,6041,2026-03-23 23:15:00,BUY,69.793,69.491,4.0,100,0.48335714285714154,0.010416666666666666,0.6247968080390285,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,6133,2026-03-24 23:15:00,BUY,71.67,71.375,4.0,100,0.5289999999999994,0.11458333333333333,0.5576559546313838,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,6226,2026-03-25 23:30:00,SELL,70.423,71.187,4.0,100,0.7639999999999958,0.4583333333333333,1.631731502669707,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,6317,2026-03-26 23:15:00,SELL,68.49,68.994,4.0,100,0.5915000000000015,0.6979166666666666,0.8520710059171659,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,6502,2026-03-30 23:30:00,BUY,69.941,69.523,4.0,100,0.41800000000000637,0.5,1.4586241276171759,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,6593,2026-03-31 23:15:00,SELL,75.056,75.269,4.0,100,0.281642857142859,0.010416666666666666,0.7562769464874697,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,6683,2026-04-01 23:15:00,BUY,75.685,75.278,4.0,100,0.4069999999999965,0.14583333333333334,1.300319488817887,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,6867,2026-04-06 23:15:00,SELL,72.943,73.092,4.0,100,0.21635714285714056,0.5,0.6886761307362281,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,6959,2026-04-07 23:15:00,BUY,76.728,76.139,4.0,100,0.6657142857142853,0.9895833333333334,0.8847639484978527,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,7051,2026-04-08 23:15:00,SELL,73.618,74.115,4.0,100,0.4969999999999999,0.34375,1.2974081670706656,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,7144,2026-04-09 23:30:00,BUY,75.369,75.19,4.0,100,0.25814285714285745,0.041666666666666664,0.6934144991699019,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,7327,2026-04-13 23:15:00,SELL,75.773,75.941,4.0,100,0.17264285714285726,0.5,0.9731071576334661,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,7420,2026-04-14 23:30:00,BUY,79.51,79.305,4.0,100,0.2049999999999983,0.10416666666666667,1.1998327759197316,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,7511,2026-04-15 23:15:00,BUY,79.393,79.335,4.0,95,0.18799999999999933,0.020833333333333332,0.3085106382979103,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,7787,2026-04-20 23:15:00,SELL,79.906,80.121,4.0,100,0.2149999999999892,0.020833333333333332,1.282488282914282,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,7879,2026-04-21 23:15:00,BUY,77.098,76.725,4.0,100,0.4307142857142868,0.75,0.866003316749594,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,7971,2026-04-22 23:15:00,BUY,77.572,77.452,4.0,100,0.14399999999999938,0.5,0.8333333333333686,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,8247,2026-04-27 23:15:00,BUY,75.946,75.839,4.0,100,0.14692857142857157,0.5,0.7282450170150652,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,8340,2026-04-28 23:30:00,BUY,73.158,73.016,4.0,100,0.1419999999999959,0.5,1.1504629629629335,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,8707,2026-05-04 23:15:00,BUY,72.686,72.51,4.0,100,0.17600000000000193,0.5,1.0792816469557711,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,8799,2026-05-05 23:15:00,BUY,73.988,73.156,4.0,95,0.8319999999999936,0.625,4.208092485549143,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,8891,2026-05-06 23:15:00,SELL,77.382,77.475,4.0,95,0.18707142857142958,0.041666666666666664,0.49713631156924143,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,8983,2026-05-07 23:15:00,BUY,78.821,78.514,4.0,100,0.48528571428571105,0.71875,0.6326170150132556,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,9168,2026-05-11 23:30:00,BUY,87.117,86.046,4.0,95,1.070999999999998,0.5625,4.064516129032227,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,9259,2026-05-12 23:15:00,SELL,86.693,86.862,4.0,100,0.3009999999999999,0.5,0.5614617940199236,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,9351,2026-05-13 23:15:00,SELL,87.752,87.974,4.0,100,0.2757142857142867,0.5,0.8051813471502868,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,9443,2026-05-14 23:15:00,SELL,83.566,83.814,4.0,100,0.2920714285714295,0.125,0.8491073612129751,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,9628,2026-05-18 23:30:00,BUY,78.846,78.176,4.0,95,0.6700000000000017,0.5,2.0342658859249654,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,9720,2026-05-19 23:30:00,BUY,74.189,73.91,4.0,100,0.27899999999999636,0.010416666666666666,1.1411042944785121,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,9811,2026-05-20 23:15:00,SELL,75.551,75.769,4.0,100,0.23814285714285635,0.052083333333333336,0.9154169166166946,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,9903,2026-05-21 23:15:00,SELL,76.7,76.79,4.0,95,0.23407142857142965,0.5,0.38449801647849924,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,10261,2026-05-27 23:15:00,SELL,74.576,74.694,4.0,100,0.13978571428571382,0.010416666666666666,0.8441492079714534,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,10353,2026-05-28 23:15:00,BUY,75.727,75.565,4.0,100,0.16200000000000614,0.5,1.302699597932262,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,10537,2026-06-01 23:15:00,BUY,74.995,74.867,4.0,100,0.1280000000000001,0.03125,1.00900900900902,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,10629,2026-06-02 23:15:00,SELL,74.601,75.001,4.0,95,0.4000000000000057,0.10416666666666667,2.210817212791187,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,10722,2026-06-03 23:30:00,BUY,73.199,73.006,4.0,100,0.2265714285714304,0.21875,0.8518284993694666,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,10814,2026-06-04 23:30:00,SELL,73.792,74.124,4.0,95,0.33199999999999363,0.020833333333333332,2.5894150417827184,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,10997,2026-06-08 23:15:00,SELL,68.063,68.147,4.0,100,0.1557142857142852,0.010416666666666666,0.5394495412844259,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,11089,2026-06-09 23:15:00,SELL,64.862,65.139,4.0,100,0.277000000000001,0.19791666666666666,1.1790817877774489,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,11185,2026-06-11 00:15:00,BUY,62.833,61.49,4.0,95,1.3429999999999964,0.9479166666666666,3.126371799135345,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,11273,2026-06-11 23:15:00,SELL,67.492,67.899,4.0,100,0.4069999999999965,0.2604166666666667,1.1888170248278622,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,11457,2026-06-15 23:15:00,SELL,69.909,69.987,4.0,100,0.14442857142857082,0.010416666666666666,0.5400593471809333,ORB 15m breakout
ORB,XAGUSD,M15,ORB:XAGUSD:M15,11549,2026-06-16 23:15:00,SELL,70.099,70.183,4.0,100,0.14978571428571286,0.5,0.5608011444921582,ORB 15m breakout
