bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,setup_score,spread_r,spread_points,atr,reason,balance_before,risk_amount,pnl,balance_after
Trend,BTCUSD,H1,2025-07,2025-07-31 20:00:00,2025-08-01 02:00:00,SELL,116588.85,117408.534643,114129.796071,115769.165357,trail_stop,0.9736,88,0.0264,2160.0,546.456429,EMA trend aligned with ADX breakdown.,219.54,10.98,10.69,230.23
Trend,BTCUSD,H1,2025-08,2025-08-01 18:00:00,2025-08-03 08:00:00,SELL,113811.11,115229.309643,109556.511071,113811.11,trail_stop,0.4848,89,0.0152,2160.0,945.466429,EMA trend aligned with ADX breakdown.,230.23,11.51,5.58,235.81
Trend,BTCUSD,H1,2025-08,2025-08-05 14:00:00,2025-08-05 14:00:00,SELL,112993.0,113935.986786,110164.039643,113935.986786,loss,-1.0229,89,0.0229,2160.0,628.657857,EMA trend aligned with ADX breakdown.,235.81,11.79,-12.06,223.75
Trend,BTCUSD,H1,2025-08,2025-08-10 14:00:00,2025-08-11 02:00:00,BUY,118798.87,117921.813571,121430.039286,121430.039286,win,1.9754,89,0.0246,2160.0,584.704286,EMA trend aligned with ADX breakout.,223.75,11.19,22.1,245.85
Trend,BTCUSD,H1,2025-08,2025-08-12 15:00:00,2025-08-13 02:00:00,BUY,119930.38,119065.623571,122524.649286,119065.623571,loss,-1.025,89,0.025,2160.0,576.504286,EMA trend aligned with ADX breakout.,245.85,12.29,-12.6,233.25
Trend,BTCUSD,H1,2025-08,2025-08-13 19:00:00,2025-08-13 19:00:00,BUY,122785.23,121623.786429,126269.560714,121623.786429,loss,-1.0186,89,0.0186,2160.0,774.295714,EMA trend aligned with ADX breakout.,233.25,11.66,-11.88,221.37
Trend,BTCUSD,H1,2025-08,2025-08-13 20:00:00,2025-08-14 05:00:00,BUY,122956.84,121788.494286,126461.877143,122956.84,trail_stop,0.4815,89,0.0185,2160.0,778.897143,EMA trend aligned with ADX breakout.,221.37,11.07,5.33,226.7
Trend,BTCUSD,H1,2025-08,2025-08-19 14:00:00,2025-08-19 14:00:00,SELL,113886.22,114871.645,110929.945,114871.645,loss,-1.0219,89,0.0219,2160.0,656.95,EMA trend aligned with ADX breakdown.,226.7,11.33,-11.58,215.12
Trend,BTCUSD,H1,2025-08,2025-08-19 16:00:00,2025-08-20 15:00:00,SELL,113370.72,114331.685357,110487.823929,113370.72,trail_stop,0.4775,89,0.0225,2160.0,640.643571,EMA trend aligned with ADX breakdown.,215.12,10.76,5.14,220.25
Trend,BTCUSD,H1,2025-08,2025-08-21 16:00:00,2025-08-22 02:00:00,SELL,112363.46,113145.883571,110016.189286,113145.883571,loss,-1.0276,88,0.0276,2160.0,521.615714,EMA trend aligned with ADX breakdown.,220.25,11.01,-11.32,208.93
Trend,BTCUSD,H1,2025-08,2025-08-23 13:00:00,2025-08-24 00:00:00,SELL,114830.91,115435.427143,113017.358571,115435.427143,loss,-1.0357,87,0.0357,2160.0,403.011429,EMA trend aligned with ADX breakdown.,208.93,10.45,-10.82,198.12
Trend,BTCUSD,H1,2025-08,2025-08-24 19:00:00,2025-08-24 19:00:00,SELL,112570.88,113501.128571,109780.134286,113501.128571,loss,-1.0232,89,0.0232,2160.0,620.165714,EMA trend aligned with ADX breakdown.,198.12,9.91,-10.14,187.98
Trend,BTCUSD,H1,2025-08,2025-08-25 20:00:00,2025-08-25 20:00:00,SELL,109561.41,110924.243571,105472.909286,110924.243571,loss,-1.0158,89,0.0158,2160.0,908.555714,EMA trend aligned with ADX breakdown.,187.98,9.4,-9.55,178.43
Trend,BTCUSD,H1,2025-08,2025-08-29 13:00:00,2025-08-29 13:00:00,SELL,109111.49,110229.008214,105758.935357,110229.008214,loss,-1.0193,89,0.0193,2160.0,745.012143,EMA trend aligned with ADX breakdown.,178.43,8.92,-9.09,169.34
Trend,BTCUSD,H1,2025-08,2025-08-29 14:00:00,2025-08-29 14:00:00,SELL,108196.75,109414.6525,104543.0425,109414.6525,loss,-1.0177,89,0.0177,2160.0,811.935,EMA trend aligned with ADX breakdown.,169.34,8.47,-8.62,160.72
Trend,BTCUSD,H1,2025-08,2025-08-29 20:00:00,2025-08-31 00:00:00,SELL,107795.77,109085.399286,103926.882143,109085.399286,loss,-1.0167,89,0.0167,2160.0,859.752857,EMA trend aligned with ADX breakdown.,160.72,8.04,-8.17,152.55
Trend,BTCUSD,H1,2025-09,2025-09-05 12:00:00,2025-09-05 12:00:00,BUY,113210.87,112315.3925,115897.3025,112315.3925,loss,-1.0241,89,0.0241,2160.0,596.985,EMA trend aligned with ADX breakout.,152.55,7.63,-7.81,144.74
Trend,BTCUSD,H1,2025-09,2025-09-08 14:00:00,2025-09-08 14:00:00,BUY,112646.23,111978.143929,114650.488214,111978.143929,loss,-1.0269,88,0.0269,1800.0,445.390714,EMA trend aligned with ADX breakout.,144.74,7.24,-7.43,137.31
Trend,BTCUSD,H1,2025-09,2025-09-10 12:00:00,2025-09-10 12:00:00,BUY,113411.95,112693.943929,115565.968214,112693.943929,loss,-1.0251,88,0.0251,1800.0,478.670714,EMA trend aligned with ADX breakout.,137.31,6.87,-7.04,130.27
Trend,BTCUSD,H1,2025-09,2025-09-10 13:00:00,2025-09-10 19:00:00,BUY,113975.41,113177.68,116368.6,113177.68,loss,-1.0226,89,0.0226,1800.0,531.82,EMA trend aligned with ADX breakout.,130.27,6.51,-6.66,123.61
Trend,BTCUSD,H1,2025-09,2025-09-11 13:00:00,2025-09-11 13:00:00,BUY,114657.06,113953.952143,116766.383571,113953.952143,loss,-1.0256,88,0.0256,1800.0,468.738571,EMA trend aligned with ADX breakout.,123.61,6.18,-6.34,117.27
Trend,BTCUSD,H1,2025-09,2025-09-12 18:00:00,2025-09-12 18:00:00,BUY,116555.94,115931.225357,118430.083929,115931.225357,loss,-1.0288,88,0.0288,1800.0,416.476429,EMA trend aligned with ADX breakout.,117.27,5.86,-6.03,111.24
Trend,BTCUSD,H1,2025-09,2025-09-12 19:00:00,2025-09-12 20:00:00,BUY,116773.15,116136.031429,118684.505714,116136.031429,loss,-1.0283,88,0.0283,1800.0,424.745714,EMA trend aligned with ADX breakout.,111.24,5.56,-5.72,105.52
Trend,BTCUSD,H1,2025-09,2025-09-16 16:00:00,2025-09-17 13:00:00,BUY,116084.02,115390.5775,118164.3475,116084.02,trail_stop,0.474,88,0.026,1800.0,462.295,EMA trend aligned with ADX breakout.,105.52,5.28,2.5,108.02
Trend,BTCUSD,H1,2025-09,2025-09-25 12:00:00,2025-09-26 18:00:00,SELL,111151.88,112003.884286,108595.867143,110299.875714,trail_stop,0.9789,89,0.0211,1800.0,568.002857,EMA trend aligned with ADX breakdown.,108.02,5.4,5.29,113.31
Trend,BTCUSD,H1,2025-10,2025-10-01 14:00:00,2025-10-01 17:00:00,BUY,117371.2,116461.040714,120101.677857,117371.2,trail_stop,0.4802,89,0.0198,1800.0,606.772857,EMA trend aligned with ADX breakout.,113.31,5.67,2.72,116.03
Trend,BTCUSD,H1,2025-10,2025-10-02 13:00:00,2025-10-02 14:00:00,BUY,119690.44,118949.101429,121914.455714,118949.101429,loss,-1.0243,89,0.0243,1800.0,494.225714,EMA trend aligned with ADX breakout.,116.03,5.8,-5.94,110.09
Trend,BTCUSD,H1,2025-10,2025-10-02 15:00:00,2025-10-02 15:00:00,BUY,119996.23,119151.412857,122530.681429,119151.412857,loss,-1.0213,89,0.0213,1800.0,563.211429,EMA trend aligned with ADX breakout.,110.09,5.5,-5.62,104.46
Trend,BTCUSD,H1,2025-10,2025-10-02 18:00:00,2025-10-03 08:00:00,BUY,120594.15,119655.342857,123410.571429,119655.342857,loss,-1.0192,89,0.0192,1800.0,625.871429,EMA trend aligned with ADX breakout.,104.46,5.22,-5.32,99.14
Trend,BTCUSD,H1,2025-10,2025-10-03 16:00:00,2025-10-03 17:00:00,BUY,122652.61,121673.270714,125590.627857,122652.61,trail_stop,0.4816,89,0.0184,1800.0,652.892857,EMA trend aligned with ADX breakout.,99.14,4.96,2.39,101.53
Trend,BTCUSD,H1,2025-10,2025-10-06 12:00:00,2025-10-06 21:00:00,BUY,124603.88,123686.482143,127356.073571,124603.88,trail_stop,0.4804,89,0.0196,1800.0,611.598571,EMA trend aligned with ADX breakout.,101.53,5.08,2.44,103.97
Trend,BTCUSD,H1,2025-10,2025-10-10 20:00:00,2025-10-10 20:00:00,SELL,114275.42,116013.430357,109061.388929,116013.430357,loss,-1.0104,90,0.0104,1800.0,1158.673571,EMA trend aligned with ADX breakdown.,103.97,5.2,-5.25,98.71
Trend,BTCUSD,H1,2025-10,2025-10-16 15:00:00,2025-10-16 15:00:00,SELL,108577.49,110135.533571,103903.359286,110135.533571,loss,-1.0116,90,0.0116,1800.0,1038.695714,EMA trend aligned with ADX breakdown.,98.71,4.94,-4.99,93.72
Trend,BTCUSD,H1,2025-10,2025-10-25 12:00:00,2025-10-25 15:00:00,BUY,111913.01,111412.975357,113413.113929,111412.975357,loss,-1.036,87,0.036,1800.0,333.356429,EMA trend aligned with ADX breakout.,93.72,4.69,-4.85,88.87
Trend,BTCUSD,H1,2025-10,2025-10-26 12:00:00,2025-10-26 21:00:00,BUY,113582.04,112996.8075,115337.7375,112996.8075,loss,-1.0308,88,0.0308,1800.0,390.155,EMA trend aligned with ADX breakout.,88.87,4.44,-4.58,84.29
Trend,BTCUSD,H1,2025-10,2025-10-30 13:00:00,2025-10-31 00:00:00,SELL,107625.03,109192.288929,102923.253214,109192.288929,loss,-1.0115,90,0.0115,1800.0,1044.839286,EMA trend aligned with ADX breakdown.,84.29,4.21,-4.26,80.02
Trend,BTCUSD,H1,2025-11,2025-11-03 15:00:00,2025-11-03 15:00:00,SELL,105727.84,107124.237143,101538.648571,107124.237143,loss,-1.0129,90,0.0129,1800.0,930.931429,EMA trend aligned with ADX breakdown.,80.02,4.0,-4.05,75.97
Trend,BTCUSD,H1,2025-11,2025-11-04 16:00:00,2025-11-04 22:00:00,SELL,102204.33,103823.641071,97346.396786,100585.018929,trail_stop,0.9889,90,0.0111,1800.0,1079.540714,EMA trend aligned with ADX breakdown.,75.97,3.8,3.76,79.73
Trend,BTCUSD,H1,2025-11,2025-11-06 14:00:00,2025-11-06 14:00:00,SELL,102074.33,103243.316429,98567.370714,103243.316429,loss,-1.0154,89,0.0154,1800.0,779.324286,EMA trend aligned with ADX breakdown.,79.73,3.99,-4.05,75.68
Trend,BTCUSD,H1,2025-11,2025-11-06 15:00:00,2025-11-06 18:00:00,SELL,101963.69,103173.873929,98333.138214,101963.69,trail_stop,0.4851,90,0.0149,1800.0,806.789286,EMA trend aligned with ADX breakdown.,75.68,3.78,1.84,77.51
Trend,BTCUSD,H1,2025-11,2025-11-11 20:00:00,2025-11-12 08:00:00,SELL,102773.48,103765.428929,99797.633214,103765.428929,loss,-1.0181,89,0.0181,1800.0,661.299286,EMA trend aligned with ADX breakdown.,77.51,3.88,-3.95,73.57
Trend,BTCUSD,H1,2025-11,2025-11-12 15:00:00,2025-11-12 15:00:00,SELL,102149.69,103258.466429,98823.360714,103258.466429,loss,-1.0162,89,0.0162,1800.0,739.184286,EMA trend aligned with ADX breakdown.,73.57,3.68,-3.74,69.83
Trend,BTCUSD,H1,2025-11,2025-11-12 16:00:00,2025-11-13 01:00:00,SELL,101421.35,102582.366071,97938.301786,102582.366071,loss,-1.0155,89,0.0155,1800.0,774.010714,EMA trend aligned with ADX breakdown.,69.83,3.49,-3.55,66.29
Trend,BTCUSD,H1,2025-11,2025-11-13 16:00:00,2025-11-14 06:00:00,SELL,100578.11,102131.845357,95916.903929,95916.903929,win,1.9884,90,0.0116,1800.0,1035.823571,EMA trend aligned with ADX breakdown.,66.29,3.31,6.59,72.88
Trend,BTCUSD,H1,2025-11,2025-11-14 20:00:00,2025-11-15 02:00:00,SELL,94291.88,96173.218571,88647.864286,96173.218571,loss,-1.0096,90,0.0096,1800.0,1254.225714,EMA trend aligned with ADX breakdown.,72.88,3.64,-3.68,69.2
Trend,BTCUSD,H1,2025-11,2025-11-16 15:00:00,2025-11-16 15:00:00,SELL,94508.25,95322.973929,92064.078214,95322.973929,loss,-1.0221,89,0.0221,1800.0,543.149286,EMA trend aligned with ADX breakdown.,69.2,3.46,-3.54,65.66
Trend,BTCUSD,H1,2025-11,2025-11-16 16:00:00,2025-11-16 18:00:00,SELL,94161.97,94981.365357,91703.783929,94981.365357,loss,-1.022,89,0.022,1800.0,546.263571,EMA trend aligned with ADX breakdown.,65.66,3.28,-3.36,62.3
Trend,BTCUSD,H1,2025-11,2025-11-16 21:00:00,2025-11-17 00:00:00,SELL,93448.23,94614.828214,89948.435357,94614.828214,loss,-1.0154,89,0.0154,1800.0,777.732143,EMA trend aligned with ADX breakdown.,62.3,3.12,-3.16,59.14
Trend,BTCUSD,H1,2025-11,2025-11-17 17:00:00,2025-11-17 17:00:00,SELL,92670.87,94057.966071,88509.581786,94057.966071,loss,-1.013,90,0.013,1800.0,924.730714,EMA trend aligned with ADX breakdown.,59.14,2.96,-3.0,56.15
Trend,BTCUSD,H1,2025-11,2025-11-17 18:00:00,2025-11-18 08:00:00,SELL,92449.35,93847.083214,88256.150357,91051.616786,trail_stop,0.9871,90,0.0129,1800.0,931.822143,EMA trend aligned with ADX breakdown.,56.15,2.81,2.77,58.92
Trend,BTCUSD,H1,2025-11,2025-11-19 15:00:00,2025-11-19 15:00:00,SELL,89877.64,91200.733214,85908.360357,91200.733214,loss,-1.0136,90,0.0136,1800.0,882.062143,EMA trend aligned with ADX breakdown.,58.92,2.95,-2.99,55.93
Trend,BTCUSD,H1,2025-11,2025-11-20 16:00:00,2025-11-20 16:00:00,SELL,87788.93,89085.383214,83899.570357,89085.383214,loss,-1.0139,90,0.0139,1800.0,864.302143,EMA trend aligned with ADX breakdown.,55.93,2.8,-2.84,53.1
Trend,BTCUSD,H1,2025-11,2025-11-20 17:00:00,2025-11-21 07:00:00,SELL,87133.86,88586.2425,82776.7125,82776.7125,win,1.9876,90,0.0124,1800.0,968.255,EMA trend aligned with ADX breakdown.,53.1,2.65,5.28,58.37
Trend,BTCUSD,H1,2025-11,2025-11-30 13:00:00,2025-11-30 14:00:00,BUY,91764.3,91264.203214,93264.590357,91264.203214,loss,-1.036,87,0.036,1800.0,333.397857,EMA trend aligned with ADX breakout.,58.37,2.92,-3.02,55.35
Trend,BTCUSD,H1,2025-12,2025-12-01 15:00:00,2025-12-01 15:00:00,SELL,84669.24,85838.073214,81162.740357,85838.073214,loss,-1.0154,89,0.0154,1800.0,779.222143,EMA trend aligned with ADX breakdown.,55.35,2.77,-2.81,52.54
Trend,BTCUSD,H1,2025-12,2025-12-07 14:00:00,2025-12-07 14:00:00,SELL,88229.73,88880.612143,86277.083571,88880.612143,loss,-1.0277,88,0.0277,1800.0,433.921429,EMA trend aligned with ADX breakdown.,52.54,2.63,-2.7,49.84
Trend,BTCUSD,H1,2025-12,2025-12-09 15:00:00,2025-12-09 15:00:00,BUY,92712.52,91725.418214,95673.825357,91725.418214,loss,-1.0182,89,0.0182,1800.0,658.067857,EMA trend aligned with ADX breakout.,49.84,2.49,-2.54,47.3
Trend,BTCUSD,H1,2025-12,2025-12-09 16:00:00,2025-12-09 16:00:00,BUY,94198.11,93062.1225,97606.0725,93062.1225,loss,-1.0158,89,0.0158,1800.0,757.325,EMA trend aligned with ADX breakout.,47.3,2.37,-2.4,44.9
Trend,BTCUSD,H1,2025-12,2025-12-11 21:00:00,2025-12-12 00:00:00,BUY,92879.02,91692.323929,96439.108214,91692.323929,loss,-1.0152,89,0.0152,1800.0,791.130714,EMA trend aligned with ADX breakout.,44.9,2.24,-2.28,42.62
Trend,BTCUSD,H1,2025-12,2025-12-15 15:00:00,2025-12-15 15:00:00,SELL,87031.45,87919.125357,84368.423929,87919.125357,loss,-1.0203,89,0.0203,1800.0,591.783571,EMA trend aligned with ADX breakdown.,42.62,2.13,-2.17,40.45
Trend,BTCUSD,H1,2025-12,2025-12-15 16:00:00,2025-12-15 19:00:00,SELL,86368.41,87299.226429,83575.960714,86368.41,trail_stop,0.4807,89,0.0193,1800.0,620.544286,EMA trend aligned with ADX breakdown.,40.45,2.02,0.97,41.42
Trend,BTCUSD,H1,2025-12,2025-12-17 18:00:00,2025-12-18 10:00:00,SELL,85787.23,87373.372857,81028.801429,87373.372857,loss,-1.0113,90,0.0113,1800.0,1057.428571,EMA trend aligned with ADX breakdown.,41.42,2.07,-2.09,39.32
Trend,BTCUSD,H1,2025-12,2025-12-18 19:00:00,2025-12-18 19:00:00,SELL,84433.85,85895.372857,80049.281429,85895.372857,loss,-1.0123,90,0.0123,1800.0,974.348571,EMA trend aligned with ADX breakdown.,39.32,1.97,-1.99,37.33
Trend,BTCUSD,H1,2025-12,2025-12-23 14:00:00,2025-12-23 14:00:00,SELL,86825.98,87571.8175,84588.4675,87571.8175,loss,-1.0241,89,0.0241,1800.0,497.225,EMA trend aligned with ADX breakdown.,37.33,1.87,-1.91,35.42
Trend,BTCUSD,H1,2026-01,2026-01-01 22:00:00,2026-01-02 04:00:00,BUY,88527.31,88185.404286,89553.027143,88527.31,trail_stop,0.4474,86,0.0526,1800.0,227.937143,EMA trend aligned with ADX breakout.,35.42,1.77,0.79,36.21
Trend,BTCUSD,H1,2026-01,2026-01-02 16:00:00,2026-01-02 16:00:00,BUY,90315.29,89400.058571,93060.984286,89400.058571,loss,-1.0197,89,0.0197,1800.0,610.154286,EMA trend aligned with ADX breakout.,36.21,1.81,-1.85,34.37
Trend,BTCUSD,H1,2026-01,2026-01-03 21:00:00,2026-01-04 06:00:00,BUY,90507.62,90130.406429,91639.260714,91639.260714,win,1.9523,86,0.0477,1800.0,251.475714,EMA trend aligned with ADX breakout.,34.37,1.72,3.35,37.72
Trend,BTCUSD,H1,2026-01,2026-01-05 14:00:00,2026-01-05 14:00:00,BUY,93386.18,92592.817143,95766.268571,92592.817143,loss,-1.0227,89,0.0227,1800.0,528.908571,EMA trend aligned with ADX breakout.,37.72,1.89,-1.93,35.79
Trend,BTCUSD,H1,2026-01,2026-01-05 15:00:00,2026-01-05 15:00:00,BUY,93921.03,93154.512857,96220.581429,93154.512857,loss,-1.0235,89,0.0235,1800.0,511.011429,EMA trend aligned with ADX breakout.,35.79,1.79,-1.83,33.96
Trend,BTCUSD,H1,2026-01,2026-01-05 17:00:00,2026-01-05 17:00:00,BUY,94295.68,93425.7775,96905.3875,93425.7775,loss,-1.0207,89,0.0207,1800.0,579.935,EMA trend aligned with ADX breakout.,33.96,1.7,-1.73,32.23
Trend,BTCUSD,H1,2026-01,2026-01-13 15:00:00,2026-01-13 15:00:00,BUY,93406.17,92571.725357,95909.503929,92571.725357,loss,-1.0216,89,0.0216,1800.0,556.296429,EMA trend aligned with ADX breakout.,32.23,1.61,-1.65,30.58
Trend,BTCUSD,H1,2026-01,2026-01-13 19:00:00,2026-01-13 23:00:00,BUY,94207.93,93278.076786,96997.489643,95137.783214,trail_stop,0.9806,89,0.0194,1800.0,619.902143,EMA trend aligned with ADX breakout.,30.58,1.53,1.5,32.08
Trend,BTCUSD,H1,2026-01,2026-01-14 16:00:00,2026-01-14 18:00:00,BUY,97299.06,96385.407857,100040.016429,96385.407857,loss,-1.0197,89,0.0197,1800.0,609.101429,EMA trend aligned with ADX breakout.,32.08,1.6,-1.64,30.45
Trend,BTCUSD,H1,2026-01,2026-01-18 18:00:00,2026-01-18 23:00:00,BUY,95410.28,95113.835,96299.615,95113.835,loss,-1.0607,85,0.0607,1800.0,197.63,EMA trend aligned with ADX breakout.,30.45,1.52,-1.61,28.83
Trend,BTCUSD,H1,2026-01,2026-01-20 14:00:00,2026-01-20 14:00:00,SELL,90456.37,91215.585357,88178.723929,91215.585357,loss,-1.0237,89,0.0237,1800.0,506.143571,EMA trend aligned with ADX breakdown.,28.83,1.44,-1.48,27.36
Trend,BTCUSD,H1,2026-01,2026-01-20 17:00:00,2026-01-21 00:00:00,SELL,89672.47,90634.81,86785.45,88710.13,trail_stop,0.9813,89,0.0187,1800.0,641.56,EMA trend aligned with ADX breakdown.,27.36,1.37,1.34,28.7
Trend,BTCUSD,H1,2026-01,2026-01-25 16:00:00,2026-01-25 19:00:00,SELL,87960.46,88492.287143,86364.978571,86364.978571,win,1.9662,88,0.0338,1800.0,354.551429,EMA trend aligned with ADX breakdown.,28.7,1.43,2.82,31.52
Trend,BTCUSD,H1,2026-01,2026-01-25 19:00:00,2026-01-25 19:00:00,SELL,86407.79,87172.038929,84115.043214,87172.038929,loss,-1.0236,89,0.0236,1800.0,509.499286,EMA trend aligned with ADX breakdown.,31.52,1.58,-1.61,29.91
Trend,BTCUSD,H1,2026-01,2026-01-29 14:00:00,2026-01-29 14:00:00,SELL,86863.7,87541.982857,84828.851429,87541.982857,loss,-1.0265,88,0.0265,1800.0,452.188571,EMA trend aligned with ADX breakdown.,29.91,1.5,-1.53,28.37
Trend,BTCUSD,H1,2026-01,2026-01-29 15:00:00,2026-01-29 15:00:00,SELL,84796.32,85693.412143,82105.043571,85693.412143,loss,-1.0201,89,0.0201,1800.0,598.061429,EMA trend aligned with ADX breakdown.,28.37,1.42,-1.45,26.92
Trend,BTCUSD,H1,2026-01,2026-01-29 18:00:00,2026-01-29 18:00:00,SELL,83336.48,84450.464643,79994.526071,84450.464643,loss,-1.0162,89,0.0162,1800.0,742.656429,EMA trend aligned with ADX breakdown.,26.92,1.35,-1.37,25.56
Trend,BTCUSD,H1,2026-01,2026-01-31 14:00:00,2026-01-31 14:00:00,SELL,81359.42,82142.2475,79010.9375,82142.2475,loss,-1.023,89,0.023,1800.0,521.885,EMA trend aligned with ADX breakdown.,25.56,1.28,-1.31,24.25
Trend,BTCUSD,H1,2026-01,2026-01-31 16:00:00,2026-01-31 16:00:00,SELL,80227.39,81236.088571,77201.294286,81236.088571,loss,-1.0178,89,0.0178,1800.0,672.465714,EMA trend aligned with ADX breakdown.,24.25,1.21,-1.23,23.01
Trend,BTCUSD,H1,2026-01,2026-01-31 17:00:00,2026-01-31 17:00:00,SELL,78774.54,80025.829286,75020.672143,80025.829286,loss,-1.0144,90,0.0144,1800.0,834.192857,EMA trend aligned with ADX breakdown.,23.01,1.15,-1.17,21.85
Trend,BTCUSD,H1,2026-02,2026-02-01 21:00:00,2026-02-02 00:00:00,SELL,76447.5,77726.432143,72610.703571,77726.432143,loss,-1.0141,90,0.0141,1800.0,852.621429,EMA trend aligned with ADX breakdown.,21.85,1.09,-1.11,20.74
Trend,BTCUSD,H1,2026-02,2026-02-03 14:00:00,2026-02-03 14:00:00,SELL,77140.19,78181.014286,74017.717143,78181.014286,loss,-1.0173,89,0.0173,1800.0,693.882857,EMA trend aligned with ADX breakdown.,20.74,1.04,-1.05,19.68
Trend,BTCUSD,H1,2026-02,2026-02-03 16:00:00,2026-02-03 16:00:00,SELL,76418.48,77580.195714,72933.332857,77580.195714,loss,-1.0155,89,0.0155,1800.0,774.477143,EMA trend aligned with ADX breakdown.,19.68,0.98,-1.0,18.69
Trend,BTCUSD,H1,2026-02,2026-02-03 17:00:00,2026-02-03 17:00:00,SELL,74819.01,76023.696429,71204.950714,76023.696429,loss,-1.0149,90,0.0149,1800.0,803.124286,EMA trend aligned with ADX breakdown.,18.69,0.93,-0.95,17.74
Trend,BTCUSD,H1,2026-02,2026-02-04 16:00:00,2026-02-04 18:00:00,SELL,73506.75,74668.498929,70021.503214,73506.75,trail_stop,0.4845,89,0.0155,1800.0,774.499286,EMA trend aligned with ADX breakdown.,17.74,0.89,0.43,18.17
Trend,BTCUSD,H1,2026-02,2026-02-05 15:00:00,2026-02-05 15:00:00,SELL,67368.41,69110.454286,62142.277143,69110.454286,loss,-1.0103,90,0.0103,1800.0,1161.362857,EMA trend aligned with ADX breakdown.,18.17,0.91,-0.92,17.25
Trend,BTCUSD,H1,2026-02,2026-02-05 17:00:00,2026-02-05 17:00:00,SELL,66052.83,67976.961429,60280.435714,67976.961429,loss,-1.0094,90,0.0094,1800.0,1282.754286,EMA trend aligned with ADX breakdown.,17.25,0.86,-0.87,16.38
