policy,bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,final_rr,exit_price,result,r_multiple,setup_score,atr,atr_percentile,session_metric,stop_mode,rr_mode,entry_model,balance_before,risk_amount,pnl,balance_after
fixed_current,ORB,GBPUSD,M15,2026-06,2026-06-08 23:15:00,2026-06-08 23:30:00,SELL,1.33401,1.33412,3.0,1.33368,win,2.0,95,0.000314,0.5,0.3508,structure,static,ORB 15m breakout,446.42,22.32,44.64,491.06
fixed_current,LTA,AUDUSD,M15,2026-06,2026-06-09 00:45:00,2026-06-09 03:15:00,BUY,0.70428,0.70335,6.0,0.70428,trail_stop,0.5,91,0.000293,0.1354,,structure,static,Entry Model 1 - Double Wick Confirmation,491.06,24.55,12.28,503.33
fixed_current,LTA,GBPJPY,M15,2026-06,2026-06-09 03:45:00,2026-06-09 05:30:00,BUY,213.924,213.81312,6.0,213.924,trail_stop,0.5,100,0.065857,0.0938,,structure,static,Entry Model 2 - Internal Swing Confirmation,503.33,25.17,12.58,515.92
fixed_current,ORB,AUDUSD,M15,2026-06,2026-06-09 23:15:00,2026-06-09 23:45:00,SELL,0.70179,0.70224,6.0,0.70224,loss,-1.0,100,0.00045,0.0833,1.3433,structure,static,ORB 15m breakout,515.92,25.8,-25.8,490.12
fixed_current,LTA,USDCAD,M30,2026-06,2026-06-10 04:30:00,2026-06-10 05:30:00,BUY,1.39473,1.39438,6.0,1.39438,loss,-1.0,98,0.000504,0.3229,,structure,static,Entry Model 2 - Internal Swing Confirmation,490.12,24.51,-24.51,465.62
fixed_current,LTA,AUDUSD,M15,2026-06,2026-06-10 05:15:00,2026-06-10 09:00:00,BUY,0.70172,0.70079,6.0,0.70079,loss,-1.0,96,0.000516,0.4062,,structure,static,Entry Model 1 - Double Wick Confirmation,465.62,23.28,-23.28,442.34
fixed_current,ORB,NZDUSD,M15,2026-06,2026-06-10 23:15:00,2026-06-10 23:45:00,BUY,0.57894,0.57857,3.0,0.57931,trail_stop,1.0,100,0.000416,0.5312,0.89,structure,static,ORB 15m breakout,442.34,22.12,22.12,464.45
fixed_current,LTA,AUDUSD,M30,2026-06,2026-06-11 04:30:00,2026-06-11 08:00:00,BUY,0.70082,0.69963,6.0,0.69963,loss,-1.0,96,0.000709,0.375,,structure,static,Entry Model 1 - Double Wick Confirmation,464.45,23.22,-23.22,441.23
sniper,Sniper,BTCUSD,H4,2026-06,2026-06-11 16:00:00,2026-06-17 19:35:00,BUY,62692.33,61112.61,3.0,64272.05,trail_stop,1.0,100,1053.14,0.5,,sniper ATR,TP3,Sniper,441.23,22.06,22.06,463.29
fixed_current,LTA,GBPJPY,M15,2026-06,2026-06-11 23:15:00,2026-06-11 23:45:00,SELL,214.707,214.81147,6.0,214.81147,loss,-1.0,95,0.109786,0.5104,,structure,static,Entry Model 3 - Confirmation of Internal Structure,463.29,23.16,-23.16,440.13
fixed_current,LTA,GBPJPY,M15,2026-06,2026-06-12 00:45:00,2026-06-12 01:45:00,SELL,214.748,214.85685,6.0,214.748,trail_stop,0.5,92,0.092357,0.3125,,structure,static,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure,440.13,22.01,11.0,451.13
fixed_current,LTA,USDCAD,M15,2026-06,2026-06-12 03:00:00,2026-06-12 04:00:00,SELL,1.39769,1.39798,6.0,1.3974,trail_stop,1.0,97,0.000298,0.0833,,structure,static,Entry Model 1 - Double Wick Confirmation,451.13,22.56,22.56,473.69
fixed_current,LTA,AUDUSD,M15,2026-06,2026-06-12 06:00:00,2026-06-12 07:00:00,BUY,0.70371,0.70244,6.0,0.70244,loss,-1.0,97,0.000563,0.5417,,structure,static,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure,473.69,23.68,-23.68,450.0
fixed_current,ORB,AUDUSD,M15,2026-06,2026-06-14 23:15:00,2026-06-14 23:45:00,SELL,0.70718,0.7077,6.0,0.7077,loss,-1.0,100,0.000677,0.6875,0.7679,structure,static,ORB 15m breakout,450.0,22.5,-22.5,427.5
fixed_current,ORB,GBPUSD,M15,2026-06,2026-06-14 23:15:00,2026-06-14 23:45:00,SELL,1.34467,1.3453,3.0,1.3453,loss,-1.0,100,0.000906,0.6562,0.6956,structure,static,ORB 15m breakout,427.5,21.38,-21.38,406.13
fixed_current,ORB,NZDUSD,M15,2026-06,2026-06-14 23:15:00,2026-06-14 23:45:00,SELL,0.58514,0.5857,3.0,0.5857,loss,-1.0,100,0.000596,0.8958,0.94,structure,static,ORB 15m breakout,406.13,20.31,-20.31,385.82
fixed_current,ORB,GBPUSD,M15,2026-06,2026-06-15 23:15:00,2026-06-16 00:15:00,BUY,1.34142,1.3411,3.0,1.3411,loss,-1.0,100,0.000464,0.5,0.6892,structure,static,ORB 15m breakout,385.82,19.29,-19.29,366.53
fixed_current,ORB,NZDUSD,M15,2026-06,2026-06-15 23:15:00,2026-06-16 00:15:00,BUY,0.58268,0.58237,3.0,0.58237,loss,-1.0,100,0.00031,0.5,1.3822,structure,static,ORB 15m breakout,366.53,18.33,-18.33,348.2
fixed_current,ORB,USDCAD,M15,2026-06,2026-06-15 23:15:00,2026-06-15 23:45:00,SELL,1.39918,1.39928,6.0,1.39908,trail_stop,1.0,95,0.000333,0.5,0.3004,structure,static,ORB 15m breakout,348.2,17.41,17.41,365.61
fixed_current,LTA,AUDUSD,M15,2026-06,2026-06-16 00:00:00,2026-06-16 03:30:00,SELL,0.70689,0.70747,6.0,0.70631,trail_stop,1.0,98,0.000211,0.0938,,structure,static,Entry Model 3 - Confirmation of Internal Structure,365.61,18.28,18.28,383.89
fixed_current,LTA,GBPJPY,M15,2026-06,2026-06-16 05:15:00,2026-06-16 06:30:00,SELL,214.729,214.8027,6.0,214.729,trail_stop,0.5,100,0.084643,0.4271,,structure,static,Entry Model 2 - Internal Swing Confirmation,383.89,19.19,9.6,393.49
fixed_current,LTA,USDCAD,M15,2026-06,2026-06-16 23:15:00,2026-06-17 00:15:00,BUY,1.39925,1.39905,6.0,1.39945,trail_stop,1.0,91,0.00024,0.0417,,structure,static,Entry Model 1 - Double Wick Confirmation,393.49,19.67,19.67,413.17
fixed_current,LTA,AUDUSD,M15,2026-06,2026-06-17 00:45:00,2026-06-17 01:00:00,SELL,0.70684,0.70704,6.0,0.70704,loss,-1.0,92,0.000229,0.1667,,structure,static,Entry Model 1 - Double Wick Confirmation,413.17,20.66,-20.66,392.51
fixed_current,LTA,GBPJPY,M15,2026-06,2026-06-17 00:45:00,2026-06-17 06:00:00,SELL,215.355,215.43895,6.0,215.355,trail_stop,0.5,90,0.059643,0.0729,,structure,static,Entry Model 2 - Internal Swing Confirmation,392.51,19.63,9.81,402.32
fixed_current,LTA,USDCAD,M30,2026-06,2026-06-17 06:00:00,2026-06-17 18:00:00,BUY,1.40038,1.39947,6.0,1.40584,win,3.5,97,0.000376,0.0729,,structure,static,Entry Model 1 - Double Wick Confirmation,402.32,20.12,70.41,472.73
fixed_current,LTA,USDCAD,M30,2026-06,2026-06-18 01:30:00,2026-06-18 12:00:00,BUY,1.41031,1.40925,6.0,1.41137,trail_stop,1.0,96,0.001015,0.8542,,structure,static,Entry Model 1 - Double Wick Confirmation,472.73,23.64,23.64,496.36
fixed_current,ORB,AUDUSD,M15,2026-06,2026-06-18 23:15:00,2026-06-19 00:00:00,SELL,0.70163,0.70176,6.0,0.70137,trail_stop,1.5,95,0.000273,0.5,0.4764,structure,static,ORB 15m breakout,496.36,24.82,37.23,533.59
fixed_current,ORB,GBPUSD,M15,2026-06,2026-06-18 23:15:00,2026-06-19 00:00:00,SELL,1.32027,1.3206,3.0,1.3206,loss,-1.0,100,0.000456,0.5,0.723,structure,static,ORB 15m breakout,533.59,26.68,-26.68,506.91
fixed_current,LTA,GBPJPY,M30,2026-06,2026-06-19 00:00:00,2026-06-19 05:30:00,SELL,212.894,213.18046,6.0,212.894,trail_stop,0.5,98,0.209714,0.5521,,structure,static,Entry Model 1 - Double Wick Confirmation,506.91,25.35,12.67,519.58
fixed_current,LTA,USDCAD,M30,2026-06,2026-06-19 06:00:00,2026-06-19 13:00:00,SELL,1.41379,1.41598,6.0,1.41598,loss,-1.0,96,0.000632,0.3646,,structure,static,Entry Model 3 - Confirmation of Internal Structure,519.58,25.98,-25.98,493.6
