policy,bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,final_rr,exit_price,result,r_multiple,setup_score,atr,atr_percentile,session_metric,stop_mode,rr_mode,entry_model,balance_before,risk_amount,pnl,balance_after
dynamic_aggressive,LTA,USDCAD,M15,2026-05,2026-05-19 00:00:00,2026-05-19 10:45:00,BUY,1.37423,1.37352,5.0,1.37636,trail_stop,2.0,92,0.000192,0.0417,,"max(structure,0.8ATR)",aggressive,Entry Model 1 - Double Wick Confirmation,300.0,15.0,30.0,330.0
dynamic_aggressive,LTA,GBPJPY,M15,2026-05,2026-05-19 00:45:00,2026-05-19 05:30:00,SELL,213.375,213.48219,5.0,213.16062,trail_stop,1.5,94,0.074571,0.5,,"max(structure,0.8ATR)",aggressive,Entry Model 1 - Double Wick Confirmation,330.0,16.5,24.75,354.75
dynamic_aggressive,ORB,AUDUSD,M15,2026-05,2026-05-19 23:15:00,2026-05-19 23:45:00,BUY,0.71082,0.710652,6.0,0.710988,trail_stop,1.0,100,0.00021,0.5,0.5714,"max(structure,0.8ATR)",aggressive,ORB 15m breakout,354.75,17.74,17.74,372.49
dynamic_aggressive,LTA,AUDUSD,M15,2026-05,2026-05-20 00:00:00,2026-05-20 08:30:00,SELL,0.70968,0.71129,5.0,0.71129,loss,-1.0,90,0.000246,0.0729,,"max(structure,0.8ATR)",aggressive,Entry Model 3 - Confirmation of Internal Structure,372.49,18.62,-18.62,353.86
dynamic_aggressive,LTA,USDCAD,M30,2026-05,2026-05-20 00:00:00,2026-05-20 11:30:00,BUY,1.37535,1.3741,5.0,1.37535,trail_stop,0.5,93,0.000447,0.1042,,"max(structure,0.8ATR)",aggressive,Entry Model 3 - Confirmation of Internal Structure,353.86,17.69,8.85,362.71
dynamic_aggressive,ORB,AUDUSD,M15,2026-05,2026-05-20 23:15:00,2026-05-20 23:45:00,SELL,0.71501,0.71522,6.0,0.71522,loss,-1.0,100,0.000263,0.0312,0.7609,"max(structure,0.8ATR)",aggressive,ORB 15m breakout,362.71,18.14,-18.14,344.57
dynamic_aggressive,LTA,AUDUSD,M15,2026-05,2026-05-21 01:30:00,2026-05-21 08:15:00,SELL,0.71346,0.71571,5.0,0.71346,trail_stop,0.5,94,0.000454,0.25,,"max(structure,0.8ATR)",aggressive,Entry Model 3 - Confirmation of Internal Structure,344.57,17.23,8.61,353.19
dynamic_aggressive,LTA,USDCAD,M15,2026-05,2026-05-21 05:15:00,2026-05-21 06:15:00,BUY,1.37656,1.376,6.0,1.376,loss,-1.0,100,0.00028,0.1354,,"max(structure,0.8ATR)",aggressive,Entry Model 1 - Double Wick Confirmation,353.19,17.66,-17.66,335.53
dynamic_aggressive,ORB,AUDUSD,M15,2026-05,2026-05-21 23:15:00,2026-05-21 23:30:00,SELL,0.715,0.715242,6.0,0.715,trail_stop,0.5,100,0.000303,0.0208,0.5283,"max(structure,0.8ATR)",aggressive,ORB 15m breakout,335.53,16.78,8.39,343.92
dynamic_aggressive,LTA,USDCAD,M15,2026-05,2026-05-22 00:45:00,2026-05-22 01:00:00,SELL,1.3783,1.37879,5.0,1.37879,loss,-1.0,92,0.000276,0.2188,,"max(structure,0.8ATR)",aggressive,Entry Model 1 - Double Wick Confirmation,343.92,17.2,-17.2,326.72
