policy,bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,final_rr,exit_price,result,r_multiple,setup_score,atr,atr_percentile,session_metric,stop_mode,rr_mode,entry_model,balance_before,risk_amount,pnl,balance_after
dynamic_score,LTA,USDCAD,M15,2026-05,2026-05-19 00:00:00,2026-05-19 09:15:00,BUY,1.37423,1.37352,3.0,1.37636,win,2.0,92,0.000192,0.0417,,"max(structure,0.80ATR)",score,Entry Model 1 - Double Wick Confirmation,300.0,15.0,30.0,330.0
dynamic_score,LTA,GBPJPY,M15,2026-05,2026-05-19 00:45:00,2026-05-19 05:15:00,SELL,213.375,213.48219,3.0,213.05343,win,2.0,94,0.074571,0.5,,"max(structure,0.80ATR)",score,Entry Model 1 - Double Wick Confirmation,330.0,16.5,33.0,363.0
dynamic_score,ORB,AUDUSD,M15,2026-05,2026-05-19 23:15:00,2026-05-19 23:45:00,BUY,0.71082,0.710673,6.0,0.710967,trail_stop,1.0,100,0.00021,0.5,0.5714,"max(structure,0.70ATR)",score,ORB 15m breakout,363.0,18.15,18.15,381.15
dynamic_score,LTA,AUDUSD,M15,2026-05,2026-05-20 00:00:00,2026-05-20 08:30:00,SELL,0.70968,0.71129,3.0,0.71129,loss,-1.0,90,0.000246,0.0729,,"max(structure,0.80ATR)",score,Entry Model 3 - Confirmation of Internal Structure,381.15,19.06,-19.06,362.09
dynamic_score,LTA,USDCAD,M30,2026-05,2026-05-20 00:00:00,2026-05-20 11:30:00,BUY,1.37535,1.3741,3.0,1.37535,trail_stop,0.5,93,0.000447,0.1042,,"max(structure,0.80ATR)",score,Entry Model 3 - Confirmation of Internal Structure,362.09,18.1,9.05,371.14
dynamic_score,ORB,AUDUSD,M15,2026-05,2026-05-20 23:15:00,2026-05-20 23:45:00,SELL,0.71501,0.71522,6.0,0.71522,loss,-1.0,100,0.000263,0.0312,0.7609,"max(structure,0.80ATR)",score,ORB 15m breakout,371.14,18.56,-18.56,352.59
dynamic_score,LTA,AUDUSD,M15,2026-05,2026-05-21 01:30:00,2026-05-21 08:15:00,SELL,0.71346,0.71571,3.0,0.71346,trail_stop,0.5,94,0.000454,0.25,,"max(structure,0.80ATR)",score,Entry Model 3 - Confirmation of Internal Structure,352.59,17.63,8.81,361.4
dynamic_score,LTA,USDCAD,M15,2026-05,2026-05-21 05:15:00,2026-05-21 06:15:00,BUY,1.37656,1.376,6.0,1.376,loss,-1.0,100,0.00028,0.1354,,"max(structure,0.80ATR)",score,Entry Model 1 - Double Wick Confirmation,361.4,18.07,-18.07,343.33
dynamic_score,ORB,AUDUSD,M15,2026-05,2026-05-21 23:15:00,2026-05-21 23:30:00,SELL,0.715,0.715212,6.0,0.715,trail_stop,0.5,100,0.000303,0.0208,0.5283,"max(structure,0.70ATR)",score,ORB 15m breakout,343.33,17.17,8.58,351.92
dynamic_score,LTA,USDCAD,M15,2026-05,2026-05-22 00:45:00,2026-05-22 01:00:00,SELL,1.3783,1.37879,3.0,1.37879,loss,-1.0,92,0.000276,0.2188,,"max(structure,0.80ATR)",score,Entry Model 1 - Double Wick Confirmation,351.92,17.6,-17.6,334.32
