policy,bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,final_rr,exit_price,result,r_multiple,setup_score,atr,atr_percentile,session_metric,stop_mode,rr_mode,entry_model,balance_before,risk_amount,pnl,balance_after
dynamic_conservative,LTA,USDCAD,M15,2026-05,2026-05-19 00:00:00,2026-05-19 09:15:00,BUY,1.37423,1.37352,3.0,1.37636,win,2.0,92,0.000192,0.0417,,"max(structure,1.0ATR)",conservative,Entry Model 1 - Double Wick Confirmation,300.0,15.0,30.0,330.0
dynamic_conservative,LTA,GBPJPY,M15,2026-05,2026-05-19 00:45:00,2026-05-19 05:15:00,SELL,213.375,213.48219,3.0,213.05343,win,2.0,94,0.074571,0.5,,"max(structure,1.0ATR)",conservative,Entry Model 1 - Double Wick Confirmation,330.0,16.5,33.0,363.0
dynamic_conservative,ORB,AUDUSD,M15,2026-05,2026-05-19 23:15:00,2026-05-19 23:45:00,BUY,0.71082,0.71061,3.0,0.71103,trail_stop,1.0,100,0.00021,0.5,0.5714,"max(structure,1.0ATR)",conservative,ORB 15m breakout,363.0,18.15,18.15,381.15
dynamic_conservative,LTA,AUDUSD,M15,2026-05,2026-05-20 00:00:00,2026-05-20 08:30:00,SELL,0.70968,0.71129,3.0,0.71129,loss,-1.0,90,0.000246,0.0729,,"max(structure,1.0ATR)",conservative,Entry Model 3 - Confirmation of Internal Structure,381.15,19.06,-19.06,362.09
dynamic_conservative,LTA,USDCAD,M30,2026-05,2026-05-20 00:00:00,2026-05-20 11:30:00,BUY,1.37535,1.3741,3.0,1.37535,trail_stop,0.5,93,0.000447,0.1042,,"max(structure,1.0ATR)",conservative,Entry Model 3 - Confirmation of Internal Structure,362.09,18.1,9.05,371.14
dynamic_conservative,ORB,AUDUSD,M15,2026-05,2026-05-20 23:15:00,2026-05-21 00:30:00,SELL,0.71501,0.715273,3.0,0.714747,trail_stop,1.0,100,0.000263,0.0312,0.7609,"max(structure,1.0ATR)",conservative,ORB 15m breakout,371.14,18.56,18.56,389.7
dynamic_conservative,LTA,AUDUSD,M15,2026-05,2026-05-21 01:30:00,2026-05-21 08:15:00,SELL,0.71346,0.71571,3.0,0.71346,trail_stop,0.5,94,0.000454,0.25,,"max(structure,1.0ATR)",conservative,Entry Model 3 - Confirmation of Internal Structure,389.7,19.49,9.74,399.44
dynamic_conservative,LTA,USDCAD,M15,2026-05,2026-05-21 05:15:00,2026-05-21 06:15:00,BUY,1.37656,1.376,3.0,1.376,loss,-1.0,100,0.00028,0.1354,,"max(structure,1.0ATR)",conservative,Entry Model 1 - Double Wick Confirmation,399.44,19.97,-19.97,379.47
dynamic_conservative,ORB,AUDUSD,M15,2026-05,2026-05-21 23:15:00,2026-05-22 00:15:00,SELL,0.715,0.715303,3.0,0.714091,win,2.0,100,0.000303,0.0208,0.5283,"max(structure,1.0ATR)",conservative,ORB 15m breakout,379.47,18.97,37.95,417.42
dynamic_conservative,LTA,USDCAD,M15,2026-05,2026-05-22 00:45:00,2026-05-22 01:00:00,SELL,1.3783,1.37879,3.0,1.37879,loss,-1.0,92,0.000276,0.2188,,"max(structure,1.0ATR)",conservative,Entry Model 1 - Double Wick Confirmation,417.42,20.87,-20.87,396.55
dynamic_conservative,LTA,USDCAD,M15,2026-05,2026-05-22 05:15:00,2026-05-22 05:45:00,BUY,1.37892,1.378677,3.0,1.378677,loss,-1.0,100,0.000243,0.0417,,"max(structure,1.0ATR)",conservative,Entry Model 1 - Double Wick Confirmation,396.55,19.83,-19.83,376.72
dynamic_conservative,LTA,USDCAD,M15,2026-05,2026-05-22 06:00:00,2026-05-22 13:00:00,BUY,1.37927,1.3783,3.0,1.37927,trail_stop,0.5,100,0.000307,0.3125,,"max(structure,1.0ATR)",conservative,Entry Model 1 - Double Wick Confirmation,376.72,18.84,9.42,386.14
dynamic_conservative,ORB,GBPUSD,M15,2026-05,2026-05-24 23:15:00,2026-05-25 00:45:00,SELL,1.34836,1.34907,3.0,1.34836,trail_stop,0.5,100,0.00071,0.6667,0.6056,"max(structure,1.0ATR)",conservative,ORB 15m breakout,386.14,19.31,9.65,395.79
dynamic_conservative,ORB,NZDUSD,M15,2026-05,2026-05-24 23:15:00,2026-05-25 00:15:00,SELL,0.58768,0.588039,3.0,0.587321,trail_stop,1.0,100,0.000359,0.5833,0.7515,"max(structure,1.0ATR)",conservative,ORB 15m breakout,395.79,19.79,19.79,415.58
dynamic_conservative,ORB,USDCAD,M15,2026-05,2026-05-24 23:15:00,2026-05-25 00:00:00,SELL,1.37987,1.380451,2.0,1.380451,loss,-1.0,95,0.000581,0.8229,0.4477,"max(structure,1.0ATR)",conservative,ORB 15m breakout,415.58,20.78,-20.78,394.8
dynamic_conservative,LTA,USDCAD,M15,2026-05,2026-05-25 00:00:00,2026-05-25 01:15:00,BUY,1.38043,1.37969,2.0,1.37969,loss,-1.0,92,0.000555,0.8229,,"max(structure,1.0ATR)",conservative,Entry Model 1 - Double Wick Confirmation,394.8,19.74,-19.74,375.06
