symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,pnl,range_high,range_low,range_atr,risk_per_lot,lot_min,lot_max,lot_step,setup_score
BTCUSD,30,1.1111111111111112,2025-12,2025-12-30,2025-12-30 14:15:00,2025-12-30 14:15:00,BUY,88114.21,87934.21,88314.21,87934.21,loss,-1.1,0.1,1800.0,-180.0,88114.21,87370.7,5.9041,180.0,0.01,200.0,0.01,95
BTCUSD,30,1.1111111111111112,2025-12,2025-12-31,2025-12-31 08:30:00,2025-12-31 08:30:00,SELL,88497.5,88677.5,88297.5,88297.5,win,1.0111,0.1,1800.0,200.0,88619.79,88497.5,1.194,180.0,0.01,200.0,0.01,100
BTCUSD,30,1.1111111111111112,2026-01,2026-01-01,2026-01-01 09:00:00,2026-01-01 11:45:00,BUY,87658.82,87478.82,87858.82,87858.82,win,1.0111,0.1,1800.0,200.0,87658.82,87456.75,2.613,180.0,0.01,200.0,0.01,95
BTCUSD,30,1.1111111111111112,2026-01,2026-01-06,2026-01-06 08:45:00,2026-01-06 09:00:00,SELL,93169.65,93349.65,92969.65,93349.65,loss,-1.1,0.1,1800.0,-180.0,93390.88,93169.65,1.2012,180.0,0.01,200.0,0.01,100
BTCUSD,30,1.1111111111111112,2026-01,2026-01-07,2026-01-07 08:30:00,2026-01-07 09:00:00,SELL,92709.08,92889.08,92509.08,92509.08,win,1.0111,0.1,1800.0,200.0,92911.39,92709.08,1.3197,180.0,0.01,200.0,0.01,100
BTCUSD,30,1.1111111111111112,2026-01,2026-01-13,2026-01-13 08:30:00,2026-01-13 09:00:00,BUY,91981.08,91801.08,92181.08,92181.08,win,1.0111,0.1,1800.0,200.0,91981.08,91815.56,0.7196,180.0,0.01,200.0,0.01,100
BTCUSD,30,1.1111111111111112,2026-01,2026-01-14,2026-01-14 08:30:00,2026-01-14 08:30:00,SELL,95133.03,95313.03,94933.03,94933.03,win,1.0111,0.1,1800.0,200.0,95298.94,95133.03,0.6938,180.0,0.01,200.0,0.01,100
BTCUSD,30,1.1111111111111112,2026-01,2026-01-15,2026-01-15 08:30:00,2026-01-15 08:45:00,SELL,96341.84,96521.84,96141.84,96521.84,loss,-1.1,0.1,1800.0,-180.0,96632.46,96341.84,1.3888,180.0,0.01,200.0,0.01,100
BTCUSD,30,1.1111111111111112,2026-01,2026-01-20,2026-01-20 08:30:00,2026-01-20 08:30:00,SELL,90704.67,90884.67,90504.67,90884.67,loss,-1.1,0.1,1800.0,-180.0,91150.6,90704.67,1.2971,180.0,0.01,200.0,0.01,100
BTCUSD,30,1.1111111111111112,2026-01,2026-01-21,2026-01-21 08:30:00,2026-01-21 09:15:00,SELL,89022.07,89202.07,88822.07,89202.07,loss,-1.1,0.1,1800.0,-180.0,89277.79,89022.07,1.1522,180.0,0.01,200.0,0.01,100
