entry_time_utc,exit_time_utc,direction,poc,vah,val,entry,initial_stop,target,exit_reason,r_multiple,balance
2022-03-10 20:00:00+00:00,2022-03-14 13:33:00+00:00,long,114.642109375,124.76796875,105.16953125,106.04,102.18267857142858,124.76796875,stop,-1.0103698902828588,9898.963010971715
2022-03-15 12:01:00+00:00,2022-03-24 17:00:00+00:00,long,114.854609375,120.434375,101.639375,102.78,100.30928571428572,120.434375,time,6.767273778548729,10568.852939161441
2022-12-23 20:00:00+00:00,2022-12-27 14:42:00+00:00,long,73.590625,78.5025,63.93625,64.4,63.04017857142858,78.5025,stop,-1.0294156270518706,10460.055515405582
2022-12-29 16:00:00+00:00,2023-01-05 20:19:00+00:00,long,73.590625,78.5025,63.93625,64.81,62.628571428571426,78.5025,stop,-1.01833660772757,10353.536940903581
2023-04-26 16:00:00+00:00,2023-04-27 13:56:00+00:00,long,96.14640625,100.37593749999999,86.2775,87.24000000000001,84.64696428571429,100.37593749999999,stop,-1.015425934852974,10248.404441631063
2023-04-28 10:10:00+00:00,2023-05-03 10:01:00+00:00,long,96.14640625,100.37593749999999,86.2775,87.25999999999999,85.57589285714286,100.37593749999999,stop,-0.023751457957802646,10245.970296158763
2023-05-05 10:05:00+00:00,2023-05-16 13:41:00+00:00,long,96.225703125,100.1484375,87.07265625000001,86.24,81.6269642857143,100.1484375,target,3.0063581465567384,10554.000858851115
2023-09-01 16:00:00+00:00,2023-09-07 13:30:00+00:00,long,110.950859375,117.809375,107.2578125,108.69,105.51107142857143,117.809375,stop,-1.0125828558588943,10447.132855547188
2024-04-05 16:00:00+00:00,2024-04-10 17:12:00+00:00,long,176.5671875,197.515625,167.88125,171.99,164.36607142857142,197.515625,stop,-1.0052466388719716,10342.113403658312
2024-04-29 16:00:00+00:00,2024-05-01 10:01:00+00:00,long,180.435703125,204.11281250000002,156.75859375000002,159.59,155.34660714285715,204.11281250000002,stop,-1.0094264192231601,10237.717378655765
2024-07-19 12:00:00+00:00,2024-07-19 13:31:00+00:00,long,160.830859375,168.53171875,155.25437499999998,156.26,153.71410714285716,168.53171875,stop,-1.0157115802763526,10133.731697684794
2024-07-23 10:05:00+00:00,2024-07-23 17:41:00+00:00,long,160.556875,168.26875,153.9875,154.54999999999998,152.1994642857143,168.26875,stop,-0.017017397249863887,10132.007200305565
2024-08-09 16:00:00+00:00,2024-08-12 13:46:00+00:00,long,160.4884375,166.23250000000002,132.8125,133.22,131.12035714285716,166.23250000000002,stop,-0.019050858989620455,10130.076965901017
2025-02-03 16:00:00+00:00,2025-02-05 11:00:00+00:00,long,122.75015625,126.40875,114.2134375,114.95,111.9975,126.40875,stop,-0.013547840812872565,10128.704559199454
2025-02-19 16:00:00+00:00,2025-02-21 17:16:00+00:00,long,123.063828125,125.64453125,113.3365625,115.22,112.45910714285715,125.64453125,stop,-1.0144880667485956,10025.950060130153
2025-09-11 12:00:00+00:00,2025-09-11 13:35:00+00:00,long,163.4478125,177.21,157.29874999999998,157.96,156.28875,177.21,stop,-0.023934181002238857,10023.550431095568
2025-09-12 16:00:00+00:00,2025-09-17 10:28:00+00:00,long,163.4478125,177.21,156.713125,158.01999999999998,154.20803571428573,177.21,stop,-0.010493277743943286,10022.49863210903
2025-12-02 11:01:00+00:00,2025-12-02 16:00:00+00:00,long,232.00320312500003,263.60843750000004,219.84734375000002,221.16,217.89607142857145,263.60843750000004,stop,-0.012255170149904631,10021.270357848392
