entry_time_utc,exit_time_utc,direction,poc,vah,val,entry,initial_stop,target,exit_reason,r_multiple,balance
2022-03-02 16:00:00+00:00,2022-03-03 15:16:00+00:00,long,58.523046875000006,59.862500000000004,57.48125,58.0525,57.48,59.862500000000004,stop,-0.03930131004366926,9996.069868995633
2023-02-21 16:00:00+00:00,2023-02-21 16:15:00+00:00,long,59.778828125000004,60.97375,58.78875,58.9725,58.71,60.97375,stop,-1.0857142857142903,9887.541110417966
2023-02-27 16:00:00+00:00,2023-02-27 16:33:00+00:00,long,60.421718750000004,60.9209375,58.458125,58.8325,58.42,60.9209375,stop,-1.0545454545454565,9783.27249507174
2023-02-27 20:00:00+00:00,2023-03-02 14:40:00+00:00,long,60.421718750000004,60.9209375,58.458125,58.7025,58.4,60.9209375,stop,-0.07438016528925853,9775.995680819207
2023-08-03 16:00:00+00:00,2023-08-03 19:39:00+00:00,long,90.12984375,91.055625,88.7103125,89.0425,88.52,91.055625,stop,-1.0430622009569253,9674.0259651054
2023-09-13 13:40:00+00:00,2023-09-15 15:56:00+00:00,long,85.41859375,88.0875,83.955,84.6725,83.87,88.0875,stop,-0.02803738317756248,9671.313621376867
2023-10-31 13:40:00+00:00,2023-11-01 18:42:00+00:00,long,86.136484375,90.70359375,83.63749999999999,83.6725,82.81,90.70359375,stop,-0.026086956521731968,9668.790669997377
2023-12-01 16:00:00+00:00,2023-12-04 14:41:00+00:00,long,97.88039062499999,98.86546874999999,92.079375,92.8525,91.94,98.86546874999999,stop,-1.0246575342465682,9569.71867792672
2024-01-08 16:00:00+00:00,2024-01-19 14:40:00+00:00,long,112.13179687499999,114.99,105.84375,107.2025,105.59,114.99,target,4.815503875969001,10030.54885178161
2024-03-19 16:00:00+00:00,2024-03-21 14:30:00+00:00,long,128.84625,134.91,120.21,121.6625,119.81,134.91,target,7.1390013495276925,10746.629869675335
2024-05-03 16:00:00+00:00,2024-05-14 17:47:00+00:00,long,134.12875,136.3975,125.81,128.1525,125.08,136.3975,target,2.6761594792514183,11034.226823632715
2024-06-04 13:40:00+00:00,2024-06-07 14:45:00+00:00,long,140.379921875,141.74328125,131.44234375,131.63250000000002,130.19,141.74328125,target,6.993609185441802,11805.917524312776
2024-07-23 13:40:00+00:00,2024-07-24 13:40:00+00:00,long,171.079609375,176.57,159.5675,161.9625,158.58,176.57,stop,-1.0066518847006676,11687.073033048075
2024-10-24 16:00:00+00:00,2024-10-24 16:06:00+00:00,long,175.58242187500002,181.53421875,170.59578125000002,171.35250000000002,170.38,181.53421875,stop,-1.02313624678664,11567.498352658533
2024-10-25 13:40:00+00:00,2024-10-31 13:40:00+00:00,long,175.58242187500002,181.53421875,170.59578125000002,173.86249999999998,170.27,181.53421875,stop,-0.006263048016703725,11566.773874682374
2025-09-02 16:00:00+00:00,2025-09-05 13:40:00+00:00,long,297.918984375,308.0275,293.8209375,294.97249999999997,289.88,308.0275,target,2.55915562101131,11862.785618465974
2025-09-25 16:00:00+00:00,2025-09-30 13:50:00+00:00,long,344.79796875,364.826875,329.9378125,337.1325,327.3,364.826875,stop,-1.0022883295194487,11743.886302656178
2025-10-01 13:40:00+00:00,2025-10-07 15:38:00+00:00,long,344.79796875,360.9503125,326.06125,327.3425,324.95,360.9503125,stop,-0.009404388714725051,11742.78186193806
2025-11-07 20:00:00+00:00,2025-11-13 14:40:00+00:00,long,356.111171875,366.81515625,341.6840625,346.7525,337.25,366.81515625,stop,-0.002367797947906292,11742.503816590104
2025-11-19 16:00:00+00:00,2025-11-20 17:20:00+00:00,long,355.794921875,383.69140625,344.0703125,352.79249999999996,341.71,383.69140625,stop,-0.0020302278366776064,11742.265417008897
2025-12-22 20:00:00+00:00,2026-01-05 14:40:00+00:00,long,401.0534375,413.32,341.16375,343.60249999999996,338.27,413.32,stop,-0.004219409282696599,11741.769962771892
2026-02-24 16:00:00+00:00,2026-02-26 14:40:00+00:00,long,333.084921875,343.3253125,321.9540625,324.16249999999997,318.97,343.3253125,stop,-0.004333172845446279,11741.26117158429
2026-02-27 16:00:00+00:00,2026-03-02 14:40:00+00:00,long,333.084921875,338.87296875000004,313.93984375,318.6325,312.03,338.87296875000004,stop,-1.0034078000757258,11623.44844116135
2026-03-04 16:00:00+00:00,2026-03-10 13:40:00+00:00,long,333.084921875,348.66812500000003,315.72078125,321.8325,313.58,348.66812500000003,target,3.2490911844895582,12001.104879796812
