entry_time_utc,exit_time_utc,direction,poc,vah,val,entry,initial_stop,target,exit_reason,r_multiple,balance
2022-09-07 16:00:00+00:00,2022-09-08 16:07:00+00:00,long,164.69140625,175.056875,153.794375,154.795,153.59,175.056875,stop,-1.0124481327800718,9898.755186721992
2022-09-15 16:00:00+00:00,2022-09-15 19:13:00+00:00,long,154.980546875,165.6509375,151.960625,152.675,151.76,165.6509375,stop,-1.0163934426229355,9798.144888102852
2022-09-29 10:00:00+00:00,2022-09-29 10:02:00+00:00,long,156.377265625,164.8384375,148.78390625,148.075,146.89,164.8384375,stop,-1.0126582278480898,9698.923167717001
2022-10-05 10:00:00+00:00,2022-10-05 13:00:00+00:00,long,156.335625,166.98875,145.07375,144.64499999999998,144.25,166.98875,stop,-1.037974683544271,9598.250800659689
2022-10-14 10:01:00+00:00,2022-10-14 14:21:00+00:00,long,156.335625,162.7275,142.03,142.465,140.05,162.7275,stop,-1.006211180124218,9501.672128007089
2022-12-09 16:00:00+00:00,2022-12-15 13:49:00+00:00,long,147.96921875,151.505,141.08374999999998,144.345,140.89,151.505,stop,-1.0043415340086792,9406.242888400187
2023-01-11 20:00:00+00:00,2023-01-24 14:32:00+00:00,long,148.2671875,153.55,131.959375,132.565,131.35,153.55,time,7.028806584362137,10067.389507881155
2023-10-05 10:10:00+00:00,2023-10-12 10:04:00+00:00,long,177.89812500000002,180.16500000000002,173.19,173.255,172.33,180.16500000000002,target,7.454054054054233,10817.818163630802
2024-01-18 12:00:00+00:00,2024-01-29 16:21:00+00:00,long,193.05937500000002,199.59,185.6175,185.875,182.46,199.59,time,1.4670571010248992,10976.521733176309
2024-02-01 20:00:00+00:00,2024-02-02 11:00:00+00:00,long,193.970625,198.375,185.6175,186.515,185.23,198.375,stop,-1.0116731517509623,10865.475209805654
2024-02-02 16:00:00+00:00,2024-02-14 11:01:00+00:00,long,193.970625,198.375,185.31375,185.695,179.2,198.375,time,-0.04618937644341536,10860.456514558631
2024-02-27 16:00:00+00:00,2024-02-27 17:55:00+00:00,long,185.76140625,188.305625,180.5390625,181.125,180.28,188.305625,stop,-1.0177514792899247,10749.92405772407
2024-02-27 20:00:00+00:00,2024-02-29 16:39:00+00:00,long,185.76140625,188.305625,180.5390625,182.98499999999999,179.98,188.305625,stop,-1.0049916805324415,10641.888215280389
2024-08-07 16:00:00+00:00,2024-08-16 16:32:00+00:00,long,218.262890625,226.45484375,207.2215625,212.45499999999998,206.06,226.45484375,target,2.1868403049257354,10874.609315977283
2024-11-11 20:00:00+00:00,2024-11-21 14:47:00+00:00,long,226.93953125000002,232.281875,221.96562500000002,223.08499999999998,221.47,232.281875,time,2.724458204334419,11170.883501675742
2025-01-13 20:00:00+00:00,2025-01-16 16:25:00+00:00,long,242.81546875,255.3325,230.880625,233.96499999999997,230.33,255.3325,stop,-1.004126547455292,11058.713694850112
2025-01-28 16:00:00+00:00,2025-02-03 14:25:00+00:00,long,243.0796875,255.523125,233.826875,238.905,229.4,255.523125,stop,-1.0015781167806403,10947.95203848507
2025-03-05 20:00:00+00:00,2025-03-10 13:54:00+00:00,long,238.621640625,246.55453125,230.20796875,235.515,229.2,246.55453125,stop,-1.0023752969121118,10838.212471733508
2025-06-17 16:00:00+00:00,2025-06-17 17:46:00+00:00,long,199.07703125,208.74312500000002,196.613125,197.83499999999998,196.23,208.74312500000002,stop,-1.0093457943925148,10728.81742996274
2025-06-18 16:00:00+00:00,2025-06-30 19:31:00+00:00,long,198.81398437500002,207.16921875,195.70125000000002,196.86499999999998,195.01,207.16921875,target,5.546748652291153,11323.917966165976
2025-08-04 10:00:00+00:00,2025-08-07 10:00:00+00:00,long,210.0534375,215.50875,201.6225,203.925,201.44,215.50875,target,4.655432595573413,11851.095334258862
2026-01-06 11:03:00+00:00,2026-01-06 11:44:00+00:00,long,273.12570312500003,275.98390625,266.4565625,266.64500000000004,266.22,275.98390625,stop,-1.0352941176470258,11728.40164138654
2026-01-27 16:00:00+00:00,2026-01-28 11:03:00+00:00,long,277.83109375,288.56,258.7959375,260.395,258.34,288.56,stop,-1.0072992700729861,11610.261537261626
2026-02-17 16:00:00+00:00,2026-02-27 13:02:00+00:00,long,274.078359375,280.04203125000004,257.89125,259.175,254.65,280.04203125000004,time,2.9215469613259692,11949.460780405489
2026-03-12 16:00:00+00:00,2026-03-13 14:45:00+00:00,long,260.447109375,273.22640625,254.4834375,255.155,254.16,273.22640625,stop,-1.0150753768844083,11828.164746353134
