model,timeframe_minutes,lookback_days,regime_mode,shift_lag_days,shift_threshold_atr,entry_tolerance_atr,retest_expiry_bars,stop_buffer_atr,reward_risk,minimum_reward_risk,maximum_hold_hours,management,train_trades,train_wins,train_losses,train_win_rate_pct,train_profit_factor,train_net_r,train_mean_r,train_return_pct,train_max_drawdown_pct,train_final_balance,validation_trades,validation_wins,validation_losses,validation_win_rate_pct,validation_profit_factor,validation_net_r,validation_mean_r,validation_return_pct,validation_max_drawdown_pct,validation_final_balance,robust_score
failed_auction,240,40,migrating_value,5,0.0,0.0,0,0.25,0.0,1.5,72,1,13,2,11,15.384615384615385,1.1953560616511076,1.5972966567625273,0.12286897359711749,1.3007696590101592,5.263093735163679,10130.076965901017,5,0,5,0.0,0.0,-1.074718536457555,-0.21494370729151102,-1.0740945840676086,3.0798592760435852,9892.59054159324,-21.630980406338118
failed_auction,240,40,migrating_value,5,0.0,0.0,0,0.25,0.0,1.5,168,1,13,2,11,15.384615384615385,1.2396290088566824,1.9592871164329522,0.15071439357176555,1.6442261403462943,5.2630937351636895,10164.422614034629,5,0,5,0.0,0.0,-1.074718536457555,-0.21494370729151102,-1.0740945840676086,3.0798592760435852,9892.59054159324,-21.630980406338118
failed_auction,240,40,migrating_value,5,0.0,0.0,0,0.25,0.0,1.5,336,1,13,2,11,15.384615384615385,1.2396290088566824,1.9592871164329522,0.15071439357176555,1.6442261403462943,5.2630937351636895,10164.422614034629,5,0,5,0.0,0.0,-1.074718536457555,-0.21494370729151102,-1.0740945840676086,3.0798592760435852,9892.59054159324,-21.630980406338118
failed_auction,240,40,migrating_value,5,0.0,0.0,0,0.25,0.0,1.0,72,1,14,2,12,14.285714285714286,1.0642573255777397,0.5901086453387223,0.04215061752419445,0.28048045152453405,5.774601759059361,10028.048045152455,5,0,5,0.0,0.0,-1.074718536457555,-0.21494370729151102,-1.0740945840676086,3.0798592760435852,9892.59054159324,-21.66167088777186
failed_auction,240,40,migrating_value,5,0.0,0.0,0,0.25,0.0,1.0,168,1,14,2,12,14.285714285714286,1.1036747091507706,0.9520991050091472,0.06800707892922479,0.620477680356224,5.774601759059374,10062.047768035623,5,0,5,0.0,0.0,-1.074718536457555,-0.21494370729151102,-1.0740945840676086,3.0798592760435852,9892.59054159324,-21.66167088777186
failed_auction,240,40,migrating_value,5,0.0,0.0,0,0.25,0.0,1.0,336,1,14,2,12,14.285714285714286,1.1036747091507706,0.9520991050091472,0.06800707892922479,0.620477680356224,5.774601759059374,10062.047768035623,5,0,5,0.0,0.0,-1.074718536457555,-0.21494370729151102,-1.0740945840676086,3.0798592760435852,9892.59054159324,-21.66167088777186
failed_auction,240,40,balanced_value,5,0.25,0.1,0,0.1,0.0,1.0,336,1,25,5,20,20.0,1.6773950020044204,9.0610583764236,0.362442335056944,8.706776348906175,18.174678676361467,10870.677634890617,10,1,9,10.0,0.3312139086966444,-2.768459243366788,-0.2768459243366788,-2.7596065133909,5.251234678842915,9724.03934866091,-27.872855809576443
failed_auction,240,40,balanced_value,5,0.5,0.1,0,0.1,0.0,1.0,336,1,26,5,21,19.23076923076923,1.6744534137067324,9.037559572344884,0.34759844509018784,8.681231556511637,18.19390664830609,10868.123155651165,10,1,9,10.0,0.3312139086966444,-2.768459243366788,-0.2768459243366788,-2.7596065133909,5.251234678842915,9724.03934866091,-27.87400948789312
failed_auction,240,40,balanced_value,5,0.25,0.0,0,0.25,0.0,1.0,336,1,28,5,23,17.857142857142858,1.2510585416709388,4.109615268651105,0.1467719738803966,3.5978985858315493,17.748562888055794,10359.789858583155,14,1,13,7.142857142857143,0.2459151281705164,-3.91946191105996,-0.2799615650757114,-3.876336121925872,6.118068976530187,9612.366387807413,-28.298435004403235
failed_auction,240,40,balanced_value,5,0.25,0.1,0,0.25,0.0,1.0,336,1,25,5,20,20.0,1.3573867290384813,5.113395196340207,0.20453580785360828,4.680738993822553,16.890637209276328,10468.073899382256,10,1,9,10.0,0.3102981394812856,-2.8410160845138255,-0.28410160845138255,-2.828901997907507,4.961048735231651,9717.10980020925,-28.56321327145243
