entry_time_utc,exit_time_utc,direction,poc,vah,val,entry,initial_stop,target,exit_reason,r_multiple,balance
2022-03-21 16:00:00+00:00,2022-03-29 17:40:00+00:00,long,207.149140625,210.4184375,192.81453125000002,212.74,207.17192857142857,229.44421428571434,target,2.982040460277348,10298.204046027735
2022-07-18 16:00:00+00:00,2022-07-25 18:47:00+00:00,long,163.495625,165.68,155.7775,170.77,165.29857142857142,187.18428571428578,stop,-1.0182767624020876,10193.339827282281
2022-08-10 12:00:00+00:00,2022-08-10 13:38:00+00:00,long,163.64984375,169.7628125,157.536875,170.74,168.7404285714286,176.73871428571425,target,2.9499892834178776,10494.042259809476
2022-09-13 10:20:00+00:00,2022-09-13 12:30:00+00:00,long,163.733828125,168.19140625,157.578125,169.64999999999998,167.1465,177.1604999999999,stop,-1.0399440782903915,10384.910088755296
2022-11-23 20:00:00+00:00,2022-11-28 11:07:00+00:00,long,94.360625,111.78,88.06,112.50999999999999,110.5525,118.38249999999998,stop,-1.0510855683269449,10275.75579752866
2022-12-16 20:00:00+00:00,2022-12-16 20:07:00+00:00,long,111.73671875000001,119.2684375,108.29,119.8,118.806,122.782,stop,-1.1006036217303765,10162.66045706089
2023-03-09 20:00:00+00:00,2023-03-09 20:20:00+00:00,long,175.99695312499998,182.31562499999998,168.04765625,182.63,180.349,189.473,stop,-1.0438404208680376,10056.578499374516
2023-03-23 10:01:00+00:00,2023-03-23 14:15:00+00:00,long,182.63734374999999,202.16218750000002,178.95875,202.45999999999998,201.47714285714287,205.40857142857132,target,2.898255813953491,10348.043870417434
2023-03-24 10:00:00+00:00,2023-03-27 15:55:00+00:00,long,182.82999999999998,203.6,179.42,203.67,201.67621428571428,209.6513571428571,stop,-1.0501558413642362,10239.373283245312
2023-03-30 16:00:00+00:00,2023-04-27 10:03:00+00:00,long,182.328515625,202.53796875,179.10671875,207.4,202.35500000000002,222.53499999999997,target,2.9801783944499514,10544.524873559669
2023-06-09 16:00:00+00:00,2023-06-15 15:38:00+00:00,long,237.46695312499997,263.58156249999996,231.38546875,265.3,261.0914285714286,277.92571428571426,target,2.976238968092323,10858.355131846738
2023-07-12 10:04:00+00:00,2023-07-19 15:19:00+00:00,long,282.89328125,294.6115625,277.7853125,300.1,294.6067857142857,316.57964285714297,target,2.981795721994665,11182.129100647131
2023-09-29 12:00:00+00:00,2023-09-29 15:43:00+00:00,long,299.8421875,304.62187500000005,296.309375,306.97,304.36892857142857,314.7732142857144,stop,-1.038445695455178,11066.00876234122
2023-10-06 16:00:00+00:00,2023-10-26 10:01:00+00:00,long,299.8421875,305.86875000000003,298.3875,310.51,298.94207142857147,345.21378571428556,stop,-1.0086445900303198,10954.392063627585
2024-02-14 16:00:00+00:00,2024-02-15 15:49:00+00:00,long,395.312734375,463.83296875,358.57,467.49,463.2525,480.20250000000004,target,2.9764011799409977,11280.43871826476
2024-02-29 20:00:00+00:00,2024-03-07 16:49:00+00:00,long,468.134765625,485.71734375,458.92484375,489.77,482.00649999999996,513.0605,target,2.987119211695753,11617.398870381612
2024-06-21 10:03:00+00:00,2024-06-21 15:27:00+00:00,long,475.077421875,498.70843750000006,454.34,500.69,496.04314285714287,514.6305714285713,stop,-1.0215199212985784,11498.724826583948
2024-06-25 16:00:00+00:00,2024-07-01 13:50:00+00:00,long,475.077421875,500.63750000000005,454.34,508.71,494.7558571428571,550.5724285714286,stop,-1.007166330531641,11382.913541690112
2024-07-03 16:00:00+00:00,2024-07-05 15:08:00+00:00,long,501.9965625,509.400625,493.03375,510.63,504.7210714285714,528.3567857142857,target,2.983076458144441,11722.474555803205
2024-07-05 16:00:00+00:00,2024-07-11 18:07:00+00:00,long,501.866328125,509.26390625,493.76421875,533.15,509.2455,604.8634999999999,stop,-1.0041833127653799,11604.75942247066
2024-08-07 12:00:00+00:00,2024-08-07 14:40:00+00:00,long,473.531875,498.7975,455.9225,502.17,498.5136428571429,513.1390714285715,stop,-1.027349625896195,11485.537969957755
2024-08-08 16:00:00+00:00,2024-09-19 10:01:00+00:00,long,473.531875,497.26625,455.9225,500.54,484.4755714285714,548.7332857142858,target,2.9937750664733924,11829.389141952686
2025-06-03 16:00:00+00:00,2025-06-04 13:37:00+00:00,long,637.3690625,663.95,608.061875,667.25,663.7340714285715,677.7977857142855,target,2.971558011498683,12180.906302711737
2025-07-03 16:00:00+00:00,2025-07-09 13:54:00+00:00,long,699.37296875,715.7753125,680.34625,717.91,713.3674285714285,731.5377142857144,target,2.977986036857659,12543.651991569208
2025-07-10 16:00:00+00:00,2025-07-11 13:32:00+00:00,long,700.00546875,720.199375,686.3609375,727.33,718.7895,752.9515000000002,stop,-1.0117089163397954,12416.746745935869
2025-09-16 16:00:00+00:00,2025-09-16 19:20:00+00:00,long,752.468046875,766.5896875,745.1637499999999,767.07,764.4253571428571,775.0039285714288,target,2.9621877110060693,12784.554092150727
2025-09-18 10:00:00+00:00,2025-09-23 13:34:00+00:00,long,752.468046875,766.5896875,745.1637499999999,782.15,765.0976428571429,833.3070714285712,stop,-1.0058642919076974,12655.958827658158
2025-10-22 10:04:00+00:00,2025-10-22 15:30:00+00:00,long,714.8067187500001,732.918125,702.9406250000001,733.79,728.9802857142856,748.219142857143,stop,-1.0207912557918544,12526.767906608806
2025-10-23 10:00:00+00:00,2025-10-28 13:41:00+00:00,long,713.8178125000001,731.75125,703.4925000000001,731.86,723.2446428571429,757.7060714285712,target,2.9883928201301635,12901.116939324274
