model,timeframe_minutes,lookback_days,regime_mode,shift_lag_days,shift_threshold_atr,entry_tolerance_atr,retest_expiry_bars,stop_buffer_atr,reward_risk,minimum_reward_risk,maximum_hold_hours,management,train_trades,train_wins,train_losses,train_win_rate_pct,train_profit_factor,train_net_r,train_mean_r,train_return_pct,train_max_drawdown_pct,train_final_balance,validation_trades,validation_wins,validation_losses,validation_win_rate_pct,validation_profit_factor,validation_net_r,validation_mean_r,validation_return_pct,validation_max_drawdown_pct,validation_final_balance,robust_score
failed_auction,1440,20,migrating_value,5,0.0,0.0,0,0.0,0.0,1.5,72,1,14,6,8,42.857142857142854,4.973590435886394,16.784575832267308,1.198898273733379,17.711294323114245,4.510929585826927,11771.129432311425,3,2,1,66.66666666666667,383.30921352749044,6.326630011092622,2.1088766703642072,6.4216846405342976,1.7612916138501487,10642.16846405343,125.75780103430027
failed_auction,1440,20,migrating_value,5,0.0,0.0,0,0.0,0.0,1.5,168,1,14,5,9,35.714285714285715,4.769294156585177,15.982276981692598,1.1415912129780428,16.77426495130714,4.510929585826927,11677.426495130714,3,2,1,66.66666666666667,383.30921352749044,6.326630011092622,2.1088766703642072,6.4216846405342976,1.7612916138501487,10642.16846405343,120.02709495876664
failed_auction,1440,20,migrating_value,5,0.0,0.0,0,0.0,0.0,1.5,336,1,14,5,9,35.714285714285715,4.769294156585177,15.982276981692598,1.1415912129780428,16.77426495130714,4.510929585826927,11677.426495130714,3,2,1,66.66666666666667,383.30921352749044,6.326630011092622,2.1088766703642072,6.4216846405342976,1.7612916138501487,10642.16846405343,120.02709495876664
failed_auction,1440,20,migrating_value,5,0.0,0.0,0,0.0,0.0,1.5,336,0,14,6,8,42.857142857142854,2.9445505303228443,15.992047096635117,1.1422890783310797,16.67012166909405,7.1038407267806125,11667.012166909404,3,2,1,66.66666666666667,6.239917429516704,5.326630011092622,1.775543337030874,5.357291653445473,2.2056479489015586,10535.729165344548,119.8304078862588
failed_auction,1440,20,migrating_value,5,0.0,0.0,0,0.0,0.0,1.0,72,1,18,9,9,50.0,4.743009500967465,19.589643911692274,1.0883135506495707,21.024436567579198,5.423175282631315,12102.44365675792,3,2,1,66.66666666666667,383.30921352749044,6.326630011092622,2.1088766703642072,6.4216846405342976,1.7612916138501487,10642.16846405343,114.64459398411117
failed_auction,1440,20,migrating_value,5,0.0,0.0,0,0.1,0.0,1.5,72,1,13,6,7,46.15384615384615,4.312907828868178,13.809011845852428,1.0622316804501868,14.403290502184941,4.224140929653352,11440.329050218494,3,2,1,66.66666666666667,5.46089689134321,4.5231431459496,1.5077143819832,4.540605790497598,2.0283872829768006,10454.06057904976,112.10834902535146
failed_auction,1440,20,migrating_value,5,0.0,0.0,0,0.1,0.0,1.5,336,0,13,6,7,46.15384615384615,2.9216089793277535,13.774564162607144,1.059581858662088,14.27278402054386,6.809023159895086,11427.278402054386,3,2,1,66.66666666666667,5.46089689134321,4.5231431459496,1.5077143819832,4.540605790497598,2.0283872829768006,10454.06057904976,111.53149187138257
failed_auction,1440,20,migrating_value,5,0.0,0.0,0,0.0,0.0,1.0,168,1,18,8,10,44.44444444444444,4.578710123791392,18.787345061117566,1.0437413922843093,20.061033247427606,5.423175282631315,12006.10332474276,3,2,1,66.66666666666667,383.30921352749044,6.326630011092622,2.1088766703642072,6.4216846405342976,1.7612916138501487,10642.16846405343,110.18737814758504
failed_auction,1440,20,migrating_value,5,0.0,0.0,0,0.0,0.0,1.0,336,1,18,8,10,44.44444444444444,4.578710123791392,18.787345061117566,1.0437413922843093,20.061033247427606,5.423175282631315,12006.10332474276,3,2,1,66.66666666666667,383.30921352749044,6.326630011092622,2.1088766703642072,6.4216846405342976,1.7612916138501487,10642.16846405343,110.18737814758504
failed_auction,1440,20,migrating_value,5,0.0,0.0,0,0.0,0.0,1.0,336,0,18,9,9,50.0,3.0357163423546387,18.797115176060082,1.0442841764477824,19.953958712867337,7.991315295116838,11995.395871286733,3,2,1,66.66666666666667,6.239917429516704,5.326630011092622,1.775543337030874,5.357291653445473,2.2056479489015586,10535.729165344548,110.0875681631832
