starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,month,symbol
300.0,257.2,-42.8,-14.27,3,0,3,0.0,-3.0,-1.0002,0.0002,14.27,2025-12,XAUUSD
300.0,268.77,-31.23,-10.41,5,1,4,20.0,-2.0,-0.4002,0.0002,10.41,2026-01,XAUUSD
300.0,339.84,39.84,13.28,9,4,5,44.44,3.0,0.3332,0.0002,9.75,2026-02,XAUUSD
300.0,295.64,-4.36,-1.45,6,2,4,33.33,-0.0,-0.0002,0.0003,14.27,2026-03,XAUUSD
300.0,280.85,-19.15,-6.38,7,2,5,28.57,-1.0,-0.1431,0.0003,14.89,2026-04,XAUUSD
300.0,308.93,8.93,2.98,8,3,5,37.5,1.0,0.1246,0.0004,18.56,2026-05,XAUUSD
300.0,282.92,-17.08,-5.69,4,1,3,25.0,-1.0,-0.2502,0.0003,14.27,2026-06,XAUUSD
