symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,setup_score,bpr_low,bpr_high,reason,pnl,balance
US30,M30,2026-05,2026-05-27 12:00:00,2026-05-27 14:00:00,SELL,50647.1,50791.38422,49492.82621,50791.38422,SL,-1.0159,0.0159,23.0,100,50661.9,50687.0,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 2.48 ATR; lot sizing must preserve the configured dollar-risk cap.,-21.88,408.91
US30,M15,2026-05,2026-05-28 08:15:00,2026-05-28 08:45:00,BUY,50649.7,50591.41194,51116.0045,50661.5,SMART_EXIT,0.1664,0.036,21.0,100,50629.5,50632.1,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.63 ATR; lot sizing must preserve the configured dollar-risk cap.,3.4,412.32
US30,M15,2026-05,2026-05-29 18:15:00,2026-05-29 19:15:00,SELL,51013.2,51138.0424,50014.46084,51107.7,SMART_EXIT,-0.7738,0.0168,21.0,97,51016.0,51021.4,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 2.13 ATR; lot sizing must preserve the configured dollar-risk cap.,-15.95,396.36
US30,M15,2026-06,2026-06-01 23:45:00,2026-06-02 00:00:00,BUY,50971.4,50919.51071,51386.51429,50919.51071,SL,-1.0443,0.0443,23.0,98,50952.8,50953.0,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.50 ATR; lot sizing must preserve the configured dollar-risk cap.,-20.7,375.67
US30,M15,2026-06,2026-06-02 14:00:00,2026-06-02 23:00:00,BUY,51007.5,50686.125,53578.5,51336.4,SMART_EXIT,1.0169,0.0065,21.0,100,50941.6,50952.9,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 3.50 ATR; lot sizing must preserve the configured dollar-risk cap.,19.1,394.77
US30,M15,2026-06,2026-06-03 13:30:00,2026-06-04 04:00:00,SELL,51147.1,51348.2,49538.3,50794.7,SMART_EXIT,1.7419,0.0104,21.0,100,51240.6,51243.8,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 3.50 ATR; lot sizing must preserve the configured dollar-risk cap.,34.38,429.15
XAUUSD,M30,2026-06,2026-06-08 02:00:00,2026-06-08 06:00:00,SELL,4314.761,4347.73136,4215.84992,4305.97,SMART_EXIT,0.2666,0.0001,260.0,100,4329.822,4332.843,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.97 ATR; lot sizing must preserve the configured dollar-risk cap.,5.72,434.87
US30,M30,2026-06,2026-06-10 12:30:00,2026-06-11 01:00:00,SELL,50690.4,50944.78597,48655.31227,50100.2,SMART_EXIT,2.3122,0.0079,20.0,99,50709.5,50758.1,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 2.22 ATR; lot sizing must preserve the configured dollar-risk cap.,50.28,485.15
US30,M30,2026-06,2026-06-11 12:00:00,2026-06-11 14:00:00,BUY,50239.1,50111.01276,51263.79792,50239.1,TRAIL,-0.0164,0.0164,21.0,99,50189.7,50208.2,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.58 ATR; lot sizing must preserve the configured dollar-risk cap.,-0.4,484.75
US30,M15,2026-06,2026-06-12 11:15:00,2026-06-12 13:00:00,SELL,51253.4,51452.97842,49656.77264,51178.6,SMART_EXIT,0.3643,0.0105,21.0,100,51260.6,51272.6,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 2.33 ATR; lot sizing must preserve the configured dollar-risk cap.,8.83,493.58
US30,M15,2026-06,2026-06-15 08:30:00,2026-06-15 11:15:00,SELL,51757.1,51845.02577,51053.69385,51802.1,SMART_EXIT,-0.5357,0.0239,21.0,96,51755.8,51764.1,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 2.03 ATR; lot sizing must preserve the configured dollar-risk cap.,-13.22,480.36
US30,M15,2026-06,2026-06-17 14:45:00,2026-06-17 18:00:00,BUY,52235.1,51979.75,54277.9,51979.75,SL,-1.0082,0.0082,21.0,100,52206.7,52211.4,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 3.50 ATR; lot sizing must preserve the configured dollar-risk cap.,-24.21,456.14
US30,M30,2026-06,2026-06-18 00:00:00,2026-06-18 12:00:00,SELL,51905.1,52319.33775,48591.19796,51847.6,SMART_EXIT,0.1337,0.0051,21.0,97,51898.6,51919.2,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 2.93 ATR; lot sizing must preserve the configured dollar-risk cap.,3.05,459.19
US30,M30,2026-06,2026-06-19 11:30:00,2026-06-19 12:30:00,SELL,51555.4,51633.1379,50933.4968,51633.1379,SL,-1.0296,0.0296,23.0,98,51564.5,51570.3,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.57 ATR; lot sizing must preserve the configured dollar-risk cap.,-23.64,435.55
US30,M15,2026-06,2026-06-22 08:00:00,2026-06-22 11:15:00,BUY,51643.6,51584.54116,52116.07073,51702.65884,TRAIL,0.9644,0.0356,21.0,98,51625.7,51631.1,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.62 ATR; lot sizing must preserve the configured dollar-risk cap.,21.0,456.56
XAUUSD,M30,2026-06,2026-06-23 01:30:00,2026-06-23 02:00:00,BUY,4161.202,4141.83706,4219.29681,4161.717,SMART_EXIT,0.0265,0.0001,260.0,99,4156.971,4165.195,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.90 ATR; lot sizing must preserve the configured dollar-risk cap.,0.6,457.16
XAUUSD,M30,2026-06,2026-06-24 20:00:00,2026-06-24 23:30:00,SELL,3999.843,4045.71024,3862.24128,4012.325,SMART_EXIT,-0.2722,0.0001,260.0,96,3995.783,4006.067,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.93 ATR; lot sizing must preserve the configured dollar-risk cap.,-6.22,450.94
US30,M30,2026-06,2026-06-25 08:00:00,2026-06-25 10:30:00,BUY,52047.4,51979.675,52589.2,52115.125,TRAIL,0.969,0.031,21.0,95,52020.7,52038.1,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.50 ATR; lot sizing must preserve the configured dollar-risk cap.,21.85,472.79
US30,M15,2026-06,2026-06-26 12:15:00,2026-06-26 13:30:00,SELL,52036.5,52150.65179,51123.28571,51922.34821,TRAIL,0.9816,0.0184,21.0,100,52116.2,52135.4,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,23.2,495.99
