symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,setup_score,bpr_low,bpr_high,reason,pnl,balance
XAUUSD,H1,2025-12,2025-12-29 00:00:00,2025-12-29 06:00:00,BUY,4497.406,4477.21236,4618.56786,4477.21236,SL,-1.0001,0.0001,160.0,100,4482.371,4483.393,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-15.0,285.0
XAUUSD,H1,2026-01,2026-01-02 13:00:00,2026-01-02 14:00:00,BUY,4366.023,4357.16552,4419.16789,4357.16552,SL,-1.0002,0.0002,160.0,98,4360.695,4362.077,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-14.25,270.75
XAUUSD,H1,2026-01,2026-01-15 01:00:00,2026-01-15 03:00:00,BUY,4600.046,4587.60916,4674.66704,4587.60916,SL,-1.0001,0.0001,160.0,97,4592.361,4593.956,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-13.54,257.21
XAUUSD,H1,2026-01,2026-01-29 17:00:00,2026-01-29 20:00:00,SELL,5335.335,5397.43932,4962.70907,5397.43932,SL,-1.0,0.0,160.0,96,5332.264,5376.924,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-12.86,244.35
XAUUSD,H1,2026-02,2026-02-06 15:00:00,2026-02-08 23:00:00,SELL,4943.368,4980.66582,4719.58107,4980.66582,SL,-1.0001,0.0001,192.0,100,4962.077,4968.977,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-12.22,232.13
XAUUSD,H1,2026-02,2026-02-18 08:00:00,2026-02-18 11:00:00,BUY,4917.218,4909.2108,4965.26118,4909.2108,SL,-1.0002,0.0002,160.0,96,4914.212,4918.449,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-11.61,220.52
XAUUSD,H1,2026-03,2026-03-03 01:00:00,2026-03-03 14:00:00,SELL,5339.126,5390.32177,5031.95139,5031.95139,TP,5.9999,0.0001,360.0,100,5366.238,5381.856,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,66.15,286.67
XAUUSD,H1,2026-03,2026-03-09 05:00:00,2026-03-09 22:00:00,SELL,5124.366,5148.38468,4980.25393,5148.38468,SL,-1.0001,0.0001,360.0,100,5135.547,5138.277,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-14.34,272.34
XAUUSD,H1,2026-03,2026-03-11 13:00:00,2026-03-11 22:00:00,BUY,5176.652,5136.05375,5420.2415,5136.05375,SL,-1.0001,0.0001,360.0,100,5141.402,5150.982,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-13.62,258.72
XAUUSD,H1,2026-03,2026-03-13 00:00:00,2026-03-13 02:00:00,SELL,5113.424,5124.19993,5048.76843,5124.19993,SL,-1.0003,0.0003,360.0,96,5112.466,5118.435,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-12.94,245.78
