symbol,broker_symbol,timeframe,side,signal_time,entry_time,exit_time,entry,stop,tp1,tp2,tp3,r_multiple,pnl,balance_after,exit_reason,bars_held,pivot_rsi,previous_rsi,risk_points,lot,target_risk,actual_risk,risk_mode
EURJPY,EURJPY..,M5,BUY,2026-05-29T07:35:00+00:00,2026-05-29T08:10:00+00:00,2026-05-29T09:40:00+00:00,185.435,185.355585,185.514415,185.554122,185.59383,1.1667,232.91,10232.91,stop,18,33.36,30.05,0.079415,4.1,200.0,199.64,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2026-06-03T07:40:00+00:00,2026-06-03T08:00:00+00:00,2026-06-03T08:30:00+00:00,185.873,185.830772,185.915228,185.936343,185.957457,-1.0,-204.55,10028.36,stop,6,35.1,33.06,0.042228,7.9,204.66,204.55,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2026-06-04T09:05:00+00:00,2026-06-04T09:25:00+00:00,2026-06-04T10:25:00+00:00,185.618,185.542663,185.693337,185.731006,185.768674,-1.0,-200.47,9827.89,stop,12,56.14,49.01,0.075337,4.34,200.57,200.47,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2026-06-08T07:45:00+00:00,2026-06-08T08:05:00+00:00,2026-06-08T08:35:00+00:00,184.932,184.82249,185.04151,185.096265,185.15102,-1.0,-196.06,9631.83,stop,6,55.06,50.73,0.10951,2.92,196.56,196.06,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2026-06-15T10:20:00+00:00,2026-06-15T10:55:00+00:00,2026-06-15T16:00:00+00:00,185.832,185.705066,185.958934,186.022402,186.085869,1.1667,224.28,9856.11,stop,61,46.83,42.82,0.126934,2.47,192.64,192.24,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-06-16T07:40:00+00:00,2026-06-16T08:00:00+00:00,2026-06-16T10:05:00+00:00,185.552,185.688911,185.415089,185.346633,185.278177,-1.0,-196.43,9659.68,stop,25,50.81,55.8,0.136911,2.34,197.12,196.43,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2026-06-17T09:55:00+00:00,2026-06-17T10:15:00+00:00,2026-06-17T10:55:00+00:00,186.125,185.943433,186.306567,186.397351,186.488135,-1.0,-192.59,9467.09,stop,8,32.93,24.79,0.181567,1.73,193.19,192.59,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-06-18T07:50:00+00:00,2026-06-18T08:15:00+00:00,2026-06-18T09:00:00+00:00,185.038,185.120651,184.955349,184.914023,184.872698,1.1667,220.52,9687.62,stop,9,62.4,64.55,0.082651,3.73,189.34,189.02,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2026-06-18T10:25:00+00:00,2026-06-18T10:45:00+00:00,2026-06-18T11:25:00+00:00,184.933,184.759931,185.106069,185.192604,185.279139,-1.0,-193.13,9494.49,stop,8,33.56,31.79,0.173069,1.82,193.75,193.13,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2026-06-23T08:00:00+00:00,2026-06-23T08:30:00+00:00,2026-06-23T09:20:00+00:00,184.616,184.511532,184.720468,184.772701,184.824935,1.5,284.4,9778.89,tp3,10,46.56,39.18,0.104468,2.96,189.89,189.6,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2026-06-24T07:10:00+00:00,2026-06-24T07:30:00+00:00,2026-06-24T09:10:00+00:00,183.595,183.480681,183.709319,183.766479,183.823638,1.5,293.34,10072.23,tp3,20,34.66,31.21,0.114319,2.79,195.58,195.56,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-06-25T07:55:00+00:00,2026-06-25T08:20:00+00:00,2026-06-25T09:50:00+00:00,183.841,183.921881,183.760119,183.719679,183.679239,0.3333,67.11,10139.34,stop,18,63.23,65.88,0.080881,4.06,201.44,201.34,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2026-06-26T06:45:00+00:00,2026-06-26T07:05:00+00:00,2026-06-26T11:15:00+00:00,183.836,183.674598,183.997402,184.078104,184.158805,1.5,302.82,10442.16,tp3,50,37.95,33.72,0.161402,2.04,202.79,201.88,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-06-29T06:40:00+00:00,2026-06-29T07:05:00+00:00,2026-06-29T08:40:00+00:00,184.167,184.299597,184.034403,183.968104,183.901805,-1.0,-208.13,10234.03,stop,19,48.3,57.75,0.132597,2.56,208.84,208.13,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-06-29T10:40:00+00:00,2026-06-29T11:15:00+00:00,2026-06-29T16:30:00+00:00,184.486,184.673307,184.298693,184.20504,184.111387,-1.0,-204.42,10029.61,stop,63,61.73,73.26,0.187307,1.78,204.68,204.42,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-07-06T09:55:00+00:00,2026-07-06T10:35:00+00:00,2026-07-06T18:50:00+00:00,185.267,185.429935,185.104065,185.022597,184.94113,-1.0,-199.8,9829.81,stop,99,69.88,75.19,0.162935,2.0,200.59,199.8,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2026-07-14T06:45:00+00:00,2026-07-14T07:15:00+00:00,2026-07-14T11:40:00+00:00,184.905,184.815316,184.994684,185.039527,185.084369,1.1667,229.03,10058.84,stop,53,46.41,42.31,0.089684,3.57,196.6,196.31,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2026-07-14T11:40:00+00:00,2026-07-14T12:00:00+00:00,2026-07-14T18:55:00+00:00,184.98,184.684736,185.275264,185.422896,185.570528,1.1667,234.44,10293.28,stop,83,55.56,50.67,0.295264,1.11,201.18,200.95,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-07-15T08:50:00+00:00,2026-07-15T09:10:00+00:00,2026-07-15T10:15:00+00:00,185.547,185.645351,185.448649,185.399474,185.350298,1.5,308.44,10601.73,tp3,13,68.0,77.59,0.098351,3.41,205.87,205.63,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-07-16T09:50:00+00:00,2026-07-16T10:10:00+00:00,2026-07-16T15:05:00+00:00,185.831,186.008695,185.653305,185.564458,185.47561,-1.0,-211.37,10390.36,stop,59,59.42,60.99,0.177695,1.94,212.03,211.37,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-07-17T06:55:00+00:00,2026-07-17T07:30:00+00:00,2026-07-17T08:35:00+00:00,185.755,185.811018,185.698982,185.670973,185.642965,-1.0,-207.8,10182.56,stop,13,49.43,51.27,0.056018,6.05,207.81,207.8,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2026-07-20T09:10:00+00:00,2026-07-20T09:55:00+00:00,2026-07-20T10:30:00+00:00,185.731,185.681444,185.780556,185.805334,185.830112,1.5,305.37,10487.92,tp3,7,43.45,35.79,0.049556,6.7,203.65,203.58,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-07-22T09:20:00+00:00,2026-07-22T10:05:00+00:00,2026-07-22T10:25:00+00:00,186.098,186.171918,186.024082,185.987123,185.950164,-1.0,-209.39,10278.53,stop,4,49.32,52.24,0.073918,4.62,209.76,209.39,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-07-22T11:40:00+00:00,2026-07-22T12:00:00+00:00,2026-07-22T16:20:00+00:00,185.929,186.125313,185.732687,185.63453,185.536374,-1.0,-204.62,10073.91,stop,52,49.26,52.75,0.196313,1.7,205.57,204.62,RISK_PERCENT
USDSGD,USDSGD..,M5,BUY,2026-05-25T04:30:00+00:00,2026-05-25T04:55:00+00:00,2026-05-25T14:55:00+00:00,1.27668,1.275142,1.278218,1.279757,1.281295,0.3055,60.85,10060.85,timeout,120,44.4,35.18,0.001538,1.67,200.0,199.19,RISK_PERCENT
USDSGD,USDSGD..,M5,BUY,2026-05-26T00:55:00+00:00,2026-05-26T01:15:00+00:00,2026-05-26T11:15:00+00:00,1.27602,1.274561,1.277479,1.278938,1.280397,0.9685,193.89,10254.75,timeout,120,20.76,13.2,0.001459,1.77,201.22,200.19,RISK_PERCENT
USDSGD,USDSGD..,M5,BUY,2026-05-27T00:15:00+00:00,2026-05-27T01:10:00+00:00,2026-05-27T02:30:00+00:00,1.27662,1.276042,1.277198,1.277776,1.278354,0.3333,68.27,10323.02,stop,16,19.42,17.29,0.000578,4.57,205.09,204.82,RISK_PERCENT
USDSGD,USDSGD..,M5,BUY,2026-05-28T00:35:00+00:00,2026-05-28T01:05:00+00:00,2026-05-28T11:05:00+00:00,1.27624,1.274616,1.277864,1.279489,1.281113,1.5191,311.87,10634.89,timeout,120,24.44,18.84,0.001624,1.63,206.46,205.29,RISK_PERCENT
USDSGD,USDSGD..,M5,BUY,2026-05-29T00:30:00+00:00,2026-05-29T00:55:00+00:00,2026-05-29T04:00:00+00:00,1.27429,1.273521,1.275059,1.275829,1.276598,2.0,424.78,11059.67,tp3,37,18.7,15.9,0.000769,3.56,212.7,212.39,RISK_PERCENT
USDSGD,USDSGD..,M5,SELL,2026-06-01T13:20:00+00:00,2026-06-01T13:45:00+00:00,2026-06-01T16:10:00+00:00,1.27738,1.278072,1.276688,1.275996,1.275304,-1.0,-221.06,10838.61,stop,29,56.46,61.52,0.000692,4.12,221.19,221.06,RISK_PERCENT
USDSGD,USDSGD..,M5,BUY,2026-06-02T00:55:00+00:00,2026-06-02T01:15:00+00:00,2026-06-02T11:15:00+00:00,1.27766,1.276254,1.279066,1.280473,1.281879,0.0924,19.96,10858.56,timeout,120,28.92,25.25,0.001406,1.98,216.77,215.91,RISK_PERCENT
USDSGD,USDSGD..,M5,SELL,2026-06-03T00:30:00+00:00,2026-06-03T00:50:00+00:00,2026-06-03T01:00:00+00:00,1.27744,1.278138,1.276742,1.276043,1.275345,-1.0,-217.13,10641.43,stop,2,21.15,23.16,0.000698,4.01,217.17,217.13,RISK_PERCENT
USDSGD,USDSGD..,M5,SELL,2026-06-04T08:25:00+00:00,2026-06-04T08:45:00+00:00,2026-06-04T10:25:00+00:00,1.28318,1.283996,1.282364,1.281547,1.280731,-1.0,-212.68,10428.75,stop,20,57.24,59.34,0.000816,3.36,212.83,212.68,RISK_PERCENT
USDSGD,USDSGD..,M5,BUY,2026-06-08T00:55:00+00:00,2026-06-08T01:15:00+00:00,2026-06-08T11:15:00+00:00,1.28993,1.284697,1.295163,1.300396,1.305629,-0.042,-8.7,10420.05,timeout,120,50.44,16.54,0.005233,0.51,208.58,206.92,RISK_PERCENT
USDSGD,USDSGD..,M5,BUY,2026-06-15T01:40:00+00:00,2026-06-15T02:05:00+00:00,2026-06-15T12:05:00+00:00,1.28173,1.279703,1.283757,1.285785,1.287812,-0.222,-46.05,10374.0,timeout,120,37.39,33.09,0.002027,1.32,208.4,207.49,RISK_PERCENT
