time,balance,drawdown_pct,symbol,r_multiple
,10000.0,0.0,START,0.0
2026-05-25T04:55:00+00:00,10061.1,0.0,USDSGD,0.3055
2026-05-26T01:15:00+00:00,10255.98,0.0,USDSGD,0.9685
2026-05-27T01:10:00+00:00,10324.35,0.0,USDSGD,0.3333
2026-05-28T01:05:00+00:00,10638.02,0.0,USDSGD,1.5191
2026-05-29T00:55:00+00:00,11063.55,0.0,USDSGD,2.0
2026-05-29T08:10:00+00:00,11321.7,0.0,EURJPY,1.1667
2026-06-01T13:45:00+00:00,11095.27,2.0,USDSGD,-1.0
2026-06-02T01:15:00+00:00,11115.77,1.82,USDSGD,0.0924
2026-06-03T00:50:00+00:00,10893.46,3.78,USDSGD,-1.0
2026-06-03T08:00:00+00:00,10675.59,5.71,EURJPY,-1.0
2026-06-04T08:45:00+00:00,10462.08,7.59,USDSGD,-1.0
2026-06-04T09:25:00+00:00,10252.83,9.44,EURJPY,-1.0
2026-06-08T01:15:00+00:00,10244.22,9.52,USDSGD,-0.042
2026-06-08T08:05:00+00:00,10039.34,11.33,EURJPY,-1.0
2026-06-15T02:05:00+00:00,9994.76,11.72,USDSGD,-0.222
2026-06-15T10:55:00+00:00,10227.98,9.66,EURJPY,1.1667
2026-06-16T01:20:00+00:00,10296.16,9.06,USDSGD,0.3333
2026-06-16T08:00:00+00:00,10090.24,10.88,EURJPY,-1.0
2026-06-17T01:05:00+00:00,10211.42,9.81,USDSGD,0.6005
2026-06-17T10:15:00+00:00,10007.19,11.61,EURJPY,-1.0
2026-06-18T01:15:00+00:00,10039.08,11.33,USDSGD,0.1593
2026-06-18T08:15:00+00:00,10273.33,9.26,EURJPY,1.1667
2026-06-18T10:45:00+00:00,10067.86,11.07,EURJPY,-1.0
2026-06-19T01:15:00+00:00,10234.5,9.6,USDSGD,0.8276
2026-06-22T00:40:00+00:00,10643.88,5.99,USDSGD,2.0
2026-06-23T08:30:00+00:00,10963.2,3.17,EURJPY,1.5
2026-06-24T04:45:00+00:00,10743.94,5.1,USDSGD,-1.0
2026-06-24T07:30:00+00:00,11066.25,2.26,EURJPY,1.5
2026-06-25T04:00:00+00:00,11140.02,1.6,USDSGD,0.3333
2026-06-25T08:20:00+00:00,11214.28,0.95,EURJPY,0.3333
2026-06-26T04:55:00+00:00,11662.85,0.0,USDSGD,2.0
2026-06-26T07:05:00+00:00,12012.74,0.0,EURJPY,1.5
2026-06-29T00:40:00+00:00,12333.07,0.0,USDSGD,1.3333
2026-06-29T07:05:00+00:00,12086.41,2.0,EURJPY,-1.0
2026-06-29T11:15:00+00:00,11844.68,3.96,EURJPY,-1.0
2026-06-30T01:55:00+00:00,11607.79,5.88,USDSGD,-1.0
2026-07-01T00:40:00+00:00,12072.1,2.12,USDSGD,2.0
2026-07-02T01:05:00+00:00,11932.69,3.25,USDSGD,-0.5774
2026-07-03T04:00:00+00:00,12189.53,1.16,USDSGD,1.0762
2026-07-06T01:05:00+00:00,12578.18,0.0,USDSGD,1.5942
2026-07-06T10:35:00+00:00,12326.62,2.0,EURJPY,-1.0
2026-07-07T01:20:00+00:00,12472.64,0.84,USDSGD,0.5923
2026-07-08T00:50:00+00:00,12555.78,0.18,USDSGD,0.3333
2026-07-09T01:05:00+00:00,12580.82,0.0,USDSGD,0.0997
2026-07-10T00:50:00+00:00,12329.2,2.0,USDSGD,-1.0
2026-07-13T02:50:00+00:00,12082.62,3.96,USDSGD,-1.0
2026-07-14T01:05:00+00:00,12163.16,3.32,USDSGD,0.3333
2026-07-14T07:15:00+00:00,12446.97,1.06,EURJPY,1.1667
2026-07-14T12:00:00+00:00,12737.41,0.0,EURJPY,1.1667
2026-07-15T06:40:00+00:00,12482.66,2.0,USDSGD,-1.0
2026-07-15T09:10:00+00:00,12857.14,0.0,EURJPY,1.5
2026-07-16T01:15:00+00:00,13049.77,0.0,USDSGD,0.7491
2026-07-16T10:10:00+00:00,12788.77,2.0,EURJPY,-1.0
2026-07-17T07:30:00+00:00,12533.0,3.96,EURJPY,-1.0
2026-07-17T07:30:00+00:00,12282.34,5.88,USDSGD,-1.0
2026-07-20T01:05:00+00:00,12364.21,5.25,USDSGD,0.3333
2026-07-20T09:55:00+00:00,12735.14,2.41,EURJPY,1.5
2026-07-21T03:40:00+00:00,12480.44,4.36,USDSGD,-1.0
2026-07-22T01:15:00+00:00,12513.91,4.11,USDSGD,0.1341
2026-07-22T10:05:00+00:00,12263.63,6.02,EURJPY,-1.0
2026-07-22T12:00:00+00:00,12018.36,7.9,EURJPY,-1.0
2026-07-23T01:05:00+00:00,12098.47,7.29,USDSGD,0.3333
