starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,symbol
300.0,440.44,140.44,46.81,83,40,43,48.19,9.3,0.112,0.0215,26.9,US30
300.0,285.01,-14.99,-5.0,21,9,12,42.86,-0.7,-0.0333,0.0001,17.07,XAUUSD
