starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,timeframe
300.0,340.62,40.62,13.54,57,25,32,43.86,3.61,0.0634,0.0234,17.75,M15
300.0,368.54,68.54,22.85,47,24,23,51.06,4.99,0.1061,0.0097,22.51,M30
