symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,setup_score,bpr_low,bpr_high,reason,pnl,balance
US30,H1,2026-01,2026-01-09 18:00:00,2026-01-11 23:00:00,BUY,49504.2,49467.79464,49577.01071,49467.79464,SL,-1.0522,0.0522,19.0,100,49492.7,49501.3,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-15.78,284.22
US30,H1,2026-01,2026-01-16 15:00:00,2026-01-18 23:00:00,BUY,49381.2,49225.04107,49693.51786,49225.04107,SL,-1.0122,0.0122,19.0,100,49242.1,49276.2,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-14.38,269.83
US30,H1,2026-01,2026-01-29 14:00:00,2026-02-02 15:00:00,SELL,48983.9,49342.59286,48266.51429,49342.59286,SL,-1.0059,0.0059,21.0,100,49318.1,49318.2,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-13.57,256.26
US30,H1,2026-02,2026-02-03 17:00:00,2026-02-03 18:00:00,BUY,49049.2,48995.87857,49155.84286,48995.87857,SL,-1.0356,0.0356,19.0,100,49023.5,49047.6,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-13.27,242.99
US30,H1,2026-02,2026-02-10 18:00:00,2026-02-11 01:00:00,BUY,50217.7,50157.90179,50337.29643,50337.29643,TP,1.9649,0.0351,21.0,100,50188.3,50198.4,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,23.87,266.87
US30,H1,2026-02,2026-02-12 03:00:00,2026-02-12 10:00:00,SELL,50291.7,50351.92321,50171.25357,50351.92321,SL,-1.0349,0.0349,21.0,100,50285.8,50315.0,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-13.81,253.06
US30,H1,2026-02,2026-02-18 14:00:00,2026-02-18 15:00:00,SELL,49772.5,49810.80357,49695.89286,49810.80357,SL,-1.0548,0.0548,21.0,100,49775.4,49786.7,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-13.35,239.71
US30,H1,2026-02,2026-02-19 15:00:00,2026-02-19 16:00:00,SELL,49542.9,49640.16607,49348.36786,49348.36786,TP,1.9784,0.0216,21.0,100,49614.5,49616.0,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,23.71,263.42
US30,H1,2026-03,2026-03-16 14:00:00,2026-03-17 05:00:00,BUY,47090.7,46843.88393,47584.33214,46843.88393,SL,-1.0077,0.0077,19.0,100,46878.8,46890.1,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-13.27,250.15
US30,H1,2026-03,2026-03-17 14:00:00,2026-03-17 16:00:00,BUY,47250.1,47060.74107,47628.81786,47060.74107,SL,-1.0111,0.0111,21.0,100,47093.7,47109.1,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-12.65,237.5
