time,open,high,low,close,tick_volume,spread,real_volume
2025.12.05 00:00:00,4206.157,4210.606,4201.3,4201.771,9096,0,0
2025.12.05 01:00:00,4201.746,4204.461,4194.904,4203.188,16301,0,0
2025.12.05 02:00:00,4203.108,4208.421,4196.793,4207.386,12456,0,0
2025.12.05 03:00:00,4207.41,4211.033,4201.906,4209.637,10540,0,0
2025.12.05 04:00:00,4209.624,4217.476,4207.924,4216.829,8818,0,0
2025.12.05 05:00:00,4216.787,4221.419,4214.379,4220.588,11039,0,0
2025.12.05 06:00:00,4220.516,4229.409,4218.673,4224.589,14896,0,0
2025.12.05 07:00:00,4224.74,4230.77,4222.599,4224.515,9674,0,0
2025.12.05 08:00:00,4224.464,4227.168,4220.598,4220.691,9958,0,0
2025.12.05 09:00:00,4220.652,4225.137,4216.019,4223.448,9724,0,0
2025.12.05 10:00:00,4223.376,4227.633,4222.59,4222.998,6646,0,0
2025.12.05 11:00:00,4222.96,4225.751,4220.034,4223.773,6979,0,0
2025.12.05 12:00:00,4223.802,4229.756,4222.949,4228.776,10093,0,0
2025.12.05 13:00:00,4228.755,4239.114,4221.604,4234.685,22151,0,0
2025.12.05 14:00:00,4234.654,4245.766,4228.357,4242.078,25056,0,0
2025.12.05 15:00:00,4242.319,4259.32,4234.254,4243.56,29955,0,0
2025.12.05 16:00:00,4243.616,4245.778,4198.731,4214.243,54743,0,0
2025.12.05 17:00:00,4214.211,4220.025,4206.346,4217.543,21338,0,0
2025.12.05 18:00:00,4217.514,4219.327,4206.779,4208.913,16799,0,0
2025.12.05 19:00:00,4208.949,4210.923,4202.366,4207.729,12814,0,0
2025.12.05 20:00:00,4207.77,4207.924,4199.374,4202.317,23963,0,0
2025.12.05 21:00:00,4202.359,4202.748,4191.943,4198.602,13399,0,0
2025.12.07 23:00:00,4202.568,4209.061,4190.274,4201.469,2185,0,0
2025.12.08 00:00:00,4201.513,4211.728,4199.541,4210.923,9123,0,0
2025.12.08 01:00:00,4210.993,4211.982,4197.584,4201.203,20098,0,0
2025.12.08 02:00:00,4201.162,4212.51,4198.528,4208.594,13233,0,0
2025.12.08 03:00:00,4208.47,4213.519,4206.807,4210.123,8645,0,0
2025.12.08 04:00:00,4210.127,4213.339,4207.016,4208.609,5525,0,0
2025.12.08 05:00:00,4208.619,4217.335,4204.683,4217.089,9213,0,0
2025.12.08 06:00:00,4217.129,4219.043,4212.317,4217.081,9801,0,0
2025.12.08 07:00:00,4217.124,4217.458,4206.349,4206.944,9989,0,0
2025.12.08 08:00:00,4206.943,4216.611,4203.24,4209.963,11347,0,0
2025.12.08 09:00:00,4209.852,4212.803,4204.17,4208.069,9601,0,0
2025.12.08 10:00:00,4208.038,4210.351,4201.015,4203.641,8578,0,0
2025.12.08 11:00:00,4203.595,4214.115,4199.729,4208.507,8559,0,0
2025.12.08 12:00:00,4208.475,4215.597,4208.458,4213.804,8127,0,0
2025.12.08 13:00:00,4213.89,4214.848,4197.703,4201.733,19662,0,0
2025.12.08 14:00:00,4201.719,4211.679,4195.615,4196.791,24158,0,0
2025.12.08 15:00:00,4196.82,4196.97,4176.217,4183.001,28880,0,0
2025.12.08 16:00:00,4182.971,4197.971,4177.198,4191.672,16942,0,0
2025.12.08 17:00:00,4191.709,4195.643,4185.608,4194.89,10735,0,0
2025.12.08 18:00:00,4194.929,4195.72,4184.588,4187.361,10323,0,0
2025.12.08 19:00:00,4187.371,4188.92,4184.274,4187.137,8535,0,0
2025.12.08 20:00:00,4187.097,4195.577,4185.007,4191.596,7981,0,0
2025.12.08 21:00:00,4191.617,4193.268,4188.343,4190.693,3656,0,0
2025.12.08 23:00:00,4190.181,4195.49,4190.181,4194.815,4532,0,0
2025.12.09 00:00:00,4194.82,4195.784,4190.014,4190.524,6063,0,0
2025.12.09 01:00:00,4190.562,4197.446,4188.868,4196.194,12450,0,0
2025.12.09 02:00:00,4196.112,4197.203,4186.097,4189.938,11182,0,0
2025.12.09 03:00:00,4189.977,4198.91,4189.977,4194.68,8872,0,0
2025.12.09 04:00:00,4194.603,4195.722,4184.508,4187.047,7529,0,0
2025.12.09 05:00:00,4187.046,4187.37,4178.194,4179.873,11711,0,0
2025.12.09 06:00:00,4179.893,4184.152,4170.177,4182.021,15119,0,0
2025.12.09 07:00:00,4182.137,4185.874,4175.885,4182.448,12686,0,0
2025.12.09 08:00:00,4182.412,4191.97,4182.412,4191.705,10982,0,0
2025.12.09 09:00:00,4191.747,4213.217,4190.864,4202.816,18901,0,0
2025.12.09 10:00:00,4202.897,4208.431,4201.326,4204.008,11614,0,0
2025.12.09 11:00:00,4204.045,4206.548,4201.28,4203.058,8278,0,0
2025.12.09 12:00:00,4203.101,4207.701,4198.595,4204.284,9125,0,0
2025.12.09 13:00:00,4204.332,4208.483,4195.843,4201.278,21259,0,0
2025.12.09 14:00:00,4201.319,4210.375,4189.471,4205.082,30040,0,0
2025.12.09 15:00:00,4205.018,4216.55,4190.205,4212.57,32120,0,0
2025.12.09 16:00:00,4212.608,4221.606,4210.222,4212.45,26260,0,0
2025.12.09 17:00:00,4212.458,4216.42,4201.657,4203.172,17803,0,0
2025.12.09 18:00:00,4203.056,4209.813,4201.304,4208.951,13800,0,0
2025.12.09 19:00:00,4208.994,4214.56,4207.211,4212.657,11309,0,0
2025.12.09 20:00:00,4212.62,4216.19,4209.0,4212.203,16647,0,0
2025.12.09 21:00:00,4212.161,4213.064,4207.311,4208.597,15208,0,0
2025.12.09 23:00:00,4208.29,4213.171,4207.875,4210.95,5962,0,0
2025.12.10 00:00:00,4210.884,4212.836,4207.142,4208.549,8138,0,0
2025.12.10 01:00:00,4208.492,4218.281,4206.982,4213.893,17967,0,0
2025.12.10 02:00:00,4213.866,4218.885,4211.616,4217.076,11279,0,0
2025.12.10 03:00:00,4217.042,4217.297,4203.845,4206.38,12036,0,0
2025.12.10 04:00:00,4206.458,4209.81,4205.598,4207.14,5830,0,0
2025.12.10 05:00:00,4207.028,4214.466,4201.85,4211.511,10200,0,0
2025.12.10 06:00:00,4211.497,4211.818,4203.147,4207.432,12454,0,0
2025.12.10 07:00:00,4207.488,4209.539,4203.309,4203.435,9789,0,0
2025.12.10 08:00:00,4203.38,4206.646,4197.103,4197.938,12565,0,0
2025.12.10 09:00:00,4197.901,4200.677,4192.622,4194.476,11655,0,0
2025.12.10 10:00:00,4194.433,4196.524,4187.809,4193.34,11628,0,0
2025.12.10 11:00:00,4193.305,4197.842,4192.638,4197.288,7394,0,0
2025.12.10 12:00:00,4197.334,4202.39,4195.324,4196.617,9056,0,0
2025.12.10 13:00:00,4196.638,4205.174,4193.002,4200.863,18016,0,0
2025.12.10 14:00:00,4200.899,4207.195,4191.431,4192.648,23563,0,0
2025.12.10 15:00:00,4192.683,4201.373,4189.037,4193.7,21846,0,0
2025.12.10 16:00:00,4193.75,4205.252,4192.854,4204.815,13320,0,0
2025.12.10 17:00:00,4204.852,4204.924,4196.973,4199.826,10004,0,0
2025.12.10 18:00:00,4199.847,4200.849,4192.044,4194.498,10585,0,0
2025.12.10 19:00:00,4194.461,4219.932,4181.766,4216.452,70143,0,0
2025.12.10 20:00:00,4216.426,4238.804,4211.068,4229.81,43431,0,0
2025.12.10 21:00:00,4229.78,4232.652,4221.268,4228.65,10252,0,0
2025.12.10 23:00:00,4230.242,4234.181,4224.078,4232.55,8221,0,0
2025.12.11 00:00:00,4232.539,4245.225,4231.378,4237.247,13705,0,0
