time,closed_bar,c1,c2,e20_1,e20_2,e50,e200,adx,plus,minus,e9_1,e9_2,e21_1,e21_2,rsi,prior20_high,prior20_low,tr,atr1,atr2,momentum,change,breakout,momentum_atr,change_atr,breakout_atr,breakout_atr_prev
2023.09.05 00:00:00,2023.09.04 23:00:00,1937.696,1938.108,1940.2000211540835,1940.4636023281976,1940.7064024625856,1930.4247674950864,25.0620229233321,13.273184430955627,21.843560907269797,1938.926472066222,1939.2340900827776,1940.6048098536107,1940.7125435518926,37.603865145747804,1952.876,1934.409,0.9230000000000018,1.6973571428571714,1.7570714285714417,0,0,0,1.7815999999999923,1.6973571428571714,1.7815999999999923,1.8100999999999892
2023.09.05 01:00:00,2023.09.05 00:00:00,1937.817,1937.696,1939.9730667584565,1940.2000211540835,1940.5199894004834,1930.4983220473741,26.24092905452988,12.009071628007472,26.383430832477764,1938.7045776529776,1938.926472066222,1940.5052452159819,1940.6048098536107,38.242782667281745,1952.876,1934.409,0.9839999999999236,1.634357142857167,1.6973571428571714,0,0,0,1.7532999999999908,1.634357142857167,1.7532999999999908,1.7815999999999923
2023.09.05 02:00:00,2023.09.05 01:00:00,1935.822,1937.817,1939.577727067175,1939.9730667584565,1940.2168933101298,1930.5512939673008,28.103194406213838,10.86535052057819,29.224284909366613,1938.128062122382,1938.7045776529776,1940.3379864582682,1940.5052452159819,32.35936919838905,1952.876,1934.409,3.8229999999998654,1.756214285714303,1.634357142857167,0,0,0,1.768449999999985,1.756214285714303,1.768449999999985,1.7532999999999908
2023.09.05 03:00:00,2023.09.05 02:00:00,1937.058,1935.822,1939.3377530607775,1939.577727067175,1940.0130937417343,1930.6160373109099,29.788101152975518,9.830555232904077,26.441019679903125,1937.9140496979057,1938.128062122382,1940.2208440847587,1940.3379864582682,38.65605260584867,1952.876,1934.409,2.3040000000000873,1.794214285714314,1.756214285714303,0,0,0,1.7303999999999866,1.794214285714314,1.7303999999999866,1.768449999999985
2023.09.05 04:00:00,2023.09.05 03:00:00,1936.963,1937.058,1939.111586102608,1939.3377530607775,1939.8163135003322,1930.6791911685127,31.3125405905218,8.894311877389402,23.92282732943616,1937.7238397583246,1937.9140496979057,1940.104492510303,1940.2208440847587,38.360470626281035,1952.876,1934.409,1.2899999999999636,1.644357142857158,1.794214285714314,0,0,0,1.7399499999999768,1.644357142857158,1.7399499999999768,1.7303999999999866
2023.09.05 05:00:00,2023.09.05 04:00:00,1938.587,1936.963,1939.0616255214072,1939.111586102608,1939.7370029519238,1930.7578758335028,29.96828184321446,15.292166426787606,21.64446282187081,1937.8964718066597,1937.7238397583246,1940.0502963492208,1940.104492510303,45.96669427436833,1952.876,1934.409,2.005999999999858,1.6133571428571438,1.644357142857158,0,0,0,1.7964499999999708,1.6133571428571438,1.7964499999999708,1.7399499999999768
2023.09.05 06:00:00,2023.09.05 05:00:00,1937.062,1938.587,1938.871184995559,1939.0616255214072,1939.5644221163159,1930.8206034371497,29.05003170624885,13.835769624236406,20.895468770687973,1937.7295774453278,1937.8964718066597,1939.943571479606,1940.0502963492208,40.86692800980074,1952.876,1934.409,2.37299999999982,1.633214285714272,1.6133571428571438,0,0,0,1.8271499999999725,1.633214285714272,1.8271499999999725,1.7964499999999708
2023.09.05 07:00:00,2023.09.05 06:00:00,1936.728,1937.062,1938.6670721388389,1938.871184995559,1939.3814271410697,1930.8793835024517,29.498536431941698,12.518077279071035,25.277668233953868,1937.5292619562624,1937.7295774453278,1939.8287296410485,1939.943571479606,39.824798034407365,1952.876,1934.409,2.0670000000000073,1.6502857142857028,1.633214285714272,0,0,0,1.8371999999999735,1.6502857142857028,1.8371999999999735,1.8271499999999725
2023.09.05 08:00:00,2023.09.05 07:00:00,1935.578,1936.728,1938.3728747922828,1938.6670721388389,1939.1360447448717,1930.9261359054124,28.74016575005506,14.765224724228236,22.870271259291595,1937.1390095650102,1937.5292619562624,1939.6769178681539,1939.8287296410485,36.3844544342825,1952.876,1934.409,2.758000000000038,1.6832142857142751,1.6502857142857028,0,0,0,1.8692499999999774,1.6832142857142751,1.8692499999999774,1.8371999999999735
2023.09.05 09:00:00,2023.09.05 08:00:00,1933.425,1935.578,1937.9016486215892,1938.3728747922828,1938.7675902452027,1930.9510002247616,29.632135296845966,13.359012845730309,29.80827188318089,1936.3962076520081,1937.1390095650102,1939.4536350871483,1939.6769178681539,30.98732114910257,1952.876,1934.409,3.433999999999969,1.784071428571404,1.6832142857142751,0,0,0,1.9523499999999792,1.784071428571404,1.9523499999999792,1.8692499999999774
