key,value
first_tick,2021.09.05 22:05:00
last_tick,2026.09.04 20:57:59
initial_balance,10000.00000000
final_balance,13859.21000000
native_net_profit,3859.21000000
native_trades,184.00000000
native_equity_dd_pct,5.66718080
observed_equity_dd_pct,5.68005850
observed_equity_dd_cash,824.21000000
minimum_equity,9870.42000000
max_concurrent_positions,1.00000000
max_gross_initial_stop_risk_pct,1.61378373
fills,184.00000000
errors,4.00000000
occupied_signals,239.00000000
data_read_retries,0.00000000
