time,closed_bar,c1,c2,e20_1,e20_2,e50,e200,adx,plus,minus,e9_1,e9_2,e21_1,e21_2,rsi,prior20_high,prior20_low,tr,atr1,atr2,momentum,change,breakout,momentum_atr,change_atr,breakout_atr,breakout_atr_prev
2026.01.23 10:00:00,2026.01.23 09:00:00,4918.657,4913.86,4918.240901618118,4918.197101788446,4900.187999937453,4718.931838999496,37.86447476039687,19.643469250228634,19.250244310689347,4935.271884730951,4939.425605913689,4861.256315481225,4859.1303642027515,54.590656479223725,4967.635,4755.93,22.1899999999996,21.47021428571442,21.174000000000202,1,0,0,23.570799999999966,21.47021428571442,23.570799999999966,23.145800000000012
2026.01.23 11:00:00,2026.01.23 10:00:00,4929.951,4918.657,4919.356149083059,4918.240901618118,4902.108193489877,4721.03153214378,35.73960261081002,23.832542416088906,17.416887709671315,4934.207707784761,4935.271884730951,4863.709697071182,4861.256315481225,57.888417717713494,4967.635,4755.93,16.688999999999396,21.33792857142865,21.47021428571442,0,0,0,23.173949999999927,21.33792857142865,23.173949999999927,23.570799999999966
2026.01.23 12:00:00,2026.01.23 11:00:00,4922.986,4929.951,4919.701849170387,4919.356149083059,4903.455148748594,4723.041029336379,33.26956297649001,21.562776471699486,17.71218592953805,4931.963366227808,4934.207707784761,4865.826707890068,4863.709697071182,55.22483356656217,4967.635,4755.93,18.009000000000015,21.40642857142864,21.33792857142865,0,0,0,22.704449999999955,21.40642857142864,22.704449999999955,23.173949999999927
2026.01.23 13:00:00,2026.01.23 12:00:00,4939.344,4922.986,4921.572530201778,4919.701849170387,4905.77055850675,4725.193297701192,32.08020101847864,24.43307431839081,16.025311079105858,4933.4394929822465,4931.963366227808,4868.452325465423,4865.826707890068,59.89244502189688,4967.635,4755.93,24.340000000000146,21.268357142857212,21.40642857142864,0,0,0,21.585749999999965,21.268357142857212,21.585749999999965,22.704449999999955
2026.01.23 14:00:00,2026.01.23 13:00:00,4939.041,4939.344,4923.236193992085,4921.572530201778,4907.917038603089,4727.321135535011,31.419479308489045,24.238817215801102,14.499090976333871,4934.559794385797,4933.4394929822465,4870.973349555944,4868.452325465423,59.76815837529266,4967.635,4755.93,24.149999999999636,20.85935714285717,21.268357142857212,0,0,0,21.922799999999963,20.85935714285717,21.922799999999963,21.585749999999965
2026.01.23 15:00:00,2026.01.23 14:00:00,4943.233,4939.041,4925.140651707124,4923.236193992085,4910.195487725471,4729.469512295857,31.459557624261937,25.374389914758584,13.11822516906398,4936.294435508638,4934.559794385797,4873.554051357518,4870.973349555944,60.97475308255965,4967.635,4755.93,23.753999999999905,21.25671428571432,20.85935714285717,0,0,0,21.278399999999966,21.25671428571432,21.278399999999966,21.922799999999963
2026.01.23 16:00:00,2026.01.23 15:00:00,4960.664,4943.233,4928.523827735017,4925.140651707124,4913.451520775441,4731.76995495958,31.94578877871726,25.55169408281127,11.868870391057886,4941.168348406911,4936.294435508638,4876.665120951893,4873.554051357518,65.59531506396652,4967.635,4755.93,24.809000000000196,20.79900000000001,21.25671428571432,0,0,0,21.61669999999995,20.79900000000001,21.61669999999995,21.278399999999966
2026.01.23 17:00:00,2026.01.23 16:00:00,4980.377,4960.664,4933.462225093586,4928.523827735017,4917.7692936286385,4734.24365690028,33.5571831624607,31.26244490424808,10.738501782385706,4949.010078725529,4941.168348406911,4880.369116632182,4876.665120951893,69.93122260823009,4967.635,4755.93,29.256999999999607,21.7923571428571,20.79900000000001,0,0,0,22.15249999999992,21.7923571428571,22.15249999999992,21.61669999999995
2026.01.23 18:00:00,2026.01.23 17:00:00,4966.112,4980.377,4936.571727465626,4933.462225093586,4920.888177910662,4736.5508045928145,35.01511141441906,28.285069199081597,9.7157873269204,4952.430462980423,4949.010078725529,4883.4313624667475,4880.369116632182,63.67732224797249,4988.414,4755.93,26.039999999999964,22.1673571428571,21.7923571428571,0,0,0,22.60199999999991,22.1673571428571,22.60199999999991,22.15249999999992
2026.01.23 19:00:00,2026.01.23 18:00:00,4966.872,4966.112,4939.457467706995,4936.571727465626,4923.854876109975,4738.842557780946,35.77562700290615,25.591253084883352,10.200577844611038,4955.318770384339,4952.430462980423,4886.411385235792,4883.4313624667475,63.86274435176993,4988.414,4755.93,25.88799999999992,23.43049999999997,22.1673571428571,0,0,0,22.5827499999999,23.43049999999997,22.5827499999999,22.60199999999991
2026.01.23 20:00:00,2026.01.23 19:00:00,4984.271,4966.872,4943.725423163472,4939.457467706995,4927.752690554493,4741.284631832877,36.82972623882172,25.49525209156694,9.229094240362368,4961.109216307471,4955.318770384339,4889.906371477371,4886.411385235792,67.90245981712775,4988.414,4755.93,22.974999999999454,24.150214285714256,23.43049999999997,0,0,0,22.237699999999865,24.150214285714256,22.237699999999865,22.5827499999999
2026.01.23 21:00:00,2026.01.23 20:00:00,4981.273,4984.271,4947.301382862189,4943.725423163472,4931.205613744526,4743.672575794738,37.78343507131676,23.06713284475104,8.35013288413738,4965.141973045977,4961.109216307471,4893.1694653531795,4889.906371477371,66.52253189316389,4989.847,4755.93,15.128000000000611,23.979999999999983,24.150214285714256,0,0,0,22.084549999999904,23.979999999999983,22.084549999999904,22.237699999999865
2026.01.25 23:01:57,2026.01.23 21:00:00,4988.417,4981.273,4951.217155922933,4947.301382862189,4934.8966709223,4746.1078436972775,39.11114629105933,23.744087050980653,7.554882133267154,4969.7969784367815,4965.141973045977,4896.571163019138,4893.1694653531795,68.18188874376534,4989.847,4755.93,11.019000000000233,23.607714285714238,23.979999999999983,0,0,0,21.074649999999888,23.607714285714238,21.074649999999888,22.084549999999904
2026.01.26 00:00:00,2026.01.25 23:00:00,5039.869,4988.417,4959.660188692177,4951.217155922933,4941.669079249894,4749.030840277404,41.457598658833824,30.875865826953508,6.835369549146472,4983.811382749425,4969.7969784367815,4901.688942911312,4896.571163019138,77.01740235253607,4989.847,4755.93,51.95899999999983,24.01478571428564,23.607714285714238,0,0,1,22.905099999999862,24.01478571428564,22.905099999999862,21.074649999999888
2026.01.26 01:00:00,2026.01.26 00:00:00,5041.91,5039.869,4967.493504054827,4959.660188692177,4948.136235427321,4751.945060772157,44.03732298116847,33.13733975903479,6.184381973037285,4995.43110619954,4983.811382749425,4906.696837807336,4901.688942911312,77.28684129587762,5040.376,4755.93,21.563000000000102,23.969999999999963,24.01478571428564,0,0,0,22.94374999999987,23.969999999999963,22.94374999999987,22.905099999999862
