deal,time,time_msc,symbol,position_id,magic,type,entry,reason,volume,price,profit,commission,swap,fee,comment
1,2023.09.05 00:00:00,1693872000000,,0,0,2,0,0,0.0,0.0,10000.0,0.0,0.0,0.0,
2,2023.09.08 06:00:00,1694152800001,XAUUSD,2,91330002,0,0,3,0.14,1925.811,0.0,-0.77,0.0,0.0,3WG|2
3,2023.09.08 06:09:59,1694153399096,XAUUSD,2,91330002,1,1,5,0.14,1926.893,15.15,0.0,0.0,0.0,tp 1926.886
4,2023.09.08 14:00:00,1694181600001,XAUUSD,4,91330002,0,0,3,0.11,1928.759,0.0,-0.61,0.0,0.0,3WG|2
5,2023.09.08 14:51:36,1694184696455,XAUUSD,4,91330002,1,1,4,0.11,1925.926,-31.16,0.0,0.0,0.0,sl 1925.932
6,2023.09.11 06:00:00,1694412000001,XAUUSD,6,91330002,0,0,3,0.13,1927.794,0.0,-0.72,0.0,0.0,3WG|2
7,2023.09.11 07:06:29,1694415989999,XAUUSD,6,91330002,1,1,5,0.13,1928.978,15.39,0.0,0.0,0.0,tp 1928.967
8,2023.09.15 03:00:00,1694746800001,XAUUSD,8,91330002,0,0,3,0.09,1915.667,0.0,-0.5,0.0,0.0,3WG|2
9,2023.09.15 06:17:28,1694758648888,XAUUSD,8,91330002,1,1,5,0.09,1917.509,16.58,0.0,0.0,0.0,tp 1917.488
10,2023.09.15 14:00:00,1694786400001,XAUUSD,10,91330003,0,0,3,0.13,1924.801,0.0,-0.72,0.0,0.0,3WG|3
11,2023.09.15 15:34:16,1694792056000,XAUUSD,10,91330003,1,1,4,0.13,1924.776,-0.32,0.0,0.0,0.0,sl 1924.801
12,2023.09.18 15:00:00,1695049200001,XAUUSD,12,91330001,0,0,3,0.05,1926.967,0.0,-0.28,0.0,0.0,3WG|1
13,2023.09.20 14:00:00,1695218400001,XAUUSD,13,91330003,0,0,3,0.14,1940.723,0.0,-0.77,0.0,0.0,3WG|3
14,2023.09.20 17:20:34,1695230434000,XAUUSD,13,91330003,1,1,5,0.14,1947.347,92.74,0.0,0.0,0.0,tp 1947.335
15,2023.09.21 00:29:36,1695256176867,XAUUSD,12,91330001,1,1,4,0.05,1926.96,-0.04,0.0,-13.36,0.0,sl 1926.967
16,2023.09.22 18:00:00,1695405600001,XAUUSD,16,91330001,0,0,3,0.05,1925.658,0.0,-0.28,0.0,0.0,3WG|1
17,2023.09.25 14:19:38,1695651578382,XAUUSD,16,91330001,1,1,4,0.05,1918.903,-33.77,0.0,-2.67,0.0,sl 1918.909
18,2023.10.06 16:00:00,1696608000001,XAUUSD,18,91330002,0,0,3,0.07,1832.697,0.0,-0.39,0.0,0.0,3WG|2
19,2023.10.06 16:00:00,1696608000002,XAUUSD,19,91330003,0,0,3,0.08,1832.697,0.0,-0.44,0.0,0.0,3WG|3
20,2023.10.08 22:05:00,1696802700000,XAUUSD,18,91330002,1,1,5,0.07,1853.427,145.11,0.0,-3.74,0.0,tp 1835.194
21,2023.10.08 22:05:00,1696802700000,XAUUSD,19,91330003,1,1,5,0.08,1853.427,165.84,0.0,-4.28,0.0,tp 1844.814
22,2023.10.08 23:00:00,1696806000001,XAUUSD,22,91330003,0,0,3,0.06,1849.962,0.0,-0.33,0.0,0.0,3WG|3
23,2023.10.09 13:17:02,1696857422752,XAUUSD,22,91330003,1,1,4,0.06,1844.501,-32.76,0.0,0.0,0.0,sl 1844.509
24,2023.10.13 03:00:00,1697166000001,XAUUSD,24,91330001,0,0,3,0.04,1873.516,0.0,-0.22,0.0,0.0,3WG|1
25,2023.10.13 12:00:00,1697198400001,XAUUSD,25,91330003,0,0,3,0.1,1896.55,0.0,-0.55,0.0,0.0,3WG|3
26,2023.10.13 12:26:24,1697199984303,XAUUSD,24,91330001,1,1,5,0.04,1903.112,118.39,0.0,0.0,0.0,tp 1903.096
27,2023.10.13 12:27:38,1697200058557,XAUUSD,25,91330003,1,1,5,0.1,1906.219,96.69,0.0,0.0,0.0,tp 1906.216
28,2023.10.13 13:00:00,1697202000001,XAUUSD,28,91330003,0,0,3,0.08,1913.451,0.0,-0.44,0.0,0.0,3WG|3
29,2023.10.13 13:15:27,1697202927220,XAUUSD,28,91330003,1,1,4,0.08,1909.2,-34.01,0.0,0.0,0.0,sl 1909.226
30,2023.10.13 15:00:00,1697209200001,XAUUSD,30,91330003,0,0,3,0.07,1920.911,0.0,-0.39,0.0,0.0,3WG|3
31,2023.10.16 01:53:02,1697421182857,XAUUSD,30,91330003,1,1,4,0.07,1920.909,-0.02,0.0,-3.74,0.0,sl 1920.911
32,2023.10.16 10:00:00,1697450400001,XAUUSD,32,91330001,0,0,3,0.03,1916.257,0.0,-0.17,0.0,0.0,3WG|1
33,2023.10.18 02:00:00,1697594400002,XAUUSD,33,91330003,0,0,3,0.07,1939.182,0.0,-0.39,0.0,0.0,3WG|3
34,2023.10.18 13:33:40,1697636020223,XAUUSD,33,91330003,1,1,5,0.07,1953.332,99.05,0.0,0.0,0.0,tp 1953.312
35,2023.10.18 13:46:38,1697636798691,XAUUSD,32,91330001,1,1,5,0.03,1960.883,133.88,0.0,-3.2,0.0,tp 1960.876
36,2023.10.18 14:00:00,1697637600001,XAUUSD,36,91330003,0,0,3,0.07,1957.189,0.0,-0.39,0.0,0.0,3WG|3
37,2023.10.18 14:28:39,1697639319467,XAUUSD,36,91330003,1,1,4,0.07,1952.441,-33.23,0.0,0.0,0.0,sl 1952.463
38,2023.10.19 18:00:00,1697738400001,XAUUSD,38,91330003,0,0,3,0.07,1972.764,0.0,-0.39,0.0,0.0,3WG|3
39,2023.10.20 14:00:26,1697810426000,XAUUSD,38,91330003,1,1,5,0.07,1988.242,108.34,0.0,-3.74,0.0,tp 1988.226
40,2023.10.23 06:00:00,1698040800001,XAUUSD,40,91330001,0,0,3,0.02,1975.871,0.0,-0.11,0.0,0.0,3WG|1
41,2023.10.24 11:04:29,1698145469126,XAUUSD,40,91330001,1,1,4,0.02,1956.235,-39.27,0.0,-1.07,0.0,sl 1956.264
42,2023.10.24 17:00:00,1698166800001,XAUUSD,42,91330001,0,0,3,0.03,1974.426,0.0,-0.17,0.0,0.0,3WG|1
43,2023.10.25 14:00:00,1698242400001,XAUUSD,43,91330003,0,0,3,0.09,1985.249,0.0,-0.5,0.0,0.0,3WG|3
44,2023.10.25 14:06:58,1698242818695,XAUUSD,43,91330003,1,1,4,0.09,1981.238,-36.1,0.0,0.0,0.0,sl 1981.254
45,2023.10.26 14:13:37,1698329617467,XAUUSD,42,91330001,1,1,4,0.03,1974.425,0.0,0.0,-6.41,0.0,sl 1974.426
46,2023.10.26 17:00:00,1698339600001,XAUUSD,46,91330001,0,0,3,0.03,1984.336,0.0,-0.17,0.0,0.0,3WG|1
47,2023.10.27 18:00:00,1698429600001,XAUUSD,47,91330003,0,0,3,0.08,1996.847,0.0,-0.44,0.0,0.0,3WG|3
48,2023.10.30 06:43:13,1698648193000,XAUUSD,47,91330003,1,1,4,0.08,1996.83,-0.14,0.0,-4.28,0.0,sl 1996.847
49,2023.10.31 17:25:31,1698773131232,XAUUSD,46,91330001,1,1,4,0.03,1984.323,-0.04,0.0,-4.8,0.0,sl 1984.336
50,2023.11.01 13:00:00,1698843600001,XAUUSD,50,91330001,0,0,3,0.03,1986.613,0.0,-0.17,0.0,0.0,3WG|1
51,2023.11.01 16:37:15,1698856635260,XAUUSD,50,91330001,1,1,4,0.03,1975.137,-34.43,0.0,0.0,0.0,sl 1975.169
52,2023.11.02 11:00:00,1698922800001,XAUUSD,52,91330002,0,0,3,0.11,1988.984,0.0,-0.61,0.0,0.0,3WG|2
53,2023.11.02 12:23:40,1698927820263,XAUUSD,52,91330002,1,1,5,0.11,1990.488,16.55,0.0,0.0,0.0,tp 1990.472
54,2023.11.02 18:00:00,1698948000001,XAUUSD,54,91330001,0,0,3,0.03,1985.165,0.0,-0.17,0.0,0.0,3WG|1
55,2023.11.03 13:00:00,1699016400002,XAUUSD,55,91330003,0,0,3,0.1,2000.29,0.0,-0.55,0.0,0.0,3WG|3
56,2023.11.03 13:03:37,1699016617816,XAUUSD,55,91330003,1,1,4,0.1,1996.956,-33.34,0.0,0.0,0.0,sl 1996.977
57,2023.11.06 03:23:39,1699241019360,XAUUSD,54,91330001,1,1,4,0.03,1985.116,-0.15,0.0,-3.2,0.0,sl 1985.165
58,2023.11.14 14:00:00,1699970400001,XAUUSD,58,91330002,0,0,3,0.1,1954.438,0.0,-0.55,0.0,0.0,3WG|2
59,2023.11.14 14:04:39,1699970679902,XAUUSD,58,91330002,1,1,5,0.1,1956.103,16.65,0.0,0.0,0.0,tp 1956.101
60,2023.11.14 15:00:00,1699974000001,XAUUSD,60,91330003,0,0,3,0.09,1967.83,0.0,-0.5,0.0,0.0,3WG|3
61,2023.11.14 15:52:24,1699977144878,XAUUSD,60,91330003,1,1,4,0.09,1964.195,-32.71,0.0,0.0,0.0,sl 1964.202
62,2023.11.16 05:00:00,1700110800001,XAUUSD,62,91330001,0,0,3,0.03,1962.713,0.0,-0.17,0.0,0.0,3WG|1
63,2023.11.16 15:00:00,1700146800002,XAUUSD,63,91330003,0,0,3,0.1,1979.859,0.0,-0.55,0.0,0.0,3WG|3
64,2023.11.17 09:06:25,1700211985822,XAUUSD,63,91330003,1,1,5,0.1,1989.551,96.92,0.0,-5.35,0.0,tp 1989.543
65,2023.11.21 13:24:36,1700573076880,XAUUSD,62,91330001,1,1,5,0.03,1995.889,99.53,0.0,-4.8,0.0,tp 1995.863
66,2023.11.21 14:00:00,1700575200001,XAUUSD,66,91330003,0,0,3,0.08,1997.751,0.0,-0.44,0.0,0.0,3WG|3
67,2023.11.21 19:08:01,1700593681267,XAUUSD,66,91330003,1,1,4,0.08,1997.749,-0.02,0.0,0.0,0.0,sl 1997.751
68,2023.11.24 00:00:00,1700784000001,XAUUSD,68,91330001,0,0,3,0.05,1994.234,0.0,-0.28,0.0,0.0,3WG|1
69,2023.11.27 01:27:57,1701048477212,XAUUSD,68,91330001,1,1,5,0.05,2017.636,117.01,0.0,-2.67,0.0,tp 2017.619
70,2023.11.27 02:00:00,1701050400001,XAUUSD,70,91330003,0,0,3,0.1,2012.125,0.0,-0.55,0.0,0.0,3WG|3
71,2023.11.27 02:20:18,1701051618214,XAUUSD,70,91330003,1,1,4,0.1,2008.601,-35.24,0.0,0.0,0.0,sl 2008.647
