key,value
first_tick,2023.09.05 00:00:00
last_tick,2026.09.04 20:57:59
initial_balance,10000.00000000
final_balance,17264.30000000
native_net_profit,7264.30000000
native_trades,416.00000000
native_equity_dd_pct,5.70799161
observed_equity_dd_pct,5.70799161
observed_equity_dd_cash,843.82000000
minimum_equity,9962.81000000
max_concurrent_positions,3.00000000
max_gross_initial_stop_risk_pct,1.34246459
fills,416.00000000
errors,11.00000000
occupied_signals,199.00000000
data_read_retries,0.00000000
